time_ps,T_K,PE_eV_atom,P_GPa
5.980000000000000426e+01,3.412143527399999812e+02,-4.896959369322916977e+00,-1.200410737333333470e-02
5.985000000000000142e+01,3.215334345399999734e+02,-4.897543382708333226e+00,-2.391908206543333082e-01
5.990000000000000568e+01,2.976025335400000245e+02,-4.895754570833333652e+00,6.069767838266666021e-02
5.995000000000000284e+01,3.210507634599999847e+02,-4.897968435833333523e+00,-5.325980896666665521e-02
6.000000000000000000e+01,3.249343357299999866e+02,-4.897221627031250080e+00,2.185053472487999693e-01
6.005000000000000426e+01,3.190260042599999792e+02,-4.895580584531249890e+00,1.722437245633333391e-01
6.010000000000000142e+01,3.597050991400000157e+02,-4.899949471093750120e+00,-4.554062711033333294e-02
6.015000000000000568e+01,3.286854467900000145e+02,-4.895441551302083916e+00,-8.817439087200000525e-02
6.020000000000000284e+01,3.419225918899999783e+02,-4.896328883072916582e+00,5.100453904899999724e-01
6.025000000000000000e+01,3.369192095199999812e+02,-4.895183609479166087e+00,2.736454145566666885e-01
6.030000000000000426e+01,3.611976827899999876e+02,-4.897888325781249996e+00,1.961359599930000142e-01
6.035000000000000142e+01,3.309953932199999826e+02,-4.894200836041666669e+00,1.292893539174333473e-01
6.040000000000000568e+01,3.549423416999999858e+02,-4.897836050156249676e+00,8.175382286766667839e-02
6.045000000000000284e+01,3.450470795499999781e+02,-4.897948230937499758e+00,5.629953706899998994e-02
6.050000000000000000e+01,3.282232544299999972e+02,-4.896982744479166705e+00,1.449020697853333484e-01
6.055000000000000426e+01,3.332343494300000089e+02,-4.897810376927083098e+00,3.296281426300000095e-01
6.060000000000000142e+01,3.334436074299999859e+02,-4.897180700156249955e+00,6.005240048133333314e-02
6.065000000000000568e+01,3.456766692699999908e+02,-4.897503018177083334e+00,3.857398025393333207e-01
6.070000000000000284e+01,3.297368655999999874e+02,-4.893931615312499872e+00,1.427538834956666725e-01
6.075000000000000000e+01,3.465583234000000061e+02,-4.893317887552083079e+00,6.178296508999999576e-02
6.080000000000000426e+01,3.743258132799999771e+02,-4.893232198854167159e+00,3.907079018000000209e-02
6.085000000000000142e+01,3.942269692799999916e+02,-4.894297227500000069e+00,1.842447740266666967e-01
6.090000000000000568e+01,3.588515109100000018e+02,-4.890952897500000063e+00,4.338555712563332140e-02
6.095000000000000284e+01,3.501749939200000199e+02,-4.891914860989583502e+00,1.824530115136666630e-01
6.100000000000000000e+01,3.283174901900000009e+02,-4.890702490625000287e+00,8.710797422566667059e-02
6.105000000000000426e+01,3.707691126199999871e+02,-4.897124802291666690e+00,3.483163728233333589e-02
6.110000000000000142e+01,3.627284720700000094e+02,-4.897661336510416241e+00,3.445364770966666268e-01
