r,gr_crystal (Li-S),gr_glass (Li-S),gr_glass-ceramic (Li-S),nr_crystal (Li-S),nr_glass (Li-S),nr_glass-ceramic (Li-S)
9.828125,0.981998,0.943173,0.939922,98.154237,92.855058,93.997928
9.834375,0.949045,0.957905,0.937112,98.334581,93.023854,94.166883
9.840625,0.97484,0.951782,0.944869,98.514489,93.193629,94.3365
9.846875,0.956378,0.968691,0.966669,98.695309,93.364582,94.509
9.853125,0.973637,0.958119,0.93194,98.876248,93.536315,94.680547
9.859375,0.939872,0.964755,0.926813,99.055864,93.707915,94.848709
9.865625,0.952465,0.96309,0.954826,99.233722,93.880177,95.019158
9.871875,0.969802,0.945765,0.950119,99.414621,94.050957,95.191936
9.878125,0.984428,0.947963,0.937272,99.598761,94.2206,95.363338
9.884375,0.957262,0.964598,0.943065,99.781949,94.392148,95.534317
9.890625,0.981101,0.946599,0.933307,99.965058,94.563788,95.70515
9.896875,0.983497,0.978039,0.967222,100.150878,94.736857,95.878404
9.903125,0.957409,0.97842,0.942539,100.334687,94.913008,96.052717
9.909375,0.982969,0.95871,0.941206,100.518682,95.087637,96.224873
9.915625,0.982008,0.951204,0.948832,100.705243,95.260031,96.397822
9.921875,0.985499,0.959514,0.956871,100.89228,95.432717,96.572426
9.928125,0.982037,0.95407,0.958981,101.079555,95.605878,96.748179
9.934375,0.984408,0.959143,0.966122,101.266962,95.779225,96.925005
9.940625,0.974997,0.968866,0.953408,101.453933,95.954132,97.101539
9.946875,0.983457,0.954551,0.944171,101.64105,96.128841,97.276275
9.953125,0.988441,0.967888,0.936391,101.829687,96.303682,97.449661
9.959375,0.98168,0.979158,0.965717,102.018391,96.480984,97.625256
9.965625,0.993131,0.978945,0.939335,102.207782,96.659516,97.801341
9.971875,1.007993,0.960631,0.95187,102.399938,96.836579,97.976367
9.978125,1.010168,0.947135,0.956099,102.593973,97.010957,98.153166
9.984375,0.996957,0.965738,0.933958,102.787187,97.186023,98.328523
9.990625,0.977332,0.961357,0.944743,102.977478,97.362611,98.503047
9.996875,0.975836,0.988251,0.961328,103.16597,97.541486,98.680336
