time_ps,T_K,PE_eV_atom,P_GPa
6.095000000000000284e+01,3.308918147699999963e+02,-4.892143322187499699e+00,-2.238081018199999939e-01
6.100000000000000000e+01,3.493439910000000168e+02,-4.894004632499999730e+00,-3.312610196466666546e-01
6.105000000000000426e+01,3.447683949600000233e+02,-4.893858063281250281e+00,-3.411989357500000430e-01
6.110000000000000142e+01,3.358232523099999867e+02,-4.892964056666666117e+00,2.358183116299999646e-02
6.115000000000000568e+01,3.752148909699999990e+02,-4.897851739375000513e+00,-3.605195720133333448e-01
6.120000000000000284e+01,3.417148711099999900e+02,-4.894297285104166839e+00,-4.260273406833333110e-01
6.125000000000000000e+01,2.954224762900000201e+02,-4.888572451510416528e+00,-1.928342348066666434e-01
6.130000000000000426e+01,3.539557092599999919e+02,-4.894863174947916562e+00,-2.188012098940853301e-01
6.135000000000000142e+01,3.456419599399999925e+02,-4.893658161302083087e+00,-4.607888660599999131e-01
6.140000000000000568e+01,3.337208040200000028e+02,-4.892435625416666767e+00,-8.790808422966667202e-02
6.145000000000000284e+01,3.381290432000000123e+02,-4.892973611041666615e+00,-5.453301569400000881e-01
6.150000000000000000e+01,3.275605403800000204e+02,-4.891937577552083916e+00,3.308715853666666790e-02
6.155000000000000426e+01,3.327187617000000159e+02,-4.892982932395833373e+00,-1.222599242000000225e-01
6.160000000000000142e+01,3.722268999500000177e+02,-4.898655760364583500e+00,-1.923649682246666437e-01
6.165000000000000568e+01,3.023967339999999808e+02,-4.891779910260416919e+00,-1.006214263396666558e-01
6.170000000000000284e+01,3.425367257400000085e+02,-4.898350508906250234e+00,-2.362024011069999707e-01
6.175000000000000000e+01,3.058238443000000188e+02,-4.894976254114583369e+00,-1.705460214466666680e-01
6.180000000000000426e+01,3.113987842199999818e+02,-4.895426770729167210e+00,-1.784923920353333193e-01
6.185000000000000142e+01,3.476572711900000172e+02,-4.897269306458333027e+00,-4.115686974733333003e-01
6.190000000000000568e+01,3.536556588299999930e+02,-4.894585448802083683e+00,-4.254973270099999816e-01
6.195000000000000284e+01,3.560665079999999989e+02,-4.893004413385416917e+00,-3.656546534833333140e-01
6.200000000000000000e+01,3.465092141299999753e+02,-4.890748624739583050e+00,-2.317762594066666293e-02
6.205000000000000426e+01,3.830645656699999790e+02,-4.895135997499999725e+00,-2.214410480050000019e-01
6.210000000000000142e+01,3.661515447699999868e+02,-4.894434941510416692e+00,-3.376951577266666948e-01
6.215000000000000568e+01,3.329068222099999730e+02,-4.892671054062500247e+00,-5.420376086333332788e-01
6.220000000000000284e+01,3.343534666499999730e+02,-4.894955733125000208e+00,-8.857969955333333534e-02
6.225000000000000000e+01,3.025432180299999914e+02,-4.891742427916667246e+00,-3.411633561729999209e-01
6.230000000000000426e+01,3.416059043199999792e+02,-4.895691979999999610e+00,-1.645616289236666863e-01
6.235000000000000142e+01,3.440180706099999952e+02,-4.894248793645833651e+00,-1.379234995037666722e-01
6.240000000000000568e+01,3.683334827599999812e+02,-4.894947279166666831e+00,-1.228933006173333342e-01
6.245000000000000284e+01,3.728634078100000124e+02,-4.893516508854166780e+00,-2.710648354433333185e-01
6.250000000000000000e+01,3.567932702800000015e+02,-4.890255661510416907e+00,-3.946232162600000204e-01
6.255000000000000426e+01,3.362098817500000223e+02,-4.885767909062500358e+00,-2.860721143466666283e-01
6.260000000000000142e+01,3.967899826099999814e+02,-4.890697902656250484e+00,2.839834281666667182e-02
6.265000000000000568e+01,3.821532871000000000e+02,-4.888370060312499987e+00,-8.973724742199999660e-02
6.270000000000000284e+01,3.642675006000000053e+02,-4.889214818437499943e+00,1.217562976323333240e-01
6.275000000000000000e+01,3.356671666299999970e+02,-4.889835152708333688e+00,-1.055725992963333359e-01
6.280000000000000426e+01,3.576938478600000053e+02,-4.894776907291666923e+00,-4.140358433886666689e-01
6.285000000000000142e+01,3.367321091599999932e+02,-4.893773549218749963e+00,-3.703539104766666590e-01
6.290000000000000568e+01,3.446301658200000020e+02,-4.895568210572917245e+00,-1.911579144433333266e-01
6.295000000000000284e+01,3.272852563499999974e+02,-4.893867777395833230e+00,-2.035099445366666746e-02
6.300000000000000000e+01,3.248675716199999783e+02,-4.893889205052083469e+00,-5.678162177666665894e-02
6.305000000000000426e+01,3.251519684400000187e+02,-4.893879028177082979e+00,1.727697442203333100e-01
6.310000000000000142e+01,3.245459463700000242e+02,-4.892708855885416597e+00,-4.863512170333333384e-01
6.315000000000000568e+01,3.570420210999999995e+02,-4.893721752500000299e+00,2.894129594200000113e-02
