lag_ps,Li_MSD_A2
4.700000000000000178e+00,1.402411355310535290e+00
4.800000000000000711e+00,1.413338470081095588e+00
4.900000000000000355e+00,1.426907714015420048e+00
5.000000000000000000e+00,1.438473953653107262e+00
5.100000000000000533e+00,1.448224261711998029e+00
5.200000000000000178e+00,1.458569080917146099e+00
5.300000000000000711e+00,1.470198275525797182e+00
5.400000000000000355e+00,1.483364045015742150e+00
5.500000000000000000e+00,1.492785575477540538e+00
5.600000000000000533e+00,1.504019453700849995e+00
5.700000000000000178e+00,1.513340658385332604e+00
5.800000000000000711e+00,1.523666952848001133e+00
5.900000000000000355e+00,1.533971613792959987e+00
6.000000000000000000e+00,1.543659447907400617e+00
6.100000000000000533e+00,1.551835849933661970e+00
6.200000000000000178e+00,1.561315678085299696e+00
6.300000000000000711e+00,1.570358252288303724e+00
6.400000000000000355e+00,1.578929010271480360e+00
6.500000000000000000e+00,1.587372524693053011e+00
6.600000000000000533e+00,1.595723527821944154e+00
6.700000000000000178e+00,1.604278692605332068e+00
6.800000000000000711e+00,1.611147030428470961e+00
6.900000000000000355e+00,1.620119281972670633e+00
7.000000000000000000e+00,1.627889809742873561e+00
7.100000000000000533e+00,1.635581293466187081e+00
7.200000000000000178e+00,1.642336721099356689e+00
7.300000000000000711e+00,1.651079498264758749e+00
7.400000000000000355e+00,1.657948567136270812e+00
7.500000000000000000e+00,1.666309276998954481e+00
7.600000000000000533e+00,1.674360604842769940e+00
7.700000000000000178e+00,1.683802403718460905e+00
7.800000000000000711e+00,1.694511717406170126e+00
7.900000000000000355e+00,1.701596916740716336e+00
8.000000000000000000e+00,1.711133446173219275e+00
8.099999999999999645e+00,1.719940157231460987e+00
8.200000000000001066e+00,1.728513546093826125e+00
8.300000000000000711e+00,1.740362556477201172e+00
8.400000000000000355e+00,1.748186013930887350e+00
8.500000000000000000e+00,1.757133479880545579e+00
8.599999999999999645e+00,1.767849018813292483e+00
8.700000000000001066e+00,1.776985009081927247e+00
8.800000000000000711e+00,1.786253236258034560e+00
8.900000000000000355e+00,1.793928343352946708e+00
9.000000000000000000e+00,1.802457262393696302e+00
9.099999999999999645e+00,1.809988531314596472e+00
9.200000000000001066e+00,1.818872196948366993e+00
9.300000000000000711e+00,1.827341508368911294e+00
9.400000000000000355e+00,1.837016599399406758e+00
9.500000000000000000e+00,1.844575952276134245e+00
9.600000000000001421e+00,1.853500616186701810e+00
9.700000000000001066e+00,1.861354042755539506e+00
9.800000000000000711e+00,1.871477816963383445e+00
9.900000000000000355e+00,1.879215507735908508e+00
1.000000000000000000e+01,1.885366263324688374e+00
1.010000000000000142e+01,1.893691427543129802e+00
1.020000000000000107e+01,1.901339319329565791e+00
1.030000000000000071e+01,1.909840670446143029e+00
1.040000000000000036e+01,1.917636000830993392e+00
1.050000000000000000e+01,1.925083074068523636e+00
1.060000000000000142e+01,1.934117514580140140e+00
1.070000000000000107e+01,1.940530166695529246e+00
1.080000000000000071e+01,1.950305979405273726e+00
1.090000000000000036e+01,1.958045014703186038e+00
1.100000000000000000e+01,1.966078880729135836e+00
1.110000000000000142e+01,1.973928981859675247e+00
1.120000000000000107e+01,1.981863435086496095e+00
1.130000000000000071e+01,1.990415713034624057e+00
1.140000000000000036e+01,1.997156635309418116e+00
1.150000000000000000e+01,2.005329211215249430e+00
1.160000000000000142e+01,2.012469169386685852e+00
1.170000000000000107e+01,2.022203313181571094e+00
1.180000000000000071e+01,2.031831232424110123e+00
1.190000000000000036e+01,2.040462795102351734e+00
1.200000000000000000e+01,2.049801069923169017e+00
1.210000000000000142e+01,2.059315882333469627e+00
1.220000000000000107e+01,2.067599101135889406e+00
1.230000000000000071e+01,2.076096410520951618e+00
1.240000000000000036e+01,2.085827712645529797e+00
1.250000000000000000e+01,2.095860429395608460e+00
1.260000000000000142e+01,2.105273017720301620e+00
1.270000000000000107e+01,2.115869140181448671e+00
1.280000000000000071e+01,2.124541696860615669e+00
1.290000000000000036e+01,2.130660955334402029e+00
1.300000000000000000e+01,2.137070521409150992e+00
1.310000000000000142e+01,2.141963750433736546e+00
1.320000000000000107e+01,2.146339196686659179e+00
1.330000000000000071e+01,2.152122022074803631e+00
1.340000000000000036e+01,2.157662926179113150e+00
1.350000000000000000e+01,2.164538186738647507e+00
1.360000000000000142e+01,2.169193321823432274e+00
1.370000000000000107e+01,2.176550586189764047e+00
1.380000000000000071e+01,2.182850625649864984e+00
1.390000000000000036e+01,2.192089890267102437e+00
1.400000000000000000e+01,2.200181776443597581e+00
1.410000000000000142e+01,2.208111583487498919e+00
1.420000000000000107e+01,2.216154753612050499e+00
1.430000000000000071e+01,2.224093152984377486e+00
1.440000000000000036e+01,2.231441192809771046e+00
1.450000000000000000e+01,2.240138375597877651e+00
1.460000000000000142e+01,2.248260577308677899e+00
1.470000000000000107e+01,2.255597417195516208e+00
1.480000000000000071e+01,2.261376254656755513e+00
1.490000000000000036e+01,2.267167971788421887e+00
1.500000000000000000e+01,2.272337933348463235e+00
1.510000000000000142e+01,2.277786503652817096e+00
1.520000000000000107e+01,2.285579723640791983e+00
1.530000000000000071e+01,2.292707546529186846e+00
1.540000000000000036e+01,2.300776222767237034e+00
1.550000000000000000e+01,2.307730748875356230e+00
1.560000000000000142e+01,2.312839952257645937e+00
1.570000000000000107e+01,2.316966347047088703e+00
1.580000000000000071e+01,2.323054959575518108e+00
1.590000000000000036e+01,2.330602801513938171e+00
1.600000000000000000e+01,2.336960506521220449e+00
1.610000000000000142e+01,2.346344865503464217e+00
1.619999999999999929e+01,2.352218521606970203e+00
1.630000000000000071e+01,2.360899415521493072e+00
1.640000000000000213e+01,2.369069316922805868e+00
1.650000000000000000e+01,2.379242662558103127e+00
1.660000000000000142e+01,2.385139985234070448e+00
1.669999999999999929e+01,2.392993048483795349e+00
1.680000000000000071e+01,2.401388628964332028e+00
1.690000000000000213e+01,2.408647990166028041e+00
1.700000000000000000e+01,2.419643233882494027e+00
1.710000000000000142e+01,2.428268822959500195e+00
1.719999999999999929e+01,2.438192731827439896e+00
1.730000000000000071e+01,2.447882103684284161e+00
1.740000000000000213e+01,2.457203193102571959e+00
1.750000000000000000e+01,2.463676431272042056e+00
1.760000000000000142e+01,2.471919848955982602e+00
1.769999999999999929e+01,2.480037234261857737e+00
1.780000000000000071e+01,2.487635146676333342e+00
1.790000000000000213e+01,2.495455906028886339e+00
1.800000000000000000e+01,2.505555746623405966e+00
1.810000000000000142e+01,2.515930637383556601e+00
1.819999999999999929e+01,2.527244789583121598e+00
1.830000000000000071e+01,2.537310623001810761e+00
1.840000000000000213e+01,2.547859423486090069e+00
1.850000000000000000e+01,2.557245614134123546e+00
1.860000000000000142e+01,2.564122718843265591e+00
1.869999999999999929e+01,2.573991436632693031e+00
1.880000000000000071e+01,2.584147851672979890e+00
1.890000000000000213e+01,2.595037270570170751e+00
1.900000000000000000e+01,2.603098898880661149e+00
1.910000000000000142e+01,2.612999797760381160e+00
1.920000000000000284e+01,2.623735134804425773e+00
1.930000000000000071e+01,2.631964345313056786e+00
1.940000000000000213e+01,2.641025587926352447e+00
1.950000000000000000e+01,2.649005731206378833e+00
1.960000000000000142e+01,2.658488341591841664e+00
1.970000000000000284e+01,2.667971000244218516e+00
1.980000000000000071e+01,2.675909073635342583e+00
1.990000000000000213e+01,2.685326847240548265e+00
2.000000000000000000e+01,2.694226157755877260e+00
2.010000000000000142e+01,2.703830496597999566e+00
2.020000000000000284e+01,2.715126629644005529e+00
2.030000000000000071e+01,2.723281323595008185e+00
2.040000000000000213e+01,2.732661178765983578e+00
2.050000000000000000e+01,2.742280865045162663e+00
2.060000000000000142e+01,2.752354625944014810e+00
2.070000000000000284e+01,2.759087057220929395e+00
2.080000000000000071e+01,2.767678009189670441e+00
2.090000000000000213e+01,2.776188468717272428e+00
2.100000000000000000e+01,2.788108889534152368e+00
2.110000000000000142e+01,2.799024977085566857e+00
2.120000000000000284e+01,2.809137178496750487e+00
2.130000000000000071e+01,2.819145187827073240e+00
2.140000000000000213e+01,2.826696888432446375e+00
2.150000000000000000e+01,2.835908981291481279e+00
2.160000000000000142e+01,2.844641765863350713e+00
2.170000000000000284e+01,2.853963436888613092e+00
2.180000000000000071e+01,2.861223843697140001e+00
2.190000000000000213e+01,2.868283951859839753e+00
2.200000000000000000e+01,2.877329613770771566e+00
2.210000000000000142e+01,2.884068014807655178e+00
2.220000000000000284e+01,2.889264235175158735e+00
2.230000000000000071e+01,2.894372298779312569e+00
2.240000000000000213e+01,2.900555564740818770e+00
2.250000000000000000e+01,2.904968517729533239e+00
2.260000000000000142e+01,2.910299942496522796e+00
2.270000000000000284e+01,2.915928397287675278e+00
2.280000000000000071e+01,2.924844657983087792e+00
