lag_ps,Li,Zr,Cl,S,O
6.460000000000000853e+01,8.040846225957132276e-01,4.121727162694445723e-01,8.753317757939655941e-01,2.884190384909799398e-01,4.831613606118183579e-01
6.470000000000000284e+01,8.050304445071440052e-01,4.124524957755433263e-01,8.752255266904006570e-01,2.881007510701657504e-01,4.826782407319872847e-01
6.479999999999999716e+01,8.067689587119150074e-01,4.126957856483583487e-01,8.756988122706683697e-01,2.882093271933652834e-01,4.830040487562434204e-01
6.490000000000000568e+01,8.083916803107159543e-01,4.125323103154298621e-01,8.754952033581152593e-01,2.880107383558186407e-01,4.833748791909561193e-01
6.500000000000000000e+01,8.085246617899921606e-01,4.118802430730270636e-01,8.743557525502203553e-01,2.875815810816793605e-01,4.823432319546279712e-01
6.510000000000000853e+01,8.068090902223725713e-01,4.104970374957193080e-01,8.728351803123842734e-01,2.864779537086885042e-01,4.813065825276560683e-01
6.520000000000000284e+01,8.058847847332268888e-01,4.090300619158222517e-01,8.715756135082318723e-01,2.855430528373705812e-01,4.805864483775903473e-01
6.529999999999999716e+01,8.061131740449632987e-01,4.078097532506368417e-01,8.706228837318807923e-01,2.849018948705615562e-01,4.801853210221043167e-01
6.540000000000000568e+01,8.038788118950838113e-01,4.067262494328514610e-01,8.698136979458146456e-01,2.840578717236166284e-01,4.794040783529464611e-01
6.550000000000000000e+01,8.034289749908696265e-01,4.065683145957039168e-01,8.694354863026479974e-01,2.835680696485002872e-01,4.786378229288751895e-01
6.560000000000000853e+01,8.039249176817087061e-01,4.065566573242244686e-01,8.693151684924229627e-01,2.834358886450454307e-01,4.788129459040654790e-01
6.570000000000000284e+01,8.055376391606459130e-01,4.070417309248152704e-01,8.702280169874493376e-01,2.839823691152407181e-01,4.792120627481138984e-01
6.579999999999999716e+01,8.065236817498161459e-01,4.077629958392646747e-01,8.718250506468814276e-01,2.844432798938080764e-01,4.799828044140022065e-01
6.590000000000000568e+01,8.062885869368380254e-01,4.086607388020752074e-01,8.736716034200903147e-01,2.852375056584673385e-01,4.810270175585282804e-01
6.600000000000000000e+01,8.071214335505629833e-01,4.093371161607473607e-01,8.761233737449841685e-01,2.860526921998142735e-01,4.821639908690103504e-01
6.610000000000000853e+01,8.078459939529032408e-01,4.100834537441560568e-01,8.782193044984411001e-01,2.865433191647032141e-01,4.831288185393878276e-01
6.620000000000000284e+01,8.072009304642074889e-01,4.104655437598929146e-01,8.790040446048126288e-01,2.863238036854278135e-01,4.835834250563902925e-01
6.629999999999999716e+01,8.040135468465067214e-01,4.104370239183438573e-01,8.784075599874331397e-01,2.856704023124875813e-01,4.834541818555844750e-01
6.640000000000000568e+01,8.031953480740696705e-01,4.101173673269349340e-01,8.775026209093871321e-01,2.850404062113163772e-01,4.825891740942845343e-01
6.650000000000000000e+01,8.025359549660676661e-01,4.096953892845816569e-01,8.769244583452957542e-01,2.840939225038410232e-01,4.820917598102413271e-01
6.660000000000000853e+01,8.024492813302915861e-01,4.091180499145895544e-01,8.764195253765021398e-01,2.828113031132704625e-01,4.806619622610739384e-01
6.670000000000000284e+01,8.014667288815862101e-01,4.080970156388557535e-01,8.754905633023202238e-01,2.817625570653901623e-01,4.801602676983044438e-01
6.679999999999999716e+01,7.997623166805843953e-01,4.069752886871207953e-01,8.746906104728287001e-01,2.811994521346835585e-01,4.788280685219767907e-01
6.690000000000000568e+01,8.006455810169013088e-01,4.060893995372777399e-01,8.738497381644071416e-01,2.804494696358922345e-01,4.782146069302485869e-01
6.700000000000000000e+01,7.994229249211463051e-01,4.048546389959560843e-01,8.723117118624253985e-01,2.798460100042045040e-01,4.773795062132282219e-01
6.710000000000000853e+01,7.987464237894255081e-01,4.038136374164993381e-01,8.707852433363346689e-01,2.792522241090296675e-01,4.768650489025249017e-01
6.720000000000000284e+01,7.996671130544857897e-01,4.031092266412497072e-01,8.696856546366130702e-01,2.788848624189571579e-01,4.760911562169128919e-01
6.729999999999999716e+01,7.997072979292205730e-01,4.026433926911001659e-01,8.688524618984704295e-01,2.787586359629191102e-01,4.764106587463389775e-01
6.740000000000000568e+01,7.999481174346683154e-01,4.029678211075613525e-01,8.690429484883184230e-01,2.788161971770700132e-01,4.767310629003174149e-01
6.750000000000000000e+01,8.006664604080773184e-01,4.039092653581419778e-01,8.701680658699082471e-01,2.793424155280796461e-01,4.779824810808476765e-01
6.760000000000000853e+01,8.019373107766303299e-01,4.051820726535703687e-01,8.715905666603187552e-01,2.802029222071859005e-01,4.789600343509038405e-01
6.770000000000000284e+01,8.039731868088184630e-01,4.073701962867373183e-01,8.741615921477309259e-01,2.816856382393980729e-01,4.813755382642985747e-01
6.779999999999999716e+01,8.060102731856351177e-01,4.096418762670060443e-01,8.769231539007334986e-01,2.826951046987619676e-01,4.824562378833072707e-01
6.790000000000000568e+01,8.063052174009018858e-01,4.114992755431617910e-01,8.791739828093172449e-01,2.837994965377149681e-01,4.838915594512143148e-01
6.800000000000000000e+01,8.065376023010820683e-01,4.127232892807866649e-01,8.811911792828893697e-01,2.843648531272043312e-01,4.845824192633629290e-01
6.810000000000000853e+01,8.085461172680283859e-01,4.135005750953692494e-01,8.826550382339825029e-01,2.848587188722037644e-01,4.850534161352447193e-01
6.820000000000000284e+01,8.085236191212885615e-01,4.137655591444295844e-01,8.831866984495276851e-01,2.853059020306910054e-01,4.854710047105466053e-01
6.829999999999999716e+01,8.087226692147037044e-01,4.135913885376636956e-01,8.827528178403809545e-01,2.858586615537208053e-01,4.862445102035092837e-01
6.840000000000000568e+01,8.083390240702343910e-01,4.130342115801346470e-01,8.826086484148639721e-01,2.857070395350134184e-01,4.859703694208976632e-01
6.850000000000000000e+01,8.092327661809362027e-01,4.118864463300964118e-01,8.816639763118581108e-01,2.844727512298406702e-01,4.851914020224467605e-01
6.860000000000000853e+01,8.091704869453977267e-01,4.107050323130204683e-01,8.802378458003663475e-01,2.831107418258588249e-01,4.840213351350108884e-01
6.870000000000000284e+01,8.080929557526448370e-01,4.096490474614404853e-01,8.794148460827913016e-01,2.817664231827727850e-01,4.824861333840669286e-01
6.879999999999999716e+01,8.069424920340447782e-01,4.086071901370162962e-01,8.791701706431473973e-01,2.803639460911124259e-01,4.810233350497707394e-01
6.890000000000000568e+01,8.055546823918547927e-01,4.076657729625244309e-01,8.789870180094458973e-01,2.791185289826370042e-01,4.797665192935876566e-01
6.900000000000000000e+01,8.059070691013604515e-01,4.068196990206761066e-01,8.789353258261648483e-01,2.781417299635152163e-01,4.788017188724932316e-01
6.910000000000000853e+01,8.045913389686153439e-01,4.063328833768294901e-01,8.786373103861186973e-01,2.770087693260593897e-01,4.779731586045154468e-01
6.920000000000000284e+01,8.037644385110045420e-01,4.061530826768977587e-01,8.787155761612532867e-01,2.763042299057746898e-01,4.773082824006530944e-01
6.929999999999999716e+01,8.032586173893627723e-01,4.062221194162937143e-01,8.794542529505012807e-01,2.759699627251274712e-01,4.774374459513020530e-01
6.940000000000000568e+01,8.028518197091054631e-01,4.067543707231024430e-01,8.805146200481935859e-01,2.763572975422404765e-01,4.775658763672626650e-01
6.950000000000000000e+01,8.029860000177757584e-01,4.078420324792870755e-01,8.820719953759940113e-01,2.768049181686637050e-01,4.787350073513219062e-01
6.960000000000000853e+01,8.050194095714742204e-01,4.087590736340415143e-01,8.836981082933037523e-01,2.777757762733558122e-01,4.796706882089464830e-01
6.970000000000000284e+01,8.071108226293028931e-01,4.098661868005568087e-01,8.853484637057218443e-01,2.790351555104475523e-01,4.814403048182616662e-01
6.979999999999999716e+01,8.089590598275870903e-01,4.106523865638841975e-01,8.861143059331296756e-01,2.797077337600593072e-01,4.819352588407894711e-01
6.990000000000000568e+01,8.091072787803724742e-01,4.111760448196952744e-01,8.864106419508881451e-01,2.805305754123548767e-01,4.830906764410807241e-01
7.000000000000000000e+01,8.097575845700309971e-01,4.116316971865127128e-01,8.868843514383095705e-01,2.812891996780378379e-01,4.839335496043788987e-01
7.010000000000000853e+01,8.104203787700550166e-01,4.117252931065576993e-01,8.869986448230705589e-01,2.819020851174691145e-01,4.847504979867333641e-01
7.020000000000000284e+01,8.105345947009056085e-01,4.114681746210701041e-01,8.861886862740653292e-01,2.819271291207751107e-01,4.849457375703284945e-01
7.029999999999999716e+01,8.099201524616623793e-01,4.108288822723379363e-01,8.851303268155550352e-01,2.814789835676577145e-01,4.846970077974352420e-01
7.040000000000000568e+01,8.089967517221487991e-01,4.103437899952224188e-01,8.838515815619780724e-01,2.809690856763703004e-01,4.846328381749791525e-01
7.050000000000000000e+01,8.095668602501465694e-01,4.099661728469728428e-01,8.831167811791682531e-01,2.802885763844418787e-01,4.843200441487696684e-01
7.060000000000000853e+01,8.069112070025662442e-01,4.098145716376943026e-01,8.829314510024869334e-01,2.798297047169174823e-01,4.838920248003891755e-01
7.070000000000000284e+01,8.074434823033749264e-01,4.095417502383225661e-01,8.833259740825589734e-01,2.791276294522919699e-01,4.833035807848099497e-01
7.079999999999999716e+01,8.078806885868916599e-01,4.094638890844646273e-01,8.841246065120936803e-01,2.787885637796125859e-01,4.832290314802195064e-01
7.090000000000000568e+01,8.061253264049528244e-01,4.090443631966193538e-01,8.841639270190456701e-01,2.779731656161264497e-01,4.824430467311036086e-01
7.100000000000000000e+01,8.048536532598065119e-01,4.081006061389145789e-01,8.839285978393042198e-01,2.774433948143245066e-01,4.817017939865546050e-01
7.110000000000000853e+01,8.038564777549012108e-01,4.071662407077234480e-01,8.830570583144320418e-01,2.769292573361731846e-01,4.809154614287322604e-01
7.120000000000000284e+01,8.036495178493192615e-01,4.065147792417277417e-01,8.824866951704182227e-01,2.766471730674921470e-01,4.806513054690719766e-01
7.129999999999999716e+01,8.024589354121587359e-01,4.057496771818959180e-01,8.819123563659453380e-01,2.760715485167256067e-01,4.798494696126793801e-01
7.140000000000000568e+01,8.013525676428120414e-01,4.054122139324421448e-01,8.817114728228196974e-01,2.757410864391884875e-01,4.794181856139370645e-01
7.150000000000000000e+01,8.019787779209576195e-01,4.055003705445839879e-01,8.823791907747704499e-01,2.757673462545252030e-01,4.796907071584610160e-01
7.160000000000000853e+01,8.013690422140505865e-01,4.061536314941066039e-01,8.837066127856998410e-01,2.761051819410184072e-01,4.799884540166229896e-01
7.170000000000000284e+01,8.038639285918727229e-01,4.076189265622707225e-01,8.864013622628323930e-01,2.766742184125531856e-01,4.810895570764633922e-01
7.179999999999999716e+01,8.040238470657545822e-01,4.091622915311419195e-01,8.892923167571384901e-01,2.778137070564618005e-01,4.826070942582698087e-01
7.190000000000000568e+01,8.045754707277334994e-01,4.106840590225107057e-01,8.916728324957454710e-01,2.791601706067592947e-01,4.844827749211645385e-01
7.200000000000000000e+01,8.041551275074305671e-01,4.123155958468628923e-01,8.937966041771159276e-01,2.800491239956905964e-01,4.858296793747933218e-01
7.210000000000000853e+01,8.059255153834072871e-01,4.137373099496076678e-01,8.957023019687149201e-01,2.803175970361396208e-01,4.866082592366817727e-01
7.220000000000000284e+01,8.064123870678561179e-01,4.145556769091495730e-01,8.972265827199632504e-01,2.807156122083856453e-01,4.877024705846620956e-01
7.229999999999999716e+01,8.063545053575430499e-01,4.149635085486659269e-01,8.983663634131913156e-01,2.807203715301777036e-01,4.881552106165880089e-01
7.240000000000000568e+01,8.071633602232621829e-01,4.147486337567704018e-01,8.984319441849837329e-01,2.803994370248438783e-01,4.878791649907062711e-01
7.250000000000000000e+01,8.060362150223180366e-01,4.142268390247876297e-01,8.977231461405699164e-01,2.795781134038078375e-01,4.873301970360815472e-01
7.260000000000000853e+01,8.058991916802071831e-01,4.137084079376230905e-01,8.971673115981444457e-01,2.792556715915334720e-01,4.866918025570237671e-01
7.270000000000000284e+01,8.055244818082901714e-01,4.134017907331688502e-01,8.973483124151929724e-01,2.790439816083853941e-01,4.867707034934135035e-01
7.279999999999999716e+01,8.055848460910405295e-01,4.130706073648859888e-01,8.978888916032401468e-01,2.788024211793402873e-01,4.862528322224546895e-01
7.290000000000000568e+01,8.067422662059071659e-01,4.127778378759224820e-01,8.978036592791629467e-01,2.778532036651903958e-01,4.855099510991721656e-01
7.300000000000000000e+01,8.063469594217224090e-01,4.127556964459159761e-01,8.978144326858094049e-01,2.769771302513684419e-01,4.850567604024463297e-01
7.310000000000000853e+01,8.046265922227799905e-01,4.125636810226293028e-01,8.974528609298275672e-01,2.762208607107203839e-01,4.846632924728538350e-01
7.320000000000000284e+01,8.039710184951271987e-01,4.123283921075124314e-01,8.976798650038595451e-01,2.758893009810690633e-01,4.842327846438581052e-01
7.329999999999999716e+01,8.026522026856365288e-01,4.122506730395225083e-01,8.978421181714163479e-01,2.758241795649527539e-01,4.846268966454411187e-01
7.340000000000000568e+01,8.036007303137816526e-01,4.122583045028003212e-01,8.985984902302031063e-01,2.761754078204424201e-01,4.852829568076933442e-01
7.350000000000000000e+01,8.037336395806622402e-01,4.124399755788546451e-01,8.988252808576270292e-01,2.765786084272353063e-01,4.859697779803420770e-01
7.360000000000000853e+01,8.032518354554517570e-01,4.126179797145463901e-01,8.990314354051087697e-01,2.773626510465422301e-01,4.870963117430964773e-01
7.370000000000000284e+01,8.038073682862501013e-01,4.127099147428851533e-01,9.003315611766841142e-01,2.776191105336384135e-01,4.875346507760703885e-01
7.379999999999999716e+01,8.058748724957732756e-01,4.131840902066978294e-01,9.023470079583782999e-01,2.779115892672476829e-01,4.881505677009984057e-01
7.390000000000000568e+01,8.054239132351517227e-01,4.138644526106393662e-01,9.037523212670417472e-01,2.778383860278214046e-01,4.885185806591986757e-01
7.400000000000000000e+01,8.072400477280796682e-01,4.145521519086097784e-01,9.044937620925886934e-01,2.776433691617055111e-01,4.883069094471305105e-01
7.410000000000000853e+01,8.070706646655454453e-01,4.152673539815180948e-01,9.050453461118553866e-01,2.779517925198859984e-01,4.889415741515886205e-01
7.420000000000000284e+01,8.071603157103366399e-01,4.159375624882821754e-01,9.055338061692241869e-01,2.783349613901786590e-01,4.895700287154152730e-01
7.429999999999999716e+01,8.077954768082292736e-01,4.162923358881071012e-01,9.058865479410292965e-01,2.781205032717012360e-01,4.897486045327384963e-01
7.440000000000000568e+01,8.093850702894037630e-01,4.165847451044180638e-01,9.064424408773004149e-01,2.782143528374858565e-01,4.893768062643614747e-01
7.450000000000000000e+01,8.099005650736773587e-01,4.169073532405935811e-01,9.068527759353394169e-01,2.787309361223503923e-01,4.900148343761319691e-01
7.460000000000000853e+01,8.120203615489087756e-01,4.175455892295752425e-01,9.077547349143072486e-01,2.792572790972737140e-01,4.901633965721144959e-01
7.470000000000000284e+01,8.127603434773336133e-01,4.181766935314452649e-01,9.087909246058251123e-01,2.799016739054398517e-01,4.910486661059478286e-01
7.479999999999999716e+01,8.124431180033701017e-01,4.181126305977415081e-01,9.089466705505382382e-01,2.799353092591689851e-01,4.916966462693827533e-01
7.490000000000000568e+01,8.108007535694971013e-01,4.176000678457488791e-01,9.083381086494033418e-01,2.796390554947301710e-01,4.916756177693095697e-01
7.500000000000000000e+01,8.106145325171032479e-01,4.168938180576218788e-01,9.075884611317756034e-01,2.787135208916385332e-01,4.907221768126087680e-01
7.510000000000000853e+01,8.100785102845891039e-01,4.161507093313877026e-01,9.068670787735484407e-01,2.778297557558794817e-01,4.897649726113191271e-01
7.520000000000000284e+01,8.091575742098525703e-01,4.151529709573095750e-01,9.065711977478873029e-01,2.771481261796979734e-01,4.892099998678948181e-01
7.529999999999999716e+01,8.110412081147467811e-01,4.143201685112332111e-01,9.063006228696656175e-01,2.761074149035842029e-01,4.884878818182885607e-01
7.540000000000000568e+01,8.115760312180110292e-01,4.134109519246634279e-01,9.057133978976910083e-01,2.752613723556155967e-01,4.877970745502938632e-01
7.550000000000000000e+01,8.113415900068645659e-01,4.126417676933306078e-01,9.052224688213020842e-01,2.743547916979995893e-01,4.870481495890829349e-01
7.560000000000000853e+01,8.105969644750646852e-01,4.123720706023317750e-01,9.049767690616775662e-01,2.733543436324136211e-01,4.862363352135499195e-01
7.570000000000000284e+01,8.089616746877091868e-01,4.122796192244045921e-01,9.046868351432038047e-01,2.724789760188233156e-01,4.857339604861555249e-01
7.579999999999999716e+01,8.086527681128834466e-01,4.122133352276559637e-01,9.053410352999544664e-01,2.724409336600862042e-01,4.863652766744411826e-01
7.590000000000000568e+01,8.101240418489698003e-01,4.126456122839806118e-01,9.060555364183692229e-01,2.728544425676866503e-01,4.867932995753943559e-01
7.600000000000000000e+01,8.115749207581919311e-01,4.131614684679768557e-01,9.066214910208555411e-01,2.732899640344714776e-01,4.877739467981396237e-01
7.610000000000000853e+01,8.118002875484340297e-01,4.135370297095020131e-01,9.073246447955933824e-01,2.736403314701829625e-01,4.883987589904096871e-01
7.620000000000000284e+01,8.114081940907662549e-01,4.139861065564036102e-01,9.081246751871600020e-01,2.739581992650229614e-01,4.889869730653340074e-01
7.629999999999999716e+01,8.123487184306050768e-01,4.146764833747298429e-01,9.092155224132957292e-01,2.743104745950766254e-01,4.894972270094224420e-01
7.640000000000000568e+01,8.101799654043685406e-01,4.151929913475975176e-01,9.100625679987497385e-01,2.747621217635163315e-01,4.902887033049093124e-01
7.650000000000000000e+01,8.093007564239534934e-01,4.155829242725707084e-01,9.100328036651619268e-01,2.748789365310833621e-01,4.904197505831190407e-01
7.660000000000000853e+01,8.089326479516176782e-01,4.161702321076204969e-01,9.103379531076025710e-01,2.754671890664472933e-01,4.907715770743870110e-01
7.670000000000000284e+01,8.068407680751127353e-01,4.167468493284378073e-01,9.109824506613954931e-01,2.763291917665382513e-01,4.921357739490892502e-01
7.680000000000001137e+01,8.082410078782433782e-01,4.176990734908694325e-01,9.120634275474578390e-01,2.775894102021486676e-01,4.936693754826091962e-01
7.690000000000000568e+01,8.096743379982396238e-01,4.188858660046512195e-01,9.140230847833838990e-01,2.781408856212894132e-01,4.946391091749832158e-01
7.700000000000000000e+01,8.092643588169915470e-01,4.196983443315620566e-01,9.157961350638773590e-01,2.782562960405394192e-01,4.951725404491725824e-01
7.710000000000000853e+01,8.096827359315965644e-01,4.201997782015314820e-01,9.167567706476080769e-01,2.777491899889818483e-01,4.947735854580329051e-01
7.720000000000000284e+01,8.109655907346841053e-01,4.208388261529502627e-01,9.172389835177954254e-01,2.777249637590705200e-01,4.946488697687964065e-01
7.730000000000001137e+01,8.112073131488717337e-01,4.213764769386482145e-01,9.170454873456984624e-01,2.777914811173946563e-01,4.949640556206541531e-01
7.740000000000000568e+01,8.123756777497588288e-01,4.211129925918128403e-01,9.166020818835981521e-01,2.773949346591645382e-01,4.952812945973840697e-01
7.750000000000000000e+01,8.123811056658004626e-01,4.202561062796185687e-01,9.159375860694705107e-01,2.763763981835374306e-01,4.945887007403970692e-01
7.760000000000000853e+01,8.116598441412554710e-01,4.193963069890292439e-01,9.154438492130050342e-01,2.753796751105819784e-01,4.933956474325090769e-01
7.770000000000000284e+01,8.097284147380380270e-01,4.187328733699463568e-01,9.153842534968321676e-01,2.748016977887633439e-01,4.930807913234936390e-01
7.780000000000001137e+01,8.087531395650943145e-01,4.180739910506918178e-01,9.153973854742043503e-01,2.737772633829890778e-01,4.924509447999425582e-01
7.790000000000000568e+01,8.077537648917479940e-01,4.172855962972877308e-01,9.134511918785336304e-01,2.727074804592285462e-01,4.913279935508699792e-01
7.800000000000000000e+01,8.065519883088702047e-01,4.163115218708296483e-01,9.116719791564829034e-01,2.721404101102286588e-01,4.906930046587280048e-01
7.810000000000000853e+01,8.056903795884372554e-01,4.152149889028103336e-01,9.100022211201318489e-01,2.716636571740715378e-01,4.898083512938140593e-01
7.820000000000000284e+01,8.045080167398833693e-01,4.146220396962914112e-01,9.092091596154047162e-01,2.712842762390263451e-01,4.897285429256978406e-01
7.830000000000001137e+01,8.017407615027486445e-01,4.144273898479847174e-01,9.090471011266725299e-01,2.709745558123322628e-01,4.899714634913430178e-01
7.840000000000000568e+01,8.028569474575970588e-01,4.144895568428733079e-01,9.090956062999476783e-01,2.710402661145688286e-01,4.898940275845324877e-01
7.850000000000000000e+01,8.057397684051379461e-01,4.148355714996958543e-01,9.103851625201853093e-01,2.713462940741197538e-01,4.901650746212847798e-01
7.860000000000000853e+01,8.059385814467043829e-01,4.153051098605892721e-01,9.121088399289000170e-01,2.723327089417559854e-01,4.910868721014892135e-01
7.870000000000000284e+01,8.074023512075501063e-01,4.156534350198914929e-01,9.145003983635368039e-01,2.730407544934498887e-01,4.916805890407118240e-01
7.880000000000001137e+01,8.090149915077944343e-01,4.158539867759336039e-01,9.161846924944401227e-01,2.736663112356634842e-01,4.925729605096466068e-01
7.890000000000000568e+01,8.086079492503173149e-01,4.161910296591267988e-01,9.174414342773149489e-01,2.741138224848057026e-01,4.930149490518573319e-01
7.900000000000000000e+01,8.073389068082998943e-01,4.166991733406268383e-01,9.180707609404695768e-01,2.744587717280747019e-01,4.937573272680893521e-01
7.910000000000000853e+01,8.059179348199542181e-01,4.173178663720568671e-01,9.189269705585065839e-01,2.743851968044264678e-01,4.934830035474796484e-01
7.920000000000000284e+01,8.068886670961472607e-01,4.186343163811411805e-01,9.208750533177999520e-01,2.748968857736642790e-01,4.943628012805944549e-01
7.930000000000001137e+01,8.072957420993442934e-01,4.202373996563810721e-01,9.236541828830806544e-01,2.756501903635804607e-01,4.953812025102432570e-01
7.940000000000000568e+01,8.082968975867188544e-01,4.215627702611662864e-01,9.261583774970029159e-01,2.765988803357397607e-01,4.962561849133383940e-01
7.950000000000000000e+01,8.103000784381603205e-01,4.228569979311687099e-01,9.284131352858752129e-01,2.775129877076740748e-01,4.975977161576907171e-01
7.960000000000000853e+01,8.109777349350333342e-01,4.239952005248607270e-01,9.306361055850069786e-01,2.780757714595886720e-01,4.985510802467031932e-01
7.970000000000000284e+01,8.100161433031609626e-01,4.242286254413376034e-01,9.316968897599998689e-01,2.780122275858264436e-01,4.980267098533792125e-01
7.980000000000001137e+01,8.125849964703715234e-01,4.245189718295516168e-01,9.316685284651681220e-01,2.784241902256164858e-01,4.985671661477590888e-01
7.990000000000000568e+01,8.128296613344021537e-01,4.247066099444767873e-01,9.306864150100696564e-01,2.785593758561440980e-01,4.986413310135296428e-01
8.000000000000000000e+01,8.149971000248837916e-01,4.252329769059020603e-01,9.305160575194436623e-01,2.791887779025782335e-01,4.994843307099042784e-01
8.010000000000000853e+01,8.168320054122606422e-01,4.260090974853666945e-01,9.309881609130025160e-01,2.794885257261760514e-01,5.005112998820854253e-01
8.020000000000000284e+01,8.159587107084839142e-01,4.260298755910812418e-01,9.305823270934483471e-01,2.795283372756867668e-01,5.010578687098358186e-01
8.030000000000001137e+01,8.154063338761124990e-01,4.258286399149160961e-01,9.300713046186949162e-01,2.793942397540783995e-01,5.009864641828454257e-01
8.040000000000000568e+01,8.173220109294340174e-01,4.255155500881993014e-01,9.300800405957866390e-01,2.788433494549558689e-01,5.007965177422815106e-01
8.050000000000000000e+01,8.171332825664957555e-01,4.250952973817039848e-01,9.300451214691817237e-01,2.784319929848075859e-01,5.003997891853166902e-01
8.060000000000000853e+01,8.177544124952971227e-01,4.248616704852120063e-01,9.297134610764086204e-01,2.783654217044957968e-01,5.006932856102199736e-01
8.070000000000000284e+01,8.171958328556018225e-01,4.246588491378575081e-01,9.291089833132376574e-01,2.783620986212169690e-01,5.004785205381793167e-01
8.080000000000001137e+01,8.173155796278035456e-01,4.245040715447618851e-01,9.284587271201569791e-01,2.782435243737652053e-01,5.005068872682253422e-01
8.090000000000000568e+01,8.162204255415432819e-01,4.241732209159459477e-01,9.281157904103805034e-01,2.781085909287791536e-01,5.002699885055634788e-01
8.100000000000000000e+01,8.158193453458369993e-01,4.237340752194220794e-01,9.283547111543503094e-01,2.780686785628576074e-01,5.004985882205381653e-01
8.110000000000000853e+01,8.164970808389298007e-01,4.235170966832871309e-01,9.291116754002534117e-01,2.780811345996216377e-01,5.003501333615630875e-01
8.120000000000000284e+01,8.157619103206369404e-01,4.232861304248015655e-01,9.296810003217387264e-01,2.777637626143854011e-01,5.004336521761533207e-01
8.130000000000001137e+01,8.157861840010117715e-01,4.227908241568616443e-01,9.302967231408016957e-01,2.770631084162533120e-01,4.996099809820716553e-01
8.140000000000000568e+01,8.170763555753589591e-01,4.225658927838314427e-01,9.316919569977468729e-01,2.766918477283015765e-01,4.995263762862811596e-01
8.150000000000000000e+01,8.179569405060606035e-01,4.227603401685862683e-01,9.331173415694571371e-01,2.767478653730197635e-01,5.002169993115347379e-01
8.160000000000000853e+01,8.175512532899904539e-01,4.229017594865585594e-01,9.342616706027624396e-01,2.767386168068723951e-01,5.001882286516612375e-01
8.170000000000000284e+01,8.189890274990481167e-01,4.227229980848056234e-01,9.348074341096093143e-01,2.768026046861315481e-01,5.004368726230256081e-01
8.180000000000001137e+01,8.185308777063258212e-01,4.227385397602387851e-01,9.354398959081022813e-01,2.764431209974149151e-01,5.001597204535592756e-01
8.190000000000000568e+01,8.184370038759986032e-01,4.224827903711498300e-01,9.357336989326304755e-01,2.764368356762370582e-01,5.001557217174478209e-01
8.200000000000000000e+01,8.177045752544039869e-01,4.218400394252111996e-01,9.354210047268838313e-01,2.757574630421270045e-01,4.991753091095104122e-01
8.210000000000000853e+01,8.168367220211784074e-01,4.217996907841959353e-01,9.358046314277156386e-01,2.754122981515131907e-01,4.991817849017871622e-01
8.220000000000000284e+01,8.174630466790370198e-01,4.221775513357232668e-01,9.364971853522494616e-01,2.757182377163490128e-01,4.998039680422111108e-01
8.230000000000001137e+01,8.176412846706826443e-01,4.229918711360653449e-01,9.381900515785593919e-01,2.762122632153632962e-01,5.002474192390207186e-01
8.240000000000000568e+01,8.180447270447014363e-01,4.238284267323765842e-01,9.391258238645155965e-01,2.764471943709412849e-01,5.008637493322192213e-01
8.250000000000000000e+01,8.186120844515802908e-01,4.241173573596254132e-01,9.395339204153743129e-01,2.764348980483138374e-01,5.007937456124099684e-01
8.260000000000000853e+01,8.184044007097812656e-01,4.239377604064306637e-01,9.390447339073885180e-01,2.759007357245896186e-01,5.002962194565053755e-01
8.270000000000000284e+01,8.164032814102192281e-01,4.232561509361501551e-01,9.381289629693660981e-01,2.751728740827854569e-01,4.994706566749099741e-01
8.280000000000001137e+01,8.160533656489863397e-01,4.226898569753488877e-01,9.372493534769362755e-01,2.742164533964587259e-01,4.981046294241150418e-01
8.290000000000000568e+01,8.157733531089798040e-01,4.219405350746660566e-01,9.368517777499483223e-01,2.733096349124310986e-01,4.968843074043729491e-01
8.300000000000000000e+01,8.143470218704823571e-01,4.214816054593875094e-01,9.370346574472177004e-01,2.731639418927943042e-01,4.969604791214388140e-01
8.310000000000000853e+01,8.153285574595743324e-01,4.212946399789395113e-01,9.374457333740118248e-01,2.731554812426536527e-01,4.969060595411949333e-01
8.320000000000000284e+01,8.137369369893200366e-01,4.210767770881074790e-01,9.372575928160219449e-01,2.732874723115129023e-01,4.972156003952166170e-01
8.330000000000001137e+01,8.145784533137446770e-01,4.212906026875997689e-01,9.374734290102787471e-01,2.739529111706926479e-01,4.979068803936645971e-01
8.340000000000000568e+01,8.148070568168727101e-01,4.219273876561919212e-01,9.381544047087275739e-01,2.747399154972833268e-01,4.986780741402018213e-01
8.350000000000000000e+01,8.153943214300926057e-01,4.225829298205095452e-01,9.394718595306456033e-01,2.753683194242955157e-01,4.997160432000423147e-01
8.360000000000000853e+01,8.171720046198437393e-01,4.234722461325732268e-01,9.417708895202179242e-01,2.761344000337225824e-01,5.010871743818394730e-01
8.370000000000000284e+01,8.182827303601528657e-01,4.247544178675492499e-01,9.444753880691428849e-01,2.772502548181918769e-01,5.020559576609977537e-01
8.380000000000001137e+01,8.195957941182617779e-01,4.260456110692743548e-01,9.461512048983918843e-01,2.773888252887078409e-01,5.029739342375281197e-01
8.390000000000000568e+01,8.194625732042967181e-01,4.273813737532139445e-01,9.478569004543354604e-01,2.776278761092834113e-01,5.036985599609138387e-01
