lag_ps,Li,Zr,Cl,S,O
6.910000000000000853e+01,1.672828575711430288e+00,5.724612748111393978e-01,1.574104366116777065e+00,4.448770720290265990e-01,7.141326797360112444e-01
6.920000000000000284e+01,1.675332876829596307e+00,5.733326544029653249e-01,1.575441249868300142e+00,4.455346052160151227e-01,7.148494010995691816e-01
6.929999999999999716e+01,1.675676476936315051e+00,5.740043573556339318e-01,1.576563317568996592e+00,4.461293802418148102e-01,7.152779748000741566e-01
6.940000000000000568e+01,1.678607567817395063e+00,5.744735374976870368e-01,1.578140849376608701e+00,4.468000836456023084e-01,7.161188199184252978e-01
6.950000000000000000e+01,1.680783035730387454e+00,5.753604736046263879e-01,1.579507451196307866e+00,4.475302210842428408e-01,7.171565043170189391e-01
6.960000000000000853e+01,1.682506646354521074e+00,5.761103485998895213e-01,1.580761423310049540e+00,4.480891925299163026e-01,7.177275727302784292e-01
6.970000000000000284e+01,1.685206364350318342e+00,5.767057811145394064e-01,1.582191583179269667e+00,4.480744558337118044e-01,7.181213477513898047e-01
6.979999999999999716e+01,1.687739402255202359e+00,5.769467270874449882e-01,1.582888112488909371e+00,4.480165179228783323e-01,7.177453341382472596e-01
6.990000000000000568e+01,1.689670924682513897e+00,5.767122747854031006e-01,1.583008384846416039e+00,4.472012855902734452e-01,7.164697499331768027e-01
7.000000000000000000e+01,1.688897093634120994e+00,5.763662801312210426e-01,1.583426944630389466e+00,4.462189774338043424e-01,7.154791573568983765e-01
7.010000000000000853e+01,1.690350473590114033e+00,5.758521171894460666e-01,1.584587832577562194e+00,4.458742895496711767e-01,7.152997372115436070e-01
7.020000000000000284e+01,1.692227773021565351e+00,5.758462658619886154e-01,1.585600645844642553e+00,4.457317244981668369e-01,7.155719830061294529e-01
7.029999999999999716e+01,1.692702152966498064e+00,5.758263608414732060e-01,1.585834681905932575e+00,4.456035025968345109e-01,7.154698327113578893e-01
7.040000000000000568e+01,1.694854588151986752e+00,5.757595805112980525e-01,1.585714470038640522e+00,4.451524759340474979e-01,7.148537165031949581e-01
7.050000000000000000e+01,1.695738540716165588e+00,5.760530505593697281e-01,1.586386210261678364e+00,4.454422376891516988e-01,7.153462633097465995e-01
7.060000000000000853e+01,1.698222127514679602e+00,5.763684077259758620e-01,1.587884225306382291e+00,4.456896624567387999e-01,7.155128070489289449e-01
7.070000000000000284e+01,1.700204590553816120e+00,5.770615628211515080e-01,1.589790289006429047e+00,4.462234433213047025e-01,7.163934939519359668e-01
7.079999999999999716e+01,1.700256902586608776e+00,5.777173167701566969e-01,1.590934929405583897e+00,4.466344829508529513e-01,7.166154451103682321e-01
7.090000000000000568e+01,1.700549648195556873e+00,5.782757883097314755e-01,1.592473066331524523e+00,4.472130752558548528e-01,7.176565970446996401e-01
7.100000000000000000e+01,1.701318108764642290e+00,5.790808158138658346e-01,1.594642546817579998e+00,4.480418681574989681e-01,7.185539904432456382e-01
7.110000000000000853e+01,1.703466300968284441e+00,5.797337033229580383e-01,1.596239717318630902e+00,4.489240174331262101e-01,7.189222039075078285e-01
7.120000000000000284e+01,1.704529551485576055e+00,5.801025106020697431e-01,1.597648280501321238e+00,4.495789376947225691e-01,7.195518724275532518e-01
7.129999999999999716e+01,1.706870182443981587e+00,5.804900812476927463e-01,1.599315358603921045e+00,4.506098664890219596e-01,7.204933238561539444e-01
7.140000000000000568e+01,1.710125502054275159e+00,5.806644625251297098e-01,1.600462757997026308e+00,4.510923919535602677e-01,7.210170019748992631e-01
7.150000000000000000e+01,1.710035676531596938e+00,5.806520310604750268e-01,1.600670697499359640e+00,4.513565870325281781e-01,7.211832356459517701e-01
7.160000000000000853e+01,1.712003130683664942e+00,5.807037420675792427e-01,1.600785288471118006e+00,4.516788756564024676e-01,7.216168566237239901e-01
7.170000000000000284e+01,1.712175067257476702e+00,5.808584270428645002e-01,1.601514563671677438e+00,4.522228094916324603e-01,7.220799020554774517e-01
7.179999999999999716e+01,1.713620428968705367e+00,5.811372918253437936e-01,1.602831061170733928e+00,4.529518452821078567e-01,7.230168212741380218e-01
7.190000000000000568e+01,1.713989671378389090e+00,5.818370066114406658e-01,1.603708925079411651e+00,4.536218817966027328e-01,7.238014147329931980e-01
7.200000000000000000e+01,1.715496874492598467e+00,5.823113453856585409e-01,1.604069224299364160e+00,4.537153626888100755e-01,7.237538373526961610e-01
7.210000000000000853e+01,1.715574997555318282e+00,5.825843676641012658e-01,1.604285902338637992e+00,4.532148750013952898e-01,7.236997125398243469e-01
7.220000000000000284e+01,1.717607533571945178e+00,5.827708173888193066e-01,1.604538164506207565e+00,4.529142619928178681e-01,7.232184096231482062e-01
7.229999999999999716e+01,1.718595589539034574e+00,5.830127076276765408e-01,1.605640013811960864e+00,4.527591446714227530e-01,7.233216157208894881e-01
7.240000000000000568e+01,1.721324325020827217e+00,5.831874340541439716e-01,1.606951259116800701e+00,4.524960258032975635e-01,7.232446459790217164e-01
7.250000000000000000e+01,1.722439476033100547e+00,5.830299096599111941e-01,1.607134555143048704e+00,4.520869150904944234e-01,7.229972316761437146e-01
7.260000000000000853e+01,1.725293321490485532e+00,5.825532358474793115e-01,1.606992401417820959e+00,4.514985818599815959e-01,7.225172472853399475e-01
7.270000000000000284e+01,1.726406854468019558e+00,5.823199762386347400e-01,1.606977618526987062e+00,4.514080497113474033e-01,7.232837186826384102e-01
7.279999999999999716e+01,1.726940134538655691e+00,5.823279072034350801e-01,1.607299177927564271e+00,4.515081406527444718e-01,7.231465262641608716e-01
7.290000000000000568e+01,1.729496284105892734e+00,5.825114397563732060e-01,1.607870099250064966e+00,4.522211494339687943e-01,7.243722026364624034e-01
7.300000000000000000e+01,1.729190262303722525e+00,5.828485946996722067e-01,1.608299905706470412e+00,4.528746458883992076e-01,7.247438900115404925e-01
7.310000000000000853e+01,1.731549742886888454e+00,5.835521539949916070e-01,1.609209309749283223e+00,4.535316537773083079e-01,7.252435925885615253e-01
7.320000000000000284e+01,1.733017433801514517e+00,5.843114287484172387e-01,1.610748419590872560e+00,4.545754590757662972e-01,7.260942803776307963e-01
7.329999999999999716e+01,1.735560865089836646e+00,5.853975004963305473e-01,1.613014250989163623e+00,4.554679554442714329e-01,7.276088393695178125e-01
7.340000000000000568e+01,1.737915534419578911e+00,5.866092926090342718e-01,1.615725435611720329e+00,4.566274395613471593e-01,7.288829391961006987e-01
7.350000000000000000e+01,1.738083607677148645e+00,5.879545007180272398e-01,1.617612371008616545e+00,4.577164670035309135e-01,7.301715666763608503e-01
7.360000000000000853e+01,1.738742424554050370e+00,5.892368566474043279e-01,1.619720055164076689e+00,4.586367867390612751e-01,7.307567305280497916e-01
7.370000000000000284e+01,1.741802121607051612e+00,5.901289612507183424e-01,1.621478545142615468e+00,4.586929459706685641e-01,7.310102228311680106e-01
7.379999999999999716e+01,1.743105952418564808e+00,5.905460935974677916e-01,1.623252554077390108e+00,4.584695999459028615e-01,7.302105424726138549e-01
7.390000000000000568e+01,1.742572681827801118e+00,5.904600201400022064e-01,1.624883501748494385e+00,4.581869765085206936e-01,7.300780584864733358e-01
7.400000000000000000e+01,1.742786872798069986e+00,5.897863824750465556e-01,1.625818441317862240e+00,4.575825842435184421e-01,7.289649682483643200e-01
7.410000000000000853e+01,1.742986385521402726e+00,5.890601669257065076e-01,1.625935790574604356e+00,4.564428388209585408e-01,7.279658737994595397e-01
7.420000000000000284e+01,1.743934911094944029e+00,5.877765180835461400e-01,1.624990381737456913e+00,4.554991697570199838e-01,7.270729345045686687e-01
7.429999999999999716e+01,1.743466950117023684e+00,5.862759823877811138e-01,1.622965351522893673e+00,4.548508080309703883e-01,7.261495107873164878e-01
7.440000000000000568e+01,1.743648162488398823e+00,5.848391050369824429e-01,1.621012788254349468e+00,4.546547898767098195e-01,7.260879221710251352e-01
7.450000000000000000e+01,1.744244314002011631e+00,5.835442925493445898e-01,1.619483293565586735e+00,4.542678287398054793e-01,7.254153044598139477e-01
7.460000000000000853e+01,1.744669953680559660e+00,5.821896296080194544e-01,1.617769453780676603e+00,4.532754302800910406e-01,7.239759382982300373e-01
7.470000000000000284e+01,1.744825342891058284e+00,5.811432456932310586e-01,1.615747861986297274e+00,4.526138873255396988e-01,7.232960708432621955e-01
7.479999999999999716e+01,1.744884476436213694e+00,5.807360419280408470e-01,1.615037409169724825e+00,4.523999320094830856e-01,7.226362895604251380e-01
7.490000000000000568e+01,1.746042129028496648e+00,5.803322538202329017e-01,1.614631123339982599e+00,4.525748189432882151e-01,7.227451894597726190e-01
7.500000000000000000e+01,1.748365521672729184e+00,5.803068501553440006e-01,1.615086999517152844e+00,4.529919248711855029e-01,7.231716868703651491e-01
7.510000000000000853e+01,1.750091861497171886e+00,5.807770226523720769e-01,1.615961298796231072e+00,4.531097303312540681e-01,7.236795218204393754e-01
7.520000000000000284e+01,1.751825315267559136e+00,5.812761430807940055e-01,1.617262021896870738e+00,4.532913253243180951e-01,7.241396073500385722e-01
7.529999999999999716e+01,1.752673495998039899e+00,5.816904465745357244e-01,1.617721485528311076e+00,4.535489621495062407e-01,7.247804578662726538e-01
7.540000000000000568e+01,1.752568093609374156e+00,5.819484269188552883e-01,1.618314873503154283e+00,4.541468655877372029e-01,7.258659840265756502e-01
7.550000000000000000e+01,1.753453084569642773e+00,5.822532838992416915e-01,1.619661409189246504e+00,4.546866395432042074e-01,7.263012038182861119e-01
7.560000000000000853e+01,1.756372829452682138e+00,5.829433224108017120e-01,1.621474349535830140e+00,4.556141246413745183e-01,7.273245291574267357e-01
7.570000000000000284e+01,1.755954878386096762e+00,5.840073243838421746e-01,1.623438603749366660e+00,4.562520248078978380e-01,7.276881456403730963e-01
7.579999999999999716e+01,1.758679029538447125e+00,5.852251886275248172e-01,1.626228274650820316e+00,4.571947546741480517e-01,7.285202999608316743e-01
7.590000000000000568e+01,1.759949613727180173e+00,5.868500689372783130e-01,1.629161224020910348e+00,4.579968085664022359e-01,7.295336348313101738e-01
7.600000000000000000e+01,1.763817544799545667e+00,5.888372813781603821e-01,1.633098462242412285e+00,4.588141742836261416e-01,7.308038016706663864e-01
7.610000000000000853e+01,1.765224972408464765e+00,5.905070380340591285e-01,1.636241906224200626e+00,4.598472628569256759e-01,7.322481509345859507e-01
7.620000000000000284e+01,1.767914858834748637e+00,5.915599916978075967e-01,1.638027042380385545e+00,4.605103581386709721e-01,7.333483991371627653e-01
7.629999999999999716e+01,1.771084677477275937e+00,5.924197964615978140e-01,1.638835736031443835e+00,4.609477965095763463e-01,7.342368230867384327e-01
7.640000000000000568e+01,1.773278178612025746e+00,5.931901752508036418e-01,1.639343633785451670e+00,4.610096140911133511e-01,7.343571076770567529e-01
7.650000000000000000e+01,1.775136031689757976e+00,5.937117988948680258e-01,1.640181512613180015e+00,4.609461187072393384e-01,7.340616432498050514e-01
7.660000000000000853e+01,1.777207302919991294e+00,5.936157123234766519e-01,1.640766908919825795e+00,4.608297692612576268e-01,7.340986645923514020e-01
7.670000000000000284e+01,1.778289988179194703e+00,5.933271513064442004e-01,1.640820318307672832e+00,4.609262866164550165e-01,7.337816167733232087e-01
7.680000000000001137e+01,1.779522013985956885e+00,5.933246372389903156e-01,1.640909503833890337e+00,4.612269546772215789e-01,7.345388097902986191e-01
7.690000000000000568e+01,1.779778989367308162e+00,5.935026148890181208e-01,1.641011734680429379e+00,4.619923477386376764e-01,7.350606418932820185e-01
7.700000000000000000e+01,1.780869135245738422e+00,5.936859600087954769e-01,1.641117309891643172e+00,4.620188160275356393e-01,7.349556062410490531e-01
7.710000000000000853e+01,1.783013860505002990e+00,5.939258961778499657e-01,1.641961809241030412e+00,4.622965317734182289e-01,7.351447267555250020e-01
7.720000000000000284e+01,1.782040560230579329e+00,5.941136591924393029e-01,1.641968551088482720e+00,4.623035767523883677e-01,7.346068374047156624e-01
7.730000000000001137e+01,1.783237543595329155e+00,5.944322724651629475e-01,1.642523169900700131e+00,4.624338036082926151e-01,7.349360180480013494e-01
7.740000000000000568e+01,1.783710864498879278e+00,5.950538888787141323e-01,1.643370040207799532e+00,4.627763726238420805e-01,7.351615419005664842e-01
7.750000000000000000e+01,1.786161140122894508e+00,5.957727576176092832e-01,1.644074536423710375e+00,4.633879572759990739e-01,7.359461054318401363e-01
7.760000000000000853e+01,1.788029841697670763e+00,5.964993250493434429e-01,1.645548855128034615e+00,4.643238339149735050e-01,7.373423415918423096e-01
7.770000000000000284e+01,1.789899275266013667e+00,5.971640711310285399e-01,1.647225138481916096e+00,4.650485118208307900e-01,7.382368633362110799e-01
7.780000000000001137e+01,1.792087256111916549e+00,5.980145716945645118e-01,1.649283643220518458e+00,4.658563770749239996e-01,7.392230980913304661e-01
7.790000000000000568e+01,1.793648764444808252e+00,5.992464322948595212e-01,1.651662507900218291e+00,4.662947027963098012e-01,7.396311695698343236e-01
7.800000000000000000e+01,1.795509074617921419e+00,6.006567870684773602e-01,1.654052098228380396e+00,4.667918748455773259e-01,7.401162167159015537e-01
7.810000000000000853e+01,1.797735212380018321e+00,6.021620617097898087e-01,1.656562390941022977e+00,4.673894821718294623e-01,7.407949094059127493e-01
7.820000000000000284e+01,1.801057852730654885e+00,6.028448750287006552e-01,1.657836322785776861e+00,4.677526777257832724e-01,7.413721786080126330e-01
7.830000000000001137e+01,1.801126059390409262e+00,6.026018464133479080e-01,1.658101594061796025e+00,4.675524483240073859e-01,7.413701666490153386e-01
7.840000000000000568e+01,1.804011666005962189e+00,6.023597548299660653e-01,1.658141278804365237e+00,4.680240271073383695e-01,7.419428576960586108e-01
7.850000000000000000e+01,1.806355230777490384e+00,6.020973433250894624e-01,1.658006613091097536e+00,4.681108538388435436e-01,7.420940294928094483e-01
7.860000000000000853e+01,1.807768382607038760e+00,6.018659007030646713e-01,1.657631913233311938e+00,4.682240458438585717e-01,7.424450354293721244e-01
7.870000000000000284e+01,1.808184745162533469e+00,6.019510677418993261e-01,1.657078863433318006e+00,4.684910068743931566e-01,7.431798268605843694e-01
7.880000000000001137e+01,1.809093039469186648e+00,6.019453907516403302e-01,1.656680184057335525e+00,4.683118785292323394e-01,7.430358495678267561e-01
7.890000000000000568e+01,1.809620781596924077e+00,6.014275685494532286e-01,1.656620113461635402e+00,4.678068898348112792e-01,7.431253442126538600e-01
7.900000000000000000e+01,1.810729711146437770e+00,6.008944358965719879e-01,1.656804829951701530e+00,4.674303859878911616e-01,7.426559147955696938e-01
7.910000000000000853e+01,1.812727395748274350e+00,6.004016508105222139e-01,1.656883134428227988e+00,4.670448558112904602e-01,7.423631371403810464e-01
7.920000000000000284e+01,1.813216578172836213e+00,5.996271476726104943e-01,1.656916152336458392e+00,4.666804782525282858e-01,7.418772844475584050e-01
7.930000000000001137e+01,1.812752855982007194e+00,5.992670287270527307e-01,1.657253779343431432e+00,4.665336048943783398e-01,7.420108952392879820e-01
7.940000000000000568e+01,1.815298085908179981e+00,5.995237610083683499e-01,1.658474797013747004e+00,4.665004063364286413e-01,7.419340401327704226e-01
7.950000000000000000e+01,1.817634330713816748e+00,5.997934321213207465e-01,1.659784989570615599e+00,4.664966294683053905e-01,7.418986763423155439e-01
7.960000000000000853e+01,1.819540990208954323e+00,6.003688456081213154e-01,1.661361712714107153e+00,4.667571390278660304e-01,7.421955212268787072e-01
7.970000000000000284e+01,1.819264341607451207e+00,6.014147480277403091e-01,1.663190740288678970e+00,4.678473370152717026e-01,7.434213536405662737e-01
7.980000000000001137e+01,1.819484482967713923e+00,6.023686413024880171e-01,1.665522406243326259e+00,4.688791451266963173e-01,7.447477610568522532e-01
7.990000000000000568e+01,1.821008334278302776e+00,6.033560793953632873e-01,1.667461085004489529e+00,4.695316904047293627e-01,7.454930648209638910e-01
8.000000000000000000e+01,1.822929430668567052e+00,6.042906241641201603e-01,1.668771926282765827e+00,4.698295382493116734e-01,7.459242599915941740e-01
8.010000000000000853e+01,1.824197517353301823e+00,6.049517725233305443e-01,1.669459034780649276e+00,4.698949303287056067e-01,7.459402169037637753e-01
8.020000000000000284e+01,1.827084277597434969e+00,6.060601942669496811e-01,1.671280138139783267e+00,4.704484585419910769e-01,7.467066111657156835e-01
8.030000000000001137e+01,1.830483991064935312e+00,6.073624491407159098e-01,1.673287203386441435e+00,4.712271909113769919e-01,7.474254805242627198e-01
8.040000000000000568e+01,1.832675983379857376e+00,6.088029065345951230e-01,1.674799289422000514e+00,4.718261340326745934e-01,7.481408807061695754e-01
8.050000000000000000e+01,1.833523706469723624e+00,6.101109117202364596e-01,1.676601621473717829e+00,4.724355730880288595e-01,7.491285148164187335e-01
8.060000000000000853e+01,1.835538953730397882e+00,6.114209240118184674e-01,1.678189181571234645e+00,4.733147297399414311e-01,7.501538877859250665e-01
8.070000000000000284e+01,1.836475712329194154e+00,6.125344315400014228e-01,1.679536466865001465e+00,4.743236037912331726e-01,7.512887025775714100e-01
8.080000000000001137e+01,1.838362170783252703e+00,6.130469195624408396e-01,1.680398924856336462e+00,4.755596886514215083e-01,7.528072589399887882e-01
8.090000000000000568e+01,1.841471719317620215e+00,6.132092201327407066e-01,1.681064422719046547e+00,4.767406652597814265e-01,7.541030478294435957e-01
8.100000000000000000e+01,1.843799279671166857e+00,6.131944195071002968e-01,1.681649183398313596e+00,4.777628952268830886e-01,7.550157689316620013e-01
8.110000000000000853e+01,1.844383623037551434e+00,6.131070690888162922e-01,1.682040177698073569e+00,4.784664622821617752e-01,7.553661586833003705e-01
8.120000000000000284e+01,1.846099174051463399e+00,6.127875165976074401e-01,1.682182489337990194e+00,4.786122847574900696e-01,7.550053764097681697e-01
8.130000000000001137e+01,1.847894293051566716e+00,6.122555641446461028e-01,1.681863533565418400e+00,4.781319314571758072e-01,7.543034665136088002e-01
8.140000000000000568e+01,1.848595466752846805e+00,6.119146325264329667e-01,1.681982716662527411e+00,4.772854056703048076e-01,7.532403366754976126e-01
8.150000000000000000e+01,1.849353315592007219e+00,6.118872293669601614e-01,1.683017037021363294e+00,4.766637355443490431e-01,7.527513911697841786e-01
8.160000000000000853e+01,1.851832781006087947e+00,6.119272565833451250e-01,1.684298111407433129e+00,4.761989294553728991e-01,7.522463630011452240e-01
8.170000000000000284e+01,1.854795757963783043e+00,6.122201468075457731e-01,1.685746371417334188e+00,4.764400773107116405e-01,7.526331140559198163e-01
8.180000000000001137e+01,1.855689344392828621e+00,6.125579645920753435e-01,1.687027011796681464e+00,4.764292219766591563e-01,7.526709311712470596e-01
8.190000000000000568e+01,1.858230475903124734e+00,6.122569054624854568e-01,1.687167332630377103e+00,4.763251522509274749e-01,7.525367743368187590e-01
8.200000000000000000e+01,1.860657110383766133e+00,6.119357766364473816e-01,1.687389403766362150e+00,4.762061526942431566e-01,7.524778907978614262e-01
8.210000000000000853e+01,1.861062341596526837e+00,6.116152130924576991e-01,1.687725864559037836e+00,4.759404422144662972e-01,7.521591626713798329e-01
8.220000000000000284e+01,1.861737433349038628e+00,6.115033837441302689e-01,1.688433004289487060e+00,4.762755093418057917e-01,7.528902373691123140e-01
8.230000000000001137e+01,1.864191598762167557e+00,6.119846575847740500e-01,1.689862126481789906e+00,4.767044370997529090e-01,7.536887446625313292e-01
8.240000000000000568e+01,1.867387593439191029e+00,6.125091644242335320e-01,1.691054028259715292e+00,4.768232928957436001e-01,7.541381695613416092e-01
8.250000000000000000e+01,1.868057057007742161e+00,6.129276705580960494e-01,1.692093927511713947e+00,4.765642538039345788e-01,7.543590745360356786e-01
8.260000000000000853e+01,1.869294003477377286e+00,6.132949198313161210e-01,1.693269517631022403e+00,4.765033830491789413e-01,7.547021885084238546e-01
8.270000000000000284e+01,1.871600084104237505e+00,6.135296370391063459e-01,1.694269840217219825e+00,4.764945211752942278e-01,7.549215672224548479e-01
8.280000000000001137e+01,1.872744216786315308e+00,6.138462785105535113e-01,1.695626148911578035e+00,4.768189972711179281e-01,7.559042150356545253e-01
8.290000000000000568e+01,1.875477997708965727e+00,6.143718503632227268e-01,1.696740716211624145e+00,4.770344194435975904e-01,7.562082340266566005e-01
8.300000000000000000e+01,1.876687143135280733e+00,6.151822239310269502e-01,1.698638235680995034e+00,4.776060947341126961e-01,7.570538359273022433e-01
8.310000000000000853e+01,1.878298902096048550e+00,6.160190681839261551e-01,1.700470410788963660e+00,4.781476742062312213e-01,7.579095386105042520e-01
8.320000000000000284e+01,1.879646964374568130e+00,6.168605801145450318e-01,1.702025143761777715e+00,4.784432938313422090e-01,7.583951838129467937e-01
8.330000000000001137e+01,1.880254406260031041e+00,6.177580723243775163e-01,1.703442208737028674e+00,4.792372947912224013e-01,7.591306102173215331e-01
8.340000000000000568e+01,1.883757004523973766e+00,6.189834121315652693e-01,1.705536807911134600e+00,4.807967595296023244e-01,7.610062904374162995e-01
8.350000000000000000e+01,1.884944265231133453e+00,6.202281088150006783e-01,1.707516676390196775e+00,4.824172627706417860e-01,7.629466450942423705e-01
8.360000000000000853e+01,1.885241531271643289e+00,6.212577529207293781e-01,1.709174647469662300e+00,4.834018123224274599e-01,7.638563541653208278e-01
8.370000000000000284e+01,1.886384600298486980e+00,6.226818058375533926e-01,1.711255810328145666e+00,4.842028391477096183e-01,7.651431039856009253e-01
8.380000000000001137e+01,1.887245846816645090e+00,6.239445896609658870e-01,1.712859700583700739e+00,4.848903901649825321e-01,7.654921276227737437e-01
8.390000000000000568e+01,1.888215605908012407e+00,6.252982983350171553e-01,1.714787763206101268e+00,4.858804114227492921e-01,7.665313542325589147e-01
8.400000000000000000e+01,1.890063749123187309e+00,6.267879918050724974e-01,1.716690739891779005e+00,4.865409861169118777e-01,7.675699806976933326e-01
8.410000000000000853e+01,1.890668241129752625e+00,6.279819803904514997e-01,1.719009611285162054e+00,4.871169222549949773e-01,7.680050727972962399e-01
8.420000000000000284e+01,1.892612636726729525e+00,6.284659827384669883e-01,1.720239068707275720e+00,4.873828127941784438e-01,7.685069981345380441e-01
8.430000000000001137e+01,1.891832992067803643e+00,6.283270548995686378e-01,1.719735439406453459e+00,4.870488191227259067e-01,7.681887196430149389e-01
8.440000000000000568e+01,1.891867946316698079e+00,6.281381394375403771e-01,1.719170473939229282e+00,4.870575806886151549e-01,7.680950409403197732e-01
8.450000000000000000e+01,1.893204644248268176e+00,6.279532990862481956e-01,1.719269078774984694e+00,4.869404628111527189e-01,7.681412650388194097e-01
8.460000000000000853e+01,1.893875166448572678e+00,6.275233245868183651e-01,1.718989749909152653e+00,4.865810280568348412e-01,7.679788047756731517e-01
8.470000000000000284e+01,1.893159890238806708e+00,6.266844288875108582e-01,1.718018920831490659e+00,4.858747739704100677e-01,7.672115617532092591e-01
8.480000000000001137e+01,1.891510933952168960e+00,6.258023075511984779e-01,1.716418437834923649e+00,4.852418942185938722e-01,7.660159331403562089e-01
8.490000000000000568e+01,1.891472614660193452e+00,6.247740857003222237e-01,1.715130308664472469e+00,4.848665957920976766e-01,7.656060196940513984e-01
8.500000000000000000e+01,1.891885149459780147e+00,6.237527579949596612e-01,1.714275857559138805e+00,4.841107111800603824e-01,7.650739982769587666e-01
8.510000000000000853e+01,1.892389872909840287e+00,6.232163698958356202e-01,1.714506273357336630e+00,4.834845631922992104e-01,7.644612524253204811e-01
8.520000000000000284e+01,1.893044926169265008e+00,6.229252455983774750e-01,1.715153167789335686e+00,4.830996923303731427e-01,7.645646636847498456e-01
8.530000000000001137e+01,1.895595549441631888e+00,6.230202022160472586e-01,1.715743590546174646e+00,4.836279134994329043e-01,7.645978743933775634e-01
8.540000000000000568e+01,1.897889033349093424e+00,6.235692680712696667e-01,1.716826384003846018e+00,4.843747681414619644e-01,7.655768630993843304e-01
8.550000000000000000e+01,1.898899490636682730e+00,6.244723277722450394e-01,1.718188102182563126e+00,4.854034652471893585e-01,7.666267849809840218e-01
8.560000000000000853e+01,1.901225564178182115e+00,6.258240827146495100e-01,1.719564108828572913e+00,4.866410936655017339e-01,7.677760281785228624e-01
8.570000000000000284e+01,1.903648954427046958e+00,6.275145053197892508e-01,1.721585532247446260e+00,4.881667770250655569e-01,7.700503433605881964e-01
8.580000000000001137e+01,1.906497674437590106e+00,6.293432306269396426e-01,1.723844392579044538e+00,4.902123790996530950e-01,7.728112314026194252e-01
8.590000000000000568e+01,1.908472939177956018e+00,6.311885665768337539e-01,1.726137687866901027e+00,4.927092543896011145e-01,7.757953074553948225e-01
8.600000000000000000e+01,1.910466017886631951e+00,6.326074095536110553e-01,1.728355043864231888e+00,4.946084898519107487e-01,7.779030467139330662e-01
8.610000000000000853e+01,1.912753996030428283e+00,6.336782721184934797e-01,1.730382179986380331e+00,4.959116355598786607e-01,7.796908554136773306e-01
8.620000000000000284e+01,1.913988211983490562e+00,6.342026603964383558e-01,1.731400338487877111e+00,4.963729559932273383e-01,7.798696969416296643e-01
8.630000000000001137e+01,1.915982910686728991e+00,6.344573800773005701e-01,1.732414027888568908e+00,4.962169702359017776e-01,7.802605146972394490e-01
8.640000000000000568e+01,1.917160453047349389e+00,6.348259892597863940e-01,1.733259295246354803e+00,4.955369324134719644e-01,7.792681193232664505e-01
8.650000000000000000e+01,1.920167741622262003e+00,6.350387420085232826e-01,1.734646327846580904e+00,4.956244519319958353e-01,7.793096923553687327e-01
8.660000000000000853e+01,1.922053218434571997e+00,6.352449075817129254e-01,1.736045101933525014e+00,4.958385857043542955e-01,7.796666530939518891e-01
8.670000000000000284e+01,1.923381857671427220e+00,6.357088955904944827e-01,1.737398526863565884e+00,4.963755956696127014e-01,7.804078695312393066e-01
8.680000000000001137e+01,1.922840706658782928e+00,6.355248523836406482e-01,1.737232526261470955e+00,4.964884051060418080e-01,7.804988168900973688e-01
8.690000000000000568e+01,1.923247567519460466e+00,6.351647645137352693e-01,1.736947853748522563e+00,4.963759148843982505e-01,7.810046185132506480e-01
8.700000000000000000e+01,1.927635392196701103e+00,6.349567014524395425e-01,1.738060414785253638e+00,4.960082099670150013e-01,7.810386660156769523e-01
8.710000000000000853e+01,1.928635338379234287e+00,6.348984867062351656e-01,1.739210701296157291e+00,4.956448539628278693e-01,7.807012969858098117e-01
8.720000000000000284e+01,1.928385899004590120e+00,6.349128517112029302e-01,1.740047599596032946e+00,4.954571623020577742e-01,7.801172369665123618e-01
8.730000000000001137e+01,1.930455399919510873e+00,6.351597458018942710e-01,1.741458893889523019e+00,4.952774811019337031e-01,7.799333929072896909e-01
8.740000000000000568e+01,1.931807551179072435e+00,6.354435945004609509e-01,1.742638553038655669e+00,4.951281839818880148e-01,7.796135528328970166e-01
8.750000000000000000e+01,1.934024826223646798e+00,6.358881314566562359e-01,1.743846821469849040e+00,4.947790015254728280e-01,7.795371789121221529e-01
8.760000000000000853e+01,1.935355700154794301e+00,6.361436572815911683e-01,1.744213917266890013e+00,4.944197578292910400e-01,7.795077386906948957e-01
8.770000000000000284e+01,1.936952827401600352e+00,6.362195939008759016e-01,1.743528533232656663e+00,4.947767879997140850e-01,7.795334060685444877e-01
8.780000000000001137e+01,1.937393262045531417e+00,6.363151424761229746e-01,1.743239999050828049e+00,4.949762239909237249e-01,7.800752923850919895e-01
8.790000000000000568e+01,1.937893074263398852e+00,6.364376374466035324e-01,1.743334136983816451e+00,4.953036776678906850e-01,7.806193910024217253e-01
8.800000000000000000e+01,1.938787235749831694e+00,6.366593915522420488e-01,1.743423129153294449e+00,4.957283136041603644e-01,7.813169192839415356e-01
8.810000000000000853e+01,1.940183490619235673e+00,6.367419363920058251e-01,1.743706453970284231e+00,4.960205119446916000e-01,7.819354627107143463e-01
8.820000000000000284e+01,1.941264138342738699e+00,6.368131280287594453e-01,1.743800766675596581e+00,4.960350707359699185e-01,7.821992100417781701e-01
8.830000000000001137e+01,1.942427814225162752e+00,6.370979583070904839e-01,1.744588758187586297e+00,4.965103951267653692e-01,7.826652384713440602e-01
8.840000000000000568e+01,1.944679891295279850e+00,6.376810712657824398e-01,1.745828523272970001e+00,4.966326744246377101e-01,7.833810288918551246e-01
