lag_ps,Li,Zr,Cl,S,O
4.760000000000000142e+01,1.045925660209225283e+00,3.530968697259420641e-01,9.028478236227385212e-01,3.241044356047364516e-01,5.272481718777464188e-01
4.770000000000000284e+01,1.045795221861828717e+00,3.531002417773770330e-01,9.037207834500142756e-01,3.239554501257948527e-01,5.273847178854580431e-01
4.780000000000000426e+01,1.045591963926956192e+00,3.527173459692571900e-01,9.045574545779508924e-01,3.240943490548393591e-01,5.281743655074178090e-01
4.790000000000000568e+01,1.046265347152494529e+00,3.523075916640684979e-01,9.048100153127153211e-01,3.238546201157723736e-01,5.278982600545383264e-01
4.800000000000000000e+01,1.047722584009404434e+00,3.518970600656423087e-01,9.043312784008360472e-01,3.239828158549590831e-01,5.281518518941251683e-01
4.810000000000000142e+01,1.048850657256334307e+00,3.518957620557526256e-01,9.048993135183619474e-01,3.241349477273015034e-01,5.287071255005859616e-01
4.820000000000000284e+01,1.048650684772187924e+00,3.520758919138973209e-01,9.063250918736703854e-01,3.244798354244537997e-01,5.298116272176530694e-01
4.830000000000000426e+01,1.049487670213145263e+00,3.525663001669289698e-01,9.075071309392008789e-01,3.248846298691868695e-01,5.302707299842327471e-01
4.840000000000000568e+01,1.051098666216632616e+00,3.532827124317089451e-01,9.091703298114839349e-01,3.253595625316613171e-01,5.309568983505941198e-01
4.850000000000000000e+01,1.051219875118412972e+00,3.539539351957176061e-01,9.107323766229026285e-01,3.255936830517170422e-01,5.312100750465837962e-01
4.860000000000000142e+01,1.052573166556287854e+00,3.544002412054665374e-01,9.121220490610107978e-01,3.260803194208899414e-01,5.318417609536054691e-01
4.870000000000000284e+01,1.053666548480725940e+00,3.543765221832179124e-01,9.129729337632045416e-01,3.261569569018608061e-01,5.318840056813852746e-01
4.880000000000000426e+01,1.054471410439435264e+00,3.542222671917430454e-01,9.139928862453902125e-01,3.260787845669527729e-01,5.320354476522275444e-01
4.890000000000000568e+01,1.055562800122507916e+00,3.537034581678938916e-01,9.140772660355772627e-01,3.254032917393879787e-01,5.312084373971425189e-01
4.900000000000000000e+01,1.055902604896008734e+00,3.532008457636571230e-01,9.144720778800512484e-01,3.250173304262114482e-01,5.314941848538680125e-01
4.910000000000000142e+01,1.053853262844966165e+00,3.532587010089805468e-01,9.150761444994953697e-01,3.254366990411844407e-01,5.322477886736002306e-01
4.920000000000000284e+01,1.055245111139335279e+00,3.538109259007327090e-01,9.167726488727296896e-01,3.263534110100216878e-01,5.335270850028329681e-01
4.930000000000000426e+01,1.055049633598307945e+00,3.542191063963915365e-01,9.180327882398673367e-01,3.272580746540053598e-01,5.346178612714467260e-01
4.940000000000000568e+01,1.056157800593346519e+00,3.549577748245142939e-01,9.192319591835020898e-01,3.282522687323369270e-01,5.360836546191141139e-01
4.950000000000000000e+01,1.055289911008504555e+00,3.555980240477032428e-01,9.204202624752962913e-01,3.289827164361809886e-01,5.371877698354412534e-01
4.960000000000000142e+01,1.056097846055132683e+00,3.558790249845653064e-01,9.214966392524874816e-01,3.292626927836478923e-01,5.375664916139821781e-01
4.970000000000000284e+01,1.057529180321342244e+00,3.563576225400786890e-01,9.224904179570109219e-01,3.294791707535065783e-01,5.377510116160441056e-01
4.980000000000000426e+01,1.058696098057969825e+00,3.570554822646471727e-01,9.227292282051606787e-01,3.299584231512885935e-01,5.385364833069780088e-01
4.990000000000000568e+01,1.057951126352516313e+00,3.575702534834885871e-01,9.226317437406174049e-01,3.305301420017588421e-01,5.389590964487936953e-01
5.000000000000000000e+01,1.058262495597040331e+00,3.581211144371409527e-01,9.225308186893370621e-01,3.308186412605605975e-01,5.390087867602295635e-01
5.010000000000000142e+01,1.056168721834207069e+00,3.583693535715288814e-01,9.225921055211517841e-01,3.313028970317682398e-01,5.395526917294802827e-01
5.020000000000000284e+01,1.055081710698529296e+00,3.584789713907644004e-01,9.230937586675664885e-01,3.317929576968760008e-01,5.406923287153990731e-01
5.030000000000000426e+01,1.056570203231213867e+00,3.586497338178569194e-01,9.239963960696387923e-01,3.320137014289019084e-01,5.408521437775462015e-01
5.040000000000000568e+01,1.055135974105517516e+00,3.584939134556457963e-01,9.241589013864439650e-01,3.319493217171673449e-01,5.410142440046318280e-01
5.050000000000000000e+01,1.053506036509143540e+00,3.579989317499325807e-01,9.238514541911805322e-01,3.310607781354081847e-01,5.402351137879639609e-01
5.060000000000000142e+01,1.053111005581494064e+00,3.572089855581184192e-01,9.235142861532337211e-01,3.301292430189506910e-01,5.396542549580618520e-01
5.070000000000000284e+01,1.053148554182351981e+00,3.565652371450841462e-01,9.235027934383395198e-01,3.293547866511623012e-01,5.392956407523424867e-01
5.080000000000000426e+01,1.054232472116058972e+00,3.561987388223026296e-01,9.232384351731807159e-01,3.292016414479536635e-01,5.392238674586128377e-01
5.090000000000000568e+01,1.053629349907892587e+00,3.562692718665589342e-01,9.242053849311501201e-01,3.296721229474207648e-01,5.396452347332019173e-01
5.100000000000000000e+01,1.053247150753576111e+00,3.559540372832831201e-01,9.244602992185996237e-01,3.297639735878235556e-01,5.399036456821163510e-01
5.110000000000000142e+01,1.052433792648748812e+00,3.552998171746770684e-01,9.240720303075775632e-01,3.294003925336754235e-01,5.395022020964598264e-01
5.120000000000000284e+01,1.051967986721654702e+00,3.545745022502472810e-01,9.235339342700985554e-01,3.290317861130365173e-01,5.390045431991349334e-01
5.130000000000000426e+01,1.052203824228990836e+00,3.539007325639802470e-01,9.230953356309894442e-01,3.286396685024414732e-01,5.389082851321623790e-01
5.140000000000000568e+01,1.053565336420921428e+00,3.535686348304554194e-01,9.237871335826771668e-01,3.284346851335276929e-01,5.389615006557715304e-01
5.150000000000000000e+01,1.053526946870973147e+00,3.536542769023430788e-01,9.250447216041243204e-01,3.283236070848682964e-01,5.389919133731514433e-01
5.160000000000000142e+01,1.055913077654597743e+00,3.538507752244817728e-01,9.271035422099344059e-01,3.284631002236927388e-01,5.396261465387395262e-01
5.170000000000000284e+01,1.056320725733040478e+00,3.538127643743800843e-01,9.285029556994548461e-01,3.283091391546177351e-01,5.400267848533345516e-01
5.180000000000000426e+01,1.056766076745954575e+00,3.534306044709839556e-01,9.293308304773112427e-01,3.282894612269380286e-01,5.402752699271423653e-01
5.190000000000000568e+01,1.058355818327504805e+00,3.530202971905185838e-01,9.296458100988905793e-01,3.287579289201878474e-01,5.404797430629751931e-01
5.200000000000000000e+01,1.057880991027717155e+00,3.526152726513608338e-01,9.295304521773486428e-01,3.290025925840073806e-01,5.412442868378533056e-01
5.210000000000000142e+01,1.056983744853814855e+00,3.521082149001620865e-01,9.289116224344675654e-01,3.292412636962001593e-01,5.413277561333280641e-01
5.220000000000000284e+01,1.057112656169183929e+00,3.519804420985577775e-01,9.287660081613134944e-01,3.292074473433099779e-01,5.414063839252304389e-01
5.230000000000000426e+01,1.057556695557308135e+00,3.522893805408492951e-01,9.288960629585548689e-01,3.292992710545067925e-01,5.416356217046894850e-01
5.240000000000000568e+01,1.059158961469540694e+00,3.529127426476355578e-01,9.299128378293992636e-01,3.299865241153257522e-01,5.428419800891484126e-01
5.250000000000000000e+01,1.063430780032568856e+00,3.540137833027581227e-01,9.323214356563590544e-01,3.312499399529424404e-01,5.445286397140099988e-01
5.260000000000000142e+01,1.066737772801912509e+00,3.552401187099202273e-01,9.344973815995230026e-01,3.323740735532659807e-01,5.459032336495990290e-01
5.270000000000000284e+01,1.070539619878436932e+00,3.566053544719613444e-01,9.370551290152006052e-01,3.333431098538997550e-01,5.470955651417627186e-01
5.280000000000000426e+01,1.072788229971199048e+00,3.579224744141986103e-01,9.395054121984839357e-01,3.339177587119445678e-01,5.479540418114045019e-01
5.290000000000000568e+01,1.075880509881283809e+00,3.591040352272182878e-01,9.416767386826078168e-01,3.347538876457429313e-01,5.490413288622354449e-01
5.300000000000000000e+01,1.077468618864486416e+00,3.602073028897424534e-01,9.435449555448226500e-01,3.351928284790907098e-01,5.500672722017515559e-01
5.310000000000000142e+01,1.078782337642086420e+00,3.612496373241647074e-01,9.453283258218224683e-01,3.360545594195307739e-01,5.509616142895988888e-01
5.320000000000000284e+01,1.080466659360788118e+00,3.617131612684660880e-01,9.465108444191663306e-01,3.364014086813622018e-01,5.513819120285359254e-01
5.330000000000000426e+01,1.081510139021468309e+00,3.619999986344383802e-01,9.475580102288813089e-01,3.371558925696713782e-01,5.521432330298414737e-01
5.340000000000000568e+01,1.083081456977261547e+00,3.622826346652116558e-01,9.483005920241059927e-01,3.374983487649027558e-01,5.527194530259404992e-01
5.350000000000000000e+01,1.083365171350808120e+00,3.627810725271487513e-01,9.494506530134179112e-01,3.378041709852422914e-01,5.532286002276095571e-01
5.360000000000000142e+01,1.085224915888523212e+00,3.636570379464326153e-01,9.505979324188064128e-01,3.379349508595701490e-01,5.536603605753764867e-01
5.370000000000000284e+01,1.086447137887236014e+00,3.646240173103746374e-01,9.520614172249000084e-01,3.382180919180209355e-01,5.544430597524048210e-01
5.380000000000000426e+01,1.088456134708811751e+00,3.653051594897925303e-01,9.535266599042013791e-01,3.382671825899779550e-01,5.551556801494712534e-01
5.390000000000000568e+01,1.089250630869147418e+00,3.655750177529620837e-01,9.539260595932357312e-01,3.387092982723147738e-01,5.558863839067247348e-01
5.400000000000000000e+01,1.089938275218853780e+00,3.656088110958204407e-01,9.539067453765287530e-01,3.390023324422291595e-01,5.565378834341250247e-01
5.410000000000000142e+01,1.090472329038282950e+00,3.653731237203487470e-01,9.541797206796532871e-01,3.391335369275017553e-01,5.565836735477338593e-01
5.420000000000000284e+01,1.089325536214660328e+00,3.652294337937213031e-01,9.548726771265234614e-01,3.390625298636379403e-01,5.569706491001316095e-01
5.430000000000000426e+01,1.088859196104903448e+00,3.648907136413084840e-01,9.552374409813507716e-01,3.386655096258981423e-01,5.566156751253723556e-01
5.440000000000000568e+01,1.090854701112357050e+00,3.644848055502075135e-01,9.550792100408094232e-01,3.384442612964382313e-01,5.569025078196977452e-01
5.450000000000000000e+01,1.092501819065509361e+00,3.643102008602435160e-01,9.554376438690604934e-01,3.383149645759134794e-01,5.570738520125076976e-01
5.460000000000000142e+01,1.093596142877556243e+00,3.637849170391795894e-01,9.553733239326950288e-01,3.379650866176419632e-01,5.568397442166653777e-01
5.470000000000000284e+01,1.093906370629460501e+00,3.628636100699187406e-01,9.547086753435373163e-01,3.378187691987072916e-01,5.568758897560651677e-01
5.480000000000000426e+01,1.095026859569397049e+00,3.620859716204517520e-01,9.543680893475182669e-01,3.374585495546453262e-01,5.570272483813905051e-01
5.490000000000000568e+01,1.095171329972338459e+00,3.612192190091154664e-01,9.542317501841731664e-01,3.374972366493697584e-01,5.576061446965112633e-01
5.500000000000000000e+01,1.095598389450898047e+00,3.602437982006098660e-01,9.545873483237672374e-01,3.375893101343481750e-01,5.579040071626472086e-01
5.510000000000000142e+01,1.096459913948035769e+00,3.592378706178178671e-01,9.546693984826372104e-01,3.371928351681175995e-01,5.573556125411410767e-01
5.520000000000000284e+01,1.096106863219591165e+00,3.583048999869364315e-01,9.540880689778140633e-01,3.369483937307476418e-01,5.566811598985708098e-01
5.530000000000000426e+01,1.098154134030477236e+00,3.582074485744912717e-01,9.540519328661815068e-01,3.367631391076615355e-01,5.567547774111475389e-01
5.540000000000000568e+01,1.100072539716264730e+00,3.586839238859094170e-01,9.542880568975193878e-01,3.368603435278784697e-01,5.572482278723500659e-01
5.550000000000000000e+01,1.099989661039340927e+00,3.594752511803751549e-01,9.547503641770780369e-01,3.373388473126304743e-01,5.579131926271728714e-01
5.560000000000000142e+01,1.100583368196572653e+00,3.603790259192558576e-01,9.558615283496338932e-01,3.379474674089034125e-01,5.588324161458099182e-01
5.570000000000000284e+01,1.099821120086866832e+00,3.613026798281006591e-01,9.571347022409124605e-01,3.386291603811630302e-01,5.594389337747071034e-01
5.580000000000000426e+01,1.098636430923781493e+00,3.627250889829504721e-01,9.590294792365799958e-01,3.394806072003142550e-01,5.608689281732003318e-01
5.590000000000000568e+01,1.101591724896624713e+00,3.643758275363160881e-01,9.617265341448315574e-01,3.404259699869751632e-01,5.624606724591469931e-01
5.600000000000000000e+01,1.103917895648790948e+00,3.662255765845341404e-01,9.650187331152143555e-01,3.417421297662551205e-01,5.641142742373486119e-01
5.610000000000000142e+01,1.107592746408914364e+00,3.680282388856421782e-01,9.680059712377956371e-01,3.428350253022427463e-01,5.659397242334150979e-01
5.620000000000000284e+01,1.106951557539719744e+00,3.695166274896908298e-01,9.703389598661864568e-01,3.442178538520989650e-01,5.674700397351731818e-01
5.630000000000000426e+01,1.108148675420721041e+00,3.706311216044455570e-01,9.714097235306352607e-01,3.451897861845833471e-01,5.691289295416261940e-01
5.640000000000000568e+01,1.108395918640017186e+00,3.713169481448707065e-01,9.722095205911229776e-01,3.457609000307335090e-01,5.698800034190827368e-01
5.650000000000000000e+01,1.108667828663687294e+00,3.716588728793290830e-01,9.718628263982693749e-01,3.461995397818372622e-01,5.706238498818380078e-01
5.660000000000000142e+01,1.106698106944442372e+00,3.715072604803856815e-01,9.710479022953432127e-01,3.465352022016677247e-01,5.716405595870548417e-01
5.670000000000000284e+01,1.107182220747490176e+00,3.709524382983228064e-01,9.708530955306183818e-01,3.463947053159608935e-01,5.714940116978924900e-01
5.680000000000000426e+01,1.106822366450898487e+00,3.701051517151362491e-01,9.711067753427694571e-01,3.461512887430620022e-01,5.713223908077773583e-01
5.690000000000000568e+01,1.107126198735026934e+00,3.695989451881034893e-01,9.717295863342728657e-01,3.459627607675562766e-01,5.712855209292124758e-01
5.700000000000000000e+01,1.105034119561115968e+00,3.694558427980914606e-01,9.722211891394102468e-01,3.459299433853781358e-01,5.714468717048134527e-01
5.710000000000000142e+01,1.106849482641170335e+00,3.690514118838141289e-01,9.725422912846287682e-01,3.457417489754603945e-01,5.714349393784976527e-01
5.720000000000000284e+01,1.107704668406362281e+00,3.689240033223940007e-01,9.736332463813501814e-01,3.456400397894608401e-01,5.716469104533322687e-01
5.730000000000000426e+01,1.107873060485137229e+00,3.692745340588506897e-01,9.749783432522607374e-01,3.455156807393250928e-01,5.720914753254099372e-01
5.740000000000000568e+01,1.109563912135363095e+00,3.697807566234154186e-01,9.766336885427213677e-01,3.454739844402809901e-01,5.721833146974305562e-01
5.750000000000000000e+01,1.108643408852973078e+00,3.706442129598994106e-01,9.787281359947160864e-01,3.457253804009540188e-01,5.728071562716688936e-01
5.760000000000000142e+01,1.110372211409398790e+00,3.712456049943226311e-01,9.807080259768884423e-01,3.459407014644573786e-01,5.736680739552136865e-01
5.770000000000000284e+01,1.109821632990768414e+00,3.713260937082208391e-01,9.815608744375543537e-01,3.461057184374286000e-01,5.740412249216020335e-01
5.780000000000000426e+01,1.111420723419746404e+00,3.712085633062947587e-01,9.823885005361289169e-01,3.460503951372102538e-01,5.747037965109287327e-01
5.790000000000000568e+01,1.111641212636641729e+00,3.707755411760148556e-01,9.821839304058103126e-01,3.460712600594308408e-01,5.747205934723943477e-01
5.800000000000000000e+01,1.112085215347657918e+00,3.698050605457510187e-01,9.811194885207539240e-01,3.454009283778404216e-01,5.743460463367974222e-01
5.810000000000000142e+01,1.111801079391680380e+00,3.686929002680174317e-01,9.802438597165363809e-01,3.446148650357229726e-01,5.735767834608337390e-01
5.820000000000000284e+01,1.111060511619545332e+00,3.677485051861320020e-01,9.794027468587763741e-01,3.444145131367007950e-01,5.734189141673117218e-01
5.830000000000000426e+01,1.109980201196771432e+00,3.672670746292021615e-01,9.795286677726233737e-01,3.445088065844806868e-01,5.735484535313737364e-01
5.840000000000000568e+01,1.110353554048808977e+00,3.672129306080720301e-01,9.793957230567338357e-01,3.449909641178043884e-01,5.739144908081599272e-01
5.850000000000000000e+01,1.109342496096383135e+00,3.673681030509994838e-01,9.796107268810453350e-01,3.455335833494769804e-01,5.752017256041986881e-01
5.860000000000000142e+01,1.111264893715462110e+00,3.676666922683178851e-01,9.797927075361779758e-01,3.463490440880089838e-01,5.760282198125618036e-01
5.870000000000000284e+01,1.112297255158746223e+00,3.681945219504438871e-01,9.811092693463069336e-01,3.472515736969494227e-01,5.768790823512599530e-01
5.880000000000000426e+01,1.112381538779397827e+00,3.689196014492813758e-01,9.823591270927953811e-01,3.481133824028838086e-01,5.780407143582094731e-01
5.890000000000000568e+01,1.113830052102107171e+00,3.696632908888446423e-01,9.833915802358731417e-01,3.487608551509007726e-01,5.791481500206829836e-01
5.900000000000000000e+01,1.114863792586104463e+00,3.702769526006244316e-01,9.848056766740764800e-01,3.488669477380116346e-01,5.794763031369790651e-01
5.910000000000000142e+01,1.114070714372777937e+00,3.706580046865324829e-01,9.860647780439056875e-01,3.490504561049595500e-01,5.797715805560241797e-01
5.920000000000000284e+01,1.115137354741182696e+00,3.709519079496725880e-01,9.875251539778425736e-01,3.486423221397491057e-01,5.798598438512508890e-01
5.930000000000000426e+01,1.117269451621549781e+00,3.711993118593375773e-01,9.890666060844348628e-01,3.486291856806104650e-01,5.798950001753967465e-01
5.940000000000000568e+01,1.118109460836750335e+00,3.713560838523353169e-01,9.899891633587371009e-01,3.485460008066073034e-01,5.798482089082737101e-01
5.950000000000000000e+01,1.118067715401252604e+00,3.717477105780233604e-01,9.914024363844574639e-01,3.486242255846983551e-01,5.801306943266588689e-01
5.960000000000000142e+01,1.118991903897428308e+00,3.718994896268338346e-01,9.923632721241677501e-01,3.485558306147732432e-01,5.803367997046133819e-01
5.970000000000000284e+01,1.119366428964793769e+00,3.719585347768520900e-01,9.931190511082923500e-01,3.486844271834846909e-01,5.809489541715430194e-01
5.980000000000000426e+01,1.118038529240744650e+00,3.721622122507848851e-01,9.940430216743866287e-01,3.487702048931899945e-01,5.815974394029334027e-01
5.990000000000000568e+01,1.117753170209141222e+00,3.726503971445251362e-01,9.954496187155200682e-01,3.488550424303938913e-01,5.820828283115561108e-01
6.000000000000000000e+01,1.116726883699700412e+00,3.731335182799315753e-01,9.960557937679416218e-01,3.490736447294947031e-01,5.825530873928274067e-01
6.010000000000000142e+01,1.115929032197227055e+00,3.734447281601794288e-01,9.966954709883839580e-01,3.494346085162767235e-01,5.829105817315771709e-01
6.020000000000000284e+01,1.116831015450632236e+00,3.739261014676133477e-01,9.971041433213013727e-01,3.504111687649463791e-01,5.842899924140538825e-01
6.030000000000000426e+01,1.117660664814177141e+00,3.744268956811024340e-01,9.973962014374464502e-01,3.513302475164761240e-01,5.850034476124856830e-01
6.040000000000000568e+01,1.118347722405120370e+00,3.751844391326664141e-01,9.993480126805811548e-01,3.523579234072986011e-01,5.866567218601244083e-01
6.050000000000000000e+01,1.120793255376808073e+00,3.756261845005828826e-01,1.000811700089756950e+00,3.531683090327191743e-01,5.878943662757777355e-01
6.060000000000000142e+01,1.122016777653614961e+00,3.755912546399703400e-01,1.000981937250570164e+00,3.537113064507502735e-01,5.882639529633243436e-01
6.070000000000000284e+01,1.121909877546423573e+00,3.749947621864035407e-01,1.000955548436306630e+00,3.538795323989667452e-01,5.880804814334229524e-01
6.080000000000000426e+01,1.121530201083483558e+00,3.743149891724465994e-01,1.000347666585631901e+00,3.539823480894350172e-01,5.880671538230389794e-01
6.090000000000000568e+01,1.121357729444539819e+00,3.740851333722833294e-01,1.000113119458306832e+00,3.537502919703087167e-01,5.879416806289035069e-01
6.100000000000000000e+01,1.121256716581876534e+00,3.742419731741827849e-01,1.000794219495342974e+00,3.534596031469661725e-01,5.881036806970889597e-01
6.110000000000000142e+01,1.121879484119771897e+00,3.748164246330889515e-01,1.002463352191914181e+00,3.531762173144329942e-01,5.885208409839247645e-01
6.120000000000000284e+01,1.119712312923537123e+00,3.754630816723087405e-01,1.003344835506916111e+00,3.533163688088724608e-01,5.887974707859616741e-01
6.130000000000000426e+01,1.119635922835488850e+00,3.762129859643863483e-01,1.004172302919055459e+00,3.536335209046103101e-01,5.895831371437457724e-01
6.140000000000000568e+01,1.119988734653063478e+00,3.769955168502800436e-01,1.005532741527500606e+00,3.545002288869092411e-01,5.910278632518400910e-01
6.150000000000000000e+01,1.119162031792424683e+00,3.777895775633652864e-01,1.006925234458722285e+00,3.553515393431427860e-01,5.923919558783833361e-01
6.160000000000000142e+01,1.119286573175732880e+00,3.779992203746784241e-01,1.008041453508345953e+00,3.562075498239553051e-01,5.935324101338377289e-01
6.170000000000000284e+01,1.118871553568805410e+00,3.777695421037489676e-01,1.008373073367072381e+00,3.563695482740626419e-01,5.943978077526271830e-01
6.180000000000000426e+01,1.118681114940908383e+00,3.776258960931595521e-01,1.008476221761944291e+00,3.563210547528248284e-01,5.946143539768227182e-01
6.190000000000000568e+01,1.118008421731276458e+00,3.772787836668939909e-01,1.007816822994361816e+00,3.557634582685106350e-01,5.941997639443007406e-01
6.200000000000000000e+01,1.117106268331964136e+00,3.768135948742226682e-01,1.007347700110012845e+00,3.552062671412095085e-01,5.940974706878701106e-01
6.210000000000000142e+01,1.114807033385404988e+00,3.761370758302173267e-01,1.006575701390315380e+00,3.544085572571146758e-01,5.928653059938581160e-01
6.220000000000000284e+01,1.114056855851496719e+00,3.756295757657198697e-01,1.006214632129394992e+00,3.538183446835217461e-01,5.927272080898520201e-01
6.230000000000000426e+01,1.114058508769467659e+00,3.749109854818895582e-01,1.005097944638948082e+00,3.529371168567441708e-01,5.919882456726613951e-01
6.240000000000000568e+01,1.113612354728346743e+00,3.744741688150994841e-01,1.005079833097990649e+00,3.526872833524264950e-01,5.916269283043461558e-01
6.250000000000000000e+01,1.114521133831946731e+00,3.742151355366728493e-01,1.005028870280510800e+00,3.525870800101111868e-01,5.916440415402165476e-01
6.260000000000000142e+01,1.115305764082910267e+00,3.741313271680001273e-01,1.005257383797288240e+00,3.530520190788459245e-01,5.921905276268943918e-01
6.270000000000000284e+01,1.115976349306652571e+00,3.739970154127342239e-01,1.005333744625898529e+00,3.532841060245655584e-01,5.923949166855491111e-01
6.280000000000000426e+01,1.116066520473663060e+00,3.737285707406702295e-01,1.004616598405426497e+00,3.533894420412961312e-01,5.924852417304823371e-01
6.290000000000000568e+01,1.116338321940303357e+00,3.737968027233047885e-01,1.004740447683023286e+00,3.536134637241372669e-01,5.931817341238523333e-01
6.300000000000000000e+01,1.116541959186298172e+00,3.742096335625832437e-01,1.006044636124818092e+00,3.541843959546099319e-01,5.939853098253893293e-01
6.310000000000000142e+01,1.117048755532605853e+00,3.746781541668454674e-01,1.006860143841256772e+00,3.546704674555109515e-01,5.949196271326482321e-01
6.320000000000000284e+01,1.118059837331373707e+00,3.754115927953886045e-01,1.007819964099783139e+00,3.553647716331871931e-01,5.958330459106251364e-01
6.330000000000000426e+01,1.119687387653118149e+00,3.764754920965008300e-01,1.009150983208653596e+00,3.559078853828861466e-01,5.966540037547591879e-01
6.340000000000000568e+01,1.120857624309310685e+00,3.773034737878404599e-01,1.010338356112794767e+00,3.563460418089984816e-01,5.976004549355058426e-01
6.350000000000000000e+01,1.120928559731787733e+00,3.777276545344758762e-01,1.010794166969268604e+00,3.564752108805336328e-01,5.977103916442421117e-01
6.360000000000000142e+01,1.122750133610227019e+00,3.781009817516152172e-01,1.011469200211580599e+00,3.567633804166602807e-01,5.985779101262347357e-01
6.370000000000000284e+01,1.124370463073554927e+00,3.785226345937712789e-01,1.012177150557804550e+00,3.571217501284276730e-01,5.989062037923896797e-01
6.380000000000000426e+01,1.125269053144756226e+00,3.790465530665568239e-01,1.012950275494977959e+00,3.576103486304775259e-01,5.999046837918142749e-01
6.390000000000000568e+01,1.126668489426184694e+00,3.792159285670098079e-01,1.013898019167556397e+00,3.579900006284912894e-01,6.004960101442717857e-01
6.400000000000000000e+01,1.128355234802999263e+00,3.793820923660189970e-01,1.014297547571962665e+00,3.580446286797371314e-01,6.007475951090438526e-01
6.410000000000000853e+01,1.127891623548865851e+00,3.796832214729951027e-01,1.014925427576076400e+00,3.582091967077049577e-01,6.009040608825195751e-01
6.420000000000000284e+01,1.129830373453520220e+00,3.798857352694978706e-01,1.015781362432182089e+00,3.585230631240398091e-01,6.013852793341604164e-01
6.429999999999999716e+01,1.130786205251055998e+00,3.802798933147460425e-01,1.017649061638404184e+00,3.591257965086988579e-01,6.021623649741424389e-01
6.440000000000000568e+01,1.133059919165429585e+00,3.807032474134349198e-01,1.020193518080819484e+00,3.596364118853977998e-01,6.032632058108253759e-01
6.450000000000000000e+01,1.133618511401834894e+00,3.812150206030684996e-01,1.022552574943761838e+00,3.599694520023291600e-01,6.036359307188222667e-01
6.460000000000000853e+01,1.134033126448018125e+00,3.817060978414873462e-01,1.024775375375326369e+00,3.603563589847246229e-01,6.042005586275004392e-01
6.470000000000000284e+01,1.134910595862404392e+00,3.822402928308899495e-01,1.026687313339665009e+00,3.607819022382963703e-01,6.046700962064772700e-01
6.479999999999999716e+01,1.136406145939965251e+00,3.826719133375222071e-01,1.027851325846598440e+00,3.612052831474000247e-01,6.055519614410952434e-01
6.490000000000000568e+01,1.137168510888436623e+00,3.834429935731554218e-01,1.028719263700476727e+00,3.617054250887761779e-01,6.063455259794203744e-01
6.500000000000000000e+01,1.138303658615364089e+00,3.842037085869289825e-01,1.029752080463408825e+00,3.625093933011189207e-01,6.073494179257670211e-01
6.510000000000000853e+01,1.140338615527938693e+00,3.849928314646671734e-01,1.031272323526407853e+00,3.636718429644151263e-01,6.087275876097479888e-01
6.520000000000000284e+01,1.140438054702736626e+00,3.856209444823356369e-01,1.032520415797673063e+00,3.647273115281011724e-01,6.103533544611315920e-01
6.529999999999999716e+01,1.139228392610550644e+00,3.860360656707458316e-01,1.033026920806297211e+00,3.654594116819150917e-01,6.111020500780115494e-01
6.540000000000000568e+01,1.138401466167820564e+00,3.862098043950779602e-01,1.032815414175440649e+00,3.661740900801473964e-01,6.122880590987718197e-01
6.550000000000000000e+01,1.138959346399650796e+00,3.864374040844043567e-01,1.032672363005184168e+00,3.664928348469863595e-01,6.127399887110539511e-01
6.560000000000000853e+01,1.139437036177348928e+00,3.863398556994759869e-01,1.032179434048891897e+00,3.657158632198035941e-01,6.121328246665828088e-01
6.570000000000000284e+01,1.138410113523638190e+00,3.857407107761206544e-01,1.031450571734636057e+00,3.652532816388254777e-01,6.114142398052710980e-01
6.579999999999999716e+01,1.138179031234243910e+00,3.849896500997422311e-01,1.030548827235929776e+00,3.639680477814408177e-01,6.100171004515759776e-01
6.590000000000000568e+01,1.139061262059674062e+00,3.842607031110548688e-01,1.030145795252719543e+00,3.630069977430606110e-01,6.086951913355236332e-01
6.600000000000000000e+01,1.138783753666036125e+00,3.838652133087188112e-01,1.030867123208113467e+00,3.627111830283346050e-01,6.086208244077988549e-01
6.610000000000000853e+01,1.139535819755981061e+00,3.841528892534234463e-01,1.032355513175713391e+00,3.625503188255216891e-01,6.092936960418662284e-01
6.620000000000000284e+01,1.140512923994288608e+00,3.842830114458770097e-01,1.033401032800989938e+00,3.626844305474992702e-01,6.095995367983737534e-01
6.629999999999999716e+01,1.140541882782616145e+00,3.846072095181266581e-01,1.034046724979328369e+00,3.627229417328690086e-01,6.102193150301814528e-01
6.640000000000000568e+01,1.141229018779150062e+00,3.847404853283997728e-01,1.034398469994295855e+00,3.629303057148517975e-01,6.106252438658750226e-01
6.650000000000000000e+01,1.141496284290099306e+00,3.845838125390206863e-01,1.034709557747907072e+00,3.627164260609294644e-01,6.108006754290484785e-01
6.660000000000000853e+01,1.141614584147589095e+00,3.844211591985252086e-01,1.035535055776787949e+00,3.631214356786102160e-01,6.115856021507353191e-01
6.670000000000000284e+01,1.142144044695800220e+00,3.839354827937583314e-01,1.036133227908470289e+00,3.631663449295214341e-01,6.119437753895051735e-01
6.679999999999999716e+01,1.141792366041942008e+00,3.834258230924776911e-01,1.036626766812555278e+00,3.634651333864669098e-01,6.120825949777964903e-01
6.690000000000000568e+01,1.143102085847694127e+00,3.827548816499691253e-01,1.036380610798601776e+00,3.633343242819215280e-01,6.121055589442410128e-01
