time_ps,T_K,P_GPa,PE_eV_atom,rho_g_cm3,volume_A3
7.145000000000000284e+01,3.453878848699999935e+02,-8.097011592999998897e-02,-5.479766037867647377e+00,1.850781758761807172e+00,8.268453515568733565e+03
7.150000000000000000e+01,3.299161835300000121e+02,1.664502177476666622e-01,-5.479312024264705983e+00,1.858985465574233276e+00,8.231964812622933096e+03
7.154999999999999716e+01,3.195306591699999785e+02,-9.951918133300001468e-02,-5.478769809926470558e+00,1.859956456648212297e+00,8.227667311826182413e+03
7.160000000000000853e+01,3.106053273499999818e+02,-1.365456327509999845e-01,-5.477633155147058730e+00,1.858188136261913703e+00,8.235497063590959442e+03
7.165000000000000568e+01,3.138666044299999953e+02,-2.845037406233333344e-01,-5.477551601838235307e+00,1.855336190664131468e+00,8.248156327024855273e+03
7.170000000000000284e+01,3.270204606699999772e+02,-4.365979312800000178e-02,-5.478214585294118422e+00,1.863458804136458147e+00,8.212203514140002881e+03
7.175000000000000000e+01,3.194559282600000074e+02,-6.582926588599999351e-02,-5.475682655147059208e+00,1.872165188578832185e+00,8.174013187052790272e+03
7.179999999999999716e+01,3.422532129800000007e+02,2.559505418399999899e-01,-5.477216763602941185e+00,1.882655895240075816e+00,8.128465206241579835e+03
7.185000000000000853e+01,3.585979342399999723e+02,-4.977554702333333164e-02,-5.478444034926471140e+00,1.882781542177775380e+00,8.127922755225101355e+03
7.190000000000000568e+01,3.164201265500000204e+02,1.235764409374333211e-01,-5.473936229779411633e+00,1.879003496322726896e+00,8.144265281961016626e+03
7.195000000000000284e+01,3.239012437000000091e+02,-9.432934498043332727e-02,-5.476244772426470675e+00,1.871084684120222663e+00,8.178733474578149981e+03
7.200000000000000000e+01,3.045127045400000156e+02,8.110868677433334673e-02,-5.476755444852940968e+00,1.868883359299867042e+00,8.188367060808703172e+03
7.204999999999999716e+01,3.018268094000000019e+02,2.945579785500000367e-02,-5.478718640073529933e+00,1.864960081320068630e+00,8.205592759364910307e+03
7.210000000000000853e+01,3.057818230099999823e+02,2.594333092700000232e-01,-5.479729447426470834e+00,1.867750372511715273e+00,8.193334165531567123e+03
7.215000000000000568e+01,3.076902806499999770e+02,-1.957490843899999458e-02,-5.479316781617647791e+00,1.866772042134370757e+00,8.197628095119622230e+03
7.220000000000000284e+01,3.013305123200000253e+02,-8.940318663633335661e-02,-5.477315167647058836e+00,1.869156671991612173e+00,8.187169737611605342e+03
7.225000000000000000e+01,3.203748004500000093e+02,-1.148581563980000109e-01,-5.478162018014706369e+00,1.869979369928036039e+00,8.183567790041165608e+03
7.229999999999999716e+01,3.349556534999999826e+02,5.653534130333332658e-02,-5.478204697794118339e+00,1.869855777454232593e+00,8.184108702019459997e+03
7.235000000000000853e+01,3.286651045500000237e+02,3.243272491266666752e-02,-5.476197418382352744e+00,1.873199475490703092e+00,8.169499906450566414e+03
7.240000000000000568e+01,3.263096507899999779e+02,2.622783046466665643e-02,-5.475423560294117920e+00,1.871763207485082292e+00,8.175768643484521817e+03
7.245000000000000284e+01,3.452783635499999946e+02,-4.659322998063333832e-02,-5.478550867279412095e+00,1.867231358693305809e+00,8.195611576753781264e+03
7.250000000000000000e+01,3.254048530000000028e+02,8.650174663633332373e-02,-5.478058836397059039e+00,1.861727483368977865e+00,8.219840484973712591e+03
7.254999999999999716e+01,3.186210294200000135e+02,-2.120650210469999797e-01,-5.479742866911764487e+00,1.852917616809065970e+00,8.258922469601333432e+03
7.260000000000000853e+01,3.025799506999999835e+02,-1.002053839900000076e-01,-5.479440360661764764e+00,1.856656121342578292e+00,8.242292562350547087e+03
7.265000000000000568e+01,3.125714327300000264e+02,-7.712191950133333307e-02,-5.480936131250000010e+00,1.861331948678133230e+00,8.221587208371076485e+03
7.270000000000000284e+01,3.117750621299999807e+02,-6.631225358033333850e-02,-5.480533112132353502e+00,1.870177277694014650e+00,8.182701780364767728e+03
7.275000000000000000e+01,3.029682091899999818e+02,1.071582191189999894e-01,-5.478652802205882466e+00,1.882647563688540693e+00,8.128501178309890747e+03
7.279999999999999716e+01,3.154112228899999764e+02,1.433544419503333389e-01,-5.478905887132352603e+00,1.885501734521513262e+00,8.116196691629160341e+03
7.285000000000000853e+01,3.152993864700000017e+02,2.417304036819999669e-01,-5.477684252205882842e+00,1.888517968865156105e+00,8.103233960215085972e+03
7.290000000000000568e+01,3.258721886399999903e+02,-1.110054432564333421e-01,-5.478397499999999809e+00,1.891748513115776298e+00,8.089396044815597634e+03
7.295000000000000284e+01,3.452598943099999929e+02,1.553297797163333549e-01,-5.480454419852940795e+00,1.901987999161835807e+00,8.045846212767004545e+03
7.300000000000000000e+01,3.397684344200000055e+02,1.902271106833333322e-02,-5.480264961029412518e+00,1.899366631307034758e+00,8.056950505260710997e+03
7.304999999999999716e+01,3.351926228899999956e+02,2.058898193466666623e-02,-5.480879338235293829e+00,1.891979538788667314e+00,8.088408265547259361e+03
7.310000000000000853e+01,3.063744032800000241e+02,-1.529961262666666190e-02,-5.478496409191175864e+00,1.881588428225934528e+00,8.133076665556005537e+03
7.315000000000000568e+01,3.097513630500000090e+02,-1.730059704833333267e-01,-5.479630288602940880e+00,1.871111573203082523e+00,8.178615940891096216e+03
7.320000000000000284e+01,2.957248929300000100e+02,-7.186993664466667653e-02,-5.477421506617647040e+00,1.873435717684243551e+00,8.168469724010992650e+03
7.325000000000000000e+01,3.461372958000000040e+02,-7.757957397166666269e-02,-5.481408756249999570e+00,1.883564184679864972e+00,8.124545510184193517e+03
7.329999999999999716e+01,3.207434003600000096e+02,2.854412087333333403e-01,-5.475504114705882053e+00,1.894139519497923363e+00,8.079184654697938640e+03
7.335000000000000853e+01,3.346185378700000115e+02,-5.570337683566667364e-02,-5.475392080147059026e+00,1.888619280316162552e+00,8.102799277376193459e+03
7.340000000000000568e+01,3.294908684299999777e+02,2.554983205433333238e-01,-5.474034277573530005e+00,1.881027314176132892e+00,8.135502777899385364e+03
7.345000000000000284e+01,3.321179449800000043e+02,-4.161940445866667976e-02,-5.474806143749999521e+00,1.864415920559597817e+00,8.207987697933504023e+03
7.350000000000000000e+01,3.530271320699999933e+02,-7.814954281666655969e-03,-5.477992222058823302e+00,1.847718673602624539e+00,8.282160676520648849e+03
7.354999999999999716e+01,3.275173163800000111e+02,1.924678483866666401e-01,-5.475824954411764978e+00,1.838555798869371261e+00,8.323436769879524945e+03
7.360000000000000853e+01,3.404375094000000104e+02,-1.326518616733333433e-01,-5.478526413235293546e+00,1.832563321264530476e+00,8.350654387879427304e+03
7.365000000000000568e+01,3.191014268399999878e+02,2.408139487913333321e-01,-5.477319226470588553e+00,1.839757264801712422e+00,8.318001093168073567e+03
7.370000000000000284e+01,2.947260828700000275e+02,-5.600816521433332751e-02,-5.475426060294117825e+00,1.846928267350188779e+00,8.285705086825111721e+03
7.375000000000000000e+01,3.062155983399999855e+02,2.120378005066666793e-01,-5.476844922426471030e+00,1.860295290772269627e+00,8.226168724768274842e+03
7.379999999999999716e+01,3.134209458500000096e+02,1.909814569566666842e-01,-5.477170030882353657e+00,1.866913174581513957e+00,8.197008381610934521e+03
7.385000000000000853e+01,3.265183533100000091e+02,5.868395964699999606e-02,-5.477911325735294490e+00,1.871121859465953108e+00,8.178570979953325150e+03
7.390000000000000568e+01,3.437188565000000153e+02,7.248402750666665950e-02,-5.479103299264705740e+00,1.874580738259132628e+00,8.163480306533014300e+03
7.395000000000000284e+01,3.243926053900000284e+02,-1.860442849799999812e-02,-5.475075426838235337e+00,1.874743177816837969e+00,8.162772971178486841e+03
7.400000000000000000e+01,3.628130569200000082e+02,2.543692632113332963e-01,-5.476823308088235365e+00,1.873825077061069599e+00,8.166772409613668060e+03
7.404999999999999716e+01,3.608913915900000120e+02,4.237474177333333536e-02,-5.475548768382353160e+00,1.871338684795774920e+00,8.177623358144078338e+03
7.410000000000000853e+01,3.342730098700000099e+02,3.399128188733333694e-02,-5.473911055514705915e+00,1.874922385949375769e+00,8.161992760055371946e+03
7.415000000000000568e+01,3.134179760399999850e+02,-8.981236973166667470e-02,-5.473452573161764256e+00,1.880123233606990851e+00,8.139414835284894252e+03
7.420000000000000284e+01,3.209638884099999814e+02,-2.572409828600000226e-02,-5.476031580882352756e+00,1.887822117645437281e+00,8.106220812197683699e+03
7.425000000000000000e+01,3.299705375799999842e+02,-5.566663841333333203e-03,-5.477760641911764594e+00,1.890643819216451638e+00,8.094122639200590129e+03
7.429999999999999716e+01,3.261608726200000206e+02,-2.841049070533332999e-01,-5.477740623161764688e+00,1.893570172930614692e+00,8.081613852261124521e+03
7.435000000000000853e+01,3.337146537200000012e+02,3.627785247533333313e-01,-5.479235741911764990e+00,1.906818141811626122e+00,8.025465357302194207e+03
7.440000000000000568e+01,3.072850224800000092e+02,-1.724805293466666889e-01,-5.476998463970588205e+00,1.906501080185843966e+00,8.026800036374916090e+03
7.445000000000000284e+01,3.040922493599999825e+02,2.510326693733333503e-02,-5.477875124264706130e+00,1.913842551434095096e+00,7.996009352136888992e+03
7.450000000000000000e+01,2.857775088099999721e+02,-1.282711450503333239e-01,-5.477821087132352496e+00,1.916217563210329766e+00,7.986098882293165843e+03
7.454999999999999716e+01,2.896087957899999878e+02,3.494693453666666838e-02,-5.482569297058823565e+00,1.920307179585612145e+00,7.969091144619291299e+03
7.460000000000000853e+01,2.947475464500000157e+02,-1.624907266926666760e-01,-5.484561872794118109e+00,1.920842905174138249e+00,7.966868554717759253e+03
7.465000000000000568e+01,3.054184895899999788e+02,2.317556454666665558e-02,-5.485755309926470424e+00,1.927008613543451876e+00,7.941377548720272898e+03
7.470000000000000284e+01,3.015843512899999723e+02,5.392173631233334458e-02,-5.484183273897058619e+00,1.928607396243224192e+00,7.934794281922692790e+03
7.475000000000000000e+01,3.051071627399999784e+02,7.527669684333333777e-02,-5.482527052573529680e+00,1.921090797710219622e+00,7.965840530819560627e+03
7.479999999999999716e+01,2.886791830700000219e+02,-3.124279692680000109e-02,-5.478901802573528990e+00,1.903211101539053152e+00,8.040675533791034468e+03
7.485000000000000853e+01,3.112750288600000204e+02,-2.971137013266665627e-02,-5.479914886397058815e+00,1.891475569399077905e+00,8.090563360882502820e+03
7.490000000000000568e+01,3.105862530800000059e+02,-6.166842321000000522e-03,-5.478520478308823272e+00,1.886889517446458830e+00,8.110227333550693402e+03
7.495000000000000284e+01,3.227032644700000219e+02,-1.060690794186666674e-01,-5.478948853308823530e+00,1.882268240281903537e+00,8.130139271484830715e+03
7.500000000000000000e+01,3.089629802000000041e+02,-8.447985996300000355e-02,-5.476115734191176365e+00,1.884602973141076721e+00,8.120067280950318491e+03
7.504999999999999716e+01,3.345958383600000161e+02,-2.365561546499999890e-01,-5.478120600000000451e+00,1.891350133827230495e+00,8.091099932310282384e+03
7.510000000000000853e+01,3.214464171899999769e+02,7.379971093566665974e-02,-5.476043329044117947e+00,1.900968061001113041e+00,8.050163100439165646e+03
7.515000000000000568e+01,3.308554110700000024e+02,7.577575292999999719e-03,-5.476821068750000521e+00,1.898072862416105622e+00,8.062442302823315913e+03
7.520000000000000284e+01,2.997950817999999913e+02,-3.067574766933333641e-01,-5.472886498529412336e+00,1.888276938072900757e+00,8.104268304734091544e+03
7.525000000000000000e+01,3.296231704499999751e+02,1.134515552339999817e-01,-5.476834514705882562e+00,1.887699050240513543e+00,8.106749292391054041e+03
7.529999999999999716e+01,3.302863713799999914e+02,-1.325253263249999980e-01,-5.477827557720588381e+00,1.878330050751807034e+00,8.147185279636791165e+03
7.535000000000000853e+01,3.289497388099999853e+02,9.056335231733332602e-02,-5.479485982720587955e+00,1.870026789221482577e+00,8.183360274830842172e+03
7.540000000000000568e+01,2.909458129299999882e+02,-1.886097347766666488e-01,-5.476230160294117688e+00,1.862328053273713424e+00,8.217189722768673164e+03
7.545000000000000284e+01,3.164687091200000282e+02,2.769445754096666601e-01,-5.479671563235293696e+00,1.870379127738207359e+00,8.181818708750308360e+03
7.550000000000000000e+01,2.935997707099999730e+02,-1.608341777956666663e-01,-5.476274450000000016e+00,1.870357594632179543e+00,8.181912904625077317e+03
7.554999999999999716e+01,3.282706897099999992e+02,3.448051222666666527e-01,-5.479331441544117887e+00,1.877442337307739129e+00,8.151037523596739447e+03
7.560000000000000853e+01,3.423312462900000241e+02,-1.956163115233333361e-01,-5.478715476838235787e+00,1.873871682597765709e+00,8.166569291750924094e+03
7.565000000000000568e+01,3.351393469000000209e+02,5.676848745566667048e-02,-5.476056828308823121e+00,1.881016936445337517e+00,8.135547662161763583e+03
7.570000000000000284e+01,3.518387688299999922e+02,2.853582882600000370e-02,-5.477288006249999341e+00,1.883678498366391230e+00,8.124052460680562945e+03
7.575000000000000000e+01,3.416357437899999923e+02,-9.280410780266666604e-02,-5.476550875735293644e+00,1.877339945596368853e+00,8.151482088089943318e+03
7.579999999999999716e+01,3.491703053900000100e+02,2.936677978233333611e-02,-5.480418293014706066e+00,1.874660728807745702e+00,8.163131976161403145e+03
7.585000000000000853e+01,3.103010181199999806e+02,3.153381053833333864e-02,-5.478502890808822912e+00,1.876881877998399784e+00,8.153471520596990558e+03
7.590000000000000568e+01,3.089370669900000053e+02,8.220172133933333070e-02,-5.479199339338235220e+00,1.884631544918165424e+00,8.119944177443469925e+03
7.595000000000000284e+01,3.294059407099999817e+02,-2.466021836100000184e-02,-5.481762541176470549e+00,1.893262820020252812e+00,8.082925824118199671e+03
7.600000000000000000e+01,3.051631167099999971e+02,1.722846045299999962e-02,-5.478857667647058172e+00,1.891673581417831596e+00,8.089716476515304748e+03
7.604999999999999716e+01,3.041107092799999805e+02,-1.768977558400000594e-02,-5.478225511397059044e+00,1.887622853526433664e+00,8.107076533426939932e+03
7.610000000000000853e+01,3.211383301399999937e+02,-3.290781973290000106e-01,-5.478707369117647552e+00,1.881579451774661793e+00,8.133115466025640671e+03
7.615000000000000568e+01,3.361321439100000248e+02,-1.564666424126666955e-01,-5.478020592279412071e+00,1.885438322088946572e+00,8.116469661457648726e+03
7.620000000000000284e+01,3.104885565800000222e+02,8.667252877280000323e-02,-5.473273631985294152e+00,1.896295423767446975e+00,8.069999404091401630e+03
7.625000000000000000e+01,3.076938373599999750e+02,-5.208425348206666833e-02,-5.472362682352941654e+00,1.906924427555307666e+00,8.025018044057072984e+03
7.629999999999999716e+01,3.413433301700000015e+02,1.924241418070999909e-01,-5.476360940808824296e+00,1.919164907386502250e+00,7.973834286405406601e+03
7.635000000000000853e+01,3.189162348699999825e+02,-3.264361186866666237e-02,-5.474622362867647141e+00,1.921305283432764188e+00,7.964951260865087534e+03
7.640000000000000568e+01,3.111972109700000146e+02,3.170701070003333344e-01,-5.474680089705882047e+00,1.925433328296018765e+00,7.947874753641861389e+03
7.645000000000000284e+01,3.216840977699999939e+02,-3.722162226533333729e-01,-5.476829169117646501e+00,1.921364972293102102e+00,7.964703822783169016e+03
7.650000000000000000e+01,3.349097395399999755e+02,1.977433236046667042e-01,-5.479934800367646908e+00,1.929658497430513098e+00,7.930472132847233297e+03
7.654999999999999716e+01,3.182959417499999972e+02,-3.471868947146666828e-02,-5.480064040441176232e+00,1.930488847286093268e+00,7.927061045339813063e+03
7.660000000000000853e+01,3.133199557199999958e+02,2.662657723429999734e-01,-5.481182623897058903e+00,1.928049255671969053e+00,7.937091282686690647e+03
7.665000000000000568e+01,3.126350026800000137e+02,-1.050791662423333217e-01,-5.481512643750000358e+00,1.914109670065276436e+00,7.994893489704103558e+03
7.670000000000000284e+01,3.173994136000000026e+02,3.681936581400000463e-01,-5.482138338235294839e+00,1.904412919857124908e+00,8.035601302753520031e+03
7.675000000000000000e+01,3.137102766300000098e+02,-7.318331762699999132e-02,-5.481037109926470308e+00,1.886602596812252619e+00,8.111460763195087566e+03
7.680000000000001137e+01,3.136107416099999909e+02,6.910284446099999867e-02,-5.479961769117647208e+00,1.883753798329664386e+00,8.123727715030435320e+03
7.685000000000000853e+01,3.062209487000000081e+02,-5.944338220066666678e-02,-5.477843873897058735e+00,1.884686371953908202e+00,8.119707961765216169e+03
7.690000000000000568e+01,3.149428408800000057e+02,1.705927652733333147e-02,-5.477903210294117642e+00,1.887287668037618493e+00,8.108516363960853596e+03
7.695000000000000284e+01,3.201533017400000176e+02,9.496969240133333601e-02,-5.477864627573529432e+00,1.888301330329351657e+00,8.104163617316007731e+03
7.700000000000000000e+01,3.357524563900000203e+02,-9.938597045199999702e-02,-5.479559009191176777e+00,1.884500258135231254e+00,8.120509866593184597e+03
7.705000000000001137e+01,3.210023206000000187e+02,2.410229340850000013e-01,-5.478490004044117789e+00,1.888596143503431302e+00,8.102898543145704025e+03
7.710000000000000853e+01,2.892603798000000097e+02,-2.461961151500000056e-02,-5.476517780882353748e+00,1.885173352298083804e+00,8.117610468623270208e+03
7.715000000000000568e+01,2.917257246300000020e+02,3.051608426833333776e-01,-5.479129852941176715e+00,1.881993805660868935e+00,8.131324818261454311e+03
7.720000000000000284e+01,2.897230008799999723e+02,-2.462792814490000204e-01,-5.480115109558823860e+00,1.870931009747294649e+00,8.179405258696058809e+03
7.725000000000000000e+01,2.871904846099999986e+02,-2.791909037866667151e-02,-5.479819243014706132e+00,1.868658426850702492e+00,8.189352703466121056e+03
7.730000000000001137e+01,2.990606760000000008e+02,-6.734957834639999918e-02,-5.479279826470587977e+00,1.868716478140709292e+00,8.189098302922047878e+03
7.735000000000000853e+01,3.182302882199999772e+02,-1.727725986433333374e-02,-5.478629212867646814e+00,1.871759174990234476e+00,8.175786257259504964e+03
7.740000000000000568e+01,3.099600747499999898e+02,1.505047263533333124e-01,-5.476278352573529240e+00,1.874761774873934472e+00,8.162691998994690039e+03
7.745000000000000284e+01,3.408403677300000254e+02,-5.471779425000000002e-02,-5.479598743382353199e+00,1.870627266132012911e+00,8.180733391867808677e+03
7.750000000000000000e+01,3.250142390699999737e+02,-1.540318223873333447e-01,-5.477701107352941357e+00,1.873281597172791191e+00,8.169141768584295278e+03
7.755000000000001137e+01,3.178406525099999840e+02,-1.923875006270000243e-01,-5.477294324632352662e+00,1.877014043944896349e+00,8.152897411264016228e+03
7.760000000000000853e+01,3.344593810599999983e+02,2.984397581683332912e-01,-5.480240634558823487e+00,1.889453400915292569e+00,8.099222204882846199e+03
7.765000000000000568e+01,3.144372243999999910e+02,-1.270628495903666499e-01,-5.479039170588235308e+00,1.887729429657188041e+00,8.106618829671790081e+03
7.770000000000000284e+01,3.120176333300000238e+02,-1.925604522000000374e-02,-5.480221690073529217e+00,1.888001060979200618e+00,8.105452510629249446e+03
7.775000000000000000e+01,3.145203527499999723e+02,1.767759979433333184e-01,-5.482372672426470750e+00,1.889513363212320218e+00,8.098965182108095178e+03
7.780000000000001137e+01,2.965104977299999973e+02,-2.921070841866666434e-01,-5.482326022794118181e+00,1.890644411321932727e+00,8.094120104311242358e+03
7.785000000000000853e+01,3.046418132000000014e+02,1.900845957546666576e-01,-5.484948391544117285e+00,1.905006375672569696e+00,8.033098017523290764e+03
7.790000000000000568e+01,2.867162492599999837e+02,-4.436658538966666843e-01,-5.484192960661765426e+00,1.902329126082452859e+00,8.044403426287688490e+03
7.795000000000000284e+01,2.641435860700000262e+02,-1.607929522766666716e-02,-5.482720394117646556e+00,1.906071360230708667e+00,8.028609662301561912e+03
7.800000000000000000e+01,2.889132102300000042e+02,-2.171876809016666521e-01,-5.485124655882352762e+00,1.908228447527752669e+00,8.019534013137064903e+03
7.805000000000001137e+01,2.800670948000000067e+02,-1.349078342476666692e-01,-5.481040757352941384e+00,1.912727149994146947e+00,8.000672202426455442e+03
7.810000000000000853e+01,3.043150168000000235e+02,-2.588860312933333185e-01,-5.481347122426470264e+00,1.914836956534104129e+00,7.991856898084676686e+03
7.815000000000000568e+01,3.065386352099999954e+02,1.227311400740000030e-01,-5.479789685294117696e+00,1.924064739320083151e+00,7.953528084087382013e+03
7.820000000000000284e+01,3.002968135400000165e+02,-1.011135328002000094e-01,-5.477322473529412150e+00,1.928021457727259413e+00,7.937205718562779111e+03
7.825000000000000000e+01,3.345489123300000074e+02,1.782227878333333404e-01,-5.480456214338235377e+00,1.931809561754324722e+00,7.921641575211698182e+03
7.830000000000001137e+01,3.358267779500000074e+02,-8.943272311433335398e-02,-5.479994608088235353e+00,1.925755992484099455e+00,7.946543071661194517e+03
7.835000000000000853e+01,3.213694574400000192e+02,1.009083501406666805e-01,-5.478321151102941045e+00,1.922042742460146947e+00,7.961895228301279531e+03
7.840000000000000568e+01,3.190449507700000140e+02,-4.632903842933333571e-02,-5.478729755514705424e+00,1.913309361051847235e+00,7.998237635429549300e+03
7.845000000000000284e+01,3.168983734999999911e+02,-7.752962765933334166e-02,-5.479547168749999919e+00,1.905573055993474485e+00,8.030709130596015711e+03
7.850000000000000000e+01,3.118446454200000062e+02,-3.891195673600000293e-01,-5.480366820220588409e+00,1.901689029194105984e+00,8.047111123246931129e+03
7.855000000000001137e+01,3.004573060700000156e+02,1.617874383393333171e-01,-5.480892913970587976e+00,1.914907919901071232e+00,7.991560732891607586e+03
7.860000000000000853e+01,3.052092445200000270e+02,-5.918898685933333265e-02,-5.483176211029411107e+00,1.925087092559737645e+00,7.949304215341455347e+03
7.865000000000000568e+01,2.990981246200000214e+02,3.000739175433332975e-02,-5.483404505147058572e+00,1.938969173440507676e+00,7.892391044376799982e+03
7.870000000000000284e+01,2.979500352200000179e+02,2.161584024266666459e-01,-5.483145203308823490e+00,1.948163799533329410e+00,7.855141823008061692e+03
7.875000000000000000e+01,3.013964196000000015e+02,1.504832310773333293e-01,-5.481899552205882209e+00,1.938683670225954669e+00,7.893553329409827711e+03
7.880000000000001137e+01,3.191695818100000110e+02,2.404517951299999512e-01,-5.480845163602941383e+00,1.915943648095515872e+00,7.987240624219883102e+03
7.885000000000000853e+01,3.576899110900000096e+02,-1.492811290533333224e-01,-5.483649667647059189e+00,1.880881631424698774e+00,8.136132909221410955e+03
7.890000000000000568e+01,3.327443883099999766e+02,-2.126261520599999899e-01,-5.478824231617647200e+00,1.858437330092477247e+00,8.234392783652841899e+03
7.895000000000000284e+01,3.130030993400000057e+02,-3.973748564966666508e-01,-5.475149544852941474e+00,1.850610569173041453e+00,8.269218383759069184e+03
7.900000000000000000e+01,3.138135529499999734e+02,-5.227943347333332547e-01,-5.474294988970588527e+00,1.853064979073356877e+00,8.258265690951115175e+03
7.905000000000001137e+01,3.425813298400000235e+02,1.770056315650000156e-01,-5.477234065441176192e+00,1.875504286817640809e+00,8.159460390117733368e+03
7.910000000000000853e+01,3.371349023600000123e+02,9.685008345366667715e-02,-5.476138150367646951e+00,1.891694339249289092e+00,8.089627706904023398e+03
7.915000000000000568e+01,3.388990862200000151e+02,-4.078096530566666794e-02,-5.476440875367647010e+00,1.902455202739165907e+00,8.043870319653809929e+03
7.920000000000000284e+01,3.367218919900000174e+02,2.423078882433332970e-01,-5.477433530514706383e+00,1.906449982572411272e+00,8.027015174631418631e+03
7.925000000000000000e+01,3.096790171200000259e+02,-2.427815994066666871e-01,-5.477000697058823420e+00,1.899872256846382390e+00,8.054806255861816680e+03
7.930000000000001137e+01,2.892659666299999799e+02,1.023375928746666635e-01,-5.476875590073529310e+00,1.896178177180196434e+00,8.070498397224341716e+03
7.935000000000000853e+01,3.083209791500000279e+02,-1.872859435966665875e-02,-5.479845438235294353e+00,1.889040881899342050e+00,8.100990871302899905e+03
7.940000000000000568e+01,3.088169530100000202e+02,3.212174894479999931e-01,-5.479587029411765009e+00,1.884196260455541339e+00,8.121820035925940829e+03
7.945000000000000284e+01,3.338546757199999888e+02,1.516642286183333410e-01,-5.482257797794117593e+00,1.873827950327511482e+00,8.166759886952183479e+03
7.950000000000000000e+01,3.354873056700000120e+02,-1.384739330436666749e-01,-5.481600847058823334e+00,1.861838362300361593e+00,8.219350964966190077e+03
7.955000000000001137e+01,3.240539099999999735e+02,-1.792906500130000136e-01,-5.478864741544117400e+00,1.853714279352694172e+00,8.255373069213395866e+03
7.960000000000000853e+01,3.310235383699999829e+02,-3.130045888299999857e-01,-5.478558690073529469e+00,1.850558424570426741e+00,8.269451391861288357e+03
7.965000000000000568e+01,3.458296399399999927e+02,-1.897586000333333356e-01,-5.479233507720588037e+00,1.857706550367876019e+00,8.237632007463245827e+03
7.970000000000000284e+01,3.339236525599999936e+02,1.090276977119999935e-01,-5.476717140441175857e+00,1.871051057402219664e+00,8.178880463599685754e+03
7.975000000000000000e+01,3.403060624199999893e+02,1.939424344919666865e-01,-5.476654639705881955e+00,1.875791489770412879e+00,8.158211092885152539e+03
7.980000000000001137e+01,3.125551852599999734e+02,1.046075804120000091e-01,-5.473200540441176543e+00,1.873107484872815087e+00,8.169901120662937501e+03
7.985000000000000853e+01,3.296655608899999947e+02,-1.191946887133332744e-02,-5.475819679044117372e+00,1.870602821317282727e+00,8.180840296716793091e+03
7.990000000000000568e+01,3.163891372200000092e+02,-1.035203405093333279e-01,-5.475309879779411304e+00,1.868037626574599486e+00,8.192074250584386391e+03
7.995000000000000284e+01,3.236649211100000230e+02,-1.918632564066666824e-01,-5.477885374632353255e+00,1.871008794954415411e+00,8.179065208593735406e+03
8.000000000000000000e+01,3.023142765299999724e+02,1.058066064166666466e-02,-5.477032410294118137e+00,1.881442104034099394e+00,8.133709194118892810e+03
8.005000000000001137e+01,3.001199595300000169e+02,-6.110286045733333976e-02,-5.478386904044118211e+00,1.886599515146671235e+00,8.111474012858965580e+03
8.010000000000000853e+01,3.071061456799999974e+02,-1.198554313129999854e-01,-5.480163746323529317e+00,1.891933667230343064e+00,8.088604375959548634e+03
8.015000000000000568e+01,3.080462399300000129e+02,-1.522737775073333411e-01,-5.480187457352941216e+00,1.905080953069508976e+00,8.032783549238602063e+03
8.020000000000000284e+01,3.098001752200000283e+02,8.488276329466666603e-02,-5.478052525735294331e+00,1.918529318351968271e+00,7.976475935707896497e+03
8.025000000000000000e+01,3.341077139199999806e+02,1.370564284999999938e-01,-5.477872604044117466e+00,1.924063607795464481e+00,7.953532761486193522e+03
8.030000000000001137e+01,3.244609014200000274e+02,2.418672253296666463e-01,-5.475421094852940485e+00,1.924924623660012601e+00,7.949975158345441741e+03
8.035000000000000853e+01,3.462734298199999898e+02,-5.329739449633334042e-02,-5.478070444485293677e+00,1.917357243794248323e+00,7.981351930796849047e+03
8.040000000000000568e+01,3.150117568300000244e+02,2.045551238366666996e-02,-5.474957606985293879e+00,1.910075308899777058e+00,8.011779885579115216e+03
8.045000000000000284e+01,3.271604502199999729e+02,1.922736932130000020e-01,-5.477595339705882083e+00,1.899783774875265507e+00,8.055181406520490782e+03
8.050000000000000000e+01,3.253020070000000032e+02,-2.588513806033332920e-01,-5.478818022794118114e+00,1.879324808135011793e+00,8.142872841108775901e+03
8.055000000000001137e+01,3.211806599299999903e+02,6.718392937606666726e-02,-5.479595558455882198e+00,1.867013333649233608e+00,8.196568639321581941e+03
8.060000000000000853e+01,2.943967089899999792e+02,-1.983548197733333296e-01,-5.477384904044117597e+00,1.850539928963407244e+00,8.269534042616787701e+03
8.065000000000000568e+01,2.979270925600000055e+02,-1.259759208436733446e-01,-5.478437202205882706e+00,1.847660449067072275e+00,8.282421668717024659e+03
8.070000000000000284e+01,2.858106889599999931e+02,-3.361865658753333541e-01,-5.476756894485294680e+00,1.845478252326777424e+00,8.292215267500665504e+03
8.075000000000000000e+01,3.231213314899999887e+02,-2.239844759600000124e-01,-5.479506481985294108e+00,1.856436732688105051e+00,8.243266614114978438e+03
8.080000000000001137e+01,3.234324427299999911e+02,-4.399984186733333497e-02,-5.476330928676469867e+00,1.870459049196440349e+00,8.181469113883485988e+03
8.085000000000000853e+01,3.259002407099999914e+02,2.660316395499999834e-02,-5.475364586764705166e+00,1.882714574238646188e+00,8.128211864495176087e+03
