time_ps,T_K,P_GPa,PE_eV_atom,rho_g_cm3,volume_A3
2.070000000000000284e+01,3.227934196900000074e+02,-4.519755809473333108e-02,-5.469850922058823173e+00,1.861386002191244504e+00,8.221348458497895990e+03
2.075000000000000000e+01,3.554371738199999982e+02,-1.154840481933333551e-01,-5.472524232720588522e+00,1.866207949983549774e+00,8.200105963496427648e+03
2.080000000000000071e+01,3.241096394200000077e+02,2.005637839733333261e-01,-5.466379985294118171e+00,1.879191088583250568e+00,8.143452271967605157e+03
2.085000000000000142e+01,3.789073351299999786e+02,-1.648528987836666571e-01,-5.470630734191176181e+00,1.896606345276958150e+00,8.068676443002125779e+03
2.090000000000000213e+01,3.534379685299999778e+02,3.570407889633333554e-01,-5.465831201102941073e+00,1.915947008919550276e+00,7.987226613545197324e+03
2.095000000000000284e+01,3.736957780100000264e+02,1.144408299536666812e-01,-5.468329658088235234e+00,1.918682353678860864e+00,7.975839726905573116e+03
2.100000000000000000e+01,3.609112498499999901e+02,3.735373918833332918e-01,-5.468402556985293650e+00,1.916268285695328366e+00,7.985887494992244683e+03
2.105000000000000071e+01,3.367630798000000141e+02,3.923972721566666433e-01,-5.467805385661764994e+00,1.895484914561923473e+00,8.073450135223754842e+03
2.110000000000000142e+01,3.546775460100000146e+02,-1.039196527243333307e-01,-5.471625698161765250e+00,1.867049661113454384e+00,8.196409157460879214e+03
2.115000000000000213e+01,3.305196518000000196e+02,-9.171587847333332114e-03,-5.468940341176470099e+00,1.851953427264649621e+00,8.263222343764527977e+03
2.120000000000000284e+01,3.576895485599999915e+02,-1.235933025836666449e-01,-5.472165301102941193e+00,1.844416714317758554e+00,8.296987779925371797e+03
2.125000000000000000e+01,3.482033883600000195e+02,-1.091864503566666728e-01,-5.470700778676470755e+00,1.850158954692204816e+00,8.271236858311125616e+03
2.130000000000000071e+01,3.560471582999999782e+02,-1.148278900794999918e-01,-5.471661595588235727e+00,1.860199299429652564e+00,8.226593217445337359e+03
2.135000000000000142e+01,3.327802186200000278e+02,-5.853169430000001311e-02,-5.468974595955882201e+00,1.868790838991677417e+00,8.188772451411134170e+03
2.140000000000000213e+01,3.433778648399999724e+02,1.170283385233333862e-02,-5.470845617279412210e+00,1.882827327122538863e+00,8.127725107523142469e+03
2.145000000000000284e+01,3.538281125899999893e+02,3.956610904333333206e-02,-5.472215180882352925e+00,1.893100879923520052e+00,8.083617255728487180e+03
2.150000000000000000e+01,3.213658461699999975e+02,1.253780960876666739e-01,-5.468308854044117595e+00,1.900423473611319469e+00,8.052469963815226038e+03
2.155000000000000071e+01,3.550921373499999731e+02,2.398181601863333123e-01,-5.472011338970587779e+00,1.902288264481817759e+00,8.044576221970809456e+03
2.160000000000000142e+01,3.769171998599999824e+02,6.594820574333332130e-02,-5.472968252573529924e+00,1.898364093351512683e+00,8.061205431233855961e+03
2.165000000000000213e+01,3.678169861800000149e+02,1.882758267833332553e-03,-5.470048824632352868e+00,1.892284822286100399e+00,8.087103357567820240e+03
2.170000000000000284e+01,3.649351459100000170e+02,-5.382678565333332693e-02,-5.468516543014706244e+00,1.886678116054375076e+00,8.111136080694066550e+03
2.175000000000000000e+01,3.641968361599999753e+02,-1.143981448366666355e-02,-5.467455420220588280e+00,1.878737145191603064e+00,8.145419905573784490e+03
2.180000000000000071e+01,4.033481391999999914e+02,-3.828188575400000015e-01,-5.471709786764705541e+00,1.870169186466281497e+00,8.182737182564770592e+03
2.185000000000000142e+01,3.584490303000000040e+02,1.228461313113333314e-01,-5.467195811397058236e+00,1.874196280092424560e+00,8.165154899907221989e+03
2.190000000000000213e+01,3.574264083200000073e+02,-1.117927060156666680e-01,-5.469590158088235121e+00,1.870565448338933123e+00,8.181003745885364879e+03
2.195000000000000284e+01,3.213670635199999879e+02,-5.878321010666665708e-02,-5.467396692647058742e+00,1.871677825427640274e+00,8.176141605079977126e+03
2.200000000000000000e+01,3.372171862299999816e+02,2.704682430966666717e-01,-5.470450515073530084e+00,1.882373895057666946e+00,8.129682939167478253e+03
2.205000000000000071e+01,3.396015438499999846e+02,1.767550491867333207e-01,-5.471251592647058182e+00,1.887568869546466965e+00,8.107308393712532961e+03
2.210000000000000142e+01,3.399303994100000068e+02,1.056135956946666621e-01,-5.471761888235294080e+00,1.890741905313557236e+00,8.093702740061028635e+03
2.215000000000000213e+01,3.440243539499999770e+02,-1.472867382483333265e-01,-5.472746656985294500e+00,1.885524707650234166e+00,8.116097804337699927e+03
2.220000000000000284e+01,3.330540015000000267e+02,4.686460946933333066e-02,-5.471633851102941648e+00,1.875110728496433676e+00,8.161172941533652192e+03
2.225000000000000000e+01,3.409740125600000056e+02,1.252578986666678387e-04,-5.471803847426470746e+00,1.859711057913991050e+00,8.228752996150811668e+03
2.230000000000000071e+01,3.424505808600000023e+02,-6.119301017329998454e-02,-5.469778605882352984e+00,1.849110180955474414e+00,8.275928117964886042e+03
2.235000000000000142e+01,3.544438907499999800e+02,-4.170805461166666728e-01,-5.468766967279411695e+00,1.841422623210110077e+00,8.310478402349048338e+03
2.240000000000000213e+01,3.564271808600000213e+02,9.445228154333329060e-03,-5.466735200367646819e+00,1.855428018382532018e+00,8.247748114273394094e+03
2.245000000000000284e+01,3.708873754599999870e+02,-1.251482453333333245e-01,-5.467476400000000680e+00,1.868627177182758503e+00,8.189489656709541123e+03
2.250000000000000000e+01,3.640340244999999868e+02,-2.557856138200000351e-01,-5.467183301102941151e+00,1.880177083586886511e+00,8.139181715049003287e+03
2.255000000000000071e+01,3.799973623399999951e+02,6.595063010743333620e-02,-5.471049789338235492e+00,1.889043834850399506e+00,8.100978207843683776e+03
2.260000000000000142e+01,3.664252425399999993e+02,-1.031974144533333304e-02,-5.471867596323528815e+00,1.886910782052816149e+00,8.110135935063092802e+03
2.265000000000000213e+01,3.546576787800000261e+02,2.583403913866667012e-01,-5.471976475367647197e+00,1.877504691446777674e+00,8.150766818053701172e+03
2.270000000000000284e+01,3.452774912699999845e+02,-1.259082575226666834e-01,-5.471246768749999490e+00,1.865430525098620063e+00,8.203523387168501358e+03
2.275000000000000000e+01,3.282415774599999736e+02,2.495873892833333496e-01,-5.468977575735293861e+00,1.865916362434334008e+00,8.201387397567827065e+03
2.280000000000000071e+01,3.508662044999999807e+02,-6.024428679100000267e-02,-5.471465463235293925e+00,1.861868454883719437e+00,8.219218119112654676e+03
2.285000000000000142e+01,3.390668271100000197e+02,-6.445410738799998984e-02,-5.469319024264706286e+00,1.862613866671502194e+00,8.215928815740671780e+03
2.290000000000000213e+01,3.384883590800000093e+02,2.604316059066666411e-01,-5.467877272794117616e+00,1.867372130091419891e+00,8.194993752549666169e+03
2.295000000000000284e+01,3.700624075399999811e+02,2.107376692900000126e-01,-5.470453259926470579e+00,1.863653895341228051e+00,8.211343843424643637e+03
2.300000000000000000e+01,3.586683037799999738e+02,-8.054774717766667591e-02,-5.468125355514706243e+00,1.854083650511437975e+00,8.253728431057184935e+03
2.305000000000000071e+01,3.499954877399999873e+02,-1.538210198933333273e-01,-5.466176585294117096e+00,1.848301426294310046e+00,8.279549386306534871e+03
2.310000000000000142e+01,3.739804183900000112e+02,2.665229940916666318e-01,-5.468015576470588002e+00,1.855317260843742044e+00,8.248240483045557994e+03
2.315000000000000213e+01,3.612078136700000073e+02,-5.649707720066666355e-02,-5.465499197426471056e+00,1.862676013103872430e+00,8.215654699007051022e+03
2.320000000000000284e+01,3.803155994599999872e+02,-4.414082843233332887e-02,-5.468581778308823971e+00,1.875546070674735555e+00,8.159278611737430765e+03
2.325000000000000000e+01,3.590413902899999812e+02,1.676001590600000313e-01,-5.468460082720588922e+00,1.883644949861271289e+00,8.124197153455914304e+03
2.330000000000000071e+01,3.533212622199999942e+02,-2.048084879799999883e-02,-5.470722923897058720e+00,1.883373911568875014e+00,8.125366315091868273e+03
2.335000000000000142e+01,3.683511519099999987e+02,7.935404466099998944e-02,-5.474671755147059393e+00,1.881262224783833537e+00,8.134486908938466513e+03
2.340000000000000213e+01,3.305286457400000018e+02,9.904537114000000475e-02,-5.470882144117646284e+00,1.873572283596267152e+00,8.167874318897742342e+03
2.345000000000000284e+01,3.463895542600000113e+02,-3.328737692566666184e-01,-5.472454840808823384e+00,1.864594079295369244e+00,8.207203438920923873e+03
2.350000000000000000e+01,3.615013160400000061e+02,1.008756937066666720e-01,-5.473159661397058784e+00,1.871171235691766466e+00,8.178355164874601542e+03
2.355000000000000071e+01,3.614644833799999901e+02,-1.617947140496666936e-01,-5.472538159926470414e+00,1.872556401132188908e+00,8.172305480642375187e+03
2.360000000000000142e+01,3.508506729499999892e+02,1.310528414966333211e-01,-5.471621849632352763e+00,1.878760450534044280e+00,8.145318864592123646e+03
2.365000000000000213e+01,3.258636970100000099e+02,1.784085615533333169e-01,-5.469717587499999922e+00,1.874356080691055748e+00,8.164458769297695653e+03
2.370000000000000284e+01,3.225086254400000030e+02,5.807549308416665862e-02,-5.470902209558823337e+00,1.866868625969801077e+00,8.197203984739360749e+03
2.375000000000000000e+01,3.553601780000000190e+02,1.152150801223333354e-01,-5.476750228308823409e+00,1.860217987178754528e+00,8.226510573093401035e+03
2.380000000000000071e+01,3.366290223999999967e+02,7.460154130333333800e-02,-5.475671798529411660e+00,1.849236213996163114e+00,8.275364079483844762e+03
2.385000000000000142e+01,3.356349801299999740e+02,-1.127971851746666782e-01,-5.475641186029411855e+00,1.840974138574493990e+00,8.312502940228194348e+03
2.390000000000000213e+01,3.333263423000000216e+02,1.094768022803333379e-01,-5.474129412132352712e+00,1.838457771369202964e+00,8.323880579746723015e+03
2.395000000000000284e+01,3.287298505100000057e+02,-2.402703397906666150e-01,-5.471147287867646369e+00,1.835221128768168342e+00,8.338560786980613557e+03
2.400000000000000000e+01,3.591708526300000131e+02,-4.069505046866666448e-02,-5.471938119117647048e+00,1.839900967111226304e+00,8.317351429958480367e+03
2.405000000000000071e+01,3.461254810899999939e+02,-1.171083127103333399e-01,-5.469347850367647368e+00,1.844344192050263898e+00,8.297314029423578177e+03
2.410000000000000142e+01,3.521754337699999837e+02,-2.263600582966666594e-02,-5.469620937132352978e+00,1.853989934902777970e+00,8.254145641080318455e+03
2.415000000000000213e+01,3.585846636699999976e+02,8.791798063666605165e-04,-5.470000713970588180e+00,1.863055463089084984e+00,8.213981410092248552e+03
2.420000000000000284e+01,3.518832551899999999e+02,-1.115836468913333351e-01,-5.469163607352941270e+00,1.866043093698983357e+00,8.200830404966593051e+03
2.425000000000000000e+01,3.503155410699999948e+02,-1.701602997790000182e-01,-5.469333673897058823e+00,1.867480444072648904e+00,8.194518442405293172e+03
2.430000000000000071e+01,3.523195432900000128e+02,-1.538937810833335140e-02,-5.470155310294117612e+00,1.866076576035732515e+00,8.200683260434172553e+03
2.435000000000000142e+01,3.454457651600000077e+02,1.741929821006666934e-01,-5.470179271323529768e+00,1.863877766051998064e+00,8.210357577363593009e+03
2.440000000000000213e+01,3.630025499800000262e+02,2.747527949666667135e-02,-5.473469559558823860e+00,1.857495028979665008e+00,8.238570064002082290e+03
2.445000000000000284e+01,3.391607855500000142e+02,1.360489507479666904e-01,-5.471543115073528973e+00,1.852432606856226460e+00,8.261084847645566697e+03
2.450000000000000000e+01,3.374759527300000173e+02,-3.264637660699999944e-01,-5.472203968750000591e+00,1.842528487410828308e+00,8.305490549722186188e+03
2.455000000000000071e+01,3.474839800299999979e+02,2.253982535783333185e-01,-5.473538482720588405e+00,1.845560671059497615e+00,8.291844955169834066e+03
2.460000000000000142e+01,3.250820395800000142e+02,-8.210519539499999686e-02,-5.469915158455882498e+00,1.847956214276648801e+00,8.281096067946982657e+03
2.465000000000000213e+01,3.544020658399999775e+02,3.783560944266666226e-01,-5.471790126102940910e+00,1.861606606347667281e+00,8.220374212040474958e+03
2.470000000000000284e+01,3.616173714000000246e+02,-2.651181277200000408e-01,-5.470787804779412511e+00,1.863161067532558057e+00,8.213515839535506530e+03
2.475000000000000000e+01,3.732572140500000160e+02,5.095455686566668224e-02,-5.471684699999999957e+00,1.866119953163615675e+00,8.200492639201109341e+03
2.480000000000000071e+01,3.434086875599999757e+02,-1.355531040996666714e-01,-5.468443246323529294e+00,1.866497392298012592e+00,8.198834353014297449e+03
2.485000000000000142e+01,3.458849505300000260e+02,1.106008209766666667e-01,-5.469176013235293787e+00,1.869259518557538691e+00,8.186719279939028638e+03
2.490000000000000213e+01,3.506755833700000267e+02,1.459210548886666625e-01,-5.470790197794118015e+00,1.855471173235766935e+00,8.247556286793385880e+03
2.495000000000000284e+01,3.255557356200000072e+02,-2.838997776300000164e-01,-5.469094839338234593e+00,1.831303722425498659e+00,8.356398096278708181e+03
2.500000000000000000e+01,3.218195118599999773e+02,-2.333065675466666489e-01,-5.469929984926470645e+00,1.819626127017603290e+00,8.410025945751054678e+03
2.505000000000000071e+01,3.150259913099999949e+02,-1.044115576066666634e-01,-5.470159388602941597e+00,1.826008042691352751e+00,8.380632824173824702e+03
2.510000000000000142e+01,3.413426118500000257e+02,3.068435967166666667e-01,-5.473543634191176288e+00,1.841565908739391855e+00,8.309831794323337817e+03
2.515000000000000213e+01,3.491925799900000129e+02,-2.949913691999999157e-02,-5.473696889338235394e+00,1.848938070734476247e+00,8.276698490883207342e+03
2.520000000000000284e+01,3.512333072399999878e+02,1.183089019920000040e-01,-5.472161600367646983e+00,1.859000838049337023e+00,8.231896740747144577e+03
2.525000000000000000e+01,3.555986141299999872e+02,-4.479031146100000416e-01,-5.470538291544118081e+00,1.863602425698233089e+00,8.211570627276340019e+03
2.530000000000000071e+01,3.663521589200000221e+02,2.604787248525999854e-01,-5.469897607720588972e+00,1.873226652601338804e+00,8.169381381870271980e+03
2.535000000000000142e+01,3.574168185500000163e+02,-1.930865220033333995e-01,-5.468260288235294198e+00,1.864245340011533969e+00,8.208738738051435575e+03
2.540000000000000213e+01,3.568439093900000216e+02,3.257890602899999877e-01,-5.468032841911764308e+00,1.864715536743983826e+00,8.206668866236614122e+03
2.545000000000000284e+01,3.551237305600000127e+02,-2.081091831266666803e-01,-5.468155729044117841e+00,1.852387340427748441e+00,8.261286722166216350e+03
2.550000000000000000e+01,3.782504710900000191e+02,2.579554374879999834e-01,-5.471929413970588740e+00,1.850423717642828203e+00,8.270053390408595078e+03
2.555000000000000071e+01,3.335987896299999989e+02,-3.836519984899999791e-02,-5.468725442279412263e+00,1.845475591966149853e+00,8.292227221212277072e+03
2.560000000000000142e+01,3.613519156400000156e+02,8.176278765009999117e-02,-5.475095504411764402e+00,1.849562683979979028e+00,8.273903378529776091e+03
2.565000000000000213e+01,3.394100289900000007e+02,7.214046070400000066e-02,-5.474078362867647485e+00,1.856996147310976175e+00,8.240783354313476593e+03
2.570000000000000284e+01,3.326504735500000152e+02,-1.036229582729999987e-02,-5.473662653676470313e+00,1.860337025169484404e+00,8.225984180683804880e+03
2.575000000000000000e+01,3.218526162900000145e+02,2.176573877366666798e-01,-5.471675472426470677e+00,1.861283775420310205e+00,8.221799997331863779e+03
2.580000000000000071e+01,3.334847451200000137e+02,6.624905142633333299e-02,-5.471725332720588142e+00,1.850384945183157992e+00,8.270226678843731861e+03
2.585000000000000142e+01,3.498655941399999847e+02,1.176216334656666612e-01,-5.472183386397058591e+00,1.837293699330825092e+00,8.329154421722672851e+03
2.590000000000000213e+01,3.646362019900000178e+02,-1.280439928736666622e-01,-5.473099153676470152e+00,1.824332553863997175e+00,8.388329697549970660e+03
2.595000000000000284e+01,3.473155547399999818e+02,-2.464019026079999897e-01,-5.470681051102941339e+00,1.829672684828640650e+00,8.363847297210852048e+03
2.600000000000000000e+01,3.535464682799999991e+02,2.624798090933333494e-01,-5.470975385294117643e+00,1.847534672059813365e+00,8.282985521848499047e+03
2.605000000000000071e+01,3.569453625099999954e+02,4.235572220233332907e-02,-5.471072401838235066e+00,1.853191671188126666e+00,8.257701120561023345e+03
2.610000000000000142e+01,3.172424919800000112e+02,4.090445460799999738e-02,-5.466269907352941715e+00,1.853512086197689257e+00,8.256273619006966328e+03
2.615000000000000213e+01,3.350889331000000197e+02,-2.527259880386666935e-01,-5.468801272058823493e+00,1.844794247149964095e+00,8.295289820762625823e+03
2.620000000000000284e+01,3.606602869800000235e+02,1.420378860346666605e-01,-5.472298317279411961e+00,1.847281058146965416e+00,8.284122696053254913e+03
2.625000000000000000e+01,3.374140855200000146e+02,-2.457333408533333152e-01,-5.470934448529412464e+00,1.851112870755246886e+00,8.266974521948486654e+03
2.630000000000000071e+01,3.416619703999999729e+02,2.530588618163333581e-01,-5.474438764338235508e+00,1.861739595530147895e+00,8.219787008089520896e+03
2.635000000000000142e+01,3.346672782200000142e+02,-1.257509435182000146e-01,-5.475396266911765508e+00,1.860736477117084231e+00,8.224218274849041336e+03
2.640000000000000213e+01,2.972194715300000212e+02,-4.272367891000001389e-02,-5.470888480882353022e+00,1.867720779294657296e+00,8.193463985319984204e+03
2.645000000000000284e+01,3.400743848199999775e+02,-1.736718898933333477e-01,-5.474190829044117912e+00,1.877153686177779557e+00,8.152290913880578955e+03
2.650000000000000000e+01,3.418073847599999908e+02,2.709911146599999765e-01,-5.472136970955881807e+00,1.893335968236584010e+00,8.082613543774567916e+03
2.655000000000000071e+01,3.581923798999999917e+02,1.220643633813333212e-01,-5.472947852205882313e+00,1.894480582789962675e+00,8.077730159286184062e+03
2.660000000000000142e+01,3.436594097299999930e+02,3.850996492999998657e-03,-5.470470720588235025e+00,1.881110308466508618e+00,8.135143840798853489e+03
2.665000000000000213e+01,3.363578493200000139e+02,-1.473608584000000001e-03,-5.468791279044117992e+00,1.868003113502209489e+00,8.192225606676671305e+03
2.670000000000000284e+01,3.789208250799999860e+02,-2.597292193349999834e-01,-5.473728883455883043e+00,1.856929113117930852e+00,8.241080842385754295e+03
2.675000000000000000e+01,3.333212086600000248e+02,3.043317822100000125e-01,-5.468346112132352665e+00,1.858241173104792532e+00,8.235262010805501632e+03
2.680000000000000071e+01,3.378382710199999792e+02,5.281271035866666463e-02,-5.469920726470587802e+00,1.850046287474036433e+00,8.271740573949997270e+03
2.685000000000000142e+01,3.346070540000000051e+02,3.944134783700000563e-02,-5.471263758455882531e+00,1.844435484512466639e+00,8.296903344293208647e+03
2.690000000000000213e+01,3.302044271299999991e+02,-2.126450702709999918e-01,-5.472780843749999846e+00,1.847465345955426441e+00,8.283296340733508259e+03
2.695000000000000284e+01,3.240969063000000006e+02,3.792170396600000326e-01,-5.473495709191176672e+00,1.861033150357061183e+00,8.222907225939778073e+03
2.700000000000000000e+01,3.226181017900000256e+02,-1.414514229740000129e-01,-5.473608519117647120e+00,1.860209310337254118e+00,8.226548945188384096e+03
2.705000000000000071e+01,3.301551583799999889e+02,1.138439863319999912e-01,-5.473224373897059181e+00,1.863150996655046798e+00,8.213560235997256314e+03
2.710000000000000142e+01,3.380604525499999795e+02,-4.034530667699998824e-02,-5.472024384191176871e+00,1.861179373179949081e+00,8.222261196478970305e+03
2.715000000000000213e+01,3.657513909799999965e+02,1.543934652033333299e-01,-5.472959714705882384e+00,1.860783206375423271e+00,8.224011742664590201e+03
2.720000000000000284e+01,3.555133838200000014e+02,8.431594932166668055e-02,-5.470712538235294353e+00,1.858443664556018282e+00,8.234364716909756680e+03
2.725000000000000000e+01,3.599388963100000183e+02,6.751954680333333014e-02,-5.471430502941176499e+00,1.855229135170775034e+00,8.248632284645469554e+03
2.730000000000000071e+01,3.555119098299999791e+02,2.761969780679666697e-01,-5.471058158823529638e+00,1.857503043038942758e+00,8.238534519301843829e+03
2.735000000000000142e+01,3.480872719600000096e+02,-8.652572096066667162e-02,-5.470248237867647134e+00,1.860751654295782043e+00,8.224151194199068414e+03
2.740000000000000213e+01,3.510751500700000065e+02,-3.153043852333334892e-03,-5.470371989338235430e+00,1.867795894489279851e+00,8.193134477345527557e+03
2.745000000000000284e+01,3.459769991000000005e+02,-1.609941100226666422e-01,-5.469248916176471020e+00,1.866455373288655295e+00,8.199018931173694000e+03
2.750000000000000000e+01,3.707653239300000223e+02,1.570405102393333252e-01,-5.472068985661764806e+00,1.868216535785298671e+00,8.191289738987316923e+03
2.755000000000000071e+01,3.725857389799999737e+02,-1.281352720903333464e-01,-5.472672909558823129e+00,1.868709733707933029e+00,8.189127858514340005e+03
2.760000000000000142e+01,3.555772127000000182e+02,-4.278991855940000172e-02,-5.472537614338235379e+00,1.877344276495195752e+00,8.151463283204416257e+03
2.765000000000000213e+01,3.391284260200000062e+02,1.425233709283333372e-01,-5.472423222058823811e+00,1.883439594581631349e+00,8.125082951324397982e+03
2.770000000000000284e+01,3.279972906699999839e+02,-2.418147278666666899e-01,-5.472112300367647286e+00,1.886803756205023053e+00,8.110595969219434664e+03
2.775000000000000000e+01,3.585322401399999990e+02,1.593554899656666468e-01,-5.476003735661764793e+00,1.897980720375464392e+00,8.062833713483265456e+03
2.780000000000000071e+01,3.277514028599999847e+02,-1.020835719233333383e-01,-5.472171384558823348e+00,1.893464132880596118e+00,8.082066448495846998e+03
2.785000000000000142e+01,3.456186616699999945e+02,5.934554028733333292e-02,-5.474010228676470469e+00,1.893845000229610331e+00,8.080441080410063478e+03
2.790000000000000213e+01,3.411559760399999846e+02,-1.174793175670000162e-01,-5.472364458823529176e+00,1.886741602120031613e+00,8.110863152956007980e+03
2.795000000000000284e+01,3.310598521300000243e+02,-9.291944175066667311e-02,-5.469165238235293991e+00,1.890779837934262408e+00,8.093540365071630731e+03
2.800000000000000000e+01,3.620152130899999747e+02,2.609050460983332598e-01,-5.470363525000000671e+00,1.905227393093114729e+00,8.032166131592374768e+03
2.805000000000000071e+01,3.740026282900000183e+02,-3.243871036433333410e-01,-5.470676411764705982e+00,1.904612495015212348e+00,8.034759290845837313e+03
2.810000000000000142e+01,3.729008483499999898e+02,9.602069862333334482e-02,-5.470642828676470337e+00,1.912087928035031359e+00,8.003346873023185253e+03
2.815000000000000213e+01,3.613018974600000206e+02,-1.129968789333333085e-01,-5.470548632720587889e+00,1.907600562798762001e+00,8.022173634365253747e+03
2.820000000000000284e+01,3.802109794599999759e+02,1.085263842420000069e-01,-5.474858238602941185e+00,1.901716353400813908e+00,8.046995500889612231e+03
2.825000000000000000e+01,3.539832234599999765e+02,1.932725727166666463e-01,-5.473741032352941183e+00,1.897868524841231919e+00,8.063310360797909198e+03
2.830000000000000071e+01,3.561887167599999771e+02,-1.002990425143333170e-01,-5.475360974632352828e+00,1.893853205671078177e+00,8.080406070523276867e+03
2.835000000000000142e+01,3.260041154799999958e+02,-1.968023686106666614e-01,-5.471838026102941122e+00,1.889589361063673367e+00,8.098639447869372816e+03
2.840000000000000213e+01,3.485663635399999976e+02,-2.127950353930000149e-01,-5.474629836764705715e+00,1.887602761300444465e+00,8.107162827650046893e+03
2.845000000000000284e+01,3.418191519100000164e+02,-1.612563028366667539e-02,-5.473552732720587954e+00,1.889786445818770089e+00,8.097794845361120679e+03
2.850000000000000000e+01,3.461343980199999919e+02,1.510027219543333410e-01,-5.473392073161765126e+00,1.894100245317962061e+00,8.079352176640270955e+03
2.855000000000000071e+01,3.497277632299999937e+02,-1.735780505933333107e-01,-5.472512189705882157e+00,1.893121612230644901e+00,8.083528728908792800e+03
2.860000000000000142e+01,3.657340876900000239e+02,4.023625830899999617e-02,-5.472523650367646653e+00,1.894545319115968018e+00,8.077454144472657390e+03
2.865000000000000213e+01,3.299030572899999925e+02,9.232503531866666224e-02,-5.465320261029411597e+00,1.895847347762681157e+00,8.071906716457934635e+03
2.870000000000000284e+01,3.690506031699999880e+02,-2.462695389216666697e-02,-5.466292704044117379e+00,1.897083321355848451e+00,8.066647767925868720e+03
2.875000000000000000e+01,3.662627188800000226e+02,3.136514792366665999e-02,-5.464914876838235180e+00,1.894273984873136918e+00,8.078611152340470653e+03
2.880000000000000071e+01,4.110794393799999966e+02,-2.145759261133333429e-01,-5.471717012132352842e+00,1.893465710064059282e+00,8.082059716448109612e+03
2.885000000000000142e+01,3.865696148999999764e+02,-1.648356755923333361e-01,-5.471322127205882069e+00,1.896807461311369902e+00,8.067820931706294687e+03
2.890000000000000213e+01,3.398241158499999983e+02,3.299123690000000525e-02,-5.467784617279412451e+00,1.904495434880534077e+00,8.035253148687377688e+03
2.895000000000000284e+01,3.736344621999999731e+02,2.553550459300000033e-02,-5.473472952573529504e+00,1.915424275586100400e+00,7.989406386270193252e+03
2.900000000000000000e+01,3.464845454900000163e+02,-1.029676996500000080e-01,-5.471723195955881636e+00,1.918069435732528083e+00,7.978388401742168753e+03
2.905000000000000071e+01,3.422855620099999783e+02,7.937404321666666207e-02,-5.472783380882352944e+00,1.921904407845220097e+00,7.962468308682384304e+03
2.910000000000000142e+01,3.249834575099999938e+02,3.548508466433333147e-02,-5.471387264338235745e+00,1.923848867542259367e+00,7.954420535816023403e+03
2.915000000000000213e+01,3.512578489699999977e+02,1.224498106497666633e-01,-5.474364405514705822e+00,1.928272485298896166e+00,7.936172432296288207e+03
2.920000000000000284e+01,3.469301635699999906e+02,1.583753230596666450e-01,-5.473150991911764685e+00,1.932865009817698043e+00,7.917315933629472966e+03
2.925000000000000000e+01,3.574702666300000260e+02,-1.228383850046666642e-01,-5.473662755882352293e+00,1.932397853379937969e+00,7.919229941711041647e+03
2.930000000000000071e+01,3.691445951100000116e+02,3.172296830066666518e-01,-5.472555971323529000e+00,1.935458965145700372e+00,7.906704929098064895e+03
2.935000000000000142e+01,3.735632442500000252e+02,-1.375037090999999510e-02,-5.470317652573529976e+00,1.930746341251795561e+00,7.926003852926020045e+03
2.940000000000000213e+01,3.718330118399999833e+02,-3.529911155333333855e-02,-5.468269058455882181e+00,1.925882073665123873e+00,7.946022837556917693e+03
2.945000000000000284e+01,3.719767186899999842e+02,8.759502169600001664e-02,-5.467884190808823597e+00,1.921846209853367959e+00,7.962709430819720183e+03
2.950000000000000000e+01,3.655902635499999747e+02,-5.798582467666666546e-02,-5.468089393014706090e+00,1.918511209734808265e+00,7.976551224790530796e+03
2.955000000000000071e+01,3.652860929799999781e+02,-2.808436483966667008e-01,-5.470636637500000177e+00,1.913038589912035237e+00,7.999369704553743759e+03
2.960000000000000142e+01,3.505905156900000179e+02,-1.910493444999998959e-03,-5.471320193749999561e+00,1.912986097532139107e+00,7.999589207431471550e+03
2.965000000000000213e+01,3.520019865799999934e+02,3.416828446899999872e-02,-5.472414297794117921e+00,1.905856292277446906e+00,8.029515657498894143e+03
2.970000000000000284e+01,3.481876215999999999e+02,7.772270753799999377e-02,-5.471969626470588821e+00,1.891280600001098211e+00,8.091397405427656849e+03
2.975000000000000000e+01,3.436499751000000060e+02,-1.338144604913333313e-01,-5.470753428676470520e+00,1.880861303770636317e+00,8.136220841539893627e+03
2.980000000000000071e+01,3.472239797999999951e+02,7.568147644419999376e-02,-5.470657617647058935e+00,1.879713943237061091e+00,8.141187117775499246e+03
2.985000000000000142e+01,3.519709570100000064e+02,-3.649854808166666520e-01,-5.470496482720587750e+00,1.873984665161163132e+00,8.166076929166588343e+03
2.990000000000000213e+01,3.512590765200000078e+02,2.821031984006664925e-02,-5.469654944485293768e+00,1.882489830514090023e+00,8.129182262623653514e+03
2.995000000000000284e+01,3.789486984000000120e+02,-1.272165982563333297e-01,-5.471982438970588447e+00,1.887979143317747965e+00,8.105546607306470833e+03
3.000000000000000000e+01,3.776753416700000230e+02,2.062123242720000083e-01,-5.470864499632352995e+00,1.899218137710525278e+00,8.057580451623201043e+03
3.005000000000000071e+01,3.586379630000000134e+02,-1.769969195999999967e-01,-5.468102381985294080e+00,1.905465360635655303e+00,8.031163019767253900e+03
3.010000000000000142e+01,3.810761404900000002e+02,1.891378097486666743e-01,-5.471784623161764394e+00,1.912246095906619869e+00,8.002684891104016060e+03
