step,time_ps,atoms,T_K,PE_eV,KE_eV,Etot_eV,P_bar,V_A3,rho_g_cm3,Lx_A,Ly_A,Lz_A,Fmax_component_eV_A
1.920000000000000000e+04,9.599999999999999645e+00,1.920000000000000000e+02,1.487410000000000082e+03,-8.687497200000000248e+02,3.672220000000000084e+01,-8.320275199999999813e+02,2.631021199999999953e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.785944999999999894e+00
1.930000000000000000e+04,9.650000000000000355e+00,1.920000000000000000e+02,1.516719299999999976e+03,-8.700399700000000394e+02,3.744580899999999701e+01,-8.325941599999999880e+02,1.513403900000000067e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.685413999999999746e+00
1.940000000000000000e+04,9.699999999999999289e+00,1.920000000000000000e+02,1.455087299999999914e+03,-8.699792700000000423e+02,3.592419600000000202e+01,-8.340550700000000006e+02,2.001166500000000087e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.824727799999999789e+00
1.950000000000000000e+04,9.750000000000000000e+00,1.920000000000000000e+02,1.436381599999999935e+03,-8.720981199999999944e+02,3.546237699999999649e+01,-8.366357400000000553e+02,1.436614099999999962e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.424106799999999673e+00
1.960000000000000000e+04,9.800000000000000711e+00,1.920000000000000000e+02,1.487033599999999979e+03,-8.756773699999999963e+02,3.671290900000000335e+01,-8.389644700000000057e+02,1.964826499999999942e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.185402700000000031e+00
1.970000000000000000e+04,9.849999999999999645e+00,1.920000000000000000e+02,1.365669900000000098e+03,-8.740141899999999850e+02,3.371659700000000015e+01,-8.402975999999999885e+02,1.192424200000000019e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.654107199999999889e+00
1.980000000000000000e+04,9.900000000000000355e+00,1.920000000000000000e+02,1.342749800000000050e+03,-8.729862399999999525e+02,3.315073000000000292e+01,-8.398355099999999993e+02,1.292075599999999940e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.465121299999999849e+00
1.990000000000000000e+04,9.949999999999999289e+00,1.920000000000000000e+02,1.429766399999999976e+03,-8.731592100000000300e+02,3.529905600000000021e+01,-8.378601499999999760e+02,2.190237299999999959e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.092490999999999879e+00
2.000000000000000000e+04,1.000000000000000000e+01,1.920000000000000000e+02,1.470653499999999894e+03,-8.721489100000000008e+02,3.630850399999999922e+01,-8.358404100000000199e+02,1.738298099999999977e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.869878400000000163e+00
2.010000000000000000e+04,1.005000000000000071e+01,1.920000000000000000e+02,1.375352000000000089e+03,-8.695280000000000200e+02,3.395563599999999838e+01,-8.355723600000000033e+02,2.214227799999999843e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.490770399999999718e+00
2.020000000000000000e+04,1.009999999999999964e+01,1.920000000000000000e+02,1.511190100000000029e+03,-8.717668999999999642e+02,3.730930099999999783e+01,-8.344575999999999567e+02,1.198955700000000070e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.786748199999999898e+00
2.030000000000000000e+04,1.015000000000000036e+01,1.920000000000000000e+02,1.502765100000000075e+03,-8.697968299999999999e+02,3.710129899999999736e+01,-8.326955299999999625e+02,1.871837299999999959e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.382903899999999631e+00
2.040000000000000000e+04,1.019999999999999929e+01,1.920000000000000000e+02,1.667827900000000000e+03,-8.710764500000000226e+02,4.117648299999999750e+01,-8.298999700000000530e+02,1.923153399999999965e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.857457100000000416e+00
2.050000000000000000e+04,1.025000000000000000e+01,1.920000000000000000e+02,1.514671399999999949e+03,-8.655051899999999705e+02,3.739524999999999721e+01,-8.281099400000000514e+02,1.301674099999999999e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.788700600000000307e+00
2.060000000000000000e+04,1.030000000000000071e+01,1.920000000000000000e+02,1.746953199999999924e+03,-8.699931699999999637e+02,4.312998300000000285e+01,-8.268631800000000567e+02,1.696260900000000038e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.707964099999999874e+00
2.070000000000000000e+04,1.034999999999999964e+01,1.920000000000000000e+02,1.596743300000000090e+03,-8.677269199999999501e+02,3.942149700000000223e+01,-8.283054200000000264e+02,1.878092399999999907e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.765795299999999735e+00
2.080000000000000000e+04,1.040000000000000036e+01,1.920000000000000000e+02,1.449733600000000024e+03,-8.681891699999999901e+02,3.579202099999999831e+01,-8.323971500000000106e+02,2.426830800000000090e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.182062000000000168e+00
2.090000000000000000e+04,1.044999999999999929e+01,1.920000000000000000e+02,1.463606299999999919e+03,-8.705864900000000262e+02,3.613451899999999739e+01,-8.344519699999999602e+02,1.694258499999999913e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.690731900000000287e+00
2.100000000000000000e+04,1.050000000000000000e+01,1.920000000000000000e+02,1.571256499999999960e+03,-8.741021200000000135e+02,3.879226200000000091e+01,-8.353098499999999831e+02,2.194795599999999831e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.769711199999999707e+00
2.110000000000000000e+04,1.055000000000000071e+01,1.920000000000000000e+02,1.540292099999999891e+03,-8.747771500000000060e+02,3.802779100000000057e+01,-8.367493600000000242e+02,1.895069900000000052e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.023174100000000308e+00
2.120000000000000000e+04,1.059999999999999964e+01,1.920000000000000000e+02,1.472192099999999982e+03,-8.750514799999999696e+02,3.634649199999999780e+01,-8.387049899999999525e+02,1.733587700000000041e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.523784000000000027e+00
2.130000000000000000e+04,1.065000000000000036e+01,1.920000000000000000e+02,1.370076000000000022e+03,-8.739794399999999541e+02,3.382537899999999809e+01,-8.401540700000000470e+02,2.073368300000000090e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.161629900000000326e+00
2.140000000000000000e+04,1.069999999999999929e+01,1.920000000000000000e+02,1.452707300000000032e+03,-8.762688900000000558e+02,3.586543600000000254e+01,-8.404034500000000207e+02,2.051150200000000041e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.170417900000000344e+00
2.150000000000000000e+04,1.075000000000000000e+01,1.920000000000000000e+02,1.394626500000000078e+03,-8.744830200000000104e+02,3.443149700000000024e+01,-8.400515299999999570e+02,1.171405500000000029e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.213435200000000158e+00
2.160000000000000000e+04,1.080000000000000071e+01,1.920000000000000000e+02,1.434569799999999987e+03,-8.742106300000000374e+02,3.541764599999999774e+01,-8.387929799999999432e+02,2.026603499999999985e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.800023099999999765e+00
2.170000000000000000e+04,1.084999999999999964e+01,1.920000000000000000e+02,1.497748599999999897e+03,-8.730960400000000163e+02,3.697744699999999796e+01,-8.361186000000000149e+02,2.010335699999999997e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.688290199999999963e+00
2.180000000000000000e+04,1.090000000000000036e+01,1.920000000000000000e+02,1.509745200000000068e+03,-8.709170299999999543e+02,3.727362699999999762e+01,-8.336434000000000424e+02,2.674016999999999825e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.962663200000000163e+00
2.190000000000000000e+04,1.094999999999999929e+01,1.920000000000000000e+02,1.435891599999999926e+03,-8.679432399999999461e+02,3.545027799999999729e+01,-8.324929700000000139e+02,1.710011200000000099e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,7.227808500000000080e+00
2.200000000000000000e+04,1.100000000000000000e+01,1.920000000000000000e+02,1.578412900000000036e+03,-8.709076300000000401e+02,3.896894300000000300e+01,-8.319386899999999514e+02,1.820402699999999822e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.514789700000000128e+00
2.210000000000000000e+04,1.105000000000000071e+01,1.920000000000000000e+02,1.549887600000000020e+03,-8.702845499999999674e+02,3.826469199999999660e+01,-8.320198599999999942e+02,2.284527400000000125e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.817518299999999698e+00
2.220000000000000000e+04,1.109999999999999964e+01,1.920000000000000000e+02,1.439695099999999911e+03,-8.682984699999999521e+02,3.554418199999999928e+01,-8.327542899999999690e+02,1.882241400000000067e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.293626800000000188e+00
2.230000000000000000e+04,1.115000000000000036e+01,1.920000000000000000e+02,1.469148100000000113e+03,-8.697233499999999822e+02,3.627133700000000260e+01,-8.334520099999999729e+02,2.198308399999999892e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.505553100000000200e+00
2.240000000000000000e+04,1.119999999999999929e+01,1.920000000000000000e+02,1.411143499999999904e+03,-8.693244799999999941e+02,3.483928000000000225e+01,-8.344851999999999634e+02,1.975521199999999953e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.322611600000000109e+00
2.250000000000000000e+04,1.125000000000000000e+01,1.920000000000000000e+02,1.474164500000000089e+03,-8.721707599999999729e+02,3.639518600000000248e+01,-8.357755799999999908e+02,2.293048400000000038e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.561657000000000295e+00
2.260000000000000000e+04,1.130000000000000071e+01,1.920000000000000000e+02,1.509601100000000088e+03,-8.748990700000000516e+02,3.727006999999999692e+01,-8.376290000000000191e+02,1.598156099999999969e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.880122599999999977e+00
2.270000000000000000e+04,1.134999999999999964e+01,1.920000000000000000e+02,1.479909400000000005e+03,-8.762107700000000250e+02,3.653702200000000033e+01,-8.396737500000000409e+02,1.772882099999999991e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.643423199999999973e+00
2.280000000000000000e+04,1.140000000000000036e+01,1.920000000000000000e+02,1.280686099999999897e+03,-8.727290799999999535e+02,3.161845900000000142e+01,-8.411106200000000399e+02,2.047365100000000166e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.742926499999999823e+00
2.290000000000000000e+04,1.144999999999999929e+01,1.920000000000000000e+02,1.357048500000000104e+03,-8.743555800000000318e+02,3.350374500000000211e+01,-8.408518299999999499e+02,1.716446600000000035e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.150008599999999603e+00
2.300000000000000000e+04,1.150000000000000000e+01,1.920000000000000000e+02,1.448066299999999956e+03,-8.758112999999999602e+02,3.575085700000000344e+01,-8.400604399999999714e+02,1.652632400000000052e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.920660699999999999e+00
2.310000000000000000e+04,1.155000000000000071e+01,1.920000000000000000e+02,1.462176799999999957e+03,-8.756739700000000539e+02,3.609922499999999701e+01,-8.395747499999999945e+02,2.108520000000000073e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.549156700000000164e+00
2.320000000000000000e+04,1.159999999999999964e+01,1.920000000000000000e+02,1.444770800000000008e+03,-8.750856499999999869e+02,3.566949400000000026e+01,-8.394161599999999908e+02,1.942481399999999849e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.277767500000000389e+00
2.330000000000000000e+04,1.165000000000000036e+01,1.920000000000000000e+02,1.449949599999999919e+03,-8.753131499999999505e+02,3.579735300000000109e+01,-8.395158000000000129e+02,1.698400300000000061e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.772053500000000170e+00
2.340000000000000000e+04,1.169999999999999929e+01,1.920000000000000000e+02,1.398583499999999958e+03,-8.743308299999999917e+02,3.452918999999999983e+01,-8.398016400000000203e+02,1.976311699999999837e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.960012400000000099e+00
2.350000000000000000e+04,1.175000000000000000e+01,1.920000000000000000e+02,1.289840599999999995e+03,-8.716895700000000033e+02,3.184447199999999967e+01,-8.398451000000000022e+02,1.932975800000000163e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.264990100000000339e+00
2.360000000000000000e+04,1.180000000000000071e+01,1.920000000000000000e+02,1.470198000000000093e+03,-8.743315800000000309e+02,3.629725899999999683e+01,-8.380343199999999797e+02,1.492211399999999958e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.378026600000000101e+00
2.370000000000000000e+04,1.184999999999999964e+01,1.920000000000000000e+02,1.578047000000000025e+03,-8.741979000000000042e+02,3.895991000000000071e+01,-8.352379899999999679e+02,2.072595200000000114e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.982319900000000246e+00
2.380000000000000000e+04,1.190000000000000036e+01,1.920000000000000000e+02,1.589068400000000111e+03,-8.731416100000000142e+02,3.923201499999999697e+01,-8.339095999999999549e+02,1.560977800000000025e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.068097899999999711e+00
2.390000000000000000e+04,1.194999999999999929e+01,1.920000000000000000e+02,1.590165999999999940e+03,-8.737927399999999807e+02,3.925911099999999720e+01,-8.345336300000000165e+02,2.176038300000000163e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.173590500000000425e+00
2.400000000000000000e+04,1.200000000000000000e+01,1.920000000000000000e+02,1.442719399999999951e+03,-8.726704399999999850e+02,3.561884899999999732e+01,-8.370515900000000329e+02,1.993360599999999977e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.275372100000000231e+00
2.410000000000000000e+04,1.205000000000000071e+01,1.920000000000000000e+02,1.468077099999999973e+03,-8.757411100000000488e+02,3.624489799999999917e+01,-8.394962100000000191e+02,1.282548999999999978e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.582031499999999813e+00
2.420000000000000000e+04,1.209999999999999964e+01,1.920000000000000000e+02,1.367375999999999976e+03,-8.747609300000000303e+02,3.375871899999999926e+01,-8.410022099999999909e+02,2.030476800000000003e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.452556300000000356e+00
2.430000000000000000e+04,1.215000000000000036e+01,1.920000000000000000e+02,1.455747200000000021e+03,-8.775191800000000057e+02,3.594048699999999741e+01,-8.415786900000000514e+02,2.559581799999999930e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.937412300000000087e+00
2.440000000000000000e+04,1.219999999999999929e+01,1.920000000000000000e+02,1.358887600000000020e+03,-8.757919500000000426e+02,3.354914999999999736e+01,-8.422427999999999884e+02,1.128016699999999946e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.646671099999999832e+00
2.450000000000000000e+04,1.225000000000000000e+01,1.920000000000000000e+02,1.352057099999999991e+03,-8.754663500000000340e+02,3.338051500000000260e+01,-8.420858299999999872e+02,1.755127999999999884e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.224807600000000107e+00
2.460000000000000000e+04,1.230000000000000071e+01,1.920000000000000000e+02,1.316383100000000013e+03,-8.735812499999999545e+02,3.249977100000000263e+01,-8.410814800000000560e+02,1.992565000000000146e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,6.687677599999999778e+00
2.470000000000000000e+04,1.234999999999999964e+01,1.920000000000000000e+02,1.427967399999999998e+03,-8.743258100000000468e+02,3.525464199999999693e+01,-8.390711700000000519e+02,1.996741100000000006e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.577426700000000181e+00
2.480000000000000000e+04,1.240000000000000036e+01,1.920000000000000000e+02,1.441914800000000014e+03,-8.725068300000000363e+02,3.559898400000000152e+01,-8.369078399999999647e+02,1.956559000000000015e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.097208099999999575e+00
2.490000000000000000e+04,1.244999999999999929e+01,1.920000000000000000e+02,1.393356999999999971e+03,-8.696905199999999923e+02,3.440015600000000262e+01,-8.352903599999999642e+02,2.007761200000000099e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.440661099999999806e+00
2.500000000000000000e+04,1.250000000000000000e+01,1.920000000000000000e+02,1.408717000000000098e+03,-8.688753000000000384e+02,3.477937299999999965e+01,-8.340959299999999530e+02,2.085072200000000157e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.458236000000000310e+00
2.510000000000000000e+04,1.255000000000000071e+01,1.920000000000000000e+02,1.496655700000000024e+03,-8.707944700000000466e+02,3.695046599999999870e+01,-8.338440100000000257e+02,1.974734300000000076e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,6.820068599999999925e+00
2.520000000000000000e+04,1.259999999999999964e+01,1.920000000000000000e+02,1.504466100000000097e+03,-8.729082300000000032e+02,3.714329399999999737e+01,-8.357649300000000494e+02,1.700500500000000102e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.200643499999999975e+00
2.530000000000000000e+04,1.265000000000000036e+01,1.920000000000000000e+02,1.397741999999999962e+03,-8.735793999999999642e+02,3.450841700000000145e+01,-8.390709799999999632e+02,1.744504400000000169e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.254038299999999939e+00
2.540000000000000000e+04,1.269999999999999929e+01,1.920000000000000000e+02,1.366583800000000110e+03,-8.747302100000000564e+02,3.373916100000000284e+01,-8.409910499999999729e+02,2.045758399999999892e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.392986500000000127e+00
2.550000000000000000e+04,1.275000000000000000e+01,1.920000000000000000e+02,1.280112100000000055e+03,-8.735399599999999509e+02,3.160428699999999935e+01,-8.419356800000000476e+02,1.533444599999999991e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.873377899999999929e+00
2.560000000000000000e+04,1.280000000000000071e+01,1.920000000000000000e+02,1.361881200000000035e+03,-8.757764499999999543e+02,3.362305800000000033e+01,-8.421533899999999448e+02,2.316640399999999863e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,7.198394200000000076e+00
2.570000000000000000e+04,1.284999999999999964e+01,1.920000000000000000e+02,1.377831599999999980e+03,-8.761735300000000279e+02,3.401685400000000215e+01,-8.421566699999999628e+02,1.017230700000000070e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.143687899999999757e+00
2.580000000000000000e+04,1.290000000000000036e+01,1.920000000000000000e+02,1.315658899999999903e+03,-8.741070399999999836e+02,3.248189200000000199e+01,-8.416251499999999623e+02,2.197951299999999901e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.563097800000000426e+00
2.590000000000000000e+04,1.294999999999999929e+01,1.920000000000000000e+02,1.321932499999999891e+03,-8.724805400000000191e+02,3.263677899999999710e+01,-8.398437599999999748e+02,1.735594199999999910e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.504277700000000273e+00
2.600000000000000000e+04,1.300000000000000000e+01,1.920000000000000000e+02,1.465396300000000110e+03,-8.733303899999999658e+02,3.617871199999999732e+01,-8.371516800000000558e+02,1.732152899999999863e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.275762900000000144e+00
2.610000000000000000e+04,1.305000000000000071e+01,1.920000000000000000e+02,1.531594599999999900e+03,-8.737339500000000498e+02,3.781306099999999759e+01,-8.359208899999999858e+02,1.947455299999999988e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.594250499999999793e+00
2.620000000000000000e+04,1.309999999999999964e+01,1.920000000000000000e+02,1.472616500000000087e+03,-8.725130900000000338e+02,3.635696899999999943e+01,-8.361561199999999872e+02,1.572535000000000036e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.218728899999999893e+00
2.630000000000000000e+04,1.315000000000000036e+01,1.920000000000000000e+02,1.529371200000000044e+03,-8.749170000000000300e+02,3.775816799999999773e+01,-8.371588299999999663e+02,1.873428499999999985e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.084691799999999873e+00
2.640000000000000000e+04,1.319999999999999929e+01,1.920000000000000000e+02,1.418842599999999948e+03,-8.741215099999999438e+02,3.502936100000000152e+01,-8.390921499999999469e+02,2.132172300000000178e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,6.452123199999999947e+00
2.650000000000000000e+04,1.325000000000000000e+01,1.920000000000000000e+02,1.324634299999999939e+03,-8.730838400000000092e+02,3.270348299999999853e+01,-8.403803599999999960e+02,1.978146299999999974e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.216994099999999968e+00
2.660000000000000000e+04,1.330000000000000071e+01,1.920000000000000000e+02,1.352200299999999970e+03,-8.739222800000000007e+02,3.338405199999999695e+01,-8.405382299999999987e+02,1.628911199999999917e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.484601300000000013e+00
2.670000000000000000e+04,1.334999999999999964e+01,1.920000000000000000e+02,1.263621100000000069e+03,-8.713792099999999436e+02,3.119714700000000107e+01,-8.401820599999999786e+02,1.381183400000000074e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.822082200000000096e+00
2.680000000000000000e+04,1.340000000000000036e+01,1.920000000000000000e+02,1.391907300000000077e+03,-8.739644700000000057e+02,3.436436299999999733e+01,-8.396000999999999976e+02,1.871454000000000087e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.297498799999999619e+00
2.690000000000000000e+04,1.344999999999999929e+01,1.920000000000000000e+02,1.435666899999999941e+03,-8.747745200000000523e+02,3.544473200000000190e+01,-8.393297900000000027e+02,1.157788500000000022e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.137576499999999768e+00
2.700000000000000000e+04,1.350000000000000000e+01,1.920000000000000000e+02,1.329174400000000105e+03,-8.722934000000000196e+02,3.281557099999999849e+01,-8.394778300000000399e+02,1.674322000000000116e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.161886400000000208e+00
2.710000000000000000e+04,1.355000000000000071e+01,1.920000000000000000e+02,1.406634499999999889e+03,-8.743779299999999921e+02,3.472795899999999847e+01,-8.396499700000000530e+02,1.456228600000000006e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.166558199999999879e+00
2.720000000000000000e+04,1.359999999999999964e+01,1.920000000000000000e+02,1.350966699999999946e+03,-8.738024500000000216e+02,3.335359600000000313e+01,-8.404488599999999678e+02,1.927559800000000178e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.201695499999999583e+00
