step,time_ps,atoms,T_K,PE_eV,KE_eV,Etot_eV,P_bar,V_A3,rho_g_cm3,Lx_A,Ly_A,Lz_A,Fmax_component_eV_A
6.260000000000000000e+04,3.130000000000000071e+01,1.920000000000000000e+02,5.944559900000000425e+02,-8.999670700000000352e+02,1.467633799999999944e+01,-8.852907300000000532e+02,7.162840199999999641e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.331342400000000037e+00
6.270000000000000000e+04,3.135000000000000142e+01,1.920000000000000000e+02,6.558800999999999704e+02,-9.003939000000000306e+02,1.619281900000000007e+01,-8.842010800000000472e+02,3.020929599999999937e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.363245399999999830e+00
6.280000000000000000e+04,3.139999999999999858e+01,1.920000000000000000e+02,7.072372100000000046e+02,-9.007545000000000073e+02,1.746075899999999947e+01,-8.832937399999999570e+02,8.770902599999999438e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.548200000000000021e+00
6.290000000000000000e+04,3.144999999999999929e+01,1.920000000000000000e+02,6.503667100000000119e+02,-8.993525799999999890e+02,1.605670100000000033e+01,-8.832958800000000110e+02,5.813654300000000148e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.036725899999999978e+00
6.300000000000000000e+04,3.150000000000000000e+01,1.920000000000000000e+02,6.729028899999999567e+02,-9.002664499999999634e+02,1.661308899999999866e+01,-8.836533600000000206e+02,6.180774800000000141e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.331220500000000140e+00
6.310000000000000000e+04,3.155000000000000071e+01,1.920000000000000000e+02,6.486093100000000504e+02,-9.003210500000000138e+02,1.601331300000000013e+01,-8.843077399999999670e+02,8.067160600000000159e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.508949700000000060e+00
6.320000000000000000e+04,3.160000000000000142e+01,1.920000000000000000e+02,6.099183600000000069e+02,-8.999547999999999774e+02,1.505808399999999914e+01,-8.848967199999999593e+02,8.016063100000000304e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.046068299999999951e+00
6.330000000000000000e+04,3.164999999999999858e+01,1.920000000000000000e+02,6.022585100000000011e+02,-9.002119599999999764e+02,1.486897199999999941e+01,-8.853429899999999861e+02,1.015883400000000074e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.572018700000000102e+00
6.340000000000000000e+04,3.169999999999999929e+01,1.920000000000000000e+02,6.194507099999999582e+02,-9.012146199999999681e+02,1.529342499999999916e+01,-8.859211999999999989e+02,5.279862199999999575e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.916389399999999910e+00
6.350000000000000000e+04,3.175000000000000000e+01,1.920000000000000000e+02,5.745274600000000191e+02,-9.012561500000000478e+02,1.418432899999999997e+01,-8.870718200000000024e+02,7.030644699999999830e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.092090699999999970e+00
6.360000000000000000e+04,3.180000000000000071e+01,1.920000000000000000e+02,5.735994500000000471e+02,-9.023281299999999874e+02,1.416141799999999940e+01,-8.881667200000000548e+02,8.547631400000000212e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.445411200000000118e+00
6.370000000000000000e+04,3.185000000000000142e+01,1.920000000000000000e+02,5.298247599999999693e+02,-9.016888400000000274e+02,1.308067800000000069e+01,-8.886081699999999728e+02,9.902848900000000867e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.647436900000000204e+00
6.380000000000000000e+04,3.189999999999999858e+01,1.920000000000000000e+02,5.879724400000000060e+02,-9.027207399999999780e+02,1.451626800000000017e+01,-8.882044700000000148e+02,7.796573300000000017e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.728458999999999968e+00
6.390000000000000000e+04,3.194999999999999929e+01,1.920000000000000000e+02,6.325276699999999437e+02,-9.030326099999999769e+02,1.561627799999999944e+01,-8.874163300000000163e+02,7.691029999999999745e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.221634200000000003e+00
6.400000000000000000e+04,3.200000000000000000e+01,1.920000000000000000e+02,6.791867300000000114e+02,-9.034828999999999724e+02,1.676822900000000161e+01,-8.867146699999999555e+02,7.683286100000000260e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.141788200000000142e+00
6.410000000000000000e+04,3.204999999999999716e+01,1.920000000000000000e+02,6.357892100000000255e+02,-9.022081899999999450e+02,1.569680100000000067e+01,-8.865113900000000058e+02,9.064548899999999776e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.459561400000000120e+00
6.420000000000000000e+04,3.210000000000000142e+01,1.920000000000000000e+02,6.034184999999999945e+02,-9.014084900000000289e+02,1.489761099999999949e+01,-8.865108800000000429e+02,6.664064000000000306e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.504528000000000088e+00
6.430000000000000000e+04,3.214999999999999858e+01,1.920000000000000000e+02,5.388883799999999837e+02,-8.997023599999999988e+02,1.330444699999999969e+01,-8.863979100000000244e+02,1.263230800000000090e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.819351199999999835e+00
6.440000000000000000e+04,3.220000000000000284e+01,1.920000000000000000e+02,5.801579799999999523e+02,-9.003805800000000090e+02,1.432333900000000071e+01,-8.860572399999999789e+02,9.346082099999999627e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.135138700000000167e+00
6.450000000000000000e+04,3.225000000000000000e+01,1.920000000000000000e+02,5.992175499999999602e+02,-9.006387600000000475e+02,1.479389499999999913e+01,-8.858448700000000144e+02,1.132382799999999952e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.086266400000000409e+00
6.460000000000000000e+04,3.229999999999999716e+01,1.920000000000000000e+02,6.115763899999999467e+02,-9.008272200000000112e+02,1.509901900000000019e+01,-8.857282000000000153e+02,7.703161900000000060e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.237572600000000023e+00
6.470000000000000000e+04,3.235000000000000142e+01,1.920000000000000000e+02,6.074293099999999868e+02,-9.006590300000000298e+02,1.499663299999999921e+01,-8.856624000000000478e+02,1.063695600000000013e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.120191099999999995e+00
6.480000000000000000e+04,3.239999999999999858e+01,1.920000000000000000e+02,5.867767099999999800e+02,-9.001626899999999978e+02,1.448674699999999937e+01,-8.856759399999999687e+02,4.594924600000000282e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.641378899999999863e+00
6.490000000000000000e+04,3.245000000000000284e+01,1.920000000000000000e+02,6.356280600000000049e+02,-9.014667799999999716e+02,1.569282300000000063e+01,-8.857739599999999882e+02,9.126837199999999939e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.394083399999999973e+00
6.500000000000000000e+04,3.250000000000000000e+01,1.920000000000000000e+02,6.206776099999999587e+02,-9.018013399999999820e+02,1.532371599999999923e+01,-8.864776200000000017e+02,5.748769900000000234e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.793281299999999856e+00
6.510000000000000000e+04,3.254999999999999716e+01,1.920000000000000000e+02,5.628132100000000264e+02,-9.013618900000000167e+02,1.389511899999999933e+01,-8.874667699999999968e+02,1.297541200000000026e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.179463199999999823e+00
6.520000000000000000e+04,3.260000000000000142e+01,1.920000000000000000e+02,5.762138700000000426e+02,-9.022339299999999866e+02,1.422596399999999939e+01,-8.880079600000000255e+02,6.698079700000000230e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.269968299999999939e+00
6.530000000000000000e+04,3.264999999999999858e+01,1.920000000000000000e+02,5.647648299999999608e+02,-9.022691200000000435e+02,1.394330300000000022e+01,-8.883258100000000468e+02,9.983913699999999153e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.211858199999999997e+00
6.540000000000000000e+04,3.270000000000000284e+01,1.920000000000000000e+02,5.645201899999999569e+02,-9.023181700000000092e+02,1.393726299999999974e+01,-8.883809099999999717e+02,7.028496199999999590e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.184399299999999933e+00
6.550000000000000000e+04,3.275000000000000000e+01,1.920000000000000000e+02,5.914514299999999594e+02,-9.025795600000000150e+02,1.460215999999999958e+01,-8.879773999999999887e+02,7.868801099999999678e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.208114999999999828e+00
6.560000000000000000e+04,3.279999999999999716e+01,1.920000000000000000e+02,6.214508200000000215e+02,-9.026146599999999580e+02,1.534280500000000025e+01,-8.872718499999999722e+02,8.636108899999999267e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.548913799999999785e+00
6.570000000000000000e+04,3.285000000000000142e+01,1.920000000000000000e+02,6.325656900000000178e+02,-9.022578700000000254e+02,1.561721700000000013e+01,-8.866406500000000506e+02,5.458115499999999884e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.211323699999999892e+00
6.580000000000000000e+04,3.289999999999999858e+01,1.920000000000000000e+02,6.597851200000000063e+02,-9.024513500000000477e+02,1.628922899999999885e+01,-8.861621199999999590e+02,1.082463500000000022e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.269562000000000079e+00
6.590000000000000000e+04,3.295000000000000284e+01,1.920000000000000000e+02,5.870242600000000266e+02,-9.009617399999999634e+02,1.449285899999999927e+01,-8.864688800000000128e+02,8.101737000000000080e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,1.978258599999999978e+00
6.600000000000000000e+04,3.300000000000000000e+01,1.920000000000000000e+02,5.815968900000000303e+02,-9.018172299999999950e+02,1.435886400000000052e+01,-8.874583699999999453e+02,9.074144200000000637e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.043189499999999992e+00
6.610000000000000000e+04,3.304999999999999716e+01,1.920000000000000000e+02,4.915642399999999839e+02,-9.006363800000000310e+02,1.213607599999999920e+01,-8.885003000000000384e+02,9.761738999999999578e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.871383100000000077e+00
6.620000000000000000e+04,3.310000000000000142e+01,1.920000000000000000e+02,5.157459499999999935e+02,-9.013564400000000205e+02,1.273309099999999994e+01,-8.886233499999999594e+02,9.010398800000000847e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.008382199999999784e+00
6.630000000000000000e+04,3.314999999999999858e+01,1.920000000000000000e+02,5.710512999999999693e+02,-9.023676900000000387e+02,1.409850699999999968e+01,-8.882691899999999805e+02,4.249459399999999732e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.009327100000000144e+00
6.640000000000000000e+04,3.320000000000000284e+01,1.920000000000000000e+02,5.667135100000000421e+02,-9.018431699999999864e+02,1.399141299999999966e+01,-8.878517600000000130e+02,1.217520299999999952e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,1.955668699999999927e+00
6.650000000000000000e+04,3.325000000000000000e+01,1.920000000000000000e+02,5.891950199999999995e+02,-9.019843399999999747e+02,1.454645200000000038e+01,-8.874378900000000385e+02,9.355096900000000460e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.095215500000000119e+00
6.660000000000000000e+04,3.329999999999999716e+01,1.920000000000000000e+02,5.862833100000000286e+02,-9.015039199999999937e+02,1.447456599999999938e+01,-8.870293500000000222e+02,1.151576800000000003e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.452966700000000166e+00
6.670000000000000000e+04,3.335000000000000142e+01,1.920000000000000000e+02,6.292789800000000469e+02,-9.018046299999999746e+02,1.553607200000000077e+01,-8.862685599999999795e+02,8.491790800000000672e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.491671499999999817e+00
6.680000000000000000e+04,3.339999999999999858e+01,1.920000000000000000e+02,6.361182300000000396e+02,-9.008908099999999877e+02,1.570492400000000011e+01,-8.851858799999999974e+02,8.952923800000000483e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.461319700000000221e+00
6.690000000000000000e+04,3.345000000000000284e+01,1.920000000000000000e+02,7.025736100000000306e+02,-9.018333099999999831e+02,1.734562000000000026e+01,-8.844876900000000433e+02,9.701168900000000576e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,1.974369999999999958e+00
6.700000000000000000e+04,3.350000000000000000e+01,1.920000000000000000e+02,5.908761299999999892e+02,-8.998167799999999943e+02,1.458795600000000015e+01,-8.852288200000000415e+02,1.126095999999999913e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.073357999999999812e+00
6.710000000000000000e+04,3.354999999999999716e+01,1.920000000000000000e+02,5.648898799999999483e+02,-9.004896999999999707e+02,1.394638999999999918e+01,-8.865433100000000195e+02,4.360993400000000292e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.771405199999999791e+00
6.720000000000000000e+04,3.360000000000000142e+01,1.920000000000000000e+02,5.832551899999999705e+02,-9.018506399999999985e+02,1.439980500000000063e+01,-8.874508299999999963e+02,6.588128300000000309e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.929376400000000213e+00
6.730000000000000000e+04,3.364999999999999858e+01,1.920000000000000000e+02,6.015004000000000133e+02,-9.031018800000000510e+02,1.485025599999999990e+01,-8.882516200000000026e+02,8.339692699999999604e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.871032899999999888e+00
6.740000000000000000e+04,3.370000000000000284e+01,1.920000000000000000e+02,5.756534199999999828e+02,-9.032633200000000215e+02,1.421212799999999987e+01,-8.890511900000000196e+02,6.750845800000000054e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.025301400000000029e+00
6.750000000000000000e+04,3.375000000000000000e+01,1.920000000000000000e+02,5.274477600000000166e+02,-9.025949000000000524e+02,1.302199300000000015e+01,-8.895729000000000042e+02,1.034496399999999994e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.159409600000000040e+00
6.760000000000000000e+04,3.379999999999999716e+01,1.920000000000000000e+02,5.613559999999999945e+02,-9.036095299999999497e+02,1.385914299999999955e+01,-8.897503900000000385e+02,5.676773199999999633e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.698826700000000134e+00
6.770000000000000000e+04,3.385000000000000142e+01,1.920000000000000000e+02,5.673813400000000229e+02,-9.039045800000000099e+02,1.400790100000000038e+01,-8.898966799999999466e+02,9.004131299999999101e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.239662200000000158e+00
6.780000000000000000e+04,3.389999999999999858e+01,1.920000000000000000e+02,5.437660600000000386e+02,-9.035081999999999880e+02,1.342487000000000030e+01,-8.900833300000000463e+02,4.149022399999999834e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.151172499999999932e+00
6.790000000000000000e+04,3.395000000000000284e+01,1.920000000000000000e+02,5.159320500000000038e+02,-9.029462600000000521e+02,1.273768500000000081e+01,-8.902085799999999836e+02,8.390531999999999243e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.780023100000000191e+00
6.800000000000000000e+04,3.400000000000000000e+01,1.920000000000000000e+02,5.734184199999999691e+02,-9.043134300000000394e+02,1.415694799999999987e+01,-8.901564799999999877e+02,4.343571600000000217e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.222103600000000068e+00
6.810000000000000000e+04,3.404999999999999716e+01,1.920000000000000000e+02,5.767008299999999963e+02,-9.046037900000000036e+02,1.423798700000000039e+01,-8.903658100000000104e+02,6.991136000000000422e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.217015099999999794e+00
6.820000000000000000e+04,3.410000000000000142e+01,1.920000000000000000e+02,5.184839399999999614e+02,-9.036163999999999987e+02,1.280068799999999918e+01,-8.908157099999999673e+02,5.449994999999999891e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.044099500000000180e+00
6.830000000000000000e+04,3.414999999999999858e+01,1.920000000000000000e+02,5.630877600000000029e+02,-9.050526700000000346e+02,1.390189799999999920e+01,-8.911507699999999659e+02,6.497298799999999574e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,1.841250099999999890e+00
6.840000000000000000e+04,3.420000000000000284e+01,1.920000000000000000e+02,5.261678600000000188e+02,-9.047092800000000352e+02,1.299039400000000022e+01,-8.917188800000000128e+02,8.847611100000000079e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.873254600000000103e+00
6.850000000000000000e+04,3.425000000000000000e+01,1.920000000000000000e+02,4.513076800000000048e+02,-9.034381200000000263e+02,1.114219399999999993e+01,-8.922959299999999985e+02,4.728282199999999648e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.126987199999999856e+00
6.860000000000000000e+04,3.429999999999999716e+01,1.920000000000000000e+02,4.783941399999999931e+02,-9.040582799999999679e+02,1.181092399999999998e+01,-8.922473499999999831e+02,9.216443100000000413e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.257786100000000129e+00
6.870000000000000000e+04,3.435000000000000142e+01,1.920000000000000000e+02,5.218698799999999665e+02,-9.043522699999999759e+02,1.288428200000000068e+01,-8.914679899999999861e+02,4.967268699999999626e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.453544500000000017e+00
6.880000000000000000e+04,3.439999999999999858e+01,1.920000000000000000e+02,5.407057700000000295e+02,-9.038040399999999863e+02,1.334931599999999996e+01,-8.904547300000000405e+02,1.069786100000000079e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.542293499999999984e+00
6.890000000000000000e+04,3.445000000000000284e+01,1.920000000000000000e+02,5.443798799999999574e+02,-9.034979700000000093e+02,1.344002500000000033e+01,-8.900579400000000305e+02,9.442832200000000739e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.422040500000000041e+00
6.900000000000000000e+04,3.450000000000000000e+01,1.920000000000000000e+02,5.330494200000000546e+02,-9.032133900000000040e+02,1.316029100000000085e+01,-8.900530999999999722e+02,8.820136399999999412e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.892353400000000185e+00
6.910000000000000000e+04,3.454999999999999716e+01,1.920000000000000000e+02,5.636147099999999455e+02,-9.040398199999999633e+02,1.391490699999999947e+01,-8.901249099999999999e+02,4.721903199999999742e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.496553500000000092e+00
6.920000000000000000e+04,3.460000000000000142e+01,1.920000000000000000e+02,5.578139200000000528e+02,-9.043200900000000502e+02,1.377169400000000010e+01,-8.905483900000000403e+02,7.017931199999999990e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.566121299999999827e+00
6.930000000000000000e+04,3.464999999999999858e+01,1.920000000000000000e+02,4.954883100000000127e+02,-9.035156899999999496e+02,1.223295599999999972e+01,-8.912827300000000150e+02,7.105133200000000215e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.575973799999999869e+00
6.940000000000000000e+04,3.470000000000000284e+01,1.920000000000000000e+02,5.242063699999999926e+02,-9.047549500000000080e+02,1.294196700000000000e+01,-8.918129800000000387e+02,7.182042099999999664e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.378381699999999821e+00
6.950000000000000000e+04,3.475000000000000000e+01,1.920000000000000000e+02,5.095958499999999844e+02,-9.047820699999999761e+02,1.258125300000000024e+01,-8.922008200000000215e+02,5.024723600000000260e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.147991000000000206e+00
6.960000000000000000e+04,3.479999999999999716e+01,1.920000000000000000e+02,4.808203100000000063e+02,-9.043405099999999948e+02,1.187082200000000043e+01,-8.924696900000000142e+02,6.125732500000000073e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.864778400000000058e+00
6.970000000000000000e+04,3.485000000000000142e+01,1.920000000000000000e+02,4.742631900000000087e+02,-9.041504400000000032e+02,1.170893599999999957e+01,-8.924415099999999939e+02,8.392504699999999502e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,1.965671100000000004e+00
6.980000000000000000e+04,3.489999999999999858e+01,1.920000000000000000e+02,4.833679000000000201e+02,-9.041360200000000304e+02,1.193371899999999997e+01,-8.922023000000000366e+02,5.810879100000000108e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.315847900000000070e+00
6.990000000000000000e+04,3.495000000000000284e+01,1.920000000000000000e+02,4.637636299999999778e+02,-9.034136600000000499e+02,1.144971499999999942e+01,-8.919639499999999543e+02,8.849597700000000259e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.323086400000000218e+00
7.000000000000000000e+04,3.500000000000000000e+01,1.920000000000000000e+02,5.079929300000000012e+02,-9.042740800000000263e+02,1.254167900000000024e+01,-8.917323999999999842e+02,5.383981700000000274e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,1.814912899999999940e+00
7.010000000000000000e+04,3.504999999999999716e+01,1.920000000000000000e+02,5.225409899999999652e+02,-9.045356399999999439e+02,1.290085099999999940e+01,-8.916347799999999779e+02,8.230022399999999834e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.667723200000000183e+00
7.020000000000000000e+04,3.510000000000000142e+01,1.920000000000000000e+02,5.080810000000000173e+02,-9.043282799999999497e+02,1.254385300000000036e+01,-8.917844199999999546e+02,7.418440599999999904e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.528221600000000180e+00
7.030000000000000000e+04,3.514999999999999858e+01,1.920000000000000000e+02,4.961462300000000027e+02,-9.042782600000000457e+02,1.224919900000000084e+01,-8.920290599999999586e+02,6.458492900000000191e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.138563299999999945e+00
7.040000000000000000e+04,3.520000000000000284e+01,1.920000000000000000e+02,5.092389400000000137e+02,-9.048000399999999672e+02,1.257244099999999953e+01,-8.922276000000000522e+02,4.420046999999999571e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,1.636983199999999972e+00
7.050000000000000000e+04,3.525000000000000000e+01,1.920000000000000000e+02,5.201749600000000555e+02,-9.055484999999999900e+02,1.284243700000000032e+01,-8.927060699999999542e+02,6.150627999999999702e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.291407299999999925e+00
7.060000000000000000e+04,3.529999999999999716e+01,1.920000000000000000e+02,4.650285299999999893e+02,-9.051721300000000383e+02,1.148094399999999915e+01,-8.936911900000000060e+02,7.244947699999999713e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.110767599999999966e+00
