stage_time_ps,Li_A2,Zr_A2,O_A2,Cl_A2
4.500000000000000000e+00,5.507957025448984467e+01,9.699182621844061103e+00,1.005462992293358759e+01,2.078536259764750582e+01
4.549999999999999822e+00,5.473178553798716450e+01,9.923388150550250586e+00,1.051848634554077400e+01,2.068440409068556818e+01
4.600000000000000533e+00,5.681264946343748079e+01,1.028169514419627895e+01,9.739185677407187214e+00,2.087847394287393499e+01
4.650000000000000355e+00,5.915664822769210929e+01,1.016375062834016063e+01,1.054724235319327796e+01,2.120477439433769362e+01
4.700000000000000178e+00,5.937345953445318969e+01,1.019467705503843824e+01,1.037681764365017401e+01,2.143868100939954857e+01
4.750000000000000000e+00,5.859308333096352328e+01,1.026296682870868970e+01,1.179271765922991477e+01,2.161068653250985960e+01
4.799999999999999822e+00,5.809858713926535501e+01,1.068720547432184809e+01,1.194524672426473444e+01,2.155016289771882754e+01
4.850000000000000533e+00,5.759837889695357660e+01,1.112591429525227227e+01,1.313295762205775752e+01,2.172731712841102691e+01
4.900000000000000355e+00,5.763996314466951532e+01,1.159307492096033876e+01,1.399217497193160575e+01,2.195860777780353601e+01
4.950000000000000178e+00,5.982600471807167253e+01,1.189296226953809388e+01,1.418381775008807466e+01,2.224491139033534282e+01
5.000000000000000000e+00,5.885994387731985000e+01,1.190383943238240683e+01,1.392899907530300219e+01,2.286056781564592910e+01
5.049999999999999822e+00,5.883767356117076730e+01,1.212900868003109878e+01,1.349208974382851700e+01,2.313547004968138054e+01
5.100000000000000533e+00,6.260657390350632312e+01,1.231936592656104246e+01,1.357231931778652267e+01,2.322811803077895831e+01
5.150000000000000355e+00,6.532466927384793109e+01,1.240748894843034300e+01,1.419386983061726859e+01,2.323795622607522660e+01
5.200000000000000178e+00,6.684886318968558783e+01,1.220017443862134598e+01,1.357083868904158841e+01,2.333105932284475870e+01
5.250000000000000000e+00,6.773790569200551204e+01,1.214954473978013283e+01,1.351879508320738488e+01,2.313420096382466440e+01
5.299999999999999822e+00,6.899380730429659536e+01,1.200737814713657059e+01,1.250459052628096579e+01,2.295982599186508466e+01
5.350000000000000533e+00,6.796458730299259798e+01,1.219847926366965396e+01,1.311048237432478381e+01,2.293380986238972241e+01
5.400000000000000355e+00,6.956932712047452583e+01,1.215160683050733859e+01,1.348304866165021743e+01,2.280505148480825284e+01
5.450000000000000178e+00,6.871696432415373579e+01,1.244856237517089959e+01,1.389406340457084177e+01,2.291156640667958300e+01
5.500000000000000000e+00,6.791390461703399239e+01,1.245310597715518419e+01,1.495271931572134427e+01,2.307746298698507914e+01
5.549999999999999822e+00,6.751404246144670651e+01,1.259340314389107540e+01,1.464391752680574221e+01,2.326065571267303511e+01
5.600000000000000533e+00,6.928542952900082241e+01,1.275175273998157799e+01,1.492211680732618539e+01,2.363474544927989029e+01
5.650000000000000355e+00,7.098689643185970510e+01,1.334212429979779380e+01,1.541390707846583119e+01,2.398053331401934329e+01
5.700000000000000178e+00,7.127378134025455836e+01,1.378545697196956077e+01,1.584416229759139583e+01,2.453571909082419822e+01
5.750000000000000000e+00,7.101350415170050212e+01,1.397371663880645087e+01,1.560788938066495035e+01,2.487475536466278214e+01
5.799999999999999822e+00,7.145425772212816184e+01,1.395813171842519473e+01,1.634147973158752976e+01,2.512257822646095207e+01
5.850000000000000533e+00,7.385345434444964496e+01,1.401741541903539456e+01,1.693231131805706013e+01,2.550069814158977977e+01
5.900000000000000355e+00,7.557616523021495425e+01,1.393272122341996777e+01,1.633838486367524823e+01,2.581445188930086942e+01
5.950000000000000178e+00,7.644422625112117942e+01,1.366858426213384270e+01,1.672536870426710109e+01,2.575117153053884422e+01
6.000000000000000000e+00,7.671471271346206322e+01,1.359670592791402832e+01,1.647933877274965297e+01,2.579821299356535391e+01
6.049999999999999822e+00,7.658707478178223482e+01,1.347613048018278725e+01,1.738494762948816685e+01,2.596547357478126017e+01
6.100000000000000533e+00,7.677325385167534932e+01,1.349016251678506784e+01,1.759784629826659952e+01,2.631161463924846800e+01
6.150000000000000355e+00,7.775803465764120403e+01,1.335021015507074260e+01,1.634353102955893533e+01,2.651262334589289438e+01
6.200000000000000178e+00,7.735456403652902679e+01,1.350615332417969405e+01,1.730958985227401215e+01,2.708300646070492235e+01
6.250000000000000000e+00,7.972549379099922362e+01,1.398104553593110033e+01,1.598390025367390166e+01,2.748011747783428405e+01
6.299999999999999822e+00,8.150809438071900104e+01,1.469613251456795133e+01,1.649994995255709895e+01,2.751664782713194413e+01
6.350000000000000533e+00,8.440317229503268948e+01,1.443720861097450303e+01,1.602501785681015534e+01,2.806744646855943515e+01
6.400000000000000355e+00,8.625418220023891536e+01,1.474044644203194743e+01,1.579726813789121742e+01,2.812631009634343471e+01
6.450000000000000178e+00,8.601142777008357143e+01,1.479654165773581553e+01,1.583415067025378242e+01,2.815090509597393265e+01
6.500000000000000000e+00,8.833765816058475195e+01,1.495775028906161630e+01,1.567604829744076333e+01,2.843177950118688102e+01
6.549999999999999822e+00,8.967658732835820956e+01,1.488393846395857345e+01,1.575735785021930724e+01,2.891487623420241704e+01
6.600000000000000533e+00,8.933861494866734176e+01,1.467199923021561681e+01,1.624243502597498789e+01,2.919728818846049734e+01
6.650000000000000355e+00,8.884968993437452411e+01,1.445011410960112919e+01,1.594685859998614497e+01,2.934801144116664773e+01
6.700000000000000178e+00,8.733090418659591592e+01,1.435208599833333132e+01,1.476559551935819314e+01,2.948026127036389354e+01
6.750000000000000000e+00,8.523349582583630024e+01,1.440510527915763284e+01,1.511495590935382971e+01,2.993833172568149337e+01
6.799999999999999822e+00,8.796597358685615120e+01,1.473491607625330602e+01,1.507770770817187334e+01,2.986248121488977958e+01
6.850000000000000533e+00,8.930293753780792088e+01,1.449418303046889100e+01,1.519485883537578985e+01,2.968423024738435245e+01
6.900000000000000355e+00,8.763550318559512675e+01,1.462694045235746465e+01,1.490795409509342484e+01,2.942585939648789051e+01
6.950000000000000178e+00,8.918990492295003492e+01,1.507512006556891571e+01,1.472725676137324591e+01,2.946227207308096041e+01
7.000000000000000000e+00,9.122472624961594079e+01,1.570722766439331508e+01,1.527702742968160443e+01,3.004707825486220329e+01
7.049999999999999822e+00,9.169392685244113750e+01,1.649519345282174854e+01,1.622904937644423384e+01,3.107503237240058880e+01
7.100000000000000533e+00,9.180498191252056017e+01,1.683306807057024557e+01,1.636909613046215739e+01,3.179969866096465836e+01
7.150000000000000355e+00,9.249703944270939360e+01,1.730585083191271778e+01,1.763025899584068057e+01,3.202989642908318757e+01
7.200000000000000178e+00,9.319284972595661998e+01,1.751078820227160193e+01,1.858411964325279442e+01,3.229057298066018689e+01
7.250000000000000000e+00,9.436810555865825734e+01,1.806820812854213543e+01,1.877936524866971979e+01,3.244586291117039423e+01
7.299999999999999822e+00,9.754279393704794643e+01,1.839435672587520898e+01,1.852322989859407087e+01,3.266773149066909099e+01
7.350000000000000533e+00,9.763395238143682775e+01,1.876840679966549885e+01,1.737633317866375648e+01,3.318419145148918403e+01
7.400000000000000355e+00,9.701288298444853808e+01,1.904196398296447157e+01,1.702721935240812456e+01,3.352857577727176874e+01
7.450000000000000178e+00,9.676621446632600509e+01,1.934086116103699382e+01,1.661614571498260773e+01,3.344130003727716627e+01
7.500000000000000000e+00,9.807537675689553680e+01,1.946141240311374077e+01,1.713012554308408397e+01,3.366117212579108298e+01
7.549999999999999822e+00,9.816750075356586080e+01,1.987964520367996712e+01,1.692432488214237551e+01,3.357034321042751657e+01
7.600000000000000533e+00,9.856934213580660753e+01,1.971497625906441087e+01,1.788531739137293286e+01,3.388333588016035236e+01
7.650000000000000355e+00,9.888642117757436267e+01,2.012116822460474808e+01,1.803238118444892280e+01,3.372818998813698954e+01
7.700000000000000178e+00,9.980474999682485304e+01,2.066874080660101498e+01,1.800000099884952931e+01,3.377648604696842227e+01
7.750000000000000000e+00,9.716581890781962727e+01,2.075740858871305505e+01,1.813650279032596657e+01,3.434801165076773799e+01
7.799999999999999822e+00,9.370890408403874972e+01,2.041243122634814711e+01,1.934359119900906165e+01,3.442259333134992971e+01
7.850000000000000533e+00,9.656098895903950563e+01,2.019351398518574214e+01,1.843345455170712910e+01,3.416145064968220879e+01
7.900000000000000355e+00,9.907781630418796226e+01,1.982553071321899907e+01,1.872228878481614345e+01,3.377858394085655647e+01
7.950000000000000178e+00,1.002793279946287157e+02,1.999672829779651551e+01,1.987299778820042562e+01,3.344281365401803185e+01
8.000000000000000000e+00,1.028968944042573099e+02,2.001653384659131873e+01,2.002834413293500759e+01,3.368202965180939401e+01
8.050000000000000711e+00,1.054692790625919656e+02,2.049196597477423154e+01,2.119914957722420112e+01,3.400260261872656997e+01
8.099999999999999645e+00,1.061965744910696827e+02,2.052219868668929692e+01,2.046670955018175775e+01,3.377865171651175302e+01
8.150000000000000355e+00,1.079274743920612138e+02,2.030029059305352490e+01,2.015836695057323524e+01,3.386111527277997624e+01
8.199999999999999289e+00,1.085296345307472876e+02,2.030256707147653472e+01,1.948350264551040922e+01,3.384544277178073202e+01
8.250000000000000000e+00,1.094855738705990262e+02,1.974513937597094682e+01,1.982459155135904894e+01,3.390848339826270319e+01
8.300000000000000711e+00,1.135781568530024543e+02,1.948662221920330850e+01,2.038230828870116795e+01,3.415275713483864450e+01
8.349999999999999645e+00,1.156812957755315381e+02,2.012709420332064170e+01,2.091761689006835212e+01,3.431615026711173044e+01
8.400000000000000355e+00,1.164502540356613025e+02,2.067600472499952602e+01,2.255912072523994993e+01,3.452419822630422885e+01
8.449999999999999289e+00,1.193147111714672661e+02,2.108615778981644340e+01,2.257393794281450639e+01,3.515248410544809587e+01
8.500000000000000000e+00,1.219253464996239700e+02,2.100361314759193831e+01,2.214131741958692956e+01,3.615301441775859814e+01
8.550000000000000711e+00,1.233017360302123961e+02,2.099253016519305604e+01,2.291626195229046559e+01,3.651399039174753369e+01
8.599999999999999645e+00,1.229171735573426503e+02,2.095169477317651285e+01,2.212751574105691077e+01,3.663754790712941656e+01
8.650000000000000355e+00,1.246156333694913343e+02,2.122248407046898322e+01,2.207915031208347401e+01,3.683842609077301233e+01
8.700000000000001066e+00,1.252276880386414746e+02,2.199538504160764774e+01,2.291979218646507377e+01,3.676983697284953223e+01
8.750000000000000000e+00,1.238712933632691602e+02,2.236543415401613899e+01,2.429848447672067024e+01,3.714367548381745365e+01
8.800000000000000711e+00,1.215224476204590900e+02,2.246837439038042206e+01,2.388446080451883446e+01,3.723856199324712435e+01
8.849999999999999645e+00,1.230773751438733399e+02,2.279975963777765102e+01,2.442804703588019777e+01,3.714967148268669916e+01
8.900000000000000355e+00,1.242280481904517302e+02,2.298185501394769048e+01,2.536306331277710058e+01,3.740070231355138475e+01
8.950000000000001066e+00,1.267030174830671712e+02,2.327936827622350435e+01,2.412042384473056700e+01,3.763693194126329189e+01
9.000000000000000000e+00,1.259999187404046808e+02,2.285427642173195295e+01,2.412981830775972369e+01,3.768789254346934570e+01
9.050000000000000711e+00,1.255989159691868196e+02,2.314268135697804851e+01,2.610937052105675704e+01,3.692809700576544429e+01
9.099999999999999645e+00,1.249090470179793755e+02,2.330926647220830361e+01,2.704125716882333563e+01,3.656482423970473405e+01
9.150000000000000355e+00,1.285345475824758523e+02,2.319925708709896028e+01,2.792811884560164160e+01,3.706420168695692752e+01
9.200000000000001066e+00,1.286687605195035928e+02,2.290606756642383246e+01,2.776641510684926217e+01,3.692589030945613615e+01
9.250000000000000000e+00,1.333464672209088917e+02,2.236009315544453457e+01,2.680002934480337373e+01,3.664379823608288689e+01
9.300000000000000711e+00,1.356481547480865117e+02,2.190121717926110634e+01,2.664441624673284892e+01,3.653727183655324495e+01
9.349999999999999645e+00,1.351835942469400038e+02,2.196451020518867026e+01,2.644257473729683738e+01,3.659978325600765459e+01
9.400000000000000355e+00,1.346063330533028193e+02,2.175710212157016699e+01,2.757151375484252753e+01,3.624432052663271264e+01
9.450000000000001066e+00,1.389937582634451871e+02,2.133558190891568529e+01,2.677223421800852421e+01,3.626579208501964047e+01
9.500000000000000000e+00,1.416370446991509766e+02,2.106380590716208090e+01,2.678976884717755524e+01,3.655288085133193476e+01
9.550000000000000711e+00,1.434793301630455460e+02,2.067839892087701870e+01,2.739168817516421583e+01,3.662233874187693061e+01
9.599999999999999645e+00,1.466276853291346072e+02,2.025637385003813407e+01,2.757008011574973239e+01,3.697533647293641934e+01
9.650000000000000355e+00,1.449053414898531003e+02,1.992188322570536485e+01,2.676046769149121118e+01,3.710974851111249961e+01
9.700000000000001066e+00,1.451442044367922222e+02,1.964494582825550140e+01,2.601754583447702984e+01,3.703425051207596397e+01
9.750000000000000000e+00,1.486152933443587756e+02,1.971457293279334166e+01,2.636768885638531401e+01,3.688382447078667781e+01
9.800000000000000711e+00,1.462708875801587567e+02,1.989860215812471367e+01,2.650310996987470347e+01,3.667605971892178474e+01
9.849999999999999645e+00,1.484944273784279574e+02,2.004835427351078536e+01,2.652703566897494269e+01,3.638176139923599806e+01
9.900000000000000355e+00,1.477151637715698769e+02,1.946579559623355138e+01,2.508843421277524044e+01,3.643058383841903947e+01
9.950000000000001066e+00,1.498141976229406396e+02,1.906301162107574854e+01,2.322589756448116916e+01,3.642820172542432289e+01
1.000000000000000000e+01,1.504285544811698117e+02,1.926568058353322144e+01,2.301727169629532099e+01,3.647433739991438983e+01
