step,time_ps,atoms,T_K,PE_eV,KE_eV,Etot_eV,P_bar,V_A3,rho_g_cm3,Lx_A,Ly_A,Lz_A,Fmax_component_eV_A
2.950000000000000000e+04,1.475000000000000000e+01,1.920000000000000000e+02,1.360738000000000056e+03,-8.785317700000000514e+02,3.359483399999999875e+01,-8.449369400000000496e+02,1.610836599999999999e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.220081799999999994e+00
2.960000000000000000e+04,1.480000000000000071e+01,1.920000000000000000e+02,1.300494400000000041e+03,-8.796195599999999786e+02,3.210749899999999712e+01,-8.475120600000000195e+02,1.539795999999999913e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.352447900000000036e+00
2.970000000000000000e+04,1.484999999999999964e+01,1.920000000000000000e+02,1.210034900000000107e+03,-8.782389799999999696e+02,2.987417299999999898e+01,-8.483647999999999456e+02,1.460491899999999987e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.580774200000000018e+00
2.980000000000000000e+04,1.490000000000000036e+01,1.920000000000000000e+02,1.264485100000000102e+03,-8.791734199999999646e+02,3.121847800000000106e+01,-8.479549399999999650e+02,1.079807099999999991e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.071169900000000119e+00
2.990000000000000000e+04,1.494999999999999929e+01,1.920000000000000000e+02,1.353449100000000044e+03,-8.807001500000000078e+02,3.341488300000000322e+01,-8.472852599999999939e+02,1.408265899999999965e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.875109199999999809e+00
3.000000000000000000e+04,1.500000000000000000e+01,1.920000000000000000e+02,1.348724500000000035e+03,-8.802980800000000272e+02,3.329823799999999778e+01,-8.469998399999999492e+02,1.424837999999999920e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.158753700000000109e+00
3.010000000000000000e+04,1.505000000000000071e+01,1.920000000000000000e+02,1.243262500000000045e+03,-8.776343699999999899e+02,3.069452100000000172e+01,-8.469398499999999785e+02,1.193966799999999967e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.421468899999999813e+00
3.020000000000000000e+04,1.509999999999999964e+01,1.920000000000000000e+02,1.346507200000000012e+03,-8.798530200000000150e+02,3.324349500000000290e+01,-8.466095299999999497e+02,1.584777700000000004e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.585721399999999726e+00
3.030000000000000000e+04,1.515000000000000036e+01,1.920000000000000000e+02,1.287399300000000039e+03,-8.787425100000000384e+02,3.178419900000000098e+01,-8.469583199999999579e+02,1.543729900000000089e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.720404100000000103e+00
3.040000000000000000e+04,1.519999999999999929e+01,1.920000000000000000e+02,1.237960900000000038e+03,-8.789163099999999531e+02,3.056363100000000088e+01,-8.483526799999999639e+02,1.618320099999999911e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.353924300000000081e+00
3.050000000000000000e+04,1.525000000000000000e+01,1.920000000000000000e+02,1.238734300000000076e+03,-8.803958900000000085e+02,3.058272399999999891e+01,-8.498131600000000390e+02,1.442065099999999984e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.199736800000000159e+00
3.060000000000000000e+04,1.530000000000000071e+01,1.920000000000000000e+02,1.179891800000000103e+03,-8.794817000000000462e+02,2.912997899999999873e+01,-8.503517200000000003e+02,1.742602000000000044e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.726543899999999798e+00
3.070000000000000000e+04,1.534999999999999964e+01,1.920000000000000000e+02,1.287920499999999947e+03,-8.813064799999999650e+02,3.179706799999999944e+01,-8.495094100000000026e+02,1.189654299999999967e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.523194600000000065e+00
3.080000000000000000e+04,1.540000000000000036e+01,1.920000000000000000e+02,1.282468699999999899e+03,-8.794838200000000370e+02,3.166246999999999900e+01,-8.478213500000000522e+02,1.837482099999999991e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.707116300000000031e+00
3.090000000000000000e+04,1.544999999999999929e+01,1.920000000000000000e+02,1.256227799999999888e+03,-8.769661599999999453e+02,3.101461600000000018e+01,-8.459515400000000227e+02,1.988490299999999843e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.758532200000000323e+00
3.100000000000000000e+04,1.550000000000000000e+01,1.920000000000000000e+02,1.385474799999999959e+03,-8.789812699999999950e+02,3.420555499999999682e+01,-8.447757199999999784e+02,1.652474499999999898e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.927523499999999945e+00
3.110000000000000000e+04,1.555000000000000071e+01,1.920000000000000000e+02,1.364341100000000097e+03,-8.784452099999999746e+02,3.368379000000000190e+01,-8.447614200000000437e+02,8.810818400000000111e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.855979000000000045e+00
3.120000000000000000e+04,1.559999999999999964e+01,1.920000000000000000e+02,1.299284900000000107e+03,-8.775127800000000207e+02,3.207764000000000237e+01,-8.454351400000000467e+02,1.145476200000000063e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.842686399999999836e+00
3.130000000000000000e+04,1.565000000000000036e+01,1.920000000000000000e+02,1.331496300000000019e+03,-8.791249900000000252e+02,3.287289700000000181e+01,-8.462521000000000413e+02,1.237918499999999949e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.517046500000000187e+00
3.140000000000000000e+04,1.569999999999999929e+01,1.920000000000000000e+02,1.297430299999999988e+03,-8.795976000000000568e+02,3.203185299999999813e+01,-8.475657499999999800e+02,1.910426099999999860e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.353313500000000058e+00
3.150000000000000000e+04,1.575000000000000000e+01,1.920000000000000000e+02,1.200701199999999972e+03,-8.802952800000000479e+02,2.964373600000000053e+01,-8.506515399999999545e+02,1.506038299999999981e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.516973499999999753e+00
3.160000000000000000e+04,1.580000000000000071e+01,1.920000000000000000e+02,1.170617099999999937e+03,-8.823544900000000553e+02,2.890100100000000083e+01,-8.534534899999999880e+02,1.565301900000000023e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.060688499999999923e+00
3.170000000000000000e+04,1.584999999999999964e+01,1.920000000000000000e+02,1.128758000000000038e+03,-8.818286200000000008e+02,2.786755300000000091e+01,-8.539610699999999497e+02,1.451875599999999940e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.494963699999999562e+00
3.180000000000000000e+04,1.590000000000000036e+01,1.920000000000000000e+02,1.188754500000000007e+03,-8.826264700000000403e+02,2.934878900000000002e+01,-8.532776800000000321e+02,1.765892299999999886e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.251991000000000298e+00
3.190000000000000000e+04,1.594999999999999929e+01,1.920000000000000000e+02,1.093588899999999967e+03,-8.789670300000000225e+02,2.699927500000000080e+01,-8.519677500000000236e+02,1.157375499999999920e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.268661100000000097e+00
3.200000000000000000e+04,1.600000000000000000e+01,1.920000000000000000e+02,1.211812100000000100e+03,-8.798653600000000097e+02,2.991805099999999840e+01,-8.499473100000000159e+02,1.076798699999999917e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.593655199999999716e+00
3.210000000000000000e+04,1.605000000000000071e+01,1.920000000000000000e+02,1.305868199999999888e+03,-8.807208699999999908e+02,3.224017099999999658e+01,-8.484806999999999562e+02,1.535499799999999959e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.449121700000000068e+00
3.220000000000000000e+04,1.610000000000000142e+01,1.920000000000000000e+02,1.281367199999999912e+03,-8.795213300000000345e+02,3.163527399999999901e+01,-8.478860600000000431e+02,1.634995299999999952e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.491233900000000112e+00
3.230000000000000000e+04,1.614999999999999858e+01,1.920000000000000000e+02,1.341495699999999943e+03,-8.810803700000000163e+02,3.311976899999999802e+01,-8.479605999999999995e+02,2.004597799999999916e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.662661199999999617e+00
3.240000000000000000e+04,1.619999999999999929e+01,1.920000000000000000e+02,1.164615800000000036e+03,-8.781755399999999554e+02,2.875283599999999851e+01,-8.494227100000000519e+02,1.414108699999999953e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.073179500000000175e+00
3.250000000000000000e+04,1.625000000000000000e+01,1.920000000000000000e+02,1.152918499999999995e+03,-8.788290200000000141e+02,2.846404499999999871e+01,-8.503649799999999459e+02,1.726984200000000055e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.452983899999999995e+00
3.260000000000000000e+04,1.630000000000000071e+01,1.920000000000000000e+02,1.291323799999999892e+03,-8.827552600000000211e+02,3.188108899999999934e+01,-8.508741700000000492e+02,1.704787700000000041e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.795820899999999831e+00
3.270000000000000000e+04,1.635000000000000142e+01,1.920000000000000000e+02,1.217181199999999990e+03,-8.821506699999999910e+02,3.005060699999999940e+01,-8.521000599999999849e+02,1.233605999999999949e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.857196200000000186e+00
3.280000000000000000e+04,1.639999999999999858e+01,1.920000000000000000e+02,1.252763599999999997e+03,-8.846794200000000501e+02,3.092908900000000116e+01,-8.537503299999999626e+02,1.689496199999999953e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.541992700000000216e+00
3.290000000000000000e+04,1.644999999999999929e+01,1.920000000000000000e+02,1.126287000000000035e+03,-8.846926099999999451e+02,2.780654699999999835e+01,-8.568860600000000431e+02,1.359331400000000031e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.585360699999999845e+00
3.300000000000000000e+04,1.650000000000000000e+01,1.920000000000000000e+02,1.066214400000000069e+03,-8.855009999999999764e+02,2.632343399999999889e+01,-8.591775699999999460e+02,1.899477100000000064e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.332171400000000006e+00
3.310000000000000000e+04,1.655000000000000071e+01,1.920000000000000000e+02,1.028042999999999893e+03,-8.843955300000000079e+02,2.538103200000000115e+01,-8.590144999999999982e+02,9.312279000000000451e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.141668199999999800e+00
3.320000000000000000e+04,1.660000000000000142e+01,1.920000000000000000e+02,1.157695200000000114e+03,-8.860120899999999438e+02,2.858197499999999991e+01,-8.574301100000000133e+02,1.591981699999999910e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.246491899999999653e+00
3.330000000000000000e+04,1.664999999999999858e+01,1.920000000000000000e+02,1.086277599999999893e+03,-8.825407699999999522e+02,2.681876899999999964e+01,-8.557219999999999800e+02,2.093990199999999822e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.688777800000000440e+00
3.340000000000000000e+04,1.669999999999999929e+01,1.920000000000000000e+02,1.228500700000000052e+03,-8.841217900000000327e+02,3.033006999999999920e+01,-8.537917200000000548e+02,1.780165599999999904e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.810044699999999729e+00
3.350000000000000000e+04,1.675000000000000000e+01,1.920000000000000000e+02,1.268051500000000033e+03,-8.838493499999999585e+02,3.130652699999999911e+01,-8.525428299999999808e+02,1.544124899999999980e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.643888899999999875e+00
3.360000000000000000e+04,1.680000000000000071e+01,1.920000000000000000e+02,1.354540899999999965e+03,-8.852505200000000514e+02,3.344183699999999959e+01,-8.518086899999999559e+02,1.495243000000000029e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.334103999999999957e+00
3.370000000000000000e+04,1.685000000000000142e+01,1.920000000000000000e+02,1.232838299999999890e+03,-8.825737500000000182e+02,3.043715999999999866e+01,-8.521365899999999556e+02,1.341076399999999921e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.461598200000000070e+00
3.380000000000000000e+04,1.689999999999999858e+01,1.920000000000000000e+02,1.092154999999999973e+03,-8.798047800000000507e+02,2.696387299999999954e+01,-8.528409000000000333e+02,1.257014600000000064e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.900235900000000200e+00
3.390000000000000000e+04,1.694999999999999929e+01,1.920000000000000000e+02,1.291340099999999893e+03,-8.852842100000000300e+02,3.188149299999999897e+01,-8.534027200000000448e+02,1.154656600000000071e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.126598599999999895e+00
3.400000000000000000e+04,1.700000000000000000e+01,1.920000000000000000e+02,1.152089199999999892e+03,-8.832188599999999497e+02,2.844357000000000113e+01,-8.547752900000000409e+02,1.316649500000000080e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.319607299999999928e+00
3.410000000000000000e+04,1.705000000000000071e+01,1.920000000000000000e+02,1.148599500000000035e+03,-8.842429799999999886e+02,2.835741399999999857e+01,-8.558855700000000297e+02,1.106177200000000084e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.597858500000000070e+00
3.420000000000000000e+04,1.710000000000000142e+01,1.920000000000000000e+02,1.175431900000000041e+03,-8.852157099999999446e+02,2.901987199999999945e+01,-8.561958399999999756e+02,5.246080799999999726e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.101755600000000168e+00
3.430000000000000000e+04,1.714999999999999858e+01,1.920000000000000000e+02,1.168019399999999905e+03,-8.843098099999999704e+02,2.883686600000000055e+01,-8.554729499999999689e+02,1.415831500000000051e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.816418899999999947e+00
3.440000000000000000e+04,1.719999999999999929e+01,1.920000000000000000e+02,1.166949299999999994e+03,-8.823141500000000406e+02,2.881044599999999889e+01,-8.535036999999999807e+02,1.407386499999999978e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.403223099999999945e+00
3.450000000000000000e+04,1.725000000000000000e+01,1.920000000000000000e+02,1.278734600000000000e+03,-8.826493699999999762e+02,3.157028000000000034e+01,-8.510790899999999510e+02,7.247961800000000039e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.262619700000000122e+00
3.460000000000000000e+04,1.730000000000000071e+01,1.920000000000000000e+02,1.310105099999999993e+03,-8.825956099999999651e+02,3.234477600000000308e+01,-8.502508299999999508e+02,1.528082099999999991e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.320876100000000442e+00
3.470000000000000000e+04,1.735000000000000142e+01,1.920000000000000000e+02,1.181345199999999977e+03,-8.799084500000000162e+02,2.916586300000000165e+01,-8.507425899999999501e+02,6.224900200000000041e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.917621899999999879e+00
3.480000000000000000e+04,1.739999999999999858e+01,1.920000000000000000e+02,1.222839500000000044e+03,-8.812588600000000270e+02,3.019030199999999908e+01,-8.510685600000000477e+02,1.244147600000000057e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.260779400000000106e+00
3.490000000000000000e+04,1.744999999999999929e+01,1.920000000000000000e+02,1.158726100000000088e+03,-8.802657199999999875e+02,2.860742600000000024e+01,-8.516582899999999654e+02,8.274631699999999910e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.350004600000000110e+00
3.500000000000000000e+04,1.750000000000000000e+01,1.920000000000000000e+02,1.186221000000000004e+03,-8.818240899999999556e+02,2.928623999999999938e+01,-8.525378500000000486e+02,1.470618100000000049e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.487870100000000306e+00
3.510000000000000000e+04,1.755000000000000071e+01,1.920000000000000000e+02,1.197496900000000096e+03,-8.840645200000000159e+02,2.956462600000000052e+01,-8.544999000000000251e+02,1.259445199999999932e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.002802499999999597e+00
3.520000000000000000e+04,1.760000000000000142e+01,1.920000000000000000e+02,1.135342200000000048e+03,-8.850886199999999917e+02,2.803011000000000053e+01,-8.570585099999999557e+02,1.365326200000000063e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.118311499999999903e+00
3.530000000000000000e+04,1.764999999999999858e+01,1.920000000000000000e+02,1.147583399999999983e+03,-8.864887400000000071e+02,2.833232800000000040e+01,-8.581564100000000508e+02,9.770047599999999875e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.165913399999999989e+00
3.540000000000000000e+04,1.769999999999999929e+01,1.920000000000000000e+02,1.128632299999999987e+03,-8.860073099999999613e+02,2.786444900000000047e+01,-8.581428600000000415e+02,1.164303499999999985e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.414725999999999928e+00
3.550000000000000000e+04,1.775000000000000000e+01,1.920000000000000000e+02,1.130572499999999991e+03,-8.854654500000000326e+02,2.791234999999999999e+01,-8.575530999999999722e+02,1.156894599999999991e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.211658100000000182e+00
3.560000000000000000e+04,1.780000000000000071e+01,1.920000000000000000e+02,1.036031199999999899e+03,-8.823164600000000064e+02,2.557825100000000162e+01,-8.567382099999999809e+02,1.086015099999999984e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.644241699999999806e+00
3.570000000000000000e+04,1.785000000000000142e+01,1.920000000000000000e+02,1.190697100000000091e+03,-8.848195500000000493e+02,2.939674899999999980e+01,-8.554228000000000520e+02,1.057617599999999948e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.287908299999999784e+00
3.580000000000000000e+04,1.789999999999999858e+01,1.920000000000000000e+02,1.147011700000000019e+03,-8.827038800000000265e+02,2.831821400000000111e+01,-8.543856700000000046e+02,7.460079099999999926e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.528557700000000352e+00
3.590000000000000000e+04,1.794999999999999929e+01,1.920000000000000000e+02,1.225663000000000011e+03,-8.838543899999999667e+02,3.026001099999999866e+01,-8.535943800000000010e+02,1.853886799999999857e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.619498399999999894e+00
3.600000000000000000e+04,1.800000000000000000e+01,1.920000000000000000e+02,1.096958300000000008e+03,-8.804231099999999515e+02,2.708246000000000109e+01,-8.533406499999999824e+02,8.993353399999999965e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.424568999999999974e+00
3.610000000000000000e+04,1.805000000000000071e+01,1.920000000000000000e+02,1.220037900000000036e+03,-8.830299499999999853e+02,3.012113400000000141e+01,-8.529088100000000168e+02,1.469904199999999946e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.581616200000000028e+00
3.620000000000000000e+04,1.810000000000000142e+01,1.920000000000000000e+02,1.177737399999999980e+03,-8.818445199999999886e+02,2.907679100000000005e+01,-8.527677300000000287e+02,1.460542100000000028e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.435099899999999984e+00
3.630000000000000000e+04,1.814999999999999858e+01,1.920000000000000000e+02,1.190063699999999926e+03,-8.823031799999999976e+02,2.938110999999999962e+01,-8.529220699999999624e+02,1.060362900000000081e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,2.828412500000000218e+00
3.640000000000000000e+04,1.819999999999999929e+01,1.920000000000000000e+02,1.190978599999999915e+03,-8.829374099999999999e+02,2.940370000000000061e+01,-8.535337100000000419e+02,1.251418300000000090e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.861166700000000063e+00
3.650000000000000000e+04,1.825000000000000000e+01,1.920000000000000000e+02,1.150200100000000020e+03,-8.829604299999999739e+02,2.839693000000000112e+01,-8.545634999999999764e+02,1.391038400000000001e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.556993300000000247e+00
3.660000000000000000e+04,1.830000000000000071e+01,1.920000000000000000e+02,1.074419300000000021e+03,-8.824499100000000453e+02,2.652600199999999830e+01,-8.559239099999999780e+02,9.408015400000000227e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.226237799999999822e+00
3.670000000000000000e+04,1.835000000000000142e+01,1.920000000000000000e+02,1.152466599999999971e+03,-8.859247100000000046e+02,2.845288899999999899e+01,-8.574718199999999797e+02,1.468339600000000064e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.287598899999999880e+00
3.680000000000000000e+04,1.839999999999999858e+01,1.920000000000000000e+02,9.881410700000000134e+02,-8.842018100000000231e+02,2.439590600000000009e+01,-8.598058999999999514e+02,1.175992900000000009e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.198918100000000209e+00
3.690000000000000000e+04,1.844999999999999929e+01,1.920000000000000000e+02,1.081031300000000101e+03,-8.876370699999999943e+02,2.668924499999999966e+01,-8.609478299999999535e+02,7.316465799999999945e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.264637800000000034e+00
3.700000000000000000e+04,1.850000000000000000e+01,1.920000000000000000e+02,1.061391499999999951e+03,-8.870711000000000013e+02,2.620436400000000177e+01,-8.608667400000000498e+02,1.670618600000000151e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.372660500000000283e+00
3.710000000000000000e+04,1.855000000000000071e+01,1.920000000000000000e+02,1.003539200000000051e+03,-8.843268000000000484e+02,2.477606600000000014e+01,-8.595507400000000189e+02,7.960179199999999582e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.896923600000000043e+00
3.720000000000000000e+04,1.860000000000000142e+01,1.920000000000000000e+02,1.183318899999999985e+03,-8.864174900000000434e+02,2.921459000000000117e+01,-8.572028999999999996e+02,1.891704400000000169e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.368066600000000133e+00
3.730000000000000000e+04,1.864999999999999858e+01,1.920000000000000000e+02,1.169590699999999970e+03,-8.853331799999999703e+02,2.887565999999999988e+01,-8.564575200000000450e+02,8.822671200000000681e+03,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,4.670068200000000225e+00
3.740000000000000000e+04,1.869999999999999929e+01,1.920000000000000000e+02,1.150449900000000071e+03,-8.850618299999999863e+02,2.840309900000000098e+01,-8.566587299999999914e+02,1.833098400000000038e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,3.819363899999999923e+00
3.750000000000000000e+04,1.875000000000000000e+01,1.920000000000000000e+02,1.109430100000000039e+03,-8.842128199999999651e+02,2.739037400000000133e+01,-8.568224400000000287e+02,1.152654900000000089e+04,5.227176900000000387e+03,2.132909900000000025e+00,2.490935400000000044e+01,2.181529899999999955e+01,9.619301899999999961e+00,5.336458799999999947e+00
