lag_ps,Zr_A2,O_A2,Cl_A2
5.790000000000000568e+01,3.642176660280879164e-01,2.465075547292386315e-01,8.790382506843686938e-01
5.800000000000000000e+01,3.632360482759632303e-01,2.457933341879086353e-01,8.787600133672976987e-01
5.810000000000000142e+01,3.617752143876922233e-01,2.422401230999027266e-01,8.790300525014811406e-01
5.820000000000000284e+01,3.616678964256637707e-01,2.429613885396683659e-01,8.800524668958162877e-01
5.830000000000000426e+01,3.621396650027828290e-01,2.418624595621356177e-01,8.812399482238354453e-01
5.840000000000000568e+01,3.630730386774668750e-01,2.405628258097592398e-01,8.834953349455827443e-01
5.850000000000000000e+01,3.641892353746354893e-01,2.418024996671331861e-01,8.857636050846169340e-01
5.860000000000000142e+01,3.640620289956184030e-01,2.427859360148672263e-01,8.854370067818277956e-01
5.870000000000000284e+01,3.644400684060163376e-01,2.452812228836975250e-01,8.845645608869073806e-01
5.880000000000000426e+01,3.638179687929100070e-01,2.447525674510850902e-01,8.833302552489326054e-01
5.890000000000000568e+01,3.651517136997576851e-01,2.445462387438374352e-01,8.833343499115187125e-01
5.900000000000000000e+01,3.652591262018969331e-01,2.419883451179377643e-01,8.844483693762547061e-01
5.910000000000000142e+01,3.646937170798689176e-01,2.430903044583210826e-01,8.840825674980731241e-01
5.920000000000000284e+01,3.640387630426349941e-01,2.423802822437365057e-01,8.840654826924559950e-01
5.930000000000000426e+01,3.631250126926221511e-01,2.413075498014078668e-01,8.832404733329747293e-01
5.940000000000000568e+01,3.624628722256987290e-01,2.431464246465913359e-01,8.808757256682755443e-01
5.950000000000000000e+01,3.610732477617143443e-01,2.437662492043021212e-01,8.785480273727286349e-01
5.960000000000000142e+01,3.587595147960313535e-01,2.426295894640977946e-01,8.763949586175457940e-01
5.970000000000000284e+01,3.560002992519959442e-01,2.414668603052008977e-01,8.731063339624334230e-01
5.980000000000000426e+01,3.541009417218366484e-01,2.425751620031021683e-01,8.671721726328661672e-01
5.990000000000000568e+01,3.534772888792922507e-01,2.383855845711584098e-01,8.622765397844480706e-01
6.000000000000000000e+01,3.549817462933925194e-01,2.379010847333089540e-01,8.618781148880813037e-01
6.010000000000000142e+01,3.575983736483777653e-01,2.414863171108357631e-01,8.654021441136418025e-01
6.020000000000000284e+01,3.609007309103942629e-01,2.430584722132854147e-01,8.722316987054473669e-01
6.030000000000000426e+01,3.645915231935804024e-01,2.416170963714816544e-01,8.795538862193192919e-01
6.040000000000000568e+01,3.680613641845548178e-01,2.440272345387143604e-01,8.832732429209254610e-01
6.050000000000000000e+01,3.701828679071895722e-01,2.481823322543410537e-01,8.832216901874697657e-01
6.060000000000000142e+01,3.679509901757934132e-01,2.484104392887718227e-01,8.786741248273020055e-01
6.070000000000000284e+01,3.652772436942359757e-01,2.469360862389082811e-01,8.760529330076114451e-01
6.080000000000000426e+01,3.637460580653438802e-01,2.474056852776479742e-01,8.723911303359199731e-01
6.090000000000000568e+01,3.609565658183467307e-01,2.487561947681215802e-01,8.708522403133612810e-01
6.100000000000000000e+01,3.579983754819531239e-01,2.473790071899350518e-01,8.699283116296651075e-01
6.110000000000000142e+01,3.561963581539182577e-01,2.427487051835969800e-01,8.700372454054875471e-01
6.120000000000000284e+01,3.545465438850056161e-01,2.413944142201289722e-01,8.706339309447395092e-01
6.130000000000000426e+01,3.549213720923397597e-01,2.429164213437648712e-01,8.724167902661109641e-01
6.140000000000000568e+01,3.569412408414300852e-01,2.432920437028579241e-01,8.754035549810369465e-01
6.150000000000000000e+01,3.607087726969906427e-01,2.440913730057880648e-01,8.784472457062838524e-01
6.160000000000000142e+01,3.654844143399968437e-01,2.485761088677909125e-01,8.834531850961094834e-01
6.170000000000000284e+01,3.708574402665271164e-01,2.509663370085208900e-01,8.892745443678893302e-01
6.180000000000000426e+01,3.735995965551702214e-01,2.499611211064541316e-01,8.934503604369057328e-01
6.190000000000000568e+01,3.747234484738257154e-01,2.483447012960881273e-01,8.940978135648748326e-01
6.200000000000000000e+01,3.750427068890782034e-01,2.517290997593338298e-01,8.932921878917655656e-01
6.210000000000000142e+01,3.748678944093395971e-01,2.554955940648058754e-01,8.916070720823965345e-01
6.220000000000000284e+01,3.746847253113173015e-01,2.552217963173260551e-01,8.939753488495383316e-01
6.230000000000000426e+01,3.749270767030116192e-01,2.570352946907051295e-01,8.948212384863020175e-01
6.240000000000000568e+01,3.721482641464016194e-01,2.559280892968224808e-01,8.930255914210352142e-01
6.250000000000000000e+01,3.663203934515284477e-01,2.533067591073925318e-01,8.859994113957819772e-01
6.260000000000000142e+01,3.601169427981650295e-01,2.516653221592416445e-01,8.800885439874661653e-01
6.270000000000000284e+01,3.556353286964414329e-01,2.482078746484551179e-01,8.763050083287229342e-01
6.280000000000000426e+01,3.546066574627186885e-01,2.441318754844332417e-01,8.748560566585193987e-01
6.290000000000000568e+01,3.565989332561016467e-01,2.448347453981556121e-01,8.734803189446912475e-01
6.300000000000000000e+01,3.620391789801526428e-01,2.468792671365221680e-01,8.751091990639769946e-01
6.310000000000000142e+01,3.668064992947580039e-01,2.465140745725068194e-01,8.815238973486417828e-01
6.320000000000000284e+01,3.713614790592869030e-01,2.469583005646353302e-01,8.854913668340639310e-01
6.330000000000000426e+01,3.739354153995051999e-01,2.491151436030668576e-01,8.863760180767887853e-01
6.340000000000000568e+01,3.731895185922796121e-01,2.524711847492737138e-01,8.849138601689370276e-01
6.350000000000000000e+01,3.679762229926600292e-01,2.510415069623530560e-01,8.799916879195279762e-01
6.360000000000000142e+01,3.630192184735815952e-01,2.454107926739955980e-01,8.738480750069783642e-01
6.370000000000000284e+01,3.608005292432924782e-01,2.429086168329927242e-01,8.663879236279192764e-01
6.380000000000000426e+01,3.595783916526894552e-01,2.445986185233336996e-01,8.648394485933279530e-01
6.390000000000000568e+01,3.584640373089303389e-01,2.421256083513413648e-01,8.631216038987726824e-01
6.400000000000000000e+01,3.590103934420434406e-01,2.412122695135703321e-01,8.632937384589267626e-01
6.410000000000000853e+01,3.586896875730212764e-01,2.425178204769983525e-01,8.646982030339994685e-01
6.420000000000000284e+01,3.588913480781384391e-01,2.447844188009521138e-01,8.659232364194966447e-01
6.429999999999999716e+01,3.587074338663103212e-01,2.453476644393924322e-01,8.630773588210712832e-01
6.440000000000000568e+01,3.590875164924320351e-01,2.454494199832463752e-01,8.641954588341107524e-01
6.450000000000000000e+01,3.600816487001703980e-01,2.472238723490860768e-01,8.649602033647376675e-01
6.460000000000000853e+01,3.636579891786230201e-01,2.516147527379576920e-01,8.673989950486510336e-01
6.470000000000000284e+01,3.664684491101217745e-01,2.534311274738028641e-01,8.676323006208128685e-01
6.479999999999999716e+01,3.692496082791275058e-01,2.555077164610053408e-01,8.702048224824862066e-01
6.490000000000000568e+01,3.710631137120783962e-01,2.525162531519261622e-01,8.725096577653195240e-01
6.500000000000000000e+01,3.691734007968494602e-01,2.525448324641365594e-01,8.682982106030674441e-01
6.510000000000000853e+01,3.651929243736866115e-01,2.503993273819721255e-01,8.632916481318334556e-01
6.520000000000000284e+01,3.610433545224442375e-01,2.455240474724406929e-01,8.566727196944408096e-01
6.529999999999999716e+01,3.564312759476216397e-01,2.417438243277604260e-01,8.500196886804192165e-01
6.540000000000000568e+01,3.538299042043817066e-01,2.384614329843359748e-01,8.496000827871341698e-01
6.550000000000000000e+01,3.545332459121213753e-01,2.391761416839578713e-01,8.517784636671908993e-01
6.560000000000000853e+01,3.547560684460274172e-01,2.392789362561141553e-01,8.541329781648657749e-01
6.570000000000000284e+01,3.548698063740874376e-01,2.386626813146295600e-01,8.516317780299920148e-01
6.579999999999999716e+01,3.520684226090184943e-01,2.346902157427695756e-01,8.449336301087699841e-01
6.590000000000000568e+01,3.492692579870331770e-01,2.368372088229868389e-01,8.392767288940022885e-01
6.600000000000000000e+01,3.477589148165719513e-01,2.389632742944333144e-01,8.348263683303359661e-01
6.610000000000000853e+01,3.470936364735702218e-01,2.394089481830738997e-01,8.332076313896333852e-01
6.620000000000000284e+01,3.470421497407439881e-01,2.353330143659397300e-01,8.345986214910201539e-01
6.629999999999999716e+01,3.460478691194820988e-01,2.342599856433233707e-01,8.376768950123475443e-01
6.640000000000000568e+01,3.450149448313890033e-01,2.308104243062170657e-01,8.394915913729897872e-01
6.650000000000000000e+01,3.454071825130121676e-01,2.333793166675118824e-01,8.418442920923768780e-01
6.660000000000000853e+01,3.485758115312478367e-01,2.318593166286569696e-01,8.463725864467014359e-01
6.670000000000000284e+01,3.545030781760661331e-01,2.329595456785147345e-01,8.516558394898259277e-01
6.679999999999999716e+01,3.596153185448078271e-01,2.367723830675392549e-01,8.546371810991870710e-01
6.690000000000000568e+01,3.615378331529587319e-01,2.364823188053896130e-01,8.546674394403940278e-01
6.700000000000000000e+01,3.624089941955080385e-01,2.356319235093252418e-01,8.550904543137126668e-01
6.710000000000000853e+01,3.592182563946580420e-01,2.318276147660427444e-01,8.483803692816946906e-01
6.720000000000000284e+01,3.575555639037593103e-01,2.334667604944186126e-01,8.447414368511706462e-01
6.729999999999999716e+01,3.556553798871557870e-01,2.331301214028567992e-01,8.405543908268778841e-01
6.740000000000000568e+01,3.527461009827816962e-01,2.330972320211405491e-01,8.359262093252444181e-01
6.750000000000000000e+01,3.484359290684972410e-01,2.255046548749480018e-01,8.309592116473933920e-01
6.760000000000000853e+01,3.461207638982775059e-01,2.212381333682011952e-01,8.324274731192070620e-01
6.770000000000000284e+01,3.456661715505311983e-01,2.262195385376273016e-01,8.329545214120239738e-01
6.779999999999999716e+01,3.469984073488115994e-01,2.283799852460058066e-01,8.321511720505038179e-01
6.790000000000000568e+01,3.489840051531969412e-01,2.273870490554168178e-01,8.303526286491291764e-01
6.800000000000000000e+01,3.495094879020789191e-01,2.291572052453062225e-01,8.316626915206559723e-01
6.810000000000000853e+01,3.494128508358849694e-01,2.245811340677015266e-01,8.306527147435046610e-01
6.820000000000000284e+01,3.505566478050128887e-01,2.227805804948989610e-01,8.311471183930964068e-01
6.829999999999999716e+01,3.533780161981641132e-01,2.223885934489795435e-01,8.333339024140314910e-01
6.840000000000000568e+01,3.559312367244203412e-01,2.237073660147174126e-01,8.344936424936084673e-01
6.850000000000000000e+01,3.547153317463297983e-01,2.227750952359121850e-01,8.334388766669541537e-01
6.860000000000000853e+01,3.521242767149717623e-01,2.282180560643967682e-01,8.288950452289741699e-01
6.870000000000000284e+01,3.466495779792082010e-01,2.267044544296696607e-01,8.215572952665525230e-01
6.879999999999999716e+01,3.408124360173483969e-01,2.218739787575725875e-01,8.132378082751747783e-01
6.890000000000000568e+01,3.369955587484845805e-01,2.208566762074218315e-01,8.041649011630737087e-01
6.900000000000000000e+01,3.351572326019802706e-01,2.217638438274010526e-01,7.968718423799000528e-01
6.910000000000000853e+01,3.333943552310634217e-01,2.196515201748105439e-01,7.910182999522192837e-01
6.920000000000000284e+01,3.323077084337236475e-01,2.153798058071756671e-01,7.897383523851613241e-01
6.929999999999999716e+01,3.346449646452411275e-01,2.180210428221334151e-01,7.938830389307387492e-01
6.940000000000000568e+01,3.362400317856231169e-01,2.170557496906218575e-01,8.000151853084133124e-01
6.950000000000000000e+01,3.378898514181111756e-01,2.153867071256733712e-01,8.025792446849702166e-01
6.960000000000000853e+01,3.395878391704201804e-01,2.123789151833739286e-01,8.024567902709441869e-01
6.970000000000000284e+01,3.380169453327776519e-01,2.111362906572945008e-01,7.995850579612919784e-01
6.979999999999999716e+01,3.360433199267822690e-01,2.111493821114252267e-01,7.994610022370167712e-01
6.990000000000000568e+01,3.382183447856131342e-01,2.127321007812680298e-01,8.033768119868390789e-01
7.000000000000000000e+01,3.423503260782653213e-01,2.163505492597501967e-01,8.053805202934247731e-01
7.010000000000000853e+01,3.441949697125710195e-01,2.215689045571485882e-01,8.083452525424584811e-01
7.020000000000000284e+01,3.451282338410572303e-01,2.209391191782903996e-01,8.081490020559509713e-01
7.029999999999999716e+01,3.443551588767261862e-01,2.192876080994638766e-01,8.043552513185685537e-01
7.040000000000000568e+01,3.392045712428679027e-01,2.187989186992961577e-01,7.997710587767040691e-01
7.050000000000000000e+01,3.342282863148330896e-01,2.115660222125583245e-01,7.944194605776075946e-01
7.060000000000000853e+01,3.337481142214252516e-01,2.068263737524667079e-01,7.964842089089910759e-01
7.070000000000000284e+01,3.353714400213874125e-01,2.099013185449973284e-01,8.009779456953813881e-01
7.079999999999999716e+01,3.391260812184876405e-01,2.150632597121887313e-01,8.027630754324641682e-01
7.090000000000000568e+01,3.426463744213592566e-01,2.120799346921369011e-01,8.035759127384656253e-01
7.100000000000000000e+01,3.455943805381706535e-01,2.119461848297392315e-01,8.019132168186724474e-01
7.110000000000000853e+01,3.491366633069923897e-01,2.203755622486089638e-01,8.047641457137428844e-01
7.120000000000000284e+01,3.492886315765462713e-01,2.191431978338672371e-01,8.083578060532177201e-01
7.129999999999999716e+01,3.499328555512013494e-01,2.171229979546982214e-01,8.104761155505604275e-01
7.140000000000000568e+01,3.517914282654558411e-01,2.186057802362963709e-01,8.128165131826564638e-01
7.150000000000000000e+01,3.539354493964739223e-01,2.187275500800623385e-01,8.140448461829561388e-01
7.160000000000000853e+01,3.531575359834885353e-01,2.206530639705354402e-01,8.125426355338701834e-01
7.170000000000000284e+01,3.505101255195869903e-01,2.162404101942330403e-01,8.110429308389213165e-01
7.179999999999999716e+01,3.460157817992748908e-01,2.117563652107472827e-01,8.091612323670757112e-01
7.190000000000000568e+01,3.416358612325090527e-01,2.090638962005969270e-01,8.070483296176208521e-01
7.200000000000000000e+01,3.376032513162159909e-01,2.100202789741153486e-01,8.003004452769411081e-01
7.210000000000000853e+01,3.351538235988860137e-01,2.084661378266005616e-01,7.930943188929618914e-01
7.220000000000000284e+01,3.356941408058495280e-01,2.122750798409378248e-01,7.877058822198955701e-01
7.229999999999999716e+01,3.377560824978620979e-01,2.153512866387529701e-01,7.847475743048449859e-01
7.240000000000000568e+01,3.428167033754362936e-01,2.174749665994368808e-01,7.877044925170740841e-01
7.250000000000000000e+01,3.459573613720791085e-01,2.194423702004890397e-01,7.937131887561310606e-01
7.260000000000000853e+01,3.502491061373079195e-01,2.212984587862876773e-01,7.998714871283443273e-01
7.270000000000000284e+01,3.524084055918875191e-01,2.182488419695334803e-01,8.062978330452943432e-01
7.279999999999999716e+01,3.506665057047479994e-01,2.136818331505877244e-01,8.082335691618570683e-01
7.290000000000000568e+01,3.458214212511607766e-01,2.074516295365250729e-01,8.060819499334704874e-01
7.300000000000000000e+01,3.406987876124302761e-01,2.055290222095794428e-01,7.996191757222140817e-01
7.310000000000000853e+01,3.375895102154801153e-01,2.022455032832495281e-01,7.923168393041052360e-01
7.320000000000000284e+01,3.345597740371769602e-01,1.987251918268803375e-01,7.827648149297438129e-01
7.329999999999999716e+01,3.319259861592982475e-01,1.911940339132443822e-01,7.778841633743424078e-01
7.340000000000000568e+01,3.316450173119188105e-01,1.893070553612098694e-01,7.778497604731062776e-01
7.350000000000000000e+01,3.347521399579258539e-01,1.987077414596817304e-01,7.817837751938814250e-01
7.360000000000000853e+01,3.350378492290894128e-01,2.064683238666684684e-01,7.805308727132266311e-01
7.370000000000000284e+01,3.345652107464986980e-01,2.063648708913810859e-01,7.802071167753957814e-01
7.379999999999999716e+01,3.309470006085888927e-01,2.031125851523010450e-01,7.740694725500568696e-01
7.390000000000000568e+01,3.268273246238450058e-01,2.021277215707447672e-01,7.668512510346301436e-01
7.400000000000000000e+01,3.230821617564398340e-01,2.010609994711856641e-01,7.633676260545857462e-01
7.410000000000000853e+01,3.207160700480531923e-01,1.931780021076044684e-01,7.668159325100870616e-01
7.420000000000000284e+01,3.235619533637017486e-01,1.975856312792141356e-01,7.731152497652129529e-01
7.429999999999999716e+01,3.285810950291063182e-01,2.011966718070642424e-01,7.804399325864584958e-01
7.440000000000000568e+01,3.346325864596519928e-01,1.987744219792282607e-01,7.844597229352988643e-01
7.450000000000000000e+01,3.405960225806182740e-01,1.990974853625040453e-01,7.893382058212720098e-01
7.460000000000000853e+01,3.408992658155288735e-01,2.014317867591838562e-01,7.914381921819658716e-01
7.470000000000000284e+01,3.415492556815517555e-01,2.014478099828007074e-01,7.916122215833281128e-01
7.479999999999999716e+01,3.432672116999054279e-01,2.069809344636005244e-01,7.927472321089332752e-01
7.490000000000000568e+01,3.438987254713343211e-01,2.068065979461105874e-01,7.924452373743726685e-01
7.500000000000000000e+01,3.416865353455016963e-01,2.132131417327609302e-01,7.979086290467013454e-01
7.510000000000000853e+01,3.425966233649401782e-01,2.128806412126275083e-01,7.966100192413037018e-01
7.520000000000000284e+01,3.425299165485075625e-01,2.072004953979154074e-01,7.947474925301557525e-01
7.529999999999999716e+01,3.411579552859726472e-01,1.991780517607789625e-01,7.933485017898670444e-01
7.540000000000000568e+01,3.373015163601004174e-01,2.007017399871254548e-01,7.931538885751567847e-01
7.550000000000000000e+01,3.336458363259613980e-01,1.996902137583715375e-01,7.923366735553487583e-01
7.560000000000000853e+01,3.315284125134132509e-01,1.951996824779325124e-01,7.945370369026316659e-01
7.570000000000000284e+01,3.269513629342855610e-01,1.923055262508989727e-01,7.910931388697244326e-01
7.579999999999999716e+01,3.271254027908376827e-01,1.934532281073398363e-01,7.899722257729626662e-01
7.590000000000000568e+01,3.357830232057806841e-01,1.970418366075938621e-01,8.033675164917090106e-01
7.600000000000000000e+01,3.405553208388985564e-01,1.990176720422252854e-01,8.103587043014479629e-01
7.610000000000000853e+01,3.446186245919617974e-01,2.035140648886170911e-01,8.127505435195068184e-01
7.620000000000000284e+01,3.479209148542972696e-01,2.044163485738247354e-01,8.106604994733452862e-01
7.629999999999999716e+01,3.529941773300314112e-01,2.076664187644199078e-01,8.128028281872832217e-01
7.640000000000000568e+01,3.603543440933276165e-01,2.125814479241496247e-01,8.162637996590974554e-01
7.650000000000000000e+01,3.622336469874282705e-01,2.139322568980273065e-01,8.189230074028296391e-01
7.660000000000000853e+01,3.557430038472065847e-01,2.093276093315511732e-01,8.092867238152001708e-01
7.670000000000000284e+01,3.461598364446926701e-01,1.987118955342679905e-01,7.945978359387876333e-01
7.680000000000001137e+01,3.382412054880953867e-01,1.949121205599993190e-01,7.824315130788954686e-01
7.690000000000000568e+01,3.360239963034003519e-01,1.955780138262480927e-01,7.822076928320101930e-01
7.700000000000000000e+01,3.341168589004068212e-01,1.977060930713443465e-01,7.817001548498477836e-01
7.710000000000000853e+01,3.247294263006687554e-01,1.931086190184760076e-01,7.822255796357796553e-01
7.720000000000000284e+01,3.163385171094308390e-01,1.977699502155258471e-01,7.771643871437147189e-01
7.730000000000001137e+01,3.164407811264030590e-01,1.949658229502694018e-01,7.772703227930257697e-01
7.740000000000000568e+01,3.184175214463195736e-01,1.892572258428498466e-01,7.851642968298199188e-01
7.750000000000000000e+01,3.239356171258638284e-01,1.919416131775347201e-01,7.904346734865117519e-01
7.760000000000000853e+01,3.321027909030872527e-01,1.974476959817653421e-01,7.937856732248345093e-01
7.770000000000000284e+01,3.375252442492565619e-01,1.965505271868364934e-01,7.969627500085761929e-01
7.780000000000001137e+01,3.406178319633805240e-01,2.025829198628093797e-01,8.070949655818627777e-01
7.790000000000000568e+01,3.400565273097706509e-01,2.024033371557330541e-01,8.117018525450704347e-01
7.800000000000000000e+01,3.361562836235075791e-01,1.948240550667414417e-01,8.078956700125079493e-01
7.810000000000000853e+01,3.290859956694657251e-01,1.894969789522447101e-01,7.967868934677477810e-01
7.820000000000000284e+01,3.198632704616239386e-01,1.910248675444109201e-01,7.866599563700653608e-01
7.830000000000001137e+01,3.175678954362360917e-01,1.908866677595556782e-01,7.803438734816150468e-01
7.840000000000000568e+01,3.178704296401224649e-01,1.930944823163136814e-01,7.823997986951586325e-01
7.850000000000000000e+01,3.185937256597985989e-01,1.911902803154540420e-01,7.889748338621007662e-01
7.860000000000000853e+01,3.217541206896013528e-01,1.963824360785729195e-01,7.966702621818083641e-01
7.870000000000000284e+01,3.199510018871253858e-01,1.887213847254533838e-01,7.939944532238549790e-01
7.880000000000001137e+01,3.125492022557603278e-01,1.695873162463490957e-01,7.827997474361677588e-01
7.890000000000000568e+01,3.078626644004688884e-01,1.631963549320455675e-01,7.844495397949208249e-01
7.900000000000000000e+01,3.164284533407149547e-01,1.671966905461444997e-01,7.961068342751687066e-01
7.910000000000000853e+01,3.184496896461948001e-01,1.850809713129129841e-01,8.082665476959859374e-01
7.920000000000000284e+01,3.211518648573672419e-01,1.859056516403301829e-01,8.096735849478450264e-01
7.930000000000001137e+01,3.247011655374706374e-01,1.854111687575611400e-01,8.281033014697858352e-01
7.940000000000000568e+01,3.335850421389244813e-01,1.812184442444983723e-01,8.494677166752860886e-01
7.950000000000000000e+01,3.512535040277100507e-01,1.587167261868240586e-01,8.697021543625209627e-01
7.960000000000000853e+01,3.598086768088119558e-01,1.671960485841026689e-01,8.816512948748816969e-01
7.970000000000000284e+01,3.592221692109907605e-01,1.914685525927330156e-01,8.634237610663058060e-01
7.980000000000001137e+01,3.716811439398062245e-01,2.201683271144548870e-01,8.585204507918735573e-01
7.990000000000000568e+01,3.807970381595369713e-01,2.345236622667713489e-01,8.612563777110119334e-01
8.000000000000000000e+01,3.937634961779462039e-01,2.001665682032611748e-01,8.817079301558168325e-01
