lag_ps,Zr_A2,O_A2,Cl_A2
5.810000000000000142e+01,2.286982988562065444e-01,2.010632789711755131e-01,5.871513739775684471e-01
5.820000000000000284e+01,2.293493050877697115e-01,2.016785387978322630e-01,5.890071577367956834e-01
5.830000000000000426e+01,2.298669944421406763e-01,2.027942641053412098e-01,5.901561034228048896e-01
5.840000000000000568e+01,2.304401580320049880e-01,2.031703219518134484e-01,5.894430004113805355e-01
5.850000000000000000e+01,2.327822655590937595e-01,2.031108143427165502e-01,5.915559073782671318e-01
5.860000000000000142e+01,2.332961401981625549e-01,2.041160239371828389e-01,5.921591746280640001e-01
5.870000000000000284e+01,2.345853545195061285e-01,2.067360592054152957e-01,5.943316658469951497e-01
5.880000000000000426e+01,2.337672934427658944e-01,2.088781290230765642e-01,5.909653064469132522e-01
5.890000000000000568e+01,2.333483279899940255e-01,2.087456954219070182e-01,5.887686601589667834e-01
5.900000000000000000e+01,2.324873384125269449e-01,2.073171793496627058e-01,5.888088169667871075e-01
5.910000000000000142e+01,2.329429890456196084e-01,2.048950740593628861e-01,5.907763069829782276e-01
5.920000000000000284e+01,2.325686544139716483e-01,2.030363128239725257e-01,5.934476559888073322e-01
5.930000000000000426e+01,2.331991280686251111e-01,2.033832559300315368e-01,5.965422388279835175e-01
5.940000000000000568e+01,2.329322427800366302e-01,2.018064808842174873e-01,5.995730321464953771e-01
5.950000000000000000e+01,2.335863812818194385e-01,2.030957745052750785e-01,6.022529502452624861e-01
5.960000000000000142e+01,2.369991722743455265e-01,2.035463069836461747e-01,6.022511197085100854e-01
5.970000000000000284e+01,2.387076362542888963e-01,2.063760667781357194e-01,5.988148265064574538e-01
5.980000000000000426e+01,2.406177474998135446e-01,2.112457732347386430e-01,5.980411260869363810e-01
5.990000000000000568e+01,2.427531531628967509e-01,2.126511989477823383e-01,6.003925489662664816e-01
6.000000000000000000e+01,2.423167102279830398e-01,2.145647632737806287e-01,6.023916710558644416e-01
6.010000000000000142e+01,2.406276096845105517e-01,2.143612616590108988e-01,5.996271400350065006e-01
6.020000000000000284e+01,2.380170739093027954e-01,2.120530964937008267e-01,5.950794586483334481e-01
6.030000000000000426e+01,2.355199491379545151e-01,2.122702792952309847e-01,5.938253024702646599e-01
6.040000000000000568e+01,2.350009550633927746e-01,2.086427745971249359e-01,5.923437054985432049e-01
6.050000000000000000e+01,2.329477746123223836e-01,2.043766400564298036e-01,5.900226516393292098e-01
6.060000000000000142e+01,2.318607903002650739e-01,2.044842056326653945e-01,5.872080509421198080e-01
6.070000000000000284e+01,2.315350216832796626e-01,2.028090289862475304e-01,5.872474136163630121e-01
6.080000000000000426e+01,2.300561550065087224e-01,2.036462242222672192e-01,5.826724167285270983e-01
6.090000000000000568e+01,2.280959392701356059e-01,2.018298867035382138e-01,5.777129847629205450e-01
6.100000000000000000e+01,2.269094152718921509e-01,2.002798369499015352e-01,5.759411325732525233e-01
6.110000000000000142e+01,2.267338444839010758e-01,1.993847617415721307e-01,5.745599616798761078e-01
6.120000000000000284e+01,2.284686261296144383e-01,2.005204334397613919e-01,5.730983554511824840e-01
6.130000000000000426e+01,2.282424611452483487e-01,2.040267304047595487e-01,5.739581853054120941e-01
6.140000000000000568e+01,2.274091495996274637e-01,2.059015909199465588e-01,5.747577721962715547e-01
6.150000000000000000e+01,2.272319528865558158e-01,2.040300562790962613e-01,5.761375909857526789e-01
6.160000000000000142e+01,2.261808540395998102e-01,2.049160170249552659e-01,5.749683154176188360e-01
6.170000000000000284e+01,2.269292317398498571e-01,2.019164172345088160e-01,5.741839342863589435e-01
6.180000000000000426e+01,2.294152730144357055e-01,2.063869659734202389e-01,5.737492923924519816e-01
6.190000000000000568e+01,2.291112586034450005e-01,2.048536725350364185e-01,5.730592515726330438e-01
6.200000000000000000e+01,2.291181566558063709e-01,2.047839354608363693e-01,5.734557225038723338e-01
6.210000000000000142e+01,2.283240973888338576e-01,2.066266804617327979e-01,5.741698043763537873e-01
6.220000000000000284e+01,2.286545081452850126e-01,2.030980812759971277e-01,5.756924902041170578e-01
6.230000000000000426e+01,2.281254811377224634e-01,2.009848912631048423e-01,5.776473531941926920e-01
6.240000000000000568e+01,2.269112637795197562e-01,2.005258168062984125e-01,5.756451479363408064e-01
6.250000000000000000e+01,2.276041246192111178e-01,2.016820948614317655e-01,5.738996214736401535e-01
6.260000000000000142e+01,2.297402612866181193e-01,2.016747639570223294e-01,5.752030041187943254e-01
6.270000000000000284e+01,2.313380490913078680e-01,2.033799563815861522e-01,5.775989234232882241e-01
6.280000000000000426e+01,2.311416031856123598e-01,2.016841705973804189e-01,5.758344530664014638e-01
6.290000000000000568e+01,2.281167104954295866e-01,1.992173539594922216e-01,5.736880067062331001e-01
6.300000000000000000e+01,2.243501032292431752e-01,1.997350235335708102e-01,5.688710382722612646e-01
6.310000000000000142e+01,2.221336087578371365e-01,1.985246552344480664e-01,5.652539791336319563e-01
6.320000000000000284e+01,2.210292799055746660e-01,1.975179710134680744e-01,5.659028559390765212e-01
6.330000000000000426e+01,2.190407646840613343e-01,2.004134214228764366e-01,5.653921993507370347e-01
6.340000000000000568e+01,2.195914870250155193e-01,2.017824598641234923e-01,5.642043277145106783e-01
6.350000000000000000e+01,2.222149695892626786e-01,2.024653410112773888e-01,5.669740760617804076e-01
6.360000000000000142e+01,2.246724399260724148e-01,2.046140406467653328e-01,5.714599951767489472e-01
6.370000000000000284e+01,2.288742776934489520e-01,2.079164399690170417e-01,5.752904111175052293e-01
6.380000000000000426e+01,2.318720015020193093e-01,2.094024568173422363e-01,5.761168090003441211e-01
6.390000000000000568e+01,2.325939299432621954e-01,2.094251520421770707e-01,5.764620965936548824e-01
6.400000000000000000e+01,2.320465343233306110e-01,2.071086200228627328e-01,5.747557603276101101e-01
6.410000000000000853e+01,2.279155315410399119e-01,2.023618266550102629e-01,5.693491566952596505e-01
6.420000000000000284e+01,2.224769399837430162e-01,2.009045959407381177e-01,5.606391529765072379e-01
6.429999999999999716e+01,2.187155945950334246e-01,1.974055466002768433e-01,5.532930888313327689e-01
6.440000000000000568e+01,2.153435259277620972e-01,1.911849929594512110e-01,5.496917296159349320e-01
6.450000000000000000e+01,2.149910183448264511e-01,1.888610051768369047e-01,5.504576997305961061e-01
6.460000000000000853e+01,2.142236640647175172e-01,1.912765380160416917e-01,5.534884454406601151e-01
6.470000000000000284e+01,2.144850670344168597e-01,1.907538561797564314e-01,5.545037239359527081e-01
6.479999999999999716e+01,2.151972197854613578e-01,1.913588319586350950e-01,5.522198619092989480e-01
6.490000000000000568e+01,2.148677514768739805e-01,1.927414662674911960e-01,5.516101256285093068e-01
6.500000000000000000e+01,2.157356657954538903e-01,1.966783178017509071e-01,5.503350233990762508e-01
6.510000000000000853e+01,2.192129896153837687e-01,2.007027433996416144e-01,5.528513267279111520e-01
6.520000000000000284e+01,2.205932289281918313e-01,2.036372394399828811e-01,5.552726748652969668e-01
6.529999999999999716e+01,2.234542068419827776e-01,2.042801772007802052e-01,5.607475077959059861e-01
6.540000000000000568e+01,2.268463923987129038e-01,2.072163207415347874e-01,5.655784900607775390e-01
6.550000000000000000e+01,2.253398207506236983e-01,2.061125830920527424e-01,5.617512993076194672e-01
6.560000000000000853e+01,2.214664918577720909e-01,1.996301324908853481e-01,5.533126214995682801e-01
6.570000000000000284e+01,2.192892301950959133e-01,1.968469260515876840e-01,5.478548929065197859e-01
6.579999999999999716e+01,2.171451674791166353e-01,1.948764832294058724e-01,5.473467933816164033e-01
6.590000000000000568e+01,2.146673938561605155e-01,1.945870316744165718e-01,5.467852029500626099e-01
6.600000000000000000e+01,2.164943872723440743e-01,1.978880115404829110e-01,5.473227283572568158e-01
6.610000000000000853e+01,2.191918406871054270e-01,2.011887135082346956e-01,5.441017716408977911e-01
6.620000000000000284e+01,2.197107790153867701e-01,2.014988073679459812e-01,5.424512560985902399e-01
6.629999999999999716e+01,2.199265469900287540e-01,2.014116102971771627e-01,5.424186814032887494e-01
6.640000000000000568e+01,2.191769996832878264e-01,2.023289036652538009e-01,5.417175098262158039e-01
6.650000000000000000e+01,2.198205087102253485e-01,1.990667513175700121e-01,5.403979829856576655e-01
6.660000000000000853e+01,2.197731927870927582e-01,2.015386029517950706e-01,5.388241073466891740e-01
6.670000000000000284e+01,2.189278420422930971e-01,2.043623395723703218e-01,5.396580912385615658e-01
6.679999999999999716e+01,2.189979207997625466e-01,2.002383107456741917e-01,5.406081089699658060e-01
6.690000000000000568e+01,2.198040533202010594e-01,2.036817732937836467e-01,5.436199726392050291e-01
6.700000000000000000e+01,2.184171903450596308e-01,2.012717993790179571e-01,5.438409871724368960e-01
6.710000000000000853e+01,2.155584969767966041e-01,1.999256018488028419e-01,5.387604140076239778e-01
6.720000000000000284e+01,2.138986145662146732e-01,1.976069229688806328e-01,5.353732816035147168e-01
6.729999999999999716e+01,2.156996076605559864e-01,1.983930984868493841e-01,5.366735324258811168e-01
6.740000000000000568e+01,2.185315222736502194e-01,2.021104696888829377e-01,5.406652942859718758e-01
6.750000000000000000e+01,2.203119184394707608e-01,2.015289232315846946e-01,5.441208480465580255e-01
6.760000000000000853e+01,2.213033052010001667e-01,2.026462582189753059e-01,5.448278674996267501e-01
6.770000000000000284e+01,2.223795578719128807e-01,2.025738513629897763e-01,5.483920471981983402e-01
6.779999999999999716e+01,2.218931533180139026e-01,2.070263275067633635e-01,5.493433961480184147e-01
6.790000000000000568e+01,2.207948548216059903e-01,2.046456635356078690e-01,5.488440590802867725e-01
6.800000000000000000e+01,2.213789567007752868e-01,2.015722364279352585e-01,5.489531250294023002e-01
6.810000000000000853e+01,2.198750029826235242e-01,2.043404340764124472e-01,5.427582946873946712e-01
6.820000000000000284e+01,2.203951420238167980e-01,2.025296884812634868e-01,5.439092332821273690e-01
6.829999999999999716e+01,2.204240404815075716e-01,2.033598670679799825e-01,5.472116271039043633e-01
6.840000000000000568e+01,2.224253290791373683e-01,2.010649735837875818e-01,5.506570644460172526e-01
6.850000000000000000e+01,2.237678238144993892e-01,2.004123098186219309e-01,5.515421839361334122e-01
6.860000000000000853e+01,2.215622955859739840e-01,1.986917322278343168e-01,5.483000925734408115e-01
6.870000000000000284e+01,2.196743138827919883e-01,2.014581923832558796e-01,5.432728154550893196e-01
6.879999999999999716e+01,2.177170369723371857e-01,2.018596303544542003e-01,5.376678295647924211e-01
6.890000000000000568e+01,2.134948077769424912e-01,1.976519481199576211e-01,5.290955902345633177e-01
6.900000000000000000e+01,2.109797013442861746e-01,1.970216980438827536e-01,5.228890079026858873e-01
6.910000000000000853e+01,2.136727078808728642e-01,1.991285275255030018e-01,5.249684557149970621e-01
6.920000000000000284e+01,2.151129751493258968e-01,1.993857326261317120e-01,5.281350281975999428e-01
6.929999999999999716e+01,2.165698395423635292e-01,1.981218126096638554e-01,5.297742737958301973e-01
6.940000000000000568e+01,2.167257462093883369e-01,1.977981744494889949e-01,5.304814309076381074e-01
6.950000000000000000e+01,2.161140192626057888e-01,1.966269356623128184e-01,5.279660878358376497e-01
6.960000000000000853e+01,2.157793494399475043e-01,1.941928302451747246e-01,5.282900638590811715e-01
6.970000000000000284e+01,2.154533567458532528e-01,1.961729427206172771e-01,5.264390317055345214e-01
6.979999999999999716e+01,2.141508711554195865e-01,1.946132813215878943e-01,5.219529986112438902e-01
6.990000000000000568e+01,2.123723202410431887e-01,1.911061608198603157e-01,5.168156615649805996e-01
7.000000000000000000e+01,2.088152832249701440e-01,1.897953132413564836e-01,5.144578714931830055e-01
7.010000000000000853e+01,2.070462093026744776e-01,1.885375080362241829e-01,5.161915279461057882e-01
7.020000000000000284e+01,2.081582074097482471e-01,1.922398682668847447e-01,5.192651830034691329e-01
7.029999999999999716e+01,2.091833899006916853e-01,1.939325427512776645e-01,5.196211669510675257e-01
7.040000000000000568e+01,2.106494345710060445e-01,1.948304869830050634e-01,5.241965875742131686e-01
7.050000000000000000e+01,2.104960165886575196e-01,1.935112703345953922e-01,5.220991246877079162e-01
7.060000000000000853e+01,2.089753070802966850e-01,1.926606203888860669e-01,5.173253980774689120e-01
7.070000000000000284e+01,2.111013336378692318e-01,1.944496135368151968e-01,5.195507918138623227e-01
7.079999999999999716e+01,2.127730038630514520e-01,1.986580008153522314e-01,5.232690712905323505e-01
7.090000000000000568e+01,2.144139252425594222e-01,1.999727010845176178e-01,5.242303334189294395e-01
7.100000000000000000e+01,2.139043762142261995e-01,2.031297942174314086e-01,5.237457722543945593e-01
7.110000000000000853e+01,2.139676482693269877e-01,2.003230344822970743e-01,5.226255591449462390e-01
7.120000000000000284e+01,2.158514181464967208e-01,1.970654653046210458e-01,5.242543708809179748e-01
7.129999999999999716e+01,2.201311345636383920e-01,2.026852778731969007e-01,5.288230790317398622e-01
7.140000000000000568e+01,2.244791928192337860e-01,2.040163390043028546e-01,5.347059079417589844e-01
7.150000000000000000e+01,2.233067476565814280e-01,2.031297087142212576e-01,5.348484505310565629e-01
7.160000000000000853e+01,2.226776607816700060e-01,2.008598074196658867e-01,5.351149143880542525e-01
7.170000000000000284e+01,2.220468221284668808e-01,2.056189518495721569e-01,5.355951617183817293e-01
7.179999999999999716e+01,2.208841369469152771e-01,2.074218568839970023e-01,5.346052282254982746e-01
7.190000000000000568e+01,2.194363284297168037e-01,2.058545857972444992e-01,5.352496988088992769e-01
7.200000000000000000e+01,2.185130945591164664e-01,2.067329017156953608e-01,5.343426332751686214e-01
7.210000000000000853e+01,2.185235837143527926e-01,2.062327355759533687e-01,5.327460374841925805e-01
7.220000000000000284e+01,2.181641540641012511e-01,2.031399056150973992e-01,5.295686163757427067e-01
7.229999999999999716e+01,2.164792528549978612e-01,2.008699028056432911e-01,5.222736516107171489e-01
7.240000000000000568e+01,2.126301950151291975e-01,1.937803769532359666e-01,5.148846954650714292e-01
7.250000000000000000e+01,2.083900265261680040e-01,1.949034526946473445e-01,5.103475297327896287e-01
7.260000000000000853e+01,2.050864944592355188e-01,1.904626055271096963e-01,5.087926689943681469e-01
7.270000000000000284e+01,2.010546247159366307e-01,1.825015299754819409e-01,5.048735989993539119e-01
7.279999999999999716e+01,1.982072909812900019e-01,1.805834251962027404e-01,5.036465161980554495e-01
7.290000000000000568e+01,2.008454672950463760e-01,1.886506550744165844e-01,5.070487529307720065e-01
7.300000000000000000e+01,2.029405444638671951e-01,1.871747335022495573e-01,5.041765037188801202e-01
7.310000000000000853e+01,2.048709029501073198e-01,1.928364371557964307e-01,5.041534894615514739e-01
7.320000000000000284e+01,2.050064171560681825e-01,1.926508553339469909e-01,5.091890715228302167e-01
7.329999999999999716e+01,2.082134097783142346e-01,1.942945126572414583e-01,5.147549284848479401e-01
7.340000000000000568e+01,2.120565131749440613e-01,1.996319119978393342e-01,5.165366348558270149e-01
7.350000000000000000e+01,2.113969012697945460e-01,1.998114446568086955e-01,5.139643096854052962e-01
7.360000000000000853e+01,2.126900464539517033e-01,1.928126711113377079e-01,5.162133673446152038e-01
7.370000000000000284e+01,2.155813237323654930e-01,1.940042749956424339e-01,5.179923001700723617e-01
7.379999999999999716e+01,2.164585557390443504e-01,1.919199335499210957e-01,5.173353843207096903e-01
7.390000000000000568e+01,2.141599211723325680e-01,1.923868160105406677e-01,5.193103240376503171e-01
7.400000000000000000e+01,2.078839884587364295e-01,1.944242898065257352e-01,5.145650197667188674e-01
7.410000000000000853e+01,1.973610760941746645e-01,1.893855761815594063e-01,5.023948831396719550e-01
7.420000000000000284e+01,1.907902319110486300e-01,1.897812518103479673e-01,4.925908413352070858e-01
7.429999999999999716e+01,1.883973558922260316e-01,1.909642746144287750e-01,4.897007715913640480e-01
7.440000000000000568e+01,1.912278346815508845e-01,1.945851152854393140e-01,4.942931393558101516e-01
7.450000000000000000e+01,1.964902175882097257e-01,1.950312708525742678e-01,5.007369221322165442e-01
7.460000000000000853e+01,2.034836084706821424e-01,2.002124967105336772e-01,5.065417253955089016e-01
7.470000000000000284e+01,2.092552996458389991e-01,2.042289057799291652e-01,5.124039906535755584e-01
7.479999999999999716e+01,2.083131127497137580e-01,2.051945971285027426e-01,5.179150902025868586e-01
7.490000000000000568e+01,2.105053295258795809e-01,2.019843265253431497e-01,5.265007247784674327e-01
7.500000000000000000e+01,2.117415933767179959e-01,2.040494400183932022e-01,5.325013257425696978e-01
7.510000000000000853e+01,2.140460383468393013e-01,2.063577979684863561e-01,5.360961734685173452e-01
7.520000000000000284e+01,2.160080993149233464e-01,2.019818165200018001e-01,5.330954656138942038e-01
7.529999999999999716e+01,2.189009718379908709e-01,2.029752693931931029e-01,5.308901487682274878e-01
7.540000000000000568e+01,2.181070464396755448e-01,2.014267259622886941e-01,5.286125842925637475e-01
7.550000000000000000e+01,2.128641828560174087e-01,1.997500072799480442e-01,5.222191833240406034e-01
7.560000000000000853e+01,2.015816570327345347e-01,1.870917069439078373e-01,5.087201893997476132e-01
7.570000000000000284e+01,1.911099811381243296e-01,1.791676405891017843e-01,4.995354425674708998e-01
7.579999999999999716e+01,1.865210956037107459e-01,1.706738503900724901e-01,4.912121327219188816e-01
7.590000000000000568e+01,1.861134655665220017e-01,1.751540354761770002e-01,4.863562893985792779e-01
7.600000000000000000e+01,1.898329905248218319e-01,1.758040963637197418e-01,4.906439764270056347e-01
7.610000000000000853e+01,1.950271949991851661e-01,1.827843565870080622e-01,5.003237363695649531e-01
7.620000000000000284e+01,1.987048118692656962e-01,1.847709103665751973e-01,5.070109686942010363e-01
7.629999999999999716e+01,2.008613792987619662e-01,1.846761574035500897e-01,5.119897853158839052e-01
7.640000000000000568e+01,1.984527104502063488e-01,1.810722269247879712e-01,5.053650663174825697e-01
7.650000000000000000e+01,1.937721720123798397e-01,1.735102145516038419e-01,4.970717360765095627e-01
7.660000000000000853e+01,1.911895868327157522e-01,1.772252874532483924e-01,4.907364620639839692e-01
7.670000000000000284e+01,1.893800140951945321e-01,1.808006834407422936e-01,4.854532523762383756e-01
7.680000000000001137e+01,1.875484879832088059e-01,1.772466694650600139e-01,4.777350630066068971e-01
7.690000000000000568e+01,1.854519353965304873e-01,1.787045227176406736e-01,4.724930195901344554e-01
7.700000000000000000e+01,1.829360439180895692e-01,1.787963590274667114e-01,4.631999545367717630e-01
7.710000000000000853e+01,1.793578855178704357e-01,1.819219406106712122e-01,4.539261984488372481e-01
7.720000000000000284e+01,1.758332964390789954e-01,1.784888579743946213e-01,4.506490565334949072e-01
7.730000000000001137e+01,1.795315974332180042e-01,1.758148562805852966e-01,4.484606605059002216e-01
7.740000000000000568e+01,1.819568429129418408e-01,1.799421095881764132e-01,4.517878475556991180e-01
7.750000000000000000e+01,1.843586932297132941e-01,1.940433759654958679e-01,4.575640402594577938e-01
7.760000000000000853e+01,1.822938305291234573e-01,1.902603361821448014e-01,4.565731834805614731e-01
7.770000000000000284e+01,1.794108821162917755e-01,1.826493475176355075e-01,4.591484300984063349e-01
7.780000000000001137e+01,1.761106487781154417e-01,1.821844207887773071e-01,4.540649106112427114e-01
7.790000000000000568e+01,1.774921192666299719e-01,1.811193899903637272e-01,4.465402951514276797e-01
7.800000000000000000e+01,1.780795492247764233e-01,1.778858388759776143e-01,4.423110719454779183e-01
7.810000000000000853e+01,1.765626210117386130e-01,1.674848522553090135e-01,4.428758729823166762e-01
7.820000000000000284e+01,1.790689315666110504e-01,1.745970057050096891e-01,4.449742458486706242e-01
7.830000000000001137e+01,1.763698860562186166e-01,1.646758093027177183e-01,4.392511374148374559e-01
7.840000000000000568e+01,1.734739043310576656e-01,1.847366072232675682e-01,4.377755842770525985e-01
7.850000000000000000e+01,1.773856876445109032e-01,1.976404549714669556e-01,4.427431489808271170e-01
7.860000000000000853e+01,1.812930805611039642e-01,2.123283537847820146e-01,4.476743609435782090e-01
7.870000000000000284e+01,1.845679303525322723e-01,2.048731360118397071e-01,4.517385397336319275e-01
7.880000000000001137e+01,1.866030235880438704e-01,1.999301008450859174e-01,4.597530064354477530e-01
7.890000000000000568e+01,1.849531565700558711e-01,2.014472839705624130e-01,4.647759652798078567e-01
7.900000000000000000e+01,1.911452698419128515e-01,1.945697406980534394e-01,4.634776287471478184e-01
7.910000000000000853e+01,1.905074945123748920e-01,1.843319087887063945e-01,4.656265891938302648e-01
7.920000000000000284e+01,1.821515690047783853e-01,1.824648714687397144e-01,4.737936324023417911e-01
7.930000000000001137e+01,1.798092413132129919e-01,1.923331613324527345e-01,4.824586733474453548e-01
7.940000000000000568e+01,1.889583853424591509e-01,1.920164178516192144e-01,4.828293095954633851e-01
7.950000000000000000e+01,1.942933030689791563e-01,1.978289520254183920e-01,4.750250056205306826e-01
7.960000000000000853e+01,1.894135340615245300e-01,1.757017882918024965e-01,4.697671407513099306e-01
7.970000000000000284e+01,1.821173206894916019e-01,1.782271213880072536e-01,4.553210135326267727e-01
7.980000000000001137e+01,1.856182128131433073e-01,1.711927482126739120e-01,4.688764831187786641e-01
7.990000000000000568e+01,1.937023610193060741e-01,1.510233229626370688e-01,4.932468988120513043e-01
8.000000000000000000e+01,1.975931364568613846e-01,1.472767549354343231e-01,5.252464731836543610e-01
