lag_ps,Li_MSD_A2
5.480000000000000426e+01,3.335806799321810345e+00
5.490000000000000568e+01,3.338896996515887228e+00
5.500000000000000000e+01,3.341619477145146622e+00
5.510000000000000142e+01,3.347528669480600350e+00
5.520000000000000284e+01,3.349713007184171421e+00
5.530000000000000426e+01,3.352554968165023741e+00
5.540000000000000568e+01,3.353635335668115669e+00
5.550000000000000000e+01,3.359708946871676538e+00
5.560000000000000142e+01,3.359587960573273246e+00
5.570000000000000284e+01,3.361861658883767312e+00
5.580000000000000426e+01,3.368165922488294051e+00
5.590000000000000568e+01,3.375731136902158980e+00
5.600000000000000000e+01,3.382725353178315242e+00
5.610000000000000142e+01,3.384976748216997233e+00
5.620000000000000284e+01,3.381006221750970653e+00
5.630000000000000426e+01,3.380205042940812810e+00
5.640000000000000568e+01,3.378868471725005040e+00
5.650000000000000000e+01,3.386135825714215120e+00
5.660000000000000142e+01,3.397298991619706943e+00
5.670000000000000284e+01,3.404503403404834039e+00
5.680000000000000426e+01,3.418842641407063621e+00
5.690000000000000568e+01,3.424975142450071619e+00
5.700000000000000000e+01,3.432692409425712743e+00
5.710000000000000142e+01,3.450163167231844241e+00
5.720000000000000284e+01,3.459841703182009898e+00
5.730000000000000426e+01,3.467909520850838145e+00
5.740000000000000568e+01,3.465008839604713398e+00
5.750000000000000000e+01,3.466678894013394352e+00
5.760000000000000142e+01,3.471814651241728278e+00
5.770000000000000284e+01,3.471434766418409534e+00
5.780000000000000426e+01,3.473792973089662173e+00
5.790000000000000568e+01,3.477503921591806435e+00
5.800000000000000000e+01,3.480876168796632975e+00
