time_ps,T_K,PE_eV_atom,P_GPa,rho_g_cm3
5.550000000000000711e+00,4.351417654599999878e+02,-6.250495890241935193e+00,1.542871271348300155e+00,2.519139757470485463e+00
5.600000000000000533e+00,4.656133095499999968e+02,-6.248314267096774621e+00,-5.378174527100000324e-01,2.471237658853678631e+00
5.650000000000000355e+00,5.049493482699999731e+02,-6.249682074999999948e+00,1.404010812666666441e-01,2.424487693328532423e+00
5.700000000000000178e+00,4.727118988400000035e+02,-6.243647975000000017e+00,-2.085410914466666821e+00,2.395850505787008089e+00
5.750000000000000000e+00,4.755951946900000280e+02,-6.244504452338709655e+00,-2.131940209356666671e-01,2.405860009980234970e+00
5.800000000000000711e+00,4.502720977700000162e+02,-6.242575099919354997e+00,-2.976200931766666558e-01,2.431061984922990415e+00
5.850000000000000533e+00,4.788318322299999750e+02,-6.248347583467741551e+00,-2.727779360766666716e-01,2.455268501252349189e+00
5.900000000000000355e+00,4.158202937899999938e+02,-6.244203799596773408e+00,6.169649929666666255e-01,2.477449674254522005e+00
5.950000000000000178e+00,4.582364142399999878e+02,-6.253686512338709313e+00,1.826189158500000076e-01,2.488816933127892650e+00
6.000000000000000000e+00,4.355107048300000088e+02,-6.254004720967741626e+00,-7.327775505033332637e-01,2.486309555564905072e+00
6.050000000000000711e+00,4.267883782999999767e+02,-6.253658292661290474e+00,1.061537264276666725e+00,2.477683690505417147e+00
6.100000000000000533e+00,4.104652969699999971e+02,-6.248877043225806283e+00,-8.681290870866665843e-01,2.462979420432485522e+00
6.150000000000000355e+00,4.644317098600000122e+02,-6.246597018467742402e+00,-5.379180358066667500e-01,2.449295350301111451e+00
6.200000000000000178e+00,4.484598274900000092e+02,-6.239349117419354940e+00,-1.787642059900000080e-01,2.445930859282846814e+00
6.250000000000000000e+00,4.779177947300000255e+02,-6.241695447419354892e+00,6.361701117333332656e-01,2.448181173165394409e+00
6.300000000000000711e+00,4.632411709900000005e+02,-6.240157520080645170e+00,-4.810541130099999507e-01,2.447452179858240928e+00
6.350000000000000533e+00,4.721152286999999887e+02,-6.242541777661291036e+00,1.726820854000000460e-01,2.446513163535566360e+00
6.400000000000000355e+00,4.682005770000000098e+02,-6.244139842500000093e+00,7.326669956766658498e-02,2.448035340354257183e+00
6.450000000000000178e+00,4.128823871600000075e+02,-6.240493660564515821e+00,9.233722440833332934e-01,2.441714793447812060e+00
6.500000000000000000e+00,4.355508315199999743e+02,-6.246313486290322459e+00,-7.069323913566666340e-01,2.433164067436724753e+00
6.550000000000000711e+00,4.225373135500000217e+02,-6.247073006774193971e+00,-6.755700528999999399e-01,2.439235152878180379e+00
6.600000000000000533e+00,4.660233781599999929e+02,-6.253782065483870944e+00,2.150270128266666969e-01,2.458105762329557908e+00
6.650000000000000355e+00,3.915459106600000041e+02,-6.242018213145161809e+00,7.571407876489999467e-01,2.469573168444428202e+00
6.700000000000000178e+00,5.031621267200000034e+02,-6.250104611935483945e+00,1.004611742003333363e+00,2.466537926457958996e+00
6.750000000000000000e+00,5.242230084799999759e+02,-6.247504191854838851e+00,-2.910379297666665366e-02,2.449030404631413305e+00
6.800000000000000711e+00,5.070682371199999920e+02,-6.241436350725806825e+00,-8.667567833799999510e-01,2.427990583908209654e+00
6.850000000000000533e+00,4.736916722600000185e+02,-6.235270979032258687e+00,-1.072653988783333290e+00,2.420776267770074153e+00
6.900000000000000355e+00,4.845106497200000035e+02,-6.235746038870967567e+00,6.978424860666665452e-01,2.435166223073423009e+00
6.950000000000000178e+00,5.347133380899999793e+02,-6.242495729274193828e+00,-4.784836490430000588e-01,2.462306346762800580e+00
7.000000000000000000e+00,4.423239574099999913e+02,-6.232923156935483711e+00,6.361930461719998986e-01,2.493415758218092471e+00
7.050000000000000711e+00,4.793774738800000250e+02,-6.241799885483870547e+00,1.283778601690000132e+00,2.501139424129417144e+00
7.100000000000000533e+00,4.796111865999999964e+02,-6.248621193629031900e+00,1.261179388884666741e+00,2.491639333260565525e+00
7.150000000000000355e+00,4.063013038199999869e+02,-6.243210451048386567e+00,-1.373350174566666526e-01,2.471681177059150691e+00
7.200000000000000178e+00,4.495251358799999934e+02,-6.248006173064515778e+00,5.533592653333333500e-01,2.448770539906479193e+00
7.250000000000000000e+00,4.364457319399999733e+02,-6.244224039112903135e+00,-1.094008828273333345e+00,2.424111896071186489e+00
7.300000000000000711e+00,4.829901969699999995e+02,-6.246808359032257840e+00,-1.184406435293333226e+00,2.415411299972275661e+00
7.350000000000000533e+00,4.362614576999999940e+02,-6.236941235161290287e+00,1.045938555466666836e-01,2.429497996498990897e+00
7.400000000000000355e+00,4.833563889100000210e+02,-6.237990762580644777e+00,4.572607109033333117e-01,2.450784783773611863e+00
7.450000000000000178e+00,5.717667641000000458e+02,-6.245422523870967524e+00,-4.352724753433332983e-01,2.473898071957510769e+00
7.500000000000000000e+00,4.739860858299999791e+02,-6.231485460967742362e+00,2.297824414799999992e+00,2.489982527715863814e+00
7.550000000000000711e+00,5.158760540700000092e+02,-6.236147924435483603e+00,2.342195139333330678e-02,2.486032340525056838e+00
7.600000000000000533e+00,5.163505705899999612e+02,-6.236959744677418982e+00,7.476641697600001912e-02,2.475111384237828727e+00
7.650000000000000355e+00,5.064889879899999983e+02,-6.237126673064516069e+00,-3.911923133999998387e-02,2.441091242427609664e+00
7.700000000000000178e+00,5.726819375400000354e+02,-6.248230694274193198e+00,-1.533352468043333472e+00,2.405023045079683897e+00
7.750000000000000000e+00,4.285871100800000022e+02,-6.234741325887096508e+00,-2.199735960366666632e+00,2.388999058925178165e+00
7.800000000000000711e+00,4.108762123700000188e+02,-6.235583594354838333e+00,2.307545180599999968e-01,2.407832848940430814e+00
7.850000000000000533e+00,4.856874146399999859e+02,-6.242941510000000527e+00,4.001918995266666723e-01,2.441339307701857919e+00
7.900000000000000355e+00,5.315543745700000500e+02,-6.242549907258063691e+00,-2.497926665466666807e-01,2.460867427611373781e+00
7.950000000000000178e+00,5.340547362199999952e+02,-6.238139938225805814e+00,8.905547822333333974e-01,2.466241902031534927e+00
8.000000000000000000e+00,4.750393477800000142e+02,-6.227608679354838195e+00,1.257488331116666691e+00,2.471516894315524571e+00
8.050000000000000711e+00,5.911795789200000399e+02,-6.240606241854838920e+00,2.073637651136666371e-01,2.460966639695581382e+00
8.099999999999999645e+00,5.217130045699999528e+02,-6.231516045403226123e+00,6.184327139133333207e-01,2.440104194756778089e+00
8.150000000000000355e+00,5.268682099300000345e+02,-6.232832805645161400e+00,9.298851618446000167e-01,2.415668937747867062e+00
8.200000000000001066e+00,5.213180564100000538e+02,-6.232242824032257822e+00,2.928079628366666576e-01,2.398488798724509152e+00
8.250000000000000000e+00,5.005346051000000216e+02,-6.228892148467741308e+00,-2.211676748366666612e+00,2.397534560966447348e+00
8.300000000000000711e+00,5.538375632199999927e+02,-6.233756550564516274e+00,-4.106093031566666607e-01,2.420882666496569247e+00
8.349999999999999645e+00,5.424182469200000014e+02,-6.228816852903226398e+00,3.451069725733333371e-01,2.463930955344299623e+00
8.400000000000000355e+00,5.248127022600000373e+02,-6.221790412741935228e+00,8.389740724776667546e-01,2.492230542876684662e+00
8.450000000000001066e+00,5.857554703600000039e+02,-6.228478256693548154e+00,2.783744363566666546e+00,2.484088051980771095e+00
8.500000000000000000e+00,5.368766412600000422e+02,-6.222704466532258394e+00,1.397507894200000489e-01,2.443666410697732161e+00
8.550000000000000711e+00,5.913441871100000071e+02,-6.229024801532258238e+00,-9.400868854999998581e-01,2.403590651058417293e+00
8.599999999999999645e+00,4.976735988300000031e+02,-6.217781997661290028e+00,6.276001831200000991e-01,2.381510480251670892e+00
8.650000000000000355e+00,5.930965496899999607e+02,-6.231712850887096700e+00,-9.535763265233332397e-01,2.376273214389826194e+00
8.700000000000001066e+00,5.620391041599999653e+02,-6.231373125403226076e+00,-5.335274947300000514e-01,2.387528130138428129e+00
8.750000000000000000e+00,5.505322097199999689e+02,-6.235315066048387145e+00,-1.298050222436666790e+00,2.411729593729933008e+00
8.800000000000000711e+00,4.837608968800000184e+02,-6.231603082661290038e+00,-1.349809078266666906e-01,2.451179296307619992e+00
