frame,time_ps,li_index,x_A,y_A,z_A
556,556.0000000076501,24,6.325820369999998,1.9008128099999997,19.095946510000005
556,556.0000000076501,25,3.56778472,8.55678698,20.48759411
556,556.0000000076501,26,3.51434962,2.54766396,20.241455490000003
556,556.0000000076501,27,7.7926396900000015,9.54786645,19.98983615
556,556.0000000076501,28,8.01550124,12.87402838,23.66593772
556,556.0000000076501,29,-2.0217042499999986,19.34056934,23.979308820000004
556,556.0000000076501,30,2.20314605,22.29783197,20.00619005
556,556.0000000076501,31,7.927359930000001,23.7467082,17.667918170000004
557,557.0000000076799,0,5.86511343,24.44132354,9.872387560000002
557,557.0000000076799,1,2.71644517,10.04495749,6.606400420000001
557,557.0000000076799,2,3.87133864,2.75003861,-0.9926101299999937
557,557.0000000076799,3,4.12674445,6.589152010000001,2.36175327
557,557.0000000076799,4,7.9554322399999995,8.93614096,5.67309273
557,557.0000000076799,5,8.035271239999998,-0.9802150599999996,2.3005142399999965
557,557.0000000076799,6,6.47599463,8.49159911,-0.20462134000000118
557,557.0000000076799,7,7.888966520000001,17.59406073,7.69837003
557,557.0000000076799,8,2.23780922,11.37297776,-0.9207324499999952
557,557.0000000076799,9,2.33780034,17.57519986,5.975599370000001
557,557.0000000076799,10,7.800363200000002,22.81538202,25.941343620000005
557,557.0000000076799,11,1.74179192,19.01657894,2.37463581
557,557.0000000076799,12,3.68346814,16.61121892,0.22389797999998565
557,557.0000000076799,13,3.40765997,21.76414675,25.768728869999997
557,557.0000000076799,14,5.68455073,20.13045468,9.819354180000001
557,557.0000000076799,15,7.877847130000005,15.858911429999997,0.1744384699999892
557,557.0000000076799,16,4.02739469,1.43224425,13.295182080000004
557,557.0000000076799,17,7.975270169999998,2.49425868,13.38016533
557,557.0000000076799,18,7.72841321,12.18704272,17.04848508
557,557.0000000076799,19,2.28265653,12.5770279,9.43695251
557,557.0000000076799,20,8.163048840000005,23.2129109,13.654561450000001
557,557.0000000076799,21,4.01354223,15.03828753,12.439764230000002
557,557.0000000076799,22,3.74458413,19.27196083,15.12407512
557,557.0000000076799,23,6.51328608,18.07810582,15.87212186
557,557.0000000076799,24,6.320888769999999,1.6300066799999995,19.73590794
557,557.0000000076799,25,3.36238191,8.64455986,20.67746442
557,557.0000000076799,26,3.1778237,2.69217148,20.454894550000002
557,557.0000000076799,27,7.815331870000001,9.86456122,20.21465226
557,557.0000000076799,28,7.92190231,13.151112679999999,24.232112320000002
557,557.0000000076799,29,-2.2612941699999993,19.40386698,24.479356160000002
557,557.0000000076799,30,2.26795712,21.56956562,19.902333670000004
557,557.0000000076799,31,8.049185170000001,24.11442899,17.45373808
558,558.0000000077099,0,6.17660102,24.85684891,10.822552190000001
558,558.0000000077099,1,2.69463298,9.90107143,7.17426353
558,558.0000000077099,2,3.32197335,3.07916604,-1.2565397899999955
558,558.0000000077099,3,4.05783086,6.768717049999999,2.1812548900000004
558,558.0000000077099,4,7.803840779999999,9.13563186,6.282993160000001
558,558.0000000077099,5,7.936639699999998,-0.8135561400000005,2.556647899999997
558,558.0000000077099,6,5.9927739,8.57865733,0.2832322699999965
558,558.0000000077099,7,8.33477239,18.28625986,7.9124525100000005
558,558.0000000077099,8,1.75558938,11.79829768,-0.984712279999997
558,558.0000000077099,9,2.18880012,17.70088893,5.753105700000001
558,558.0000000077099,10,7.792943860000003,23.14245812,25.833406260000004
558,558.0000000077099,11,1.71168325,19.13321471,2.1747168000000006
558,558.0000000077099,12,3.76607625,17.10574292,0.014850589999985625
558,558.0000000077099,13,3.88782395,21.59442085,25.971350589999997
558,558.0000000077099,14,6.11685219,20.13739988,9.81716607
558,558.0000000077099,15,7.691057240000004,15.521664989999998,0.4713912299999892
558,558.0000000077099,16,3.83356085,0.75949388,12.977329880000001
558,558.0000000077099,17,7.8394431299999985,2.7045692,13.316590710000002
558,558.0000000077099,18,7.78265004,11.82466712,16.82379022
558,558.0000000077099,19,2.6487703,12.85234363,9.594446010000002
558,558.0000000077099,20,8.430433270000005,22.9972677,13.727144310000002
558,558.0000000077099,21,4.22613789,15.14416106,12.27748675
558,558.0000000077099,22,4.0581673,19.35167246,14.974671470000002
558,558.0000000077099,23,6.68516113,17.93408266,16.32428353
558,558.0000000077099,24,5.987394549999999,1.6384467399999998,19.71106324
558,558.0000000077099,25,2.59052173,9.12685411,21.250238550000002
558,558.0000000077099,26,2.09251978,1.9368561,19.11148123
558,558.0000000077099,27,7.957580000000002,9.71425132,20.441530020000002
558,558.0000000077099,28,7.64422978,13.214897590000001,24.085920080000005
558,558.0000000077099,29,-2.163322349999999,19.15219878,23.933082560000003
558,558.0000000077099,30,2.27299232,21.56703109,19.839107010000003
558,558.0000000077099,31,7.9619525200000005,23.91825883,16.875720390000005
559,559.00000000774,0,6.01828189,25.03256384,11.649292080000002
559,559.00000000774,1,2.15252442,10.19488385,7.0563964100000005
559,559.00000000774,2,3.78967985,3.01154177,-1.064631239999994
559,559.00000000774,3,3.83617283,6.47215107,1.9514038700000003
559,559.00000000774,4,7.864289009999999,9.03751193,6.02548248
559,559.00000000774,5,8.051359149999998,-0.9418028599999995,2.7694788099999963
559,559.00000000774,6,6.24018983,8.77766296,0.06009212999999645
559,559.00000000774,7,7.92457927,17.65526673,7.9204045500000015
559,559.00000000774,8,1.88872598,11.61927718,-0.9219276999999965
559,559.00000000774,9,2.15727103,17.21597994,5.96700477
559,559.00000000774,10,7.998014350000003,21.84044968,26.057259460000004
559,559.00000000774,11,2.1085364,19.27996994,2.8886922400000006
559,559.00000000774,12,3.80931063,16.72287167,-0.059957660000014984
559,559.00000000774,13,3.68654423,21.16474367,25.648242809999996
559,559.00000000774,14,5.40353716,19.88510126,9.90770534
559,559.00000000774,15,7.808768620000004,15.86843435,0.2949282399999892
559,559.00000000774,16,4.43083531,2.90294951,13.136713930000003
559,559.00000000774,17,8.075626719999999,1.97189699,13.385635050000001
559,559.00000000774,18,7.921702289999999,12.02276732,17.225391200000004
559,559.00000000774,19,2.12877712,13.0031343,10.187747310000002
559,559.00000000774,20,8.226371810000005,23.18347461,13.644355490000004
559,559.00000000774,21,4.12217611,15.050873749999997,12.08525961
559,559.00000000774,22,3.89248945,19.30906961,14.647911870000001
559,559.00000000774,23,6.79042998,18.08460864,15.9886311
559,559.00000000774,24,6.376295899999999,1.8328055299999997,19.483272280000005
559,559.00000000774,25,2.44747751,9.15174565,21.341860780000005
559,559.00000000774,26,2.29190473,2.05604003,19.262058080000003
559,559.00000000774,27,7.646822170000002,10.18134833,20.11373065
559,559.00000000774,28,7.57991537,13.17217158,24.315251380000003
559,559.00000000774,29,-2.2247155299999988,19.07108769,23.93838668
559,559.00000000774,30,2.13356686,22.06286119,19.88613285
559,559.00000000774,31,8.101276270000001,24.07241827,17.36164274
560,560.00000000777,0,5.82808908,24.59663426,9.74527774
560,560.00000000777,1,2.26068378,9.93879287,6.80579869
560,560.00000000777,2,3.65127787,2.84788816,-0.8909859799999936
560,560.00000000777,3,4.27645778,6.56940369,2.9119912300000004
560,560.00000000777,4,7.705335529999999,9.37361836,5.780407910000001
560,560.00000000777,5,7.804073619999997,-0.902962670000002,2.1711291499999965
560,560.00000000777,6,6.28730344,8.71680099,0.035896999999996446
560,560.00000000777,7,8.18863367,17.66772272,7.724591640000001
560,560.00000000777,8,2.22126316,11.97354872,-1.6203558799999984
560,560.00000000777,9,2.55488892,16.1282469,6.200321970000001
560,560.00000000777,10,8.051120900000003,22.14206954,25.533302380000002
560,560.00000000777,11,2.31842287,19.10089844,2.9657626100000005
560,560.00000000777,12,3.86930257,15.99291049,0.4436177199999864
560,560.00000000777,13,3.88183878,21.63648617,25.780862739999996
560,560.00000000777,14,5.60047174,19.75224398,9.780325550000002
560,560.00000000777,15,7.716124360000004,16.50675617,0.48748029999998915
560,560.00000000777,16,3.35099717,2.15289094,13.09592464
560,560.00000000777,17,7.912368279999998,2.4595794,13.048702000000002
560,560.00000000777,18,7.79671312,12.06121536,16.769123630000003
560,560.00000000777,19,2.14740242,12.55524272,9.364283800000003
560,560.00000000777,20,8.001264220000005,23.27690064,13.87953364
560,560.00000000777,21,4.12309774,14.82418504,12.099111110000003
560,560.00000000777,22,3.85055299,19.47614827,14.517171980000002
560,560.00000000777,23,6.58376118,18.07827461,15.817307680000003
560,560.00000000777,24,5.962509259999999,1.8804160899999998,19.60155992
560,560.00000000777,25,2.65464675,9.09898497,21.31495547
560,560.00000000777,26,1.84959522,2.74132765,19.57637356
560,560.00000000777,27,7.823747210000001,10.75422876,20.181665550000005
560,560.00000000777,28,7.76313511,13.4911963,23.953497920000004
560,560.00000000777,29,-1.9250087599999999,19.43144753,23.587994420000005
560,560.00000000777,30,2.22933523,22.19055338,19.435211900000002
560,560.00000000777,31,7.703762040000001,23.70606622,17.03186322
561,561.0000000078,0,5.82883191,24.72232755,10.04086156
561,561.0000000078,1,2.80243453,9.92169526,6.79876058
561,561.0000000078,2,4.05821215,3.20690034,-1.0487924499999939
561,561.0000000078,3,4.12406886,6.65879708,1.98402135
561,561.0000000078,4,8.177403269999997,9.11377694,6.040323860000001
561,561.0000000078,5,8.065717389999998,-0.5668419699999976,2.7736094299999965
561,561.0000000078,6,6.28364528,8.97891223,0.06402006999999645
561,561.0000000078,7,7.98455976,16.42027708,7.804881420000001
561,561.0000000078,8,2.02043135,11.67789687,-0.950993049999997
561,561.0000000078,9,2.40523421,17.2879542,5.68137733
561,561.0000000078,10,7.869578090000003,22.78341639,25.71185883
561,561.0000000078,11,2.22348601,19.02249902,2.5726407700000005
561,561.0000000078,12,3.77698318,15.8014695,0.3080377499999864
561,561.0000000078,13,3.78519984,22.05473991,25.782037519999996
561,561.0000000078,14,5.78946695,20.11729631,10.06731449
561,561.0000000078,15,7.755719200000003,16.43074457,0.5906710299999891
561,561.0000000078,16,3.75006371,0.9980246799999999,13.19844119
561,561.0000000078,17,7.781585979999998,2.25251283,13.03987845
561,561.0000000078,18,8.00911813,11.81954883,17.274226760000005
561,561.0000000078,19,2.26683688,12.40710272,9.641416000000001
561,561.0000000078,20,7.824992950000006,22.89223215,13.922433240000002
561,561.0000000078,21,3.90954295,15.41584161,12.763204510000001
561,561.0000000078,22,3.7034011,19.34811304,15.995320920000003
561,561.0000000078,23,6.87054145,18.2698479,16.16403917
561,561.0000000078,24,6.053837929999999,1.8524580099999997,19.45885125
561,561.0000000078,25,2.16065841,8.89733597,21.331768700000005
561,561.0000000078,26,1.97205524,2.34138537,19.46849969
561,561.0000000078,27,7.8344628100000016,9.56012929,20.05956158
561,561.0000000078,28,7.76971516,13.17025912,23.69850109
561,561.0000000078,29,-2.119304459999999,19.31995021,23.650367450000005
561,561.0000000078,30,2.00273058,21.91041642,19.49205467
561,561.0000000078,31,7.848368430000001,23.63119439,17.59884521
562,562.0000000078301,0,6.23829663,24.69402963,10.99438198
562,562.0000000078301,1,2.61076059,9.7254653,7.00795993
562,562.0000000078301,2,3.66919644,3.05854978,-1.055265329999995
562,562.0000000078301,3,3.98571256,6.7615623,2.19844171
562,562.0000000078301,4,7.861873569999998,9.19009971,5.913426450000001
562,562.0000000078301,5,7.968674329999998,-0.7457397800000014,2.6654754799999965
562,562.0000000078301,6,6.48191209,8.4952481,-0.05602559000000182
562,562.0000000078301,7,7.80097474,16.60525193,7.42210013
562,562.0000000078301,8,2.29908182,11.81354288,-1.437903469999999
562,562.0000000078301,9,2.15907584,15.92654901,6.08447412
562,562.0000000078301,10,7.892281770000003,22.64563902,25.89470705
562,562.0000000078301,11,2.3148859,18.80521743,3.0858122100000003
562,562.0000000078301,12,3.42152563,16.21008178,0.1649049899999864
562,562.0000000078301,13,3.71965223,21.69707736,25.540743559999996
562,562.0000000078301,14,5.83314874,19.87214126,9.843709170000002
562,562.0000000078301,15,7.730020470000004,16.4407985,0.29061275999998915
562,562.0000000078301,16,4.08549932,1.32578182,13.594443710000002
562,562.0000000078301,17,7.701368989999998,1.93900603,13.475239190000002
562,562.0000000078301,18,8.11355343,11.73849461,17.192265880000004
562,562.0000000078301,19,2.24065592,12.45174253,9.34333828
562,562.0000000078301,20,8.165514660000005,23.15638718,13.86796928
562,562.0000000078301,21,4.03733887,15.10819012,12.230970730000001
562,562.0000000078301,22,3.6871587,19.17787226,14.95395502
562,562.0000000078301,23,6.545082989999999,18.07948373,15.80491913
562,562.0000000078301,24,6.323359489999999,2.0022351499999997,19.76922713
562,562.0000000078301,25,2.95695426,8.85042292,21.330315240000004
562,562.0000000078301,26,2.2283201,2.58462241,19.36177652
562,562.0000000078301,27,8.258983070000001,9.70296146,20.37670136
562,562.0000000078301,28,8.01941105,13.300190280000002,23.732810340000004
562,562.0000000078301,29,-1.9002579499999994,19.5057356,23.377699450000005
562,562.0000000078301,30,2.10765526,21.84387619,19.644852590000003
562,562.0000000078301,31,7.819047010000001,24.00596124,17.23843721
563,563.0000000078599,0,6.01160793,25.43190809,11.35172221
563,563.0000000078599,1,2.21622192,10.4121748,6.63047936
563,563.0000000078599,2,3.72625813,3.39134067,-0.9956403599999946
563,563.0000000078599,3,4.07137114,6.63814405,2.34765003
563,563.0000000078599,4,7.965235289999999,9.16754356,5.513289590000001
563,563.0000000078599,5,8.022963609999998,-1.1658047299999972,2.262258519999997
563,563.0000000078599,6,6.36853168,8.50853997,-0.2331602900000003
563,563.0000000078599,7,6.1276203,16.28195908,6.400642730000001
563,563.0000000078599,8,2.09559627,11.55153824,-1.0669713299999966
563,563.0000000078599,9,2.03524699,16.65231938,6.3346899400000005
563,563.0000000078599,10,7.838621340000003,22.32558548,25.43638793
563,563.0000000078599,11,2.03092079,18.48204859,2.4816629200000007
563,563.0000000078599,12,3.69229869,15.42131912,0.1537889499999864
563,563.0000000078599,13,3.69659626,21.86955991,26.023973009999995
563,563.0000000078599,14,5.87015472,20.17886311,9.722681320000001
563,563.0000000078599,15,7.524586620000004,16.24109766,0.32785778999998916
563,563.0000000078599,16,3.66617911,1.29050165,13.50164765
563,563.0000000078599,17,7.802917119999997,2.65672975,13.20775107
563,563.0000000078599,18,8.31818287,12.27321514,17.098979640000003
563,563.0000000078599,19,2.29086096,12.93027499,9.54073674
563,563.0000000078599,20,8.145833030000006,23.20100416,13.998925500000002
563,563.0000000078599,21,3.84904409,15.67694558,12.247105530000002
563,563.0000000078599,22,3.67750537,19.09116085,15.68018837
563,563.0000000078599,23,7.92575184,19.32388016,15.835723490000001
563,563.0000000078599,24,5.979934559999999,2.0040082299999997,19.3462292
563,563.0000000078599,25,2.24119855,8.86064206,21.786263240000004
563,563.0000000078599,26,2.5075648,2.52947945,19.73066305
563,563.0000000078599,27,8.067328780000002,10.19443264,20.008072270000003
563,563.0000000078599,28,7.96005455,13.114364900000002,23.412230000000005
563,563.0000000078599,29,-1.7958742699999999,19.02314438,23.461751590000002
563,563.0000000078599,30,2.3004446,21.88827149,19.689755390000002
563,563.0000000078599,31,7.966863470000001,23.6750646,17.25114927
564,564.00000000789,0,5.5179296,25.591251,10.957255040000002
564,564.00000000789,1,3.20770849,9.8770279,6.492490830000001
564,564.00000000789,2,3.92842681,2.76461753,-1.0727124399999939
564,564.00000000789,3,4.05855647,6.00892995,2.29470371
564,564.00000000789,4,8.14148843,9.11831963,5.81534836
564,564.00000000789,5,7.962140019999998,-1.0345315699999993,2.5906606499999962
564,564.00000000789,6,5.89321526,8.12385827,-0.4391590299999992
564,564.00000000789,7,6.565442,16.41473663,6.45050902
564,564.00000000789,8,2.1027848,11.602239,-1.2160056799999954
564,564.00000000789,9,1.98649641,16.85102055,6.027115650000001
564,564.00000000789,10,7.891791440000003,22.3995854,25.67740338
564,564.00000000789,11,2.14233935,18.68576319,2.36325458
564,564.00000000789,12,3.5836206,15.63904908,0.5517588599999864
564,564.00000000789,13,3.6700812,21.78902587,25.830994719999996
564,564.00000000789,14,5.69682799,20.40459429,9.682499610000002
564,564.00000000789,15,7.938825940000004,16.15986548,0.16732814999998916
564,564.00000000789,16,3.68154951,2.37994306,13.054350530000002
564,564.00000000789,17,7.813689979999999,3.05893637,13.056978010000002
564,564.00000000789,18,8.048926560000002,11.96271652,16.56410195
564,564.00000000789,19,2.14826153,12.70798409,9.838544290000002
564,564.00000000789,20,8.017054400000005,23.84243285,13.742530200000001
564,564.00000000789,21,3.98802706,15.62280694,12.13346272
564,564.00000000789,22,3.88812828,19.33864112,15.43200959
564,564.00000000789,23,8.14283651,19.16905549,15.97939744
564,564.00000000789,24,6.421262339999999,1.5849672699999995,19.453378710000003
564,564.00000000789,25,2.10035023,8.66898673,21.12748746
564,564.00000000789,26,2.57661813,2.58392615,19.7820041
564,564.00000000789,27,7.736904870000002,9.95480984,19.984124920000003
564,564.00000000789,28,7.63078137,13.09761466,24.07673454
564,564.00000000789,29,-1.7454088799999994,19.16357504,22.989504960000005
564,564.00000000789,30,2.14690895,22.12016239,19.764999930000002
564,564.00000000789,31,7.961073340000001,24.02604802,17.33865371
565,565.00000000792,0,6.11767226,24.96043972,11.481750040000001
565,565.00000000792,1,2.27150632,9.90646763,6.64413937
565,565.00000000792,2,3.82434041,2.28871259,-0.8294992599999917
565,565.00000000792,3,3.70981536,5.99855761,2.40169821
565,565.00000000792,4,7.702998139999999,8.88744024,5.77646022
565,565.00000000792,5,7.996931659999999,-1.034495849999999,2.7987285699999966
565,565.00000000792,6,5.85072615,8.1669932,-0.46367259999999927
565,565.00000000792,7,6.29323101,16.40088839,6.40400061
565,565.00000000792,8,1.92901156,10.90638354,-1.1367664099999966
565,565.00000000792,9,2.47022015,16.49420562,6.63140314
565,565.00000000792,10,8.149297470000004,22.05498852,25.564607470000002
565,565.00000000792,11,1.85799685,18.99453924,3.03360647
565,565.00000000792,12,3.73276221,15.19406345,-0.008909980000008559
565,565.00000000792,13,3.80293342,21.46921924,25.802667299999996
565,565.00000000792,14,5.78500439,20.08468522,9.805523930000001
565,565.00000000792,15,8.012845380000003,16.26180679,0.4058918499999892
565,565.00000000792,16,3.99946954,2.26657352,13.39418522
565,565.00000000792,17,7.941617219999999,2.44069105,13.571579350000002
565,565.00000000792,18,7.980172340000001,12.38266955,16.926497200000004
565,565.00000000792,19,2.15229338,12.6683043,9.387048580000002
565,565.00000000792,20,8.374461840000006,23.25792764,13.737435080000001
565,565.00000000792,21,4.0042505,15.332852750000002,12.441492480000003
565,565.00000000792,22,3.9398109,19.08247004,15.468668290000002
565,565.00000000792,23,8.07829937,19.05945457,15.71882393
565,565.00000000792,24,6.4753424399999995,2.1361751199999994,19.871385150000002
565,565.00000000792,25,2.2073442,9.15566727,21.242827780000002
565,565.00000000792,26,2.50891462,2.44910339,19.87486451
565,565.00000000792,27,7.504288570000002,9.93140869,20.06791043
565,565.00000000792,28,8.05959091,12.94665242,23.65095409
565,565.00000000792,29,-2.206777979999999,19.17234313,24.140388920000003
565,565.00000000792,30,2.41269282,21.68500253,19.464637030000002
565,565.00000000792,31,8.173652500000001,24.1202094,17.08540411
566,566.00000000795,0,5.94167412,25.24739388,11.349711330000002
566,566.00000000795,1,2.45095411,10.01467462,6.8406331
566,566.00000000795,2,3.8023879,2.54339566,-1.0895840899999933
566,566.00000000795,3,3.78528197,6.57856269,1.7661446900000002
566,566.00000000795,4,7.700515389999999,8.97872927,5.556322390000001
566,566.00000000795,5,8.013724199999999,-1.1323006099999973,3.1346401899999967
566,566.00000000795,6,6.32963665,8.56506807,-0.38116397999999946
566,566.00000000795,7,6.3666168,16.89701906,6.236761300000001
566,566.00000000795,8,1.98826535,11.57377173,-1.2411544699999966
566,566.00000000795,9,2.43342562,17.18570496,6.334053380000001
566,566.00000000795,10,8.135013030000003,22.17907302,25.517452090000003
566,566.00000000795,11,2.16245025,19.21169774,2.48078527
566,566.00000000795,12,3.95153804,16.71459964,0.38745433999998624
566,566.00000000795,13,3.72734873,21.9210796,25.881346639999997
566,566.00000000795,14,5.68765208,20.33724049,9.690944510000001
566,566.00000000795,15,8.079409800000004,16.06339789,0.21129658999998913
566,566.00000000795,16,3.87846634,2.30836979,13.441155860000002
566,566.00000000795,17,8.132313449999998,2.00568223,13.13759771
566,566.00000000795,18,7.916703960000001,11.62457002,16.84677968
566,566.00000000795,19,2.1847008,12.8556179,9.511182180000002
566,566.00000000795,20,8.328833670000005,23.17213602,13.473209360000002
566,566.00000000795,21,3.67208417,16.06681386,12.60014782
566,566.00000000795,22,3.43866904,19.08923956,16.335197990000005
566,566.00000000795,23,7.96715967,19.06469072,16.03041012
566,566.00000000795,24,6.415343589999999,1.9878353199999996,19.362143640000003
566,566.00000000795,25,2.37707996,9.24029839,21.391349720000004
566,566.00000000795,26,2.14108793,2.3949285,19.30942148
566,566.00000000795,27,7.566902500000002,9.47718882,20.218433060000002
566,566.00000000795,28,7.90188362,13.19806697,23.662978190000004
566,566.00000000795,29,-2.18411963,19.39135224,24.31591297
566,566.00000000795,30,2.49300753,21.61047316,19.98562303
566,566.00000000795,31,8.018207180000001,23.91822756,17.175769930000005
567,567.00000000798,0,5.84335049,25.08332361,9.91102219
567,567.00000000798,1,2.3065696,10.12066351,6.4253637900000005
567,567.00000000798,2,3.81289982,2.38271601,-1.0294527099999955
567,567.00000000798,3,3.92444035,6.545178360000001,1.61573457
567,567.00000000798,4,7.461279539999999,9.04450823,5.656846750000001
567,567.00000000798,5,7.8761983299999985,-1.0798157800000003,2.5699161999999967
567,567.00000000798,6,5.99361429,8.16811624,-0.37005658999999996
567,567.00000000798,7,6.14390675,16.43610984,6.334146680000001
567,567.00000000798,8,1.84778134,11.3545972,-1.2503650399999975
567,567.00000000798,9,2.31749749,17.7341518,6.1131224500000005
567,567.00000000798,10,7.619701160000003,22.80813497,25.754587870000005
567,567.00000000798,11,2.25264036,19.14179394,3.0650047800000007
567,567.00000000798,12,3.73909122,16.77937534,0.15504618999998618
567,567.00000000798,13,3.88496275,21.82916979,26.386525809999995
567,567.00000000798,14,5.80416752,20.10177971,10.0643049
567,567.00000000798,15,7.856322300000004,15.74582389,0.49585867999998917
567,567.00000000798,16,4.14612964,2.34364733,13.357390800000001
567,567.00000000798,17,8.184814869999999,1.76004232,13.40878731
567,567.00000000798,18,7.923289720000001,12.02373974,16.61658247
567,567.00000000798,19,2.02385832,12.61553736,9.36497804
567,567.00000000798,20,8.239371680000007,23.64606261,13.792812800000002
567,567.00000000798,21,4.12388888,15.49369736,12.170584410000002
567,567.00000000798,22,3.89368729,19.27672814,15.75865129
567,567.00000000798,23,7.74608387,18.85517546,16.26986576
567,567.00000000798,24,6.798237629999999,1.9344149799999995,19.40455461
567,567.00000000798,25,3.62967222,8.70176123,20.3400013
567,567.00000000798,26,2.46271011,2.83088545,19.62560752
567,567.00000000798,27,7.848052030000002,9.58483402,20.012073340000004
567,567.00000000798,28,7.74172975,12.81682069,24.006680890000002
567,567.00000000798,29,-1.8470015399999995,18.98892318,23.35932798
567,567.00000000798,30,2.10878137,21.86056331,19.761168330000004
567,567.00000000798,31,7.880228080000001,24.40885476,17.244556320000004
568,568.00000000801,0,6.00150819,25.22108643,10.860861160000002
568,568.00000000801,1,2.54222689,10.22585303,6.38023824
568,568.00000000801,2,3.37527441,2.46549444,-0.7383608999999949
568,568.00000000801,3,3.72819259,6.41024079,2.3317043900000005
568,568.00000000801,4,7.948259039999999,9.20495024,5.565120580000001
568,568.00000000801,5,7.917603649999998,-1.0365324600000005,2.608669489999997
568,568.00000000801,6,6.04524051,8.22493287,-0.39617276999999923
568,568.00000000801,7,6.50464048,16.62252882,6.266879040000001
568,568.00000000801,8,1.90885958,11.57368563,-2.060376519999997
568,568.00000000801,9,1.96329449,16.58975659,6.6388076300000005
568,568.00000000801,10,7.736532210000003,22.50681144,25.94999325
568,568.00000000801,11,2.08244399,19.10088991,2.7522787500000003
568,568.00000000801,12,3.90008281,16.2210283,0.07938947999998618
568,568.00000000801,13,3.85319499,21.82333907,26.161741499999998
568,568.00000000801,14,5.98852917,20.35121806,10.18965583
568,568.00000000801,15,8.150894350000003,16.17959981,0.49613110999998916
568,568.00000000801,16,4.08265493,1.9813813699999998,13.59330656
568,568.00000000801,17,8.146970119999999,2.50982707,13.44125619
568,568.00000000801,18,7.843614950000001,12.00586832,16.32904507
568,568.00000000801,19,2.03589314,13.01481275,9.639315500000002
568,568.00000000801,20,8.281965010000008,23.10757239,14.407983920000001
568,568.00000000801,21,4.16249337,14.96645318,11.94122897
568,568.00000000801,22,4.04088382,18.90298936,15.435960320000001
568,568.00000000801,23,8.12011268,18.78621755,16.182584560000002
568,568.00000000801,24,6.292524879999999,1.9443140799999996,19.771448090000003
568,568.00000000801,25,2.12614532,8.84176348,21.045963940000004
568,568.00000000801,26,2.04057634,2.5226455,19.53388863
568,568.00000000801,27,7.627141440000002,9.92213638,19.59462197
568,568.00000000801,28,7.81586482,12.95420031,23.247557550000003
568,568.00000000801,29,-2.2170766399999993,18.93831895,24.126576050000004
568,568.00000000801,30,2.31532851,21.78950523,19.791365300000002
568,568.00000000801,31,8.04808918,23.836214,17.788392200000004
569,569.00000000803,0,5.79807409,25.13220048,10.530098910000001
569,569.00000000803,1,2.0113084,9.59822445,6.815520850000001
569,569.00000000803,2,3.77835685,2.58976288,-0.7275589999999947
569,569.00000000803,3,3.70801206,6.52150536,2.2128647100000003
569,569.00000000803,4,7.335349579999999,8.98671823,5.625034280000001
569,569.00000000803,5,7.9835466199999985,-1.0307202700000002,2.8665314099999963
569,569.00000000803,6,6.10687437,8.27570319,-0.4730193500000002
569,569.00000000803,7,6.20795952,16.48253823,6.23508443
569,569.00000000803,8,2.10320236,11.57631643,-1.833325129999994
569,569.00000000803,9,2.10722757,17.26887184,5.94468145
569,569.00000000803,10,8.061224170000003,22.76434345,25.92391579
569,569.00000000803,11,1.97342458,19.0293306,2.69946286
569,569.00000000803,12,3.98075821,16.15049741,-0.02218008000001184
569,569.00000000803,13,3.58152637,21.69200531,25.821683719999996
569,569.00000000803,14,5.85217954,20.5163074,10.22905058
569,569.00000000803,15,7.952721760000004,16.67052893,0.22356825999998917
569,569.00000000803,16,3.73131783,2.86625371,12.865342230000001
569,569.00000000803,17,8.004930699999997,1.85648174,13.601801010000003
569,569.00000000803,18,7.735238780000002,11.73081975,16.92702172
569,569.00000000803,19,2.15403616,12.79003228,9.78951842
569,569.00000000803,20,8.208091340000005,23.00907212,13.868945690000002
569,569.00000000803,21,4.11286314,15.893504639999998,12.493550120000002
569,569.00000000803,22,3.95105049,19.42071123,15.72844993
569,569.00000000803,23,8.07375387,19.27208729,16.896932570000004
569,569.00000000803,24,6.304040059999999,2.2334686099999996,19.51256008
569,569.00000000803,25,2.67973884,8.61713979,21.09640684
569,569.00000000803,26,2.11914242,2.80344702,19.66144212
569,569.00000000803,27,7.707972350000003,9.65436257,19.83141367
569,569.00000000803,28,7.88966395,13.22370951,23.52486388
569,569.00000000803,29,-1.9340373399999995,19.08569312,23.891211640000005
569,569.00000000803,30,1.98285707,21.20391595,19.86687542
569,569.00000000803,31,8.123854670000002,24.20246342,17.52967098
570,570.0000000080599,0,5.7491838,24.68418725,10.297082460000002
570,570.0000000080599,1,2.40169782,10.25128647,6.506771410000001
570,570.0000000080599,2,3.80438072,3.2365114,-0.9392589199999954
570,570.0000000080599,3,4.09393061,6.44951801,2.2399596200000005
570,570.0000000080599,4,8.049832299999998,8.94039126,5.70417116
570,570.0000000080599,5,7.892540659999998,-1.0708910000000011,2.1781155999999964
570,570.0000000080599,6,6.35877989,8.38659859,-0.07360610999999975
570,570.0000000080599,7,6.20872819,16.41850468,6.368798010000001
570,570.0000000080599,8,2.25607721,11.53886944,-1.8758035599999985
570,570.0000000080599,9,1.99667621,16.79167304,6.111975200000001
570,570.0000000080599,10,7.982534160000003,22.19952742,26.249611610000002
570,570.0000000080599,11,1.8033982,19.2865246,2.3382780500000004
570,570.0000000080599,12,3.53350021,15.22863134,-0.16027301000001107
