time_ps,T_K,PE_eV,Etot_eV,P_GPa,volume_A3,density_g_cm3
3.370000000000000284e+01,7.512699599999999691e+02,-8.937450900000000047e+02,-8.751972200000000157e+02,-1.740849100000000094e-01,8.130887099999999919e+03,1.371203100000000008e+00
3.375000000000000000e+01,7.415169700000000148e+02,-8.929873099999999795e+02,-8.746802300000000514e+02,-2.178005200000000252e-01,8.190939400000000205e+03,1.361150000000000082e+00
3.379999999999999716e+01,7.420438900000000331e+02,-8.916382499999999709e+02,-8.733181600000000344e+02,-1.756504899999999925e-02,8.225147499999999127e+03,1.355489100000000002e+00
3.385000000000000142e+01,7.520956700000000410e+02,-8.902988100000000031e+02,-8.717305499999999938e+02,-1.502456300000000189e-01,8.244127300000000105e+03,1.352368400000000026e+00
3.389999999999999858e+01,8.045423299999999927e+02,-8.910211699999999837e+02,-8.711580699999999524e+02,3.937833400000000372e-01,8.247813700000000608e+03,1.351763999999999966e+00
3.395000000000000284e+01,7.885668200000000070e+02,-8.905833499999999958e+02,-8.711146700000000465e+02,-1.830302600000000002e-01,8.288031300000000556e+03,1.345204599999999973e+00
3.400000000000000000e+01,8.351510299999999916e+02,-8.917897799999999506e+02,-8.711709899999999607e+02,1.954647899999999994e-01,8.300315199999999095e+03,1.343213699999999955e+00
3.404999999999999716e+01,8.330412700000000541e+02,-8.921637799999999743e+02,-8.715970800000000054e+02,-1.712558299999999978e-01,8.331377000000000407e+03,1.338205799999999890e+00
3.410000000000000142e+01,7.787790800000000218e+02,-8.917085899999999583e+02,-8.724815599999999449e+02,1.418734100000000053e-01,8.337853300000000672e+03,1.337166400000000088e+00
3.414999999999999858e+01,7.471842000000000326e+02,-8.919464199999999892e+02,-8.734994199999999864e+02,-8.074021100000000617e-02,8.351181599999999889e+03,1.335032299999999950e+00
3.420000000000000284e+01,7.770152000000000498e+02,-8.934789399999999659e+02,-8.742954499999999598e+02,-3.388182299999999980e-01,8.343522800000000643e+03,1.336257800000000051e+00
3.425000000000000000e+01,7.207775799999999435e+02,-8.926705699999999979e+02,-8.748755200000000514e+02,1.403380200000000078e-01,8.282316399999999703e+03,1.346132799999999907e+00
3.429999999999999716e+01,8.015388199999999870e+02,-8.946967700000000150e+02,-8.749078299999999899e+02,-9.090477200000000868e-02,8.218863900000000285e+03,1.356525399999999992e+00
