r_A,lag_1ps_A-1,lag_5ps_A-1,lag_10ps_A-1,lag_50ps_A-1
1.157500000000000107e+01,0.000000000000000000e+00,2.135656928071044431e-04,3.342539014553696196e-03,7.319829670502592256e-02
1.162500000000000000e+01,0.000000000000000000e+00,2.669571160088900067e-04,2.739786077503127311e-03,7.032914740779509788e-02
1.167500000000000071e+01,0.000000000000000000e+00,5.339142320177611077e-05,2.904173242153211456e-03,7.347821370963404652e-02
1.172500000000000142e+01,0.000000000000000000e+00,2.135656928071120054e-04,3.232947571453690262e-03,7.487779873267735864e-02
1.177500000000000036e+01,0.000000000000000000e+00,3.737399624124327279e-04,3.123356128353454043e-03,7.018918890548853096e-02
1.182500000000000107e+01,0.000000000000000000e+00,2.135656928071044431e-04,2.739786077503029733e-03,7.473784023037063906e-02
1.187500000000000000e+01,0.000000000000000000e+00,1.601742696053340040e-04,2.849377520603252507e-03,7.032914740779509788e-02
1.192500000000000071e+01,0.000000000000000000e+00,3.203485392106566240e-04,2.191828862002423699e-03,6.976931339857632419e-02
1.197500000000000142e+01,0.000000000000000000e+00,1.067828464035560027e-04,1.972645975802251369e-03,6.976931339857880832e-02
1.202500000000000036e+01,0.000000000000000000e+00,2.135656928071044431e-04,1.972645975802181546e-03,6.319126379028527918e-02
1.207500000000000107e+01,0.000000000000000000e+00,5.339142320177611077e-05,2.356216026652605423e-03,6.403101480410967883e-02
1.212500000000000000e+01,0.000000000000000000e+00,2.135656928071120054e-04,2.411011748202751721e-03,6.242149202761514831e-02
1.217500000000000071e+01,0.000000000000000000e+00,1.067828464035522215e-04,2.191828862002423699e-03,6.382107705065358239e-02
1.222500000000000142e+01,0.000000000000000000e+00,5.339142320177800135e-05,1.917850254252188771e-03,6.704012260364944353e-02
1.227500000000000036e+01,0.000000000000000000e+00,1.067828464035522215e-04,2.301420305102544993e-03,6.088194850226821137e-02
1.232500000000000107e+01,0.000000000000000000e+00,1.067828464035522215e-04,1.643871646501817883e-03,6.564053758060642285e-02
1.237500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.808258811152063791e-03,6.074198999996630738e-02
1.242500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001211850e-03,5.983225973498772221e-02
1.247500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.369893038751563655e-03,6.088194850227037630e-02
1.252500000000000036e+01,0.000000000000000000e+00,5.339142320177611077e-05,1.095914431001211850e-03,6.186165801839666606e-02
1.257500000000000107e+01,0.000000000000000000e+00,2.135656928071044431e-04,1.424688760301575513e-03,6.186165801839666606e-02
1.262500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.479484481851688418e-03,5.598340092162793630e-02
1.267500000000000071e+01,0.000000000000000000e+00,1.067828464035522215e-04,1.150710152551272496e-03,5.878257096770723306e-02
1.272500000000000142e+01,0.000000000000000000e+00,1.601742696053340040e-04,1.424688760301626254e-03,5.808277845618897706e-02
1.277500000000000036e+01,0.000000000000000000e+00,1.067828464035522215e-04,1.150710152551272496e-03,5.675317268429829615e-02
1.282500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.671401017008482948e-04,5.479375365204139370e-02
1.287500000000000000e+01,0.000000000000000000e+00,1.067828464035560027e-04,1.315097317201500840e-03,5.584344241932386044e-02
1.292500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.863229879010907732e-04,5.017512307600725113e-02
1.297500000000000142e+01,0.000000000000000000e+00,1.067828464035560027e-04,9.863229879011256845e-04,5.528360841010757781e-02
1.302500000000000036e+01,0.000000000000000000e+00,5.339142320177611077e-05,8.767315448009694798e-04,5.346414788015277364e-02
1.307500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.671401017008482948e-04,5.213454210826416052e-02
1.312500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.575486586007504202e-04,5.073495708522531011e-02
1.317500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.191828862002423699e-04,4.870555880181456909e-02
1.322500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.383657724005002982e-04,4.849562104836019349e-02
1.327500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.383657724004847399e-04,4.814572479259831422e-02
1.332500000000000107e+01,0.000000000000000000e+00,5.339142320177611077e-05,4.931614939505453866e-04,4.695607752301375615e-02
1.337500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.287743293003752101e-04,5.185462510365787536e-02
1.342500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.027529370506665716e-04,4.891549655527066554e-02
1.347500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006254405e-04,4.842564179720815903e-02
1.352500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.027529370506665716e-04,4.884551730411863801e-02
1.357500000000000107e+01,0.000000000000000000e+00,1.067828464035522215e-04,3.835700508504241474e-04,4.730597377877392151e-02
1.362500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.835700508504377541e-04,4.793578703914391781e-02
1.367500000000000071e+01,0.000000000000000000e+00,5.339142320177611077e-05,3.835700508504241474e-04,4.646622276494952880e-02
1.372500000000000142e+01,0.000000000000000000e+00,1.067828464035560027e-04,1.643871646501876050e-04,4.401694897462996026e-02
1.377500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.287743293003635549e-04,4.842564179720643819e-02
1.382500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.643871646501817775e-04,4.380701122117229562e-02
1.387500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.287743293003752101e-04,4.100784117509245763e-02
1.392500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.023806941241864221e-02
1.397500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.191828862002501491e-04,4.086788267278838871e-02
1.402500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.191828862002423699e-04,3.862854663592189819e-02
1.407500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001211850e-04,4.156767518430726227e-02
1.412500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.739786077503127202e-04,4.093786192394042317e-02
1.417500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,4.030804866357067667e-02
1.422500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.890846364053140993e-02
1.427500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001211850e-04,4.002813165896255271e-02
1.432500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,3.897844289168206355e-02
1.437500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001250745e-04,3.694904460827443810e-02
1.442500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,3.610929359444872699e-02
1.447500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.519956332947356270e-02
1.452500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001211850e-04,3.736892011518531953e-02
1.457500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,3.547948033408044460e-02
1.462500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006253727e-05,3.764883711979478270e-02
1.467500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.643871646501817775e-04,3.240039328339101854e-02
1.472500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001250745e-04,3.233041403224012900e-02
1.477500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.149066301841459137e-02
1.482500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.643871646501817775e-04,3.554945958523247906e-02
1.487500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006253727e-05,3.310018579491251500e-02
1.492500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,3.442979156679995545e-02
1.497500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001250745e-04,3.254035178569623238e-02
1.502500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.219045552993491516e-02
1.507500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,2.827161746542109985e-02
1.512500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006253727e-05,3.212047627878402561e-02
1.517500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,3.009107799537394379e-02
1.522500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006253727e-05,2.911136847924652646e-02
1.527500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,2.827161746542109985e-02
1.532500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,2.736188720044467962e-02
1.537500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006253727e-05,3.058093275343925360e-02
1.542500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.764180420505281052e-02
1.547500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006253727e-05,2.575236442394885153e-02
1.552500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,2.575236442394793213e-02
1.557500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,2.232338111749834417e-02
1.562500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006253727e-05,2.771178345620582684e-02
1.567500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001211850e-04,2.764180420505281052e-02
1.572500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001250745e-04,2.330309063362762459e-02
1.577500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,2.463269640551541545e-02
1.582500000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.274325662441053705e-02
1.587500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.358300763823576590e-02
1.592500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.379294539169102621e-02
1.597500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.407286239630001060e-02
1.602499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.267327737325850606e-02
1.607500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.211344336404224772e-02
1.612500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.267327737325850606e-02
1.617500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.099377534561121944e-02
1.622500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,2.288321512671460597e-02
1.627499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001211850e-04,1.924429406680891810e-02
1.632500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.148363010367395493e-02
1.637500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.917431481565688364e-02
1.642500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.057389983869899880e-02
1.647500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001211850e-04,1.959419032256908000e-02
1.652499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.539543525344713379e-02
1.657500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.987410732717720743e-02
1.662500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.847452230413656332e-02
1.667500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.721489578340120244e-02
1.672500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.602524851381542312e-02
1.677499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,1.763477129031217061e-02
1.682500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,1.574533150920729568e-02
1.687500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581531076035932668e-02
1.692500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.686499952764101279e-02
1.697500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.532545600229510280e-02
1.702499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,1.721489578339997772e-02
1.707500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.777472979261623953e-02
1.712500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.539543525344713379e-02
1.717500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.308611996543099405e-02
1.722500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,1.133663868662925303e-02
1.727499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.406582948155851720e-02
1.732500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,1.315609921658209697e-02
1.737500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189647269584551310e-02
1.742500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.357597472349525609e-02
1.747500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.308611996543006424e-02
1.752499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.427576723501461538e-02
1.757500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,1.105672168202112386e-02
1.762500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105672168202112386e-02
1.767500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.273622370967080614e-02
1.772500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.210641044930160955e-02
1.777499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070682542626096023e-02
1.782500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.095914431001211850e-04,1.091676317971706014e-02
1.787500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.042690842165283106e-02
1.792500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.112670093317394762e-02
1.797500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.517178156676410830e-03
1.802499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.042690842165283106e-02
1.807500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070682542626096023e-02
1.812500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.007701216589266917e-02
1.817500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.112670093317394762e-02
1.822500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.607447891699988862e-03
1.827499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.677427142852021588e-03
1.832500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.537468640547956136e-03
1.837500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006059249e-05,9.307240403220312652e-03
1.842500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.479572155006448884e-05,9.867074412437273553e-03
1.847500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056686692395689652e-02
1.852499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.517178156676410830e-03
1.857500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.677427142852021588e-03
1.862500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.627738375571535036e-03
1.867500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.677427142852637415e-03
1.872500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.307240403220312652e-03
1.877499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.417800622115437725e-03
1.882500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.977634631331697798e-03
1.887500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.767696877875600488e-03
1.892500000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.327530887092451234e-03
1.897500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.668319343314626516e-03
1.902499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.648028859443080342e-03
1.907500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.207862868659340415e-03
1.912500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.927945864051210378e-03
1.917500000000000426e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.508070357139015757e-03
1.922500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.508070357139478061e-03
1.927499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.648028859443080342e-03
1.932500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.997925115203243104e-03
1.937500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.508070357139015757e-03
1.942500000000000426e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.988817315665848899e-03
1.947500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.598340092162991909e-03
1.952499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.108485334098367310e-03
1.957500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.408692822578042653e-03
1.962500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.688609827186172689e-03
1.967500000000000426e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.988817315665848899e-03
1.972500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.318423087554842790e-03
1.977499999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.828568329490237274e-03
1.982500000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.898547580642270000e-03
1.987500000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.618630576034140831e-03
1.992500000000000426e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.108485334098367310e-03
1.997500000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.388402338706879853e-03
