lag_ps,Li_A2,P_A2,S_A2
1.980000000000000071e+01,4.187408572105606908e+01,2.040395934876122919e+00,4.976673471368738610e+00
1.990000000000000213e+01,4.207326559478705263e+01,2.048023712524839723e+00,4.994545148907451271e+00
2.000000000000000000e+01,4.227180272677549766e+01,2.054813895168876581e+00,5.011312439444104427e+00
2.010000000000000142e+01,4.247262871599092193e+01,2.061045770989585524e+00,5.027501348095316125e+00
2.020000000000000284e+01,4.267386244901371839e+01,2.068130078004697392e+00,5.044433842790547295e+00
2.030000000000000071e+01,4.287545103811860514e+01,2.074213500827554402e+00,5.061631531601987533e+00
2.040000000000000213e+01,4.307585916838768014e+01,2.080839599252400696e+00,5.078499582377265398e+00
2.050000000000000000e+01,4.327688801979776656e+01,2.087551302463160230e+00,5.095139998082960808e+00
2.060000000000000142e+01,4.347800180582932938e+01,2.093620626135153984e+00,5.110815970198127722e+00
2.070000000000000284e+01,4.367631708117848888e+01,2.099085182067388811e+00,5.127391274172114599e+00
2.080000000000000071e+01,4.387299327514634228e+01,2.105263746451162543e+00,5.143290970314824406e+00
2.090000000000000213e+01,4.407217246964184909e+01,2.111373609189799883e+00,5.159569636718543961e+00
2.100000000000000000e+01,4.427297703331905154e+01,2.117784181050845760e+00,5.175960161122017844e+00
2.110000000000000142e+01,4.447154004659977744e+01,2.125089490976662443e+00,5.194182389374083719e+00
2.120000000000000284e+01,4.467021149190107820e+01,2.132317296547134866e+00,5.210690270678385083e+00
2.130000000000000071e+01,4.486878900126693992e+01,2.138509715161392322e+00,5.226843613002173150e+00
2.140000000000000213e+01,4.507091175067723299e+01,2.144776316901333413e+00,5.242401786860545698e+00
2.150000000000000000e+01,4.526927111064432552e+01,2.150152581171684396e+00,5.258268144578295278e+00
2.160000000000000142e+01,4.546816853669525926e+01,2.155561769018594642e+00,5.273739214291576438e+00
2.170000000000000284e+01,4.566679821082364299e+01,2.161640522292596511e+00,5.289345513870425286e+00
2.180000000000000071e+01,4.586489356853692101e+01,2.169421193508502377e+00,5.306020214920287970e+00
2.190000000000000213e+01,4.606368661630301631e+01,2.176909022181444886e+00,5.322982678321788619e+00
2.200000000000000000e+01,4.626201230296846489e+01,2.182514561615073401e+00,5.339069749144065291e+00
2.210000000000000142e+01,4.646197301300337301e+01,2.187991688358931874e+00,5.355165097782716543e+00
2.220000000000000284e+01,4.666054200051605250e+01,2.194374889855418953e+00,5.370854227823095073e+00
2.230000000000000071e+01,4.685696097239648594e+01,2.201352566452956960e+00,5.387701704250838830e+00
2.240000000000000213e+01,4.705230790797404694e+01,2.208361306527124590e+00,5.403669932589906466e+00
2.250000000000000000e+01,4.724745801780932908e+01,2.214490094918973195e+00,5.420142309925968682e+00
2.260000000000000142e+01,4.744292976180143739e+01,2.220671442311751509e+00,5.436064171510392562e+00
2.270000000000000284e+01,4.763718375339055200e+01,2.226994387387629448e+00,5.452568933312376132e+00
2.280000000000000071e+01,4.783105161086751167e+01,2.233557426011997915e+00,5.468763209256677804e+00
2.290000000000000213e+01,4.802513823117106995e+01,2.240499827302672831e+00,5.484990842208079975e+00
2.300000000000000000e+01,4.822016583404407442e+01,2.246678625312291011e+00,5.500611261814603914e+00
2.310000000000000142e+01,4.841246367181662436e+01,2.252238328542084389e+00,5.515816576429062756e+00
2.320000000000000284e+01,4.860616195027125741e+01,2.257936371974679446e+00,5.530488437814923941e+00
2.330000000000000071e+01,4.880004476382441680e+01,2.264725099142561149e+00,5.546691221032673980e+00
2.340000000000000213e+01,4.899228370848510394e+01,2.271867084939028558e+00,5.562024348715646660e+00
2.350000000000000000e+01,4.918675612090130045e+01,2.278396601477582273e+00,5.577688413741023865e+00
2.360000000000000142e+01,4.938277468737228304e+01,2.284770284409561647e+00,5.593230531700514874e+00
2.370000000000000284e+01,4.957728256761692620e+01,2.291765157331049796e+00,5.609687670222420763e+00
2.380000000000000071e+01,4.977096401639263945e+01,2.298827451670872879e+00,5.627174497415500909e+00
2.390000000000000213e+01,4.996671138520765254e+01,2.307238450351662529e+00,5.644680026442537191e+00
2.400000000000000000e+01,5.015692323121743357e+01,2.314976500083543609e+00,5.662618801893763099e+00
2.410000000000000142e+01,5.035118071262523642e+01,2.322255576091108331e+00,5.679346245721427877e+00
2.420000000000000284e+01,5.054545589188391119e+01,2.329051821343078643e+00,5.695156601558604592e+00
2.430000000000000071e+01,5.074056493027581638e+01,2.335676256609403367e+00,5.711144859431763088e+00
2.440000000000000213e+01,5.093165116072183451e+01,2.341862188798809363e+00,5.725933169930573996e+00
2.450000000000000000e+01,5.112539808431498045e+01,2.347134772558506999e+00,5.740620175498697186e+00
2.460000000000000142e+01,5.131626110407603392e+01,2.352651871178187637e+00,5.755900562438941215e+00
2.470000000000000284e+01,5.150710228038504823e+01,2.359248240598481594e+00,5.771782584920282844e+00
2.480000000000000071e+01,5.169620670220172087e+01,2.366455010255498426e+00,5.787893983213645122e+00
2.490000000000000213e+01,5.188698741209442744e+01,2.373337586819121992e+00,5.803278128668315716e+00
2.500000000000000000e+01,5.207588106601016875e+01,2.378932632811899595e+00,5.816848158542496705e+00
2.510000000000000142e+01,5.226813032654779079e+01,2.384690741298472805e+00,5.830838752266394032e+00
2.520000000000000284e+01,5.245943454741448875e+01,2.391304645936251028e+00,5.846032992821827534e+00
2.530000000000000071e+01,5.265111897183826528e+01,2.398201366300694470e+00,5.862420834158969640e+00
2.540000000000000213e+01,5.284319437533608976e+01,2.404107936611733276e+00,5.878364431672739698e+00
2.550000000000000000e+01,5.303122681430347285e+01,2.410259266663139055e+00,5.893414492836453356e+00
2.560000000000000142e+01,5.321899645111773225e+01,2.416581280802487353e+00,5.908833004308089443e+00
2.570000000000000284e+01,5.340619774906038231e+01,2.422533748789448715e+00,5.924364470407112115e+00
2.580000000000000071e+01,5.359572450731460691e+01,2.429792869470298822e+00,5.940564090167349320e+00
2.590000000000000213e+01,5.378577603617917902e+01,2.437071417758536640e+00,5.956380671331568344e+00
2.600000000000000000e+01,5.397424513890678810e+01,2.443852749222827914e+00,5.972330792353960582e+00
2.610000000000000142e+01,5.416716365992913040e+01,2.450390785377789982e+00,5.988194455868196542e+00
2.620000000000000284e+01,5.436053251047485446e+01,2.457153528885875016e+00,6.004584466478426918e+00
2.630000000000000071e+01,5.455564406546172052e+01,2.464680703159186859e+00,6.021962132186837735e+00
2.640000000000000213e+01,5.474767160267305144e+01,2.473262117398330684e+00,6.039839192413857916e+00
2.650000000000000000e+01,5.494328037460240211e+01,2.481047867570419285e+00,6.056956917058561096e+00
2.660000000000000142e+01,5.513841566774858904e+01,2.489112277129482020e+00,6.074160801005452193e+00
2.670000000000000284e+01,5.533182978218937365e+01,2.496393900550539335e+00,6.090808014883329236e+00
2.680000000000000071e+01,5.552403061646663218e+01,2.503655143325222099e+00,6.107396842410906856e+00
2.690000000000000213e+01,5.571610788077050103e+01,2.510684836507572015e+00,6.123880435578341164e+00
2.700000000000000000e+01,5.590681685239625409e+01,2.516825159394974865e+00,6.139603809172014870e+00
2.710000000000000142e+01,5.609496029367588221e+01,2.521959313510482303e+00,6.154212405311157319e+00
2.720000000000000284e+01,5.628208113128695800e+01,2.527402415417749015e+00,6.168394203031989598e+00
2.730000000000000071e+01,5.647113818760026760e+01,2.532524501934915406e+00,6.184136182201650733e+00
2.740000000000000213e+01,5.666356899214047615e+01,2.537877996278260717e+00,6.199366225363357685e+00
2.750000000000000000e+01,5.685361308968810334e+01,2.544025511203545697e+00,6.214853905498592290e+00
2.760000000000000142e+01,5.704348316014164055e+01,2.551228182646226639e+00,6.230986349473644381e+00
2.770000000000000284e+01,5.723471581157223653e+01,2.557479533603427946e+00,6.246909214161693313e+00
2.780000000000000071e+01,5.742256694183443244e+01,2.563247041840043039e+00,6.261697636439057746e+00
2.790000000000000213e+01,5.761167857555024341e+01,2.569163450121154657e+00,6.277112433843688777e+00
2.800000000000000000e+01,5.780029211939937284e+01,2.576716973228286633e+00,6.292770150828768116e+00
2.810000000000000142e+01,5.799196392532777367e+01,2.583912997032107306e+00,6.308613891800877838e+00
2.820000000000000284e+01,5.818107605200422938e+01,2.591117845748975412e+00,6.325379172581614640e+00
2.830000000000000071e+01,5.837080505182120760e+01,2.598088470366679115e+00,6.340408194760649430e+00
2.840000000000000213e+01,5.856120941276892466e+01,2.603952649818165543e+00,6.354717112007362445e+00
2.850000000000000000e+01,5.874965455009461124e+01,2.609820086646435389e+00,6.369252031071453324e+00
2.860000000000000142e+01,5.893854870291456649e+01,2.616285048803755231e+00,6.384750130900486376e+00
2.870000000000000284e+01,5.912541010899943927e+01,2.623198957196664516e+00,6.400362671987098295e+00
2.880000000000000071e+01,5.931465261396257205e+01,2.630328878977598261e+00,6.416096709005048027e+00
2.890000000000000213e+01,5.950069918222785503e+01,2.637395616360233230e+00,6.431194699523103075e+00
