lag_ps,Li_MSD_A2
2.570000000000000284e+01,9.313033063312692317e-01
2.580000000000000071e+01,9.310310459112494108e-01
2.590000000000000213e+01,9.317360788946607020e-01
2.600000000000000000e+01,9.310132636797003869e-01
2.610000000000000142e+01,9.333275832118123061e-01
2.620000000000000284e+01,9.350372023555875156e-01
2.630000000000000071e+01,9.356923646158730179e-01
2.640000000000000213e+01,9.373889849999038626e-01
2.650000000000000000e+01,9.378836409102835336e-01
2.660000000000000142e+01,9.376102893512915371e-01
2.670000000000000284e+01,9.387604529848203594e-01
2.680000000000000071e+01,9.401810031216277785e-01
2.690000000000000213e+01,9.422434428663307715e-01
2.700000000000000000e+01,9.419986120907754001e-01
2.710000000000000142e+01,9.401031258066753216e-01
2.720000000000000284e+01,9.401779194754295021e-01
2.730000000000000071e+01,9.388634935782632640e-01
2.740000000000000213e+01,9.394861429310218393e-01
2.750000000000000000e+01,9.408400602521636014e-01
2.760000000000000142e+01,9.422034706902157053e-01
2.770000000000000284e+01,9.425007134149059329e-01
2.780000000000000071e+01,9.439983576778904206e-01
2.790000000000000213e+01,9.455701660850415191e-01
2.800000000000000000e+01,9.465353469645587658e-01
2.810000000000000142e+01,9.494969506292986194e-01
2.820000000000000284e+01,9.516747913855760910e-01
2.830000000000000071e+01,9.519359581208488574e-01
2.840000000000000213e+01,9.529495758240801306e-01
2.850000000000000000e+01,9.535760537961636141e-01
2.860000000000000142e+01,9.546502936495778746e-01
2.870000000000000284e+01,9.538903993924213731e-01
2.880000000000000071e+01,9.518423263756771169e-01
2.890000000000000213e+01,9.500303809382387721e-01
2.900000000000000000e+01,9.478639204720088474e-01
2.910000000000000142e+01,9.486238084385607561e-01
2.920000000000000284e+01,9.507142947531708188e-01
2.930000000000000071e+01,9.518747095710490269e-01
2.940000000000000213e+01,9.526181815435984523e-01
2.950000000000000000e+01,9.536919869299114172e-01
2.960000000000000142e+01,9.546404966001782455e-01
2.970000000000000284e+01,9.528684247984557931e-01
2.980000000000000071e+01,9.526222584409250738e-01
2.990000000000000213e+01,9.520999959575314753e-01
3.000000000000000000e+01,9.531723781118095484e-01
3.010000000000000142e+01,9.524682235262230678e-01
3.020000000000000284e+01,9.528406826822388709e-01
3.030000000000000071e+01,9.513466534478314252e-01
3.040000000000000213e+01,9.511957839215053889e-01
3.050000000000000000e+01,9.524042773647078963e-01
3.060000000000000142e+01,9.526720986771191058e-01
3.070000000000000284e+01,9.538584301884870387e-01
3.080000000000000071e+01,9.538109412629454109e-01
3.090000000000000213e+01,9.527246022597102293e-01
3.100000000000000000e+01,9.530612545211436526e-01
3.110000000000000142e+01,9.517527242399347331e-01
3.120000000000000284e+01,9.517056529142434718e-01
3.130000000000000071e+01,9.528919966535217556e-01
3.140000000000000213e+01,9.515628318073414693e-01
3.150000000000000000e+01,9.518411502321842965e-01
3.160000000000000142e+01,9.525251065362848601e-01
3.170000000000000284e+01,9.533111966859972863e-01
3.180000000000000071e+01,9.544507815912917081e-01
3.190000000000000213e+01,9.545071447142875476e-01
3.200000000000000000e+01,9.526509415434333272e-01
3.210000000000000142e+01,9.517626905404844573e-01
3.220000000000000284e+01,9.525298189289898021e-01
3.230000000000000426e+01,9.539157830807263316e-01
3.239999999999999858e+01,9.555273873527256878e-01
3.250000000000000000e+01,9.574775030299589318e-01
3.260000000000000142e+01,9.585848017082331252e-01
3.270000000000000284e+01,9.592153907016552905e-01
3.280000000000000426e+01,9.610075049863511243e-01
3.289999999999999858e+01,9.611859579382868723e-01
3.300000000000000000e+01,9.625447174103759496e-01
3.310000000000000142e+01,9.640532729329814865e-01
3.320000000000000284e+01,9.645980441997675792e-01
3.330000000000000426e+01,9.641305360179225348e-01
3.339999999999999858e+01,9.655281936558203215e-01
3.350000000000000000e+01,9.643670843028080419e-01
3.360000000000000142e+01,9.640628844700929179e-01
3.370000000000000284e+01,9.641503531276840455e-01
3.380000000000000426e+01,9.623560319192585588e-01
3.389999999999999858e+01,9.609516865960585630e-01
3.400000000000000000e+01,9.584599480220342693e-01
3.410000000000000142e+01,9.552994828798205829e-01
3.420000000000000284e+01,9.545559470091371512e-01
3.430000000000000426e+01,9.528576574635759799e-01
3.439999999999999858e+01,9.523660651607700478e-01
3.450000000000000000e+01,9.514452606098210419e-01
3.460000000000000142e+01,9.526816017178905138e-01
3.470000000000000284e+01,9.527069098189158147e-01
3.480000000000000426e+01,9.531039479305147832e-01
3.489999999999999858e+01,9.543824822838008481e-01
3.500000000000000000e+01,9.567328541610827797e-01
3.510000000000000142e+01,9.573844373280764319e-01
3.520000000000000284e+01,9.590277964509441588e-01
3.530000000000000426e+01,9.594712638734451682e-01
3.539999999999999858e+01,9.598725426457647147e-01
3.550000000000000000e+01,9.610691196047420615e-01
3.560000000000000142e+01,9.612587276696455962e-01
3.570000000000000284e+01,9.604749990156979944e-01
3.580000000000000426e+01,9.585396276070538013e-01
3.589999999999999858e+01,9.591158093920513217e-01
3.600000000000000000e+01,9.575957732056378235e-01
3.610000000000000142e+01,9.563281193707573458e-01
3.620000000000000284e+01,9.555516876012636329e-01
3.630000000000000426e+01,9.550293990569531655e-01
3.639999999999999858e+01,9.558430118727148095e-01
3.650000000000000000e+01,9.571389035730903938e-01
3.660000000000000142e+01,9.577272209116479695e-01
3.670000000000000284e+01,9.567737335907342544e-01
3.680000000000000426e+01,9.569061278135641002e-01
3.689999999999999858e+01,9.570694089583505759e-01
3.700000000000000000e+01,9.560380691611675141e-01
3.710000000000000142e+01,9.567518715003692220e-01
3.720000000000000284e+01,9.581757642216596205e-01
3.730000000000000426e+01,9.576214863465130067e-01
3.739999999999999858e+01,9.584222611197802388e-01
3.750000000000000000e+01,9.591169676515041154e-01
3.760000000000000142e+01,9.580771424872985831e-01
3.770000000000000284e+01,9.588934275066289814e-01
3.780000000000000426e+01,9.592044663362168100e-01
3.789999999999999858e+01,9.585251474758669232e-01
3.800000000000000000e+01,9.578984716420203549e-01
3.810000000000000142e+01,9.592712912719150165e-01
3.820000000000000284e+01,9.595604223839213631e-01
