lag_ps,Li_A2,P_A2,S_A2
1.000000000000000000e+01,2.443758579186467017e+01,1.593473479100698365e+00,3.557839231886203546e+00
1.010000000000000142e+01,2.466090116525510112e+01,1.603845070607588408e+00,3.581753642040991892e+00
1.020000000000000107e+01,2.488530504241914798e+01,1.613954527883635803e+00,3.606224965529089221e+00
1.030000000000000071e+01,2.510842682909881773e+01,1.624250653821506907e+00,3.629911204227700861e+00
1.040000000000000036e+01,2.533255190537900958e+01,1.633720257467961456e+00,3.653344067415858820e+00
1.050000000000000000e+01,2.555670194503117543e+01,1.643032398069187661e+00,3.676602284367157747e+00
1.060000000000000142e+01,2.577909875568207099e+01,1.652868745071951917e+00,3.699853524449868925e+00
1.070000000000000107e+01,2.600344197050199924e+01,1.662894367047477617e+00,3.723367579950510819e+00
1.080000000000000071e+01,2.622816960150287358e+01,1.672748921198925709e+00,3.746026289742592219e+00
1.090000000000000036e+01,2.645289807563658613e+01,1.681343477499794403e+00,3.768036756353521088e+00
1.100000000000000000e+01,2.667412367612438828e+01,1.689219480716150690e+00,3.790089544536575428e+00
1.110000000000000142e+01,2.689527971989711830e+01,1.697855892179798154e+00,3.811739920758843603e+00
1.120000000000000107e+01,2.711605731381235884e+01,1.706651261403491215e+00,3.833084201940426539e+00
1.130000000000000071e+01,2.733799750400551787e+01,1.716412584889364989e+00,3.855264422214281339e+00
1.140000000000000036e+01,2.756110721225314819e+01,1.726171207403273122e+00,3.877065250557292231e+00
1.150000000000000000e+01,2.778266635227011250e+01,1.734875875815705681e+00,3.898431015254070431e+00
1.160000000000000142e+01,2.800253263614515120e+01,1.743100697804988108e+00,3.918261982411033628e+00
1.170000000000000107e+01,2.822260306774301242e+01,1.750837363014281944e+00,3.939113246686722469e+00
1.180000000000000071e+01,2.844331726537459204e+01,1.758446801176233532e+00,3.959984852464661031e+00
1.190000000000000036e+01,2.866521480171391900e+01,1.766205651098496920e+00,3.980715481665817457e+00
1.200000000000000000e+01,2.888798625783223528e+01,1.774526596917143539e+00,4.001454078400698222e+00
1.210000000000000142e+01,2.911030163299118811e+01,1.783261384150630402e+00,4.021444263701932975e+00
1.220000000000000107e+01,2.933016524733805497e+01,1.791754958222379956e+00,4.041345805278990788e+00
1.230000000000000071e+01,2.955202733055109121e+01,1.800355445945218458e+00,4.061803313021310480e+00
1.240000000000000036e+01,2.977152936691307517e+01,1.808660565246228202e+00,4.082636795627683668e+00
1.250000000000000000e+01,2.999297120013670082e+01,1.817704604510294919e+00,4.104422513449532239e+00
1.260000000000000142e+01,3.021385084678265898e+01,1.826875502807247198e+00,4.125865038598142576e+00
1.270000000000000107e+01,3.043147813277350622e+01,1.836068088570415480e+00,4.147400740407995556e+00
1.280000000000000071e+01,3.065308770001190553e+01,1.845440836234503834e+00,4.169353855023893551e+00
1.290000000000000036e+01,3.087313626470635342e+01,1.854123084273950450e+00,4.190711124096142548e+00
1.300000000000000000e+01,3.109593650678966981e+01,1.861899202446958279e+00,4.211917986751997134e+00
1.310000000000000142e+01,3.131853733549604968e+01,1.871366322167313134e+00,4.232778047937923560e+00
1.320000000000000107e+01,3.153991347770955045e+01,1.880731374709954551e+00,4.253970105163380033e+00
1.330000000000000071e+01,3.176208400600322079e+01,1.888936470150345714e+00,4.274549398535040901e+00
1.340000000000000036e+01,3.198152134115339607e+01,1.896715706765545351e+00,4.294591277157258524e+00
1.350000000000000000e+01,3.220124196388621129e+01,1.904666183825213688e+00,4.315250787632933793e+00
1.360000000000000142e+01,3.242212035146710747e+01,1.913261465991122456e+00,4.335092203286535550e+00
1.370000000000000107e+01,3.264418544829614888e+01,1.921668363472608609e+00,4.355040962432423335e+00
1.380000000000000071e+01,3.286744009482922735e+01,1.930022126137768579e+00,4.374428847944803245e+00
1.390000000000000036e+01,3.308652959263513793e+01,1.938317801087254821e+00,4.394324360329028067e+00
1.400000000000000000e+01,3.330691953329903043e+01,1.946317466352005754e+00,4.413231650428088848e+00
1.410000000000000142e+01,3.352779409072719119e+01,1.953938775119054894e+00,4.432481266682730237e+00
1.420000000000000107e+01,3.374898889366776444e+01,1.961544128061545100e+00,4.451711446398130434e+00
1.430000000000000071e+01,3.396979421072271776e+01,1.970381491687937414e+00,4.471202966711912197e+00
1.440000000000000036e+01,3.419211518234079961e+01,1.978188239244424773e+00,4.490706043120135327e+00
1.450000000000000000e+01,3.441411322980115983e+01,1.985009434228214298e+00,4.508919422244534125e+00
1.460000000000000142e+01,3.463714451143368933e+01,1.991960810777309909e+00,4.526654083616175051e+00
1.470000000000000107e+01,3.485661186100777797e+01,1.999100564865034624e+00,4.544130391008531333e+00
1.480000000000000071e+01,3.507897917175490221e+01,2.007368396407331890e+00,4.562739612389201227e+00
1.490000000000000036e+01,3.530351056878783567e+01,2.015502340879897325e+00,4.581557569692850329e+00
1.500000000000000000e+01,3.552813046337287517e+01,2.023925448325312626e+00,4.601129928428457028e+00
1.510000000000000142e+01,3.574833774096684635e+01,2.032031110383946348e+00,4.620061596394056558e+00
1.520000000000000107e+01,3.596856899647962535e+01,2.039080150456182849e+00,4.638626311789699308e+00
1.530000000000000071e+01,3.619131362954335174e+01,2.046819582479009192e+00,4.656904386144780972e+00
1.540000000000000036e+01,3.641282789930220787e+01,2.054689369466585980e+00,4.675533697119837129e+00
1.550000000000000000e+01,3.663429950321530271e+01,2.062265418957905272e+00,4.693672760852193981e+00
1.560000000000000142e+01,3.685702038927301771e+01,2.070529940088079446e+00,4.712432342325921120e+00
1.570000000000000107e+01,3.707633487874328893e+01,2.079384446247887208e+00,4.731425695124109154e+00
1.580000000000000071e+01,3.729733914483669110e+01,2.088024898690397091e+00,4.750438068842347761e+00
1.590000000000000036e+01,3.751669325636311214e+01,2.097394469890323077e+00,4.770180038060828132e+00
1.600000000000000000e+01,3.773591431295177046e+01,2.106422418228977023e+00,4.789843398753555803e+00
1.610000000000000142e+01,3.795799974190101267e+01,2.114247198536100658e+00,4.808407394094461829e+00
1.619999999999999929e+01,3.818078233126811938e+01,2.121342374874607195e+00,4.826445911320799809e+00
1.630000000000000071e+01,3.840434051046315744e+01,2.128488458471478939e+00,4.844685109259238232e+00
1.640000000000000213e+01,3.862238688289178157e+01,2.134858938444138321e+00,4.862381157722516001e+00
1.650000000000000000e+01,3.884309741503400915e+01,2.141650781453682040e+00,4.878701280085996572e+00
1.660000000000000142e+01,3.906309073572922586e+01,2.148184205476765918e+00,4.895889556923986419e+00
1.669999999999999929e+01,3.928278837331967566e+01,2.154546424697763474e+00,4.913159349283877653e+00
1.680000000000000071e+01,3.950051385328694664e+01,2.159820318255279759e+00,4.930207382303655628e+00
1.690000000000000213e+01,3.971931471896950683e+01,2.165258077530469727e+00,4.947610888364841308e+00
1.700000000000000000e+01,3.993909327795572040e+01,2.170781522997774715e+00,4.964143756883489189e+00
1.710000000000000142e+01,4.015850642536230453e+01,2.175734752364500313e+00,4.980489424664950704e+00
1.719999999999999929e+01,4.037549756634410159e+01,2.181169542443892162e+00,4.997172383785851046e+00
1.730000000000000071e+01,4.059188603575673682e+01,2.187196708941536727e+00,5.013982476125987908e+00
1.740000000000000213e+01,4.080941045130520450e+01,2.194039150995326093e+00,5.030868362653717618e+00
1.750000000000000000e+01,4.102740992082450333e+01,2.200318092584476304e+00,5.049061968936641165e+00
1.760000000000000142e+01,4.124752262242376588e+01,2.206992342445763366e+00,5.066551657473251424e+00
1.769999999999999929e+01,4.146785742914066475e+01,2.214920122400164448e+00,5.085112658786109741e+00
1.780000000000000071e+01,4.168830913728958620e+01,2.223197589939428731e+00,5.104965104752570149e+00
1.790000000000000213e+01,4.191017897558073457e+01,2.231087350745871056e+00,5.124057865197054973e+00
1.800000000000000000e+01,4.213464139918640683e+01,2.239180375894068487e+00,5.142069698091459529e+00
1.810000000000000142e+01,4.235837951595673445e+01,2.246561920608677987e+00,5.160390773166883882e+00
1.819999999999999929e+01,4.258154039219780174e+01,2.253981151251201798e+00,5.178461410670045062e+00
1.830000000000000071e+01,4.280361007882559221e+01,2.261350601189676013e+00,5.196000722377443815e+00
1.840000000000000213e+01,4.302442429600725404e+01,2.267561003253042440e+00,5.212535706430274196e+00
1.850000000000000000e+01,4.324785179822924874e+01,2.274307421894822934e+00,5.228179076430472527e+00
1.860000000000000142e+01,4.347072062702401496e+01,2.280703001579248657e+00,5.244402173012519874e+00
1.869999999999999929e+01,4.369254228406120433e+01,2.285951082940447243e+00,5.260277403267404672e+00
1.880000000000000071e+01,4.391465361687611590e+01,2.291321946895125805e+00,5.276080939960044347e+00
1.890000000000000213e+01,4.413531236605390973e+01,2.297858073486005459e+00,5.292679599764158915e+00
1.900000000000000000e+01,4.435537275490211329e+01,2.303061992251327350e+00,5.309044109124437583e+00
1.910000000000000142e+01,4.457489772393834926e+01,2.307658006446004606e+00,5.324116856512490337e+00
1.920000000000000284e+01,4.479611821548959227e+01,2.312915124058635641e+00,5.339595746897389361e+00
1.930000000000000071e+01,4.501783706914618932e+01,2.319536350963253390e+00,5.355933965912372585e+00
1.940000000000000213e+01,4.524200003865628616e+01,2.325942214232178173e+00,5.372268000358088713e+00
1.950000000000000000e+01,4.546455450548855026e+01,2.332697525929908089e+00,5.389576705498638098e+00
1.960000000000000142e+01,4.568799188433401071e+01,2.339966353158214218e+00,5.406932642732440009e+00
1.970000000000000284e+01,4.591274606247662149e+01,2.347635840150743558e+00,5.424293510735100909e+00
1.980000000000000071e+01,4.613481000212784977e+01,2.355360137510521312e+00,5.441976130165855352e+00
1.990000000000000213e+01,4.635873742462439395e+01,2.363293686633812563e+00,5.459719552998861580e+00
2.000000000000000000e+01,4.658372359265939622e+01,2.370576984797392317e+00,5.477750529145263059e+00
2.010000000000000142e+01,4.680697299614557494e+01,2.377176776981311246e+00,5.494181618281889001e+00
2.020000000000000284e+01,4.703047402989133730e+01,2.383621580676286822e+00,5.510926508571129645e+00
2.030000000000000071e+01,4.725361666360151247e+01,2.391202359218044915e+00,5.528811197401382493e+00
2.040000000000000213e+01,4.747676120019909263e+01,2.399269680556498585e+00,5.547497850851632606e+00
2.050000000000000000e+01,4.769930039759423579e+01,2.407552408519492371e+00,5.565310820878458742e+00
2.060000000000000142e+01,4.792074995082984401e+01,2.414745763682708990e+00,5.582510840721767842e+00
2.070000000000000284e+01,4.814262973116279909e+01,2.421070471326243645e+00,5.598212230003600354e+00
2.080000000000000071e+01,4.836553221782947531e+01,2.426167315531818858e+00,5.612721795247031409e+00
2.090000000000000213e+01,4.858705519714415999e+01,2.432692434118852720e+00,5.628359735253171792e+00
2.100000000000000000e+01,4.880604552296572507e+01,2.438367646290313218e+00,5.644086719994887424e+00
2.110000000000000142e+01,4.902821441441995631e+01,2.444532979503077463e+00,5.659827263868484337e+00
2.120000000000000284e+01,4.924741122702105400e+01,2.450438735121702294e+00,5.675535974966181563e+00
2.130000000000000071e+01,4.946769357838775960e+01,2.456837390719070147e+00,5.691870795689691676e+00
2.140000000000000213e+01,4.968991771568675375e+01,2.463757641481726157e+00,5.707742757348503559e+00
2.150000000000000000e+01,4.991148268834233193e+01,2.469642735394876443e+00,5.722523788554991775e+00
2.160000000000000142e+01,5.013181775598577872e+01,2.475197914684533540e+00,5.737530533501438157e+00
2.170000000000000284e+01,5.035207089079832343e+01,2.480737601115334368e+00,5.752457342947672636e+00
2.180000000000000071e+01,5.057228678121876442e+01,2.486481881479976064e+00,5.767904597181336079e+00
2.190000000000000213e+01,5.079405660572584225e+01,2.492727046209704866e+00,5.783764281313558797e+00
2.200000000000000000e+01,5.101404694590351596e+01,2.498738755147766888e+00,5.800411155060659851e+00
2.210000000000000142e+01,5.123591823017251556e+01,2.505711014111887902e+00,5.816643152415140072e+00
2.220000000000000284e+01,5.145575105227675294e+01,2.512620256634976457e+00,5.832322678180944742e+00
2.230000000000000071e+01,5.167677888867888925e+01,2.519550434241376369e+00,5.848684237943865938e+00
2.240000000000000213e+01,5.189850527494053267e+01,2.528114461596736362e+00,5.866624102612409075e+00
2.250000000000000000e+01,5.212056940803434202e+01,2.536254195286152147e+00,5.884348164814074522e+00
2.260000000000000142e+01,5.234038918115378181e+01,2.543455006750036329e+00,5.900492449734391798e+00
2.270000000000000284e+01,5.255933644117043713e+01,2.549149231250282366e+00,5.915423156551643302e+00
2.280000000000000071e+01,5.278096566235154796e+01,2.554473439145044544e+00,5.929692804224943714e+00
2.290000000000000213e+01,5.300039228150048132e+01,2.560959539036179677e+00,5.944719434311392270e+00
2.300000000000000000e+01,5.322051105744890975e+01,2.567116918845648410e+00,5.960233507710102074e+00
2.310000000000000142e+01,5.343924305110247985e+01,2.572927835540622876e+00,5.975005971919247649e+00
2.320000000000000284e+01,5.365735690859991536e+01,2.578337334645889989e+00,5.989422666003659579e+00
2.330000000000000071e+01,5.387485384506303632e+01,2.583499402667407630e+00,6.003366048573215430e+00
2.340000000000000213e+01,5.409183382492373227e+01,2.588133655930148436e+00,6.016912741054444957e+00
2.350000000000000000e+01,5.430979388791383400e+01,2.593661203073927890e+00,6.031156584220689787e+00
2.360000000000000142e+01,5.452521495501800075e+01,2.599452013074397883e+00,6.045612840268194788e+00
2.370000000000000284e+01,5.473937344767928437e+01,2.605807017805103598e+00,6.060117925012963980e+00
2.380000000000000071e+01,5.495387430733484990e+01,2.611605468650040063e+00,6.074545772640309593e+00
2.390000000000000213e+01,5.517382373146958940e+01,2.616980395391724556e+00,6.088429433006442792e+00
2.400000000000000000e+01,5.539149323745225928e+01,2.623098586919610398e+00,6.102983574924703447e+00
2.410000000000000142e+01,5.561084858536548836e+01,2.629265224342124174e+00,6.118604938665996862e+00
2.420000000000000284e+01,5.583005267660168869e+01,2.635735079819360394e+00,6.133927463210515185e+00
2.430000000000000071e+01,5.604824461431815052e+01,2.642542716363550870e+00,6.148230599031495380e+00
2.440000000000000213e+01,5.626977348449909044e+01,2.649875322858242122e+00,6.163261633718867927e+00
2.450000000000000000e+01,5.649000445947984872e+01,2.656328076169144570e+00,6.177115563289156341e+00
2.460000000000000142e+01,5.671084633137940756e+01,2.662638755169891791e+00,6.191564424465274108e+00
2.470000000000000284e+01,5.693194336542749312e+01,2.667828427634272082e+00,6.206013775131384413e+00
2.480000000000000071e+01,5.714967356946756638e+01,2.673173579724088533e+00,6.220203390211976213e+00
2.490000000000000213e+01,5.736982686547467836e+01,2.679031136359373733e+00,6.233830915689225094e+00
2.500000000000000000e+01,5.759039870201382882e+01,2.684632299669940103e+00,6.248506773658997204e+00
2.510000000000000142e+01,5.781160313017422681e+01,2.691240696875669691e+00,6.263686699849416506e+00
2.520000000000000284e+01,5.803123795492309966e+01,2.697180434487092882e+00,6.278376776326099140e+00
2.530000000000000071e+01,5.825188548046326531e+01,2.703617000915629287e+00,6.292614460753453542e+00
2.540000000000000213e+01,5.847286541195651921e+01,2.709614758799213874e+00,6.307680299721758921e+00
2.550000000000000000e+01,5.869131032873093545e+01,2.715532995185852894e+00,6.322862855188370546e+00
2.560000000000000142e+01,5.891169128890256701e+01,2.721687262625667181e+00,6.337497582922265060e+00
2.570000000000000284e+01,5.913318603545418739e+01,2.727361174716723902e+00,6.351589131664024279e+00
2.580000000000000071e+01,5.935250410274014854e+01,2.732831529783914526e+00,6.365412188877403565e+00
2.590000000000000213e+01,5.957401786551375267e+01,2.739202607965149028e+00,6.379959424229468823e+00
2.600000000000000000e+01,5.979596192661228571e+01,2.745173173732928351e+00,6.394426527530564286e+00
2.610000000000000142e+01,6.001838450687973392e+01,2.750670543187528683e+00,6.408499048836165279e+00
2.620000000000000284e+01,6.024211097780621316e+01,2.756208397516527686e+00,6.423245400598129429e+00
2.630000000000000071e+01,6.046410238665995251e+01,2.763217326598010892e+00,6.438126464440839136e+00
2.640000000000000213e+01,6.068549890539357250e+01,2.770019597836799630e+00,6.453417065232864402e+00
2.650000000000000000e+01,6.090615850053618630e+01,2.776302292729812216e+00,6.467775618177595831e+00
2.660000000000000142e+01,6.112833799483982489e+01,2.783184166513369195e+00,6.482974922375166926e+00
2.670000000000000284e+01,6.135155637679965679e+01,2.789160415849635477e+00,6.497183275629419441e+00
2.680000000000000071e+01,6.157450350878060163e+01,2.793975048035619135e+00,6.510323176387924349e+00
2.690000000000000213e+01,6.179613043160698993e+01,2.798759986073325656e+00,6.523127370038811712e+00
2.700000000000000000e+01,6.201700560462118972e+01,2.803941314895397774e+00,6.535793514489171230e+00
2.710000000000000142e+01,6.224036942812383444e+01,2.808271119120429038e+00,6.547598258193331411e+00
2.720000000000000284e+01,6.246353781946548622e+01,2.812377160379517349e+00,6.559888994158753484e+00
2.730000000000000071e+01,6.268628775879214743e+01,2.817515109436326437e+00,6.573307377024611320e+00
2.740000000000000213e+01,6.291083815572779514e+01,2.823440338493865998e+00,6.586635762945592276e+00
2.750000000000000000e+01,6.313479285750299397e+01,2.829018163611014547e+00,6.599069470308258190e+00
2.760000000000000142e+01,6.335587034278292862e+01,2.834665220332913016e+00,6.612292877668792812e+00
2.770000000000000284e+01,6.357944113941634612e+01,2.840996794414821558e+00,6.627061128342184304e+00
2.780000000000000071e+01,6.380044956312016069e+01,2.848047882563923938e+00,6.642428142464548380e+00
2.790000000000000213e+01,6.402251312461923760e+01,2.854727899643771938e+00,6.656683048834163507e+00
2.800000000000000000e+01,6.424640856560431246e+01,2.861976539944456999e+00,6.670804115343823781e+00
2.810000000000000142e+01,6.446676083703185611e+01,2.867739827699640642e+00,6.684698409804945562e+00
2.820000000000000284e+01,6.468768039706725403e+01,2.873555740533459524e+00,6.698384284845546155e+00
2.830000000000000071e+01,6.491046357206377593e+01,2.880488021928189646e+00,6.712851702444033286e+00
2.840000000000000213e+01,6.513286005897242603e+01,2.887359677203052755e+00,6.728064995297527773e+00
2.850000000000000000e+01,6.535715803759171649e+01,2.893853869423262726e+00,6.742683713046198513e+00
2.860000000000000142e+01,6.557669117097304934e+01,2.900326427924178052e+00,6.757084386532369535e+00
2.870000000000000284e+01,6.579606622815312278e+01,2.905710343881799940e+00,6.770576455058447962e+00
2.880000000000000071e+01,6.601421685049659516e+01,2.910081427666706411e+00,6.782546366926420767e+00
2.890000000000000213e+01,6.623576239303541513e+01,2.914737849780923540e+00,6.795098460929684947e+00
