time_ps,T_K,P_GPa,PE_eV_atom,rho_g_cm3
1.135000000000000142e+01,6.664211433299999499e+02,-4.703327713100000085e-01,-4.822683627864583045e+00,1.789405315748654468e+00
1.140000000000000036e+01,6.981479693200000156e+02,3.945662160533333629e-01,-4.826720195000000047e+00,1.787615804973630373e+00
1.145000000000000107e+01,6.410938519799999540e+02,-9.710910718966665744e-02,-4.819004510729166135e+00,1.778011969516220203e+00
1.150000000000000000e+01,6.418703398300000345e+02,7.249369523333332177e-02,-4.816688211666666497e+00,1.770796908298977179e+00
1.155000000000000071e+01,6.827851561200000106e+02,3.250157360033333748e-02,-4.816128459479166679e+00,1.762596633797352652e+00
1.160000000000000142e+01,6.837099299100000280e+02,-1.664065809566666609e-01,-4.809102732239582956e+00,1.757131556643247494e+00
1.165000000000000036e+01,6.784327759599999581e+02,-1.628114643603333078e-01,-4.804994800104166686e+00,1.757021904735001305e+00
1.170000000000000107e+01,6.682237399599999890e+02,1.723900666900000100e-01,-4.802993527447916300e+00,1.761645206716615952e+00
1.175000000000000000e+01,7.480424653600000511e+02,3.354716446640000349e-01,-4.813791510104166171e+00,1.759481240857412532e+00
1.180000000000000071e+01,6.821482017900000301e+02,-3.476452897699999767e-01,-4.808226789687499725e+00,1.746302002976445111e+00
1.185000000000000142e+01,7.120886174800000390e+02,2.724737845266666028e-02,-4.814614191250000452e+00,1.739801754218912144e+00
1.190000000000000036e+01,6.480018277699999771e+02,-3.738857286999999752e-01,-4.808354198072916752e+00,1.736777429045860188e+00
1.195000000000000107e+01,6.929995632400000432e+02,2.852463313500000139e-02,-4.814011223020833619e+00,1.743167996953144616e+00
1.200000000000000000e+01,7.050058465800000249e+02,2.657498957333334026e-03,-4.813466700208333116e+00,1.746734864363035378e+00
1.205000000000000071e+01,6.904558970699999918e+02,7.986054958999999620e-02,-4.807909897291666290e+00,1.751683990320703099e+00
1.210000000000000142e+01,7.638684019400000125e+02,-4.693755396233333932e-01,-4.812355917083332990e+00,1.760110893454885472e+00
1.215000000000000036e+01,7.771635203700000147e+02,3.325109583266667168e-01,-4.811648509374999882e+00,1.780870937941374521e+00
1.220000000000000107e+01,7.838365987199999836e+02,-2.316934543733333296e-01,-4.813873684999999902e+00,1.792445243539338762e+00
1.225000000000000000e+01,6.667304176500000494e+02,3.860863090899999683e-01,-4.806122305989583232e+00,1.810882400553311289e+00
1.230000000000000071e+01,7.252658831200000122e+02,-2.522163391676666699e-01,-4.821241141666666508e+00,1.824977819451646832e+00
1.235000000000000142e+01,6.825914862399999947e+02,2.736951918899999669e-01,-4.820431724583333910e+00,1.844241967345436883e+00
1.240000000000000036e+01,7.051136197099999663e+02,6.371355717833332433e-02,-4.824108492395833281e+00,1.854711960028040396e+00
1.245000000000000107e+01,7.321391604399999551e+02,-1.038056649829999928e-01,-4.827767223802083230e+00,1.857619864339899118e+00
1.250000000000000000e+01,6.600109168899999759e+02,2.415795359000000309e-02,-4.819974665781249890e+00,1.859902153623314236e+00
1.255000000000000071e+01,6.527472318100000166e+02,3.923998030163333706e-01,-4.820391262968749757e+00,1.862613312944240596e+00
1.260000000000000142e+01,7.051564410900000439e+02,-2.303601598550000240e-01,-4.826448547083333374e+00,1.857638999563063997e+00
1.265000000000000036e+01,6.675548951499999930e+02,4.295084586999999843e-01,-4.818392658020833608e+00,1.855873036105193830e+00
1.270000000000000107e+01,6.828796782099999518e+02,-1.001054710023333155e-01,-4.814229068281250079e+00,1.842743752952586300e+00
1.275000000000000000e+01,6.889399807800000417e+02,2.849844143899999960e-01,-4.808132562083333283e+00,1.830789732223304656e+00
1.280000000000000071e+01,7.485436727400000336e+02,-3.729884723733333796e-01,-4.810991448333333587e+00,1.814157216153740926e+00
1.285000000000000142e+01,7.072411793600000465e+02,-3.716886033766667041e-02,-4.803139484374999491e+00,1.804536698772850167e+00
1.290000000000000036e+01,7.324766914699999916e+02,-4.045892093166666981e-01,-4.804390818124999463e+00,1.798330532840529683e+00
1.295000000000000107e+01,7.547332432099999551e+02,2.546540501506666665e-01,-4.806716699843749829e+00,1.804832204714331256e+00
1.300000000000000000e+01,7.349800768300000300e+02,7.495080983933334606e-02,-4.806733582135416682e+00,1.806800003199630744e+00
1.305000000000000071e+01,6.955253537400000141e+02,1.482614044666666631e-01,-4.808867343020833296e+00,1.802857713117371974e+00
1.310000000000000142e+01,6.763227521699999443e+02,-4.985848744333332694e-01,-4.812693275989583519e+00,1.801218487056756690e+00
1.315000000000000036e+01,6.854390443700000333e+02,2.476654567883333213e-01,-4.816292621927083850e+00,1.811329709577532698e+00
1.320000000000000107e+01,7.186833300099999633e+02,-1.027481007959999970e-01,-4.821224677187499807e+00,1.814830413958488986e+00
1.325000000000000000e+01,7.204778102499999477e+02,2.946321306632333492e-01,-4.822475143229167038e+00,1.820654052776797371e+00
1.330000000000000071e+01,6.310474393800000144e+02,-1.889399357176666516e-01,-4.811859527916666934e+00,1.819040290440248286e+00
1.335000000000000142e+01,6.700237525300000243e+02,-2.377079583123333784e-01,-4.816148223177083132e+00,1.823137748009677317e+00
1.340000000000000036e+01,7.426234844299999622e+02,-3.902367738133332709e-01,-4.823673468593749902e+00,1.841168824898354872e+00
1.345000000000000107e+01,7.290357205100000328e+02,4.281095756676666642e-01,-4.818384732083333510e+00,1.870305934129290248e+00
1.350000000000000000e+01,7.841391146400000025e+02,1.181027486533333254e-01,-4.821324549635416901e+00,1.887203381024088689e+00
1.355000000000000071e+01,7.233176803000000064e+02,1.106244270316700112e-01,-4.814791428333333734e+00,1.897605427783115584e+00
1.360000000000000142e+01,7.442346209999999473e+02,4.315749464663333756e-01,-4.823187738697916949e+00,1.901222490275329857e+00
1.365000000000000036e+01,6.740331470900000568e+02,-1.159939759579999979e-01,-4.822967219999999777e+00,1.889567959130382446e+00
1.370000000000000107e+01,6.709413641899999448e+02,-2.166671918066666661e-02,-4.826929889322916445e+00,1.879223491775917187e+00
1.375000000000000000e+01,5.805098641199999747e+02,-4.452682471033333478e-01,-4.816697738020833341e+00,1.877068140989494927e+00
1.380000000000000071e+01,6.565911209700000200e+02,4.300636461599999794e-01,-4.824971478020833260e+00,1.897038130899441288e+00
1.385000000000000142e+01,7.298090414399999872e+02,-4.350549394700000128e-01,-4.830048702395833615e+00,1.914383208247267820e+00
1.390000000000000036e+01,7.690635800500000414e+02,3.685144790899999578e-01,-4.830699267604166458e+00,1.936037424762027559e+00
1.395000000000000107e+01,7.140152980899999875e+02,4.420972913899999246e-01,-4.819732259374999828e+00,1.939846891023370379e+00
1.400000000000000000e+01,7.302055560999999670e+02,2.322943387630000134e-01,-4.819384693177083179e+00,1.922757315442446879e+00
1.405000000000000071e+01,6.976457048700000314e+02,-8.229318455000004043e-03,-4.814974676770833462e+00,1.892880517893902770e+00
1.410000000000000142e+01,7.010833201599999711e+02,-2.814451392166666954e-02,-4.816887954999999444e+00,1.856919477895977888e+00
1.415000000000000036e+01,6.684885954400000401e+02,1.095270565299999860e-01,-4.813687346354166507e+00,1.822190896278812922e+00
1.420000000000000107e+01,7.236295180199999777e+02,-6.770916677466667366e-01,-4.822495742968750498e+00,1.793144668311088097e+00
1.425000000000000000e+01,6.609573902199999793e+02,-4.709815657599999983e-01,-4.818443663124999610e+00,1.789433926637653771e+00
1.430000000000000071e+01,7.158383209400000169e+02,1.555603355033333413e-01,-4.827965041666666401e+00,1.799148483679963606e+00
1.435000000000000142e+01,6.016610771699999987e+02,-1.133140525966666590e-01,-4.815599486875000501e+00,1.805052254521274158e+00
1.440000000000000036e+01,6.711984565400000520e+02,1.231487334723333493e-01,-4.824450188906250325e+00,1.812162908604000089e+00
1.445000000000000107e+01,6.192962362900000244e+02,2.791339849410000018e-01,-4.816067033802083230e+00,1.811669765233219653e+00
1.450000000000000000e+01,6.815419866500000126e+02,1.602496549996666741e-01,-4.817933147031250307e+00,1.805359367806918858e+00
1.455000000000000071e+01,6.731895126499999833e+02,-5.072303358233332116e-02,-4.809968804010416932e+00,1.795417359584012384e+00
1.460000000000000142e+01,7.517726825199999894e+02,-1.274611161233333290e-01,-4.815526640208333653e+00,1.785710668617095154e+00
1.465000000000000036e+01,7.206857605500000545e+02,-1.877205455066666140e-02,-4.810019224218749834e+00,1.784278430905435586e+00
1.470000000000000107e+01,7.175052621199999976e+02,4.769680827666666900e-02,-4.810701864218749790e+00,1.788256332706403384e+00
1.475000000000000000e+01,7.282084687899999835e+02,-1.890251511666666759e-02,-4.816426493177083046e+00,1.789450592454320477e+00
1.480000000000000071e+01,6.886013804899999968e+02,-9.343636626433332593e-02,-4.816895492447916816e+00,1.791025448533882569e+00
1.485000000000000142e+01,7.075068437600000379e+02,1.705102383196666904e-01,-4.823262430260416345e+00,1.795963165167006270e+00
1.490000000000000036e+01,6.477358398100000159e+02,-1.435881537093333382e-01,-4.817663790416666814e+00,1.797487762399650135e+00
1.495000000000000107e+01,7.155291439500000479e+02,2.853417670733333078e-01,-4.826300314062500263e+00,1.800660826074687693e+00
1.500000000000000000e+01,6.875853973600000018e+02,3.870469201133333037e-01,-4.823548874427083355e+00,1.791968494105203646e+00
1.505000000000000071e+01,6.818306014199999936e+02,-3.341204021799999424e-01,-4.822212940677083282e+00,1.773510869293021930e+00
1.510000000000000142e+01,7.025708071599999585e+02,1.300154238519999894e-01,-4.823349320468749646e+00,1.762252323559278189e+00
1.515000000000000036e+01,6.280703750200000286e+02,-1.260951875200000127e-01,-4.812338364583333750e+00,1.751335773865027035e+00
1.520000000000000107e+01,6.987096218100000442e+02,3.898065662999999903e-02,-4.818262717343750445e+00,1.745210569358444763e+00
1.525000000000000000e+01,7.014021017999999685e+02,-2.120026302359999948e-01,-4.815704771458332978e+00,1.740365471448170442e+00
1.530000000000000071e+01,6.843712396600000147e+02,1.219390031233333338e-01,-4.811815560885416510e+00,1.739703299197029818e+00
1.535000000000000142e+01,7.233771490300000551e+02,-5.176344048766666761e-01,-4.816209728229166487e+00,1.739921719091177543e+00
1.540000000000000036e+01,7.189694388899999922e+02,9.326727667200000738e-02,-4.816766685885416344e+00,1.752281049905656474e+00
1.545000000000000107e+01,6.746014749700000266e+02,-2.323344882399999978e-01,-4.814188356510416433e+00,1.764246070360058649e+00
1.550000000000000000e+01,6.645067346199999747e+02,3.782766974300000307e-01,-4.817196055156250267e+00,1.781248460205170359e+00
1.555000000000000071e+01,6.340047212800000125e+02,-1.329723997073333219e-01,-4.818403147968750133e+00,1.787198161429439214e+00
1.560000000000000142e+01,6.643100049399999989e+02,2.166198362975333414e-01,-4.824731080833333685e+00,1.796231023721989839e+00
1.565000000000000036e+01,6.284139277699999866e+02,-9.015796151999998231e-02,-4.820458808229166614e+00,1.802136061990551985e+00
1.570000000000000107e+01,6.717020889100000431e+02,3.396344526166667488e-01,-4.823038473385416580e+00,1.807203964353223613e+00
1.575000000000000000e+01,7.437496900099999948e+02,3.447167471749999490e-01,-4.825322396197916142e+00,1.798987895144537053e+00
1.580000000000000071e+01,7.019061859800000320e+02,-3.240296042666666598e-01,-4.814765469166666811e+00,1.778170834511655585e+00
1.585000000000000142e+01,7.269211103400000411e+02,1.202872394733333489e-01,-4.815962589999999821e+00,1.764190792535747843e+00
1.590000000000000036e+01,7.292469839799999818e+02,-7.389664130533334097e-02,-4.816489355468750233e+00,1.750008681204223926e+00
1.595000000000000107e+01,7.217899056600000449e+02,4.935426474000000341e-01,-4.817409420572916545e+00,1.734945272892409518e+00
1.600000000000000000e+01,6.370543186099999957e+02,-3.263415399570000486e-01,-4.808777724218749938e+00,1.709216631982817036e+00
1.605000000000000071e+01,6.900510527300000376e+02,1.664868699567666477e-01,-4.815464494999999623e+00,1.694678305401205565e+00
1.610000000000000142e+01,7.226931937699999935e+02,-1.804440439904666516e-01,-4.818806362552083833e+00,1.680108764986153691e+00
1.615000000000000213e+01,6.503835972699999957e+02,1.061692971900000115e-01,-4.808437461197916818e+00,1.671213993379093266e+00
1.619999999999999929e+01,7.313077730300000212e+02,-2.151400267953333112e-01,-4.815860643437500421e+00,1.662159975599587058e+00
1.625000000000000000e+01,6.872933037699999659e+02,1.092702776133333414e-01,-4.807779427760416446e+00,1.658944113739154957e+00
1.630000000000000071e+01,7.408405684599999859e+02,1.324387018163333263e-01,-4.811329084635416642e+00,1.656431724399856309e+00
1.635000000000000142e+01,7.255001861399999825e+02,1.733443050273333341e-01,-4.807724229843750585e+00,1.651958429470727463e+00
1.640000000000000213e+01,7.253719933099999935e+02,-4.468406146999999717e-01,-4.810540829062500023e+00,1.643361081932523282e+00
1.644999999999999929e+01,7.072239487399999689e+02,-1.574303769120000140e-01,-4.814041424791667190e+00,1.643255083775508441e+00
1.650000000000000000e+01,6.581368418700000120e+02,-1.516763580426666591e-01,-4.814193476302083496e+00,1.651896854851320429e+00
1.655000000000000071e+01,6.716311921599999550e+02,-2.528516284460000096e-01,-4.818480281041666480e+00,1.670878999683367061e+00
1.660000000000000142e+01,6.649715777200000275e+02,-2.002009663179999954e-01,-4.816778110677083724e+00,1.696301586538815798e+00
1.665000000000000213e+01,6.582846990900000037e+02,1.969546802266667063e-01,-4.812910480416666914e+00,1.722199940058530165e+00
1.669999999999999929e+01,6.545986553799999683e+02,3.040134600133333476e-01,-4.808629215156249970e+00,1.739187205812183334e+00
1.675000000000000000e+01,7.207990204400000493e+02,-2.754542727500000066e-01,-4.815068283385416592e+00,1.746939953559063952e+00
1.680000000000000071e+01,7.161291794700000537e+02,2.747991169590000005e-01,-4.814231428802083101e+00,1.758862831529371062e+00
1.685000000000000142e+01,6.993376054399999475e+02,1.518491004370000064e-01,-4.812900833125000055e+00,1.762921493250411586e+00
1.690000000000000213e+01,7.325579065199999604e+02,1.376668907600000213e-01,-4.818935555000000370e+00,1.757055817989148006e+00
1.694999999999999929e+01,6.231462969799999883e+02,-3.686157196666669297e-03,-4.807287755833333343e+00,1.745099833498158448e+00
1.700000000000000000e+01,7.051321298499999557e+02,2.517690763366666196e-01,-4.817120783177083254e+00,1.734127208687128885e+00
1.705000000000000071e+01,7.132109812099999999e+02,-8.988980893999998223e-02,-4.815261327812500269e+00,1.722563242515378290e+00
1.710000000000000142e+01,6.789925328000000491e+02,-4.148945371333332549e-02,-4.806800787395833829e+00,1.717898297030178600e+00
1.715000000000000213e+01,6.931850149299999657e+02,-1.684342745966666832e-01,-4.801832051875000396e+00,1.719556427176228031e+00
1.719999999999999929e+01,7.182806866500000069e+02,5.477140130700000054e-01,-4.798828088645833212e+00,1.723324153071792431e+00
1.725000000000000000e+01,8.064072656099999676e+02,1.162330354266666310e-02,-4.807387496614583533e+00,1.711828623708123276e+00
1.730000000000000071e+01,6.166313272899999447e+02,2.044187180730000220e-01,-4.785081890416666539e+00,1.696221091520193625e+00
1.735000000000000142e+01,7.264890750600000047e+02,-6.549546186966667127e-01,-4.798290247083333071e+00,1.681824465269981861e+00
1.740000000000000213e+01,7.466342654300000277e+02,-2.120870429733333618e-01,-4.799544989479167079e+00,1.686736555626192846e+00
1.744999999999999929e+01,7.725075629499999650e+02,-1.408717817400000072e-01,-4.802393092812500264e+00,1.697059903986141816e+00
1.750000000000000000e+01,7.412147408299999825e+02,3.164665578533333301e-01,-4.803530926250000554e+00,1.709812680815580910e+00
1.755000000000000071e+01,6.787584238399999776e+02,-4.163422782166666392e-01,-4.803909928645833105e+00,1.717385125665021217e+00
1.760000000000000142e+01,6.571934616300000016e+02,5.519081758899999635e-01,-4.805708960989583112e+00,1.731799296088191387e+00
1.765000000000000213e+01,6.410771992200000113e+02,-4.284622140566666793e-01,-4.806548802031250567e+00,1.730329812154786095e+00
1.769999999999999929e+01,6.422813410600000452e+02,4.801044979566667092e-01,-4.807800921770833291e+00,1.738978100436054053e+00
1.775000000000000000e+01,7.084708502099999805e+02,-2.234445712963333275e-01,-4.815297201093749813e+00,1.741677468412942797e+00
1.780000000000000071e+01,6.921604525899999771e+02,4.969152816466666511e-01,-4.811142516302083116e+00,1.746459974609500199e+00
1.785000000000000142e+01,7.862191259600000421e+02,-2.127236628799999973e-01,-4.819239791874999845e+00,1.740532565629841821e+00
1.790000000000000213e+01,7.582121991400000525e+02,1.603564063832333408e-01,-4.813311374687500255e+00,1.735665837752637275e+00
1.794999999999999929e+01,7.496274316899999803e+02,-1.275064436790266653e-01,-4.813197595885417179e+00,1.726909005471826575e+00
1.800000000000000000e+01,7.490251128500000277e+02,-3.675414743833333442e-01,-4.817417683333332867e+00,1.720893050256714130e+00
1.805000000000000071e+01,6.906559387700000343e+02,2.393223625099999696e-01,-4.814901572291666376e+00,1.720172278639053864e+00
1.810000000000000142e+01,6.372239407199999732e+02,-1.918077958430000063e-01,-4.810990900781249913e+00,1.716101187011572993e+00
1.815000000000000213e+01,6.427673056500000257e+02,1.686883140769999956e-01,-4.811863688385416893e+00,1.719905623780340953e+00
1.819999999999999929e+01,6.820069980299999770e+02,-3.473378297866665937e-02,-4.814162118697916881e+00,1.720490721221029640e+00
1.825000000000000000e+01,7.360598530700000310e+02,1.626345535811666576e-01,-4.816656317968750045e+00,1.720463661195096083e+00
1.830000000000000071e+01,7.386797699700000521e+02,-4.492373672466667273e-02,-4.811472050781250509e+00,1.714847148012016653e+00
1.835000000000000142e+01,7.655163464800000384e+02,1.505833068199999847e-01,-4.807974192395833235e+00,1.711574890997656029e+00
1.840000000000000213e+01,7.659179200999999466e+02,2.692810426333333562e-01,-4.805738724114583249e+00,1.707235774197461531e+00
1.844999999999999929e+01,7.255219500099999550e+02,-2.381701930779999976e-01,-4.803804486510416361e+00,1.694612177528578734e+00
1.850000000000000000e+01,7.080403935900000079e+02,3.673038319699999943e-01,-4.811925119739583145e+00,1.684105195980200254e+00
1.855000000000000071e+01,6.792026588899999524e+02,-1.464823142136666700e-01,-4.815802103281249913e+00,1.665796696641435259e+00
1.860000000000000142e+01,6.856015337999999701e+02,-2.523348557866667008e-02,-4.818221922916666955e+00,1.652554886640074328e+00
1.865000000000000213e+01,6.978070564299999887e+02,3.497042964466665765e-02,-4.819702412447916196e+00,1.644315863765236196e+00
1.869999999999999929e+01,6.357732098000000178e+02,-1.713355874726666672e-01,-4.810182889427083275e+00,1.636864534997735099e+00
1.875000000000000000e+01,6.588620459300000221e+02,1.777770309106666557e-01,-4.809637731458333398e+00,1.639110048295996158e+00
1.880000000000000071e+01,7.385954912700000250e+02,-3.058782867900000091e-01,-4.814955475000000540e+00,1.646336572841493817e+00
1.885000000000000142e+01,7.733014933499999870e+02,2.451223623266667040e-01,-4.815064664947916739e+00,1.659178048968692920e+00
1.890000000000000213e+01,7.419857023199999730e+02,3.038609583599999886e-01,-4.809028414427083398e+00,1.664339941592473782e+00
1.894999999999999929e+01,7.137026679499999773e+02,-3.498318829100000027e-01,-4.805053570156250231e+00,1.661305905692439744e+00
1.900000000000000000e+01,7.353866873499999883e+02,1.351127925086333115e-01,-4.809444791927083074e+00,1.664649223311807757e+00
1.905000000000000071e+01,6.695183493700000099e+02,4.291180193666668113e-02,-4.808036796458333484e+00,1.664175584209460101e+00
1.910000000000000142e+01,7.221663373600000568e+02,2.987959603633333350e-01,-4.820910323489583149e+00,1.659741225846005364e+00
1.915000000000000213e+01,7.080192412300000342e+02,-2.552006521166666486e-01,-4.823348831354166144e+00,1.648789688984169999e+00
1.920000000000000284e+01,6.429886517700000468e+02,-3.056429508566666509e-01,-4.816478502343749746e+00,1.644794135258114576e+00
1.925000000000000000e+01,6.449504668299999821e+02,-8.245124310433334103e-02,-4.815800016666666572e+00,1.652431936507879451e+00
1.930000000000000071e+01,6.429979166699999951e+02,-2.117906267600000170e-01,-4.812803081666666927e+00,1.665905348482409343e+00
1.935000000000000142e+01,6.729084872900000391e+02,-1.484965901696666812e-01,-4.812032120677083746e+00,1.687363354916439073e+00
1.940000000000000213e+01,6.757229508499999611e+02,4.014101894200000076e-01,-4.808221686562499819e+00,1.716775180455156535e+00
1.945000000000000284e+01,6.727600173499999983e+02,-1.447085022866666792e-01,-4.805634571197916927e+00,1.737396857106217052e+00
1.950000000000000000e+01,6.964458588600000439e+02,2.376128802453333355e-01,-4.808233919739583584e+00,1.758123360326613538e+00
1.955000000000000071e+01,7.312205365900000515e+02,1.108246422086666683e-01,-4.812922562187499587e+00,1.769345647079764383e+00
1.960000000000000142e+01,7.150715939799999887e+02,2.037781814472666708e-01,-4.814081726354166868e+00,1.773860487688815324e+00
1.965000000000000213e+01,6.722283670900000061e+02,1.575135478329333372e-01,-4.813990518645833383e+00,1.772626374508330827e+00
1.970000000000000284e+01,6.951068484099999978e+02,1.545672868133333155e-01,-4.820594993177083509e+00,1.765296815610567505e+00
1.975000000000000000e+01,6.423837053600000218e+02,3.767730564489999989e-01,-4.815762555312500304e+00,1.752221699187647808e+00
1.980000000000000071e+01,7.081066331099999616e+02,-7.693292261999999659e-02,-4.823758442239583388e+00,1.728424826201866882e+00
1.985000000000000142e+01,6.578543593900000133e+02,8.901299897066666800e-02,-4.816283750781249928e+00,1.704028444391968877e+00
1.990000000000000213e+01,6.556826767999999674e+02,-3.531793637599999758e-01,-4.811932860312500004e+00,1.682851237644038322e+00
1.995000000000000284e+01,6.891240961500000139e+02,-1.792061286973333223e-01,-4.812707227656249920e+00,1.679357575439139216e+00
2.000000000000000000e+01,6.401067294199999651e+02,-3.532787756323333972e-01,-4.803582560677083002e+00,1.687703213758005028e+00
2.005000000000000071e+01,7.184695865899999490e+02,9.960332983733333201e-02,-4.808961559479166148e+00,1.707574746943721689e+00
2.010000000000000142e+01,7.215271521299999904e+02,-2.376291040233333429e-01,-4.806532108489583344e+00,1.727238916169341776e+00
2.015000000000000213e+01,7.437320964399999639e+02,1.876985338753333343e-01,-4.809248846562500290e+00,1.750786268114148836e+00
2.020000000000000284e+01,7.572130213699999786e+02,7.609301900833333188e-02,-4.813778836979166975e+00,1.767673842451831012e+00
2.025000000000000000e+01,7.782136095900000328e+02,2.819976662766666697e-01,-4.823156822968750035e+00,1.776383715641580485e+00
2.030000000000000071e+01,6.952770905300000095e+02,2.421033385933333282e-01,-4.820140209322916647e+00,1.769648434608695142e+00
2.035000000000000142e+01,6.664714341300000342e+02,-1.909573515566666269e-01,-4.820687563541667053e+00,1.754999835046272105e+00
2.040000000000000213e+01,6.681959702299999435e+02,2.415216033173333277e-01,-4.822520230208333203e+00,1.744230250496872525e+00
2.045000000000000284e+01,6.945143023800000037e+02,-1.737280472133333475e-01,-4.824799061250000243e+00,1.726287380408935146e+00
2.050000000000000000e+01,6.760694212099999731e+02,-5.128722657526666590e-02,-4.819951374166666191e+00,1.709985278020985433e+00
2.055000000000000071e+01,6.801996270900000354e+02,-1.015237153000000080e-02,-4.815118373177083022e+00,1.696564976589522322e+00
2.060000000000000142e+01,7.299135704799999758e+02,1.260777646520000184e-01,-4.814648965052083618e+00,1.683451536963455730e+00
2.065000000000000213e+01,7.286886891499999592e+02,2.316256324700000091e-02,-4.811411524687500219e+00,1.670676854708101677e+00
2.070000000000000284e+01,7.520497170600000345e+02,-5.507234036300000524e-01,-4.814919377499999875e+00,1.660797047733163945e+00
2.075000000000000000e+01,7.600022180700000263e+02,-7.660070958333334290e-02,-4.819026501093749637e+00,1.661080917582348215e+00
2.080000000000000071e+01,6.958956106299999647e+02,4.376135148650000389e-02,-4.815074058958333403e+00,1.666824400115241023e+00
2.085000000000000142e+01,6.774158689500000037e+02,-2.000534171399999950e-01,-4.815790396302083387e+00,1.670490154155164664e+00
2.090000000000000213e+01,6.559211457799999607e+02,1.980770033300000010e-01,-4.814496314374999919e+00,1.676889971265960400e+00
2.095000000000000284e+01,6.965058176700000558e+02,2.734881635103333375e-01,-4.819111589583333632e+00,1.679856231980084935e+00
2.100000000000000000e+01,6.986453640400000040e+02,-3.373773111666664853e-02,-4.818610025937499763e+00,1.675297880839758502e+00
2.105000000000000071e+01,6.990725246700000071e+02,3.644206717300000342e-01,-4.817103700052083326e+00,1.664952322073355750e+00
2.110000000000000142e+01,7.439391507799999772e+02,3.878584099066666874e-02,-4.821143509114583559e+00,1.641440409935962963e+00
2.115000000000000213e+01,6.771332887999999457e+02,-4.169813924866667132e-01,-4.810888929427083127e+00,1.619390686435272286e+00
2.120000000000000284e+01,6.893425641600000517e+02,-1.462955729199999777e-01,-4.810544575625000263e+00,1.612636862659894810e+00
2.125000000000000000e+01,7.221047645800000510e+02,7.068020154933332688e-02,-4.810325315312500294e+00,1.612247770736183972e+00
2.130000000000000071e+01,7.582672532999999930e+02,-2.979671065500000271e-01,-4.808501438437500219e+00,1.610871645970968435e+00
2.135000000000000142e+01,7.874885473699999920e+02,-1.878589107209999998e-01,-4.809194681927083437e+00,1.620750731890069130e+00
2.140000000000000213e+01,7.152365062600000556e+02,-2.478487194800000071e-01,-4.803121972447916832e+00,1.640019345216260360e+00
2.145000000000000284e+01,7.110397978600000215e+02,1.364234645866666817e-01,-4.808123713750000583e+00,1.664619069733172640e+00
2.150000000000000000e+01,7.018594576699999834e+02,1.751030369000002420e-03,-4.810732267604167056e+00,1.683812257026115367e+00
2.155000000000000071e+01,6.851129866100000072e+02,2.215718687533333453e-01,-4.811232060937499888e+00,1.696959988447553025e+00
2.160000000000000142e+01,6.475020533199999591e+02,1.738045462133333274e-01,-4.808026076510416580e+00,1.701264697595374242e+00
2.165000000000000213e+01,6.753864698600000338e+02,3.664326955999999691e-01,-4.811012371406250487e+00,1.701068541631811204e+00
2.170000000000000284e+01,6.961486169700000346e+02,-8.075732342333334646e-02,-4.811982502500000258e+00,1.693000188139228035e+00
2.175000000000000000e+01,7.253051436900000226e+02,1.008754952056666737e-01,-4.815870864791667039e+00,1.682047852849415159e+00
2.180000000000000071e+01,6.421212602499999775e+02,4.505712578333344147e-03,-4.806310078281249787e+00,1.669253788438876063e+00
2.185000000000000142e+01,6.889453456999999617e+02,-7.188782644833331681e-02,-4.811941799635416572e+00,1.662196304262903324e+00
2.190000000000000213e+01,6.804354186699999900e+02,-2.353702583253333425e-01,-4.809685649687500231e+00,1.660081712368238538e+00
2.195000000000000284e+01,7.107953175799999599e+02,-1.222345003626666565e-01,-4.812069889791666277e+00,1.662850849492900851e+00
2.200000000000000000e+01,7.523008386000000201e+02,-2.977637169533333128e-01,-4.817054745104166535e+00,1.670542664506830421e+00
2.205000000000000071e+01,7.060795514899999716e+02,2.139866454109999871e-01,-4.812053265312500550e+00,1.687321211977077073e+00
2.210000000000000142e+01,6.969448775500000011e+02,2.628700720999999074e-02,-4.811582861979166736e+00,1.699719914028010148e+00
2.215000000000000213e+01,6.994097542599999997e+02,1.164352739099999839e-01,-4.812671207864583245e+00,1.706306126528400080e+00
2.220000000000000284e+01,7.215223774900000535e+02,2.290104305500000048e-01,-4.816887496822916503e+00,1.703046379375003694e+00
2.225000000000000000e+01,6.566057799899999736e+02,-1.534609674633333476e-01,-4.811107145104166705e+00,1.692733606016970205e+00
2.230000000000000071e+01,6.743500311300000476e+02,-1.931528297413333262e-01,-4.815187337083333574e+00,1.690769483766907832e+00
2.235000000000000142e+01,6.820890950900000007e+02,8.969359886433332651e-02,-4.816500270052083366e+00,1.698210101681106865e+00
2.240000000000000213e+01,6.377951484000000164e+02,-1.976345337166666438e-01,-4.808434178541666881e+00,1.705519222890002684e+00
2.245000000000000284e+01,7.097011495299999524e+02,-1.225420537332533311e-01,-4.810959838229166508e+00,1.719914707390843400e+00
2.250000000000000000e+01,7.257966503300000340e+02,1.007953101283333153e-01,-4.807390934166666518e+00,1.738944220367520055e+00
2.255000000000000071e+01,7.429761679099999583e+02,3.577665150599999844e-02,-4.807143283124999833e+00,1.752644387576946849e+00
2.260000000000000142e+01,7.755401017100000445e+02,1.449182698516666701e-01,-4.812617439479166315e+00,1.763570058104911409e+00
2.265000000000000213e+01,7.094311292899999444e+02,7.438615410299997954e-02,-4.809078462708333390e+00,1.769944662533559976e+00
