time_ps,T_K,P_GPa,PE_eV_atom,rho_g_cm3
2.270000000000000284e+01,9.521435641599999826e+02,3.887498260466666911e-01,-4.779398651614583216e+00,1.364926933449735369e+00
2.275000000000000000e+01,8.985713670500000489e+02,-1.937132045533333444e-02,-4.777401712291666769e+00,1.362042015462977318e+00
2.280000000000000071e+01,8.751407018600000356e+02,-9.607363422790000940e-02,-4.777940260208333179e+00,1.357174813406674563e+00
2.285000000000000142e+01,9.128267223999999942e+02,2.307312168526666485e-01,-4.784569616562500016e+00,1.354304951902513432e+00
2.290000000000000213e+01,8.385007600400000456e+02,4.394035078700000291e-02,-4.776546827447917032e+00,1.349059693194319287e+00
2.295000000000000284e+01,8.941003400199999760e+02,1.594842984633333405e-01,-4.783805929739583185e+00,1.344397032043051166e+00
2.300000000000000000e+01,8.567916540300000179e+02,-3.780295767733333201e-01,-4.777908607760417148e+00,1.339599714684818421e+00
2.305000000000000071e+01,8.798499026599999979e+02,3.218635183166666525e-01,-4.778548802604166923e+00,1.343289103053022515e+00
2.310000000000000142e+01,9.163656030299999884e+02,-3.069210332936666563e-01,-4.781638574687499421e+00,1.345136207258170957e+00
2.315000000000000213e+01,9.162687796799999660e+02,2.550530574000000050e-01,-4.781074027864582909e+00,1.352401298102235305e+00
2.320000000000000284e+01,8.963146236200000203e+02,-2.022589041133333321e-01,-4.778935279166666383e+00,1.354215860502968383e+00
2.325000000000000000e+01,9.267131346099999973e+02,2.866179328633333134e-01,-4.784489611875000215e+00,1.358525785345913395e+00
2.330000000000000071e+01,8.696338149700000031e+02,2.207556992666666884e-01,-4.784749950260416718e+00,1.355242745157229090e+00
2.335000000000000142e+01,8.183926463200000399e+02,-7.540978104666667091e-03,-4.786261085520833625e+00,1.345724042503781748e+00
2.340000000000000213e+01,8.223911794800000052e+02,-9.623418473799999484e-02,-4.789068190520833213e+00,1.335292080588448727e+00
2.345000000000000284e+01,8.132868221999999605e+02,-1.286630644393333411e-01,-4.784668059010416918e+00,1.326552157841827340e+00
2.350000000000000000e+01,8.401280593999999837e+02,2.627234518266666208e-01,-4.781450491093750088e+00,1.321051208296140311e+00
2.355000000000000071e+01,8.479470985899999960e+02,-2.748738661569999908e-01,-4.776370955208332880e+00,1.309129810279427542e+00
2.360000000000000142e+01,9.576929982799999834e+02,-9.272632437566667718e-02,-4.785014796406249715e+00,1.303928621214371253e+00
2.365000000000000213e+01,9.239638493899999503e+02,-3.968148379599999859e-02,-4.778203423177083131e+00,1.303046687627757994e+00
2.370000000000000284e+01,8.721102347999999438e+02,1.160454609999995610e-03,-4.769941702656249838e+00,1.303320629040600531e+00
2.375000000000000000e+01,8.796045805100000052e+02,-1.504783260750000295e-01,-4.768654897916666080e+00,1.305226847497131581e+00
2.380000000000000071e+01,9.188624810400000342e+02,-2.264175923499999257e-02,-4.772356677083332777e+00,1.310997492154545530e+00
2.385000000000000142e+01,9.202553774699999849e+02,1.002993097711000064e-01,-4.772840825104166740e+00,1.317206993454353325e+00
2.390000000000000213e+01,8.507362482099999852e+02,-1.894598675030000068e-01,-4.768815042343749866e+00,1.322517382331459768e+00
2.395000000000000284e+01,9.093442878299999848e+02,3.534709755600000114e-01,-4.783333124166666117e+00,1.332718280495383656e+00
2.400000000000000000e+01,9.071368459000000257e+02,3.414016909799999500e-02,-4.792607317239583331e+00,1.335969590177873867e+00
2.405000000000000071e+01,8.682518753199999537e+02,1.078758979173333188e-01,-4.792937335104166863e+00,1.334494686045457179e+00
2.410000000000000142e+01,8.484628377200000386e+02,2.019917995577000594e-02,-4.791674101302083599e+00,1.327552038110587862e+00
2.415000000000000213e+01,8.211065033200000016e+02,1.359009327900000119e-01,-4.785045042760416756e+00,1.319023768802615848e+00
2.420000000000000284e+01,9.396585652899999559e+02,1.191335981333333481e-02,-4.792955064062500270e+00,1.306938119802464104e+00
2.425000000000000000e+01,9.577047423499999468e+02,-2.034978100766666742e-01,-4.789710839375000084e+00,1.292988297088267124e+00
2.430000000000000071e+01,9.030877760099999705e+02,-2.470218490200000103e-02,-4.780366589427083035e+00,1.282845590803960212e+00
2.435000000000000142e+01,9.284939973900000041e+02,-1.729040783204333354e-01,-4.781854138697917200e+00,1.275771111631243793e+00
2.440000000000000213e+01,8.745971358599999803e+02,-1.279652031480000007e-01,-4.772468994583333846e+00,1.271569860310626909e+00
2.445000000000000284e+01,9.418252715600000329e+02,-1.002199263383333205e-01,-4.778040068124999706e+00,1.271302852250016269e+00
2.450000000000000000e+01,9.194675038399999494e+02,-1.373064676250000116e-01,-4.771652367708333564e+00,1.273550908071130250e+00
2.455000000000000071e+01,9.511282293100000516e+02,6.214943348633333170e-02,-4.768677423697917028e+00,1.279285771949293604e+00
2.460000000000000142e+01,1.017219976800000040e+03,-1.487052910366666071e-02,-4.768424820156250021e+00,1.284769901662899283e+00
2.465000000000000213e+01,9.624326783499999465e+02,2.825111307903333535e-01,-4.756796191145833852e+00,1.287179799958408477e+00
2.470000000000000284e+01,1.053947331200000008e+03,-1.352652730306666828e-01,-4.768744298697916939e+00,1.281565552232822647e+00
2.475000000000000000e+01,9.994663927499999545e+02,2.804131093333333546e-01,-4.771549533541667110e+00,1.275945207163142081e+00
2.480000000000000071e+01,8.415894801499999858e+02,-2.662331325993333442e-01,-4.764673204479167090e+00,1.265415246671871108e+00
2.485000000000000142e+01,9.297853135499999553e+02,-1.395687315920000060e-01,-4.777614942864583547e+00,1.259038578693645771e+00
2.490000000000000213e+01,8.970261464000000160e+02,-2.989770934120000168e-01,-4.775166681406250113e+00,1.258483529330060247e+00
2.495000000000000284e+01,8.955426742800000284e+02,-9.920678050326665887e-02,-4.777302636406250080e+00,1.265419322138146008e+00
2.500000000000000000e+01,9.118129926399999476e+02,1.402135363076666419e-01,-4.781275342447917076e+00,1.275972804214058343e+00
2.505000000000000071e+01,9.057457822999999735e+02,2.529845488199999881e-01,-4.782524998802083260e+00,1.283777331218939777e+00
2.510000000000000142e+01,8.192485670300000038e+02,-1.194402881800001558e-02,-4.775000203385416420e+00,1.286885417554486599e+00
2.515000000000000213e+01,8.536293445899999597e+02,1.719271882666660979e-03,-4.782833112135416620e+00,1.289870969119836897e+00
2.520000000000000284e+01,8.561411516199999596e+02,1.710657725209000224e-01,-4.787143444062500031e+00,1.291053696409611984e+00
2.525000000000000000e+01,8.140820883899999671e+02,9.709278449300000335e-02,-4.784942296718750043e+00,1.288588604149427441e+00
2.530000000000000071e+01,8.121137816899999962e+02,-6.953390520000001657e-03,-4.784303140052083236e+00,1.282968817933314964e+00
2.535000000000000142e+01,8.506891261399999848e+02,7.593886063766666639e-02,-4.783076838385416529e+00,1.275940023199192641e+00
2.540000000000000213e+01,8.524102553100000250e+02,-2.294945591900000303e-01,-4.774515156458333465e+00,1.269424540776836086e+00
2.545000000000000284e+01,9.039518208199999663e+02,3.880813411000001711e-03,-4.774547514791666281e+00,1.269461650419893672e+00
2.550000000000000000e+01,9.174347481199999947e+02,9.951541286666662142e-03,-4.773065321406249950e+00,1.271354738076550195e+00
2.555000000000000071e+01,8.882987300900000491e+02,-3.254772683166667208e-02,-4.767852997552083139e+00,1.275235448232497015e+00
2.560000000000000142e+01,9.294309323799999447e+02,4.749614725733333070e-02,-4.772607730468750198e+00,1.282316920411486150e+00
2.565000000000000213e+01,8.883126955999999836e+02,1.724674208966666539e-02,-4.769500240989583695e+00,1.287919633371973127e+00
2.570000000000000284e+01,8.591969871999999668e+02,2.358463398800000055e-01,-4.769260826406250153e+00,1.293980092868674436e+00
2.575000000000000000e+01,8.115255775099999482e+02,7.105781374666667038e-02,-4.765971138177083510e+00,1.296434893512921960e+00
2.580000000000000071e+01,8.873454767800000127e+02,-1.592560319150000125e-01,-4.775385192708333726e+00,1.295143519073845173e+00
2.585000000000000142e+01,8.408705529600000546e+02,-2.129005280446666648e-01,-4.765076966302083328e+00,1.294999147238388604e+00
2.590000000000000213e+01,9.284446047999999792e+02,-9.353332472433333045e-02,-4.768365305937499521e+00,1.299558570543681624e+00
2.595000000000000284e+01,9.835708162600000151e+02,-7.664483352400000560e-02,-4.769534549114583299e+00,1.307842392238468765e+00
2.600000000000000000e+01,9.904209272900000087e+02,-2.648941065346667803e-02,-4.770266779583333339e+00,1.318366675246162245e+00
2.605000000000000071e+01,9.194399953500000038e+02,-3.551706863000000242e-02,-4.765643222604166951e+00,1.328248387139423725e+00
2.610000000000000142e+01,1.049857263899999907e+03,2.161156290983333450e-01,-4.790178601874999664e+00,1.338938095773225090e+00
2.615000000000000213e+01,8.183614370400000553e+02,1.787575125333333917e-02,-4.769374471562500162e+00,1.343628907069366996e+00
2.620000000000000284e+01,9.674218074399999523e+02,3.095933994133333589e-01,-4.789524655260416708e+00,1.345411775217963735e+00
2.625000000000000000e+01,9.578062979799999539e+02,8.806282856166665340e-02,-4.790650429322917070e+00,1.340248166845448896e+00
2.630000000000000071e+01,8.756182884600000307e+02,-8.707589072305667310e-02,-4.784017308802083868e+00,1.330046869155371514e+00
2.635000000000000142e+01,8.812820334000000457e+02,-2.559389188666666981e-01,-4.787469405104166853e+00,1.323207493538426371e+00
2.640000000000000213e+01,8.515078399699999636e+02,-1.067909175399999883e-01,-4.785119782552083478e+00,1.323751453634242292e+00
2.645000000000000284e+01,8.316364806999999928e+02,8.065307685666667226e-02,-4.781682901979166900e+00,1.329530487239803715e+00
2.650000000000000000e+01,9.302781653199999710e+02,3.525406660433332839e-01,-4.788192105260416831e+00,1.334138355991682623e+00
2.655000000000000071e+01,8.787025740499999529e+02,1.422893764488566692e-01,-4.772661970885416771e+00,1.329154821927713837e+00
2.660000000000000142e+01,1.003122442399999954e+03,-4.023456236786665530e-02,-4.781767674531249845e+00,1.320088813694340057e+00
2.665000000000000213e+01,9.433399708800000099e+02,7.685472533296666686e-02,-4.774795125781250427e+00,1.312757831917387152e+00
2.670000000000000284e+01,8.961723171700000421e+02,-3.059965569433333032e-02,-4.770697780781250508e+00,1.305849902016550379e+00
2.675000000000000000e+01,9.472700988100000359e+02,5.294014987366667951e-02,-4.779283659479166779e+00,1.299811513778674321e+00
2.680000000000000071e+01,8.711525705499999503e+02,1.056322190620000018e-01,-4.773161356927083432e+00,1.293413924964506689e+00
2.685000000000000142e+01,8.710770998699999836e+02,-1.329226509916666688e-01,-4.776013001770833100e+00,1.285601087501868189e+00
2.690000000000000213e+01,9.233325977499999908e+02,2.214297553156666931e-01,-4.784286915104166482e+00,1.279381817019327849e+00
2.695000000000000284e+01,9.159588886799999727e+02,1.717926186733333138e-01,-4.787133698072916665e+00,1.267362494992104516e+00
2.700000000000000000e+01,8.239565207099999498e+02,-3.126851656899999887e-01,-4.778547999895833343e+00,1.252234762196051010e+00
2.705000000000000071e+01,9.019386363600000323e+02,2.709130720466666475e-01,-4.790500669895833674e+00,1.243178473996686906e+00
2.710000000000000142e+01,8.357475115500000129e+02,-4.190824108600000319e-01,-4.780695780416666985e+00,1.227936613695789214e+00
2.715000000000000213e+01,9.243625941000000239e+02,1.460838064499999922e-01,-4.783082121718750024e+00,1.221324327712851376e+00
2.720000000000000284e+01,9.115261315200000354e+02,-3.038125082566666690e-01,-4.773178233281250016e+00,1.214631080095875060e+00
2.725000000000000000e+01,9.171254082499999640e+02,3.094723978899999173e-02,-4.768231985833333297e+00,1.215233554550680495e+00
2.730000000000000071e+01,9.330278237200000149e+02,-8.688196854000000691e-02,-4.767175244635416753e+00,1.219348673259738058e+00
2.735000000000000142e+01,9.650850140500000407e+02,-6.525517530000000954e-02,-4.771614216458333502e+00,1.225979279452829029e+00
2.740000000000000213e+01,9.328113051499999528e+02,-6.820677423020000962e-02,-4.772599906875000464e+00,1.236065465770116889e+00
2.745000000000000284e+01,8.625044304799999964e+02,1.193393995320000123e-01,-4.769544407656249874e+00,1.248198545685376804e+00
2.750000000000000000e+01,9.017693360299999767e+02,8.191927202333333657e-02,-4.778988882395833748e+00,1.258896948376020397e+00
2.755000000000000071e+01,9.456107932899999469e+02,-5.506016228999999901e-02,-4.790744779739583237e+00,1.269913014451643951e+00
2.760000000000000142e+01,8.404158748400000150e+02,2.375546979833333128e-01,-4.786819962604166534e+00,1.282844222776119869e+00
2.765000000000000213e+01,7.826949705399999857e+02,7.654194588233333152e-02,-4.783894339583333100e+00,1.287994319915918506e+00
2.770000000000000284e+01,8.227148949700000458e+02,-6.260527552666667050e-02,-4.786671385729166950e+00,1.288334871137900128e+00
2.775000000000000000e+01,8.772945501499999637e+02,2.771106816166666875e-01,-4.787796631666666691e+00,1.287979466427269459e+00
2.780000000000000071e+01,8.778272930599999881e+02,-1.587173607299999789e-01,-4.783602425208333564e+00,1.281892697288675498e+00
2.785000000000000142e+01,8.279246429199999966e+02,-2.395087371899999942e-02,-4.773687424999999429e+00,1.278463133448482614e+00
2.790000000000000213e+01,8.710344454099999894e+02,-3.440142461013332986e-01,-4.775248757291666202e+00,1.279564144045596485e+00
2.795000000000000284e+01,9.042540841999999657e+02,4.149785926566666727e-02,-4.775617673958333143e+00,1.289522679550383355e+00
2.800000000000000000e+01,8.924550327399999787e+02,9.754245217000000190e-02,-4.770386281510416104e+00,1.299905146674859679e+00
2.805000000000000071e+01,8.975129132600000048e+02,3.229751122833333099e-01,-4.767266386979167159e+00,1.308303780599988198e+00
2.810000000000000142e+01,9.952608390499999587e+02,-6.531999833918999965e-02,-4.774630480312500147e+00,1.309968687764413442e+00
2.815000000000000213e+01,1.048479461800000081e+03,-7.873372998126666744e-02,-4.781281564479166413e+00,1.308626339177434872e+00
2.820000000000000284e+01,8.840417253499999788e+02,-2.582205900233333629e-01,-4.768328473177082749e+00,1.308628194940546718e+00
2.825000000000000000e+01,8.830191118200000346e+02,6.855399165666666017e-02,-4.775471275208333033e+00,1.316082411350665948e+00
2.830000000000000071e+01,9.141233767300000181e+02,1.358837974983333197e-01,-4.784344172291667086e+00,1.322478459131364747e+00
2.835000000000000142e+01,7.824925765000000411e+02,1.850349313633333492e-01,-4.771778113906250063e+00,1.325596926311146451e+00
2.840000000000000213e+01,8.212988507899999604e+02,2.214420743620000021e-01,-4.776196220364583134e+00,1.323392563093129137e+00
2.845000000000000284e+01,8.497915665299999546e+02,-8.882994272400000779e-02,-4.774250403489583405e+00,1.315385997636610016e+00
2.850000000000000000e+01,8.719093917200000305e+02,1.731441114966666694e-01,-4.769156121302082774e+00,1.308043177117768296e+00
2.855000000000000071e+01,9.532745007800000394e+02,-1.339595832983333235e-01,-4.773677377552083101e+00,1.297362677698268296e+00
2.860000000000000142e+01,9.479582537000000002e+02,-2.770370778566666470e-01,-4.770883399791666868e+00,1.290150326162301297e+00
2.865000000000000213e+01,8.830900041600000350e+02,-6.908436078599999863e-02,-4.762723254374999549e+00,1.288806902058524440e+00
2.870000000000000284e+01,8.610773650500000258e+02,-1.497808538833333425e-01,-4.760511264427083056e+00,1.292637741630795700e+00
2.875000000000000000e+01,9.087743246500000396e+02,3.560612166099999532e-01,-4.766542398177083584e+00,1.299822222567603491e+00
2.880000000000000071e+01,8.364376158600000508e+02,-1.647657619521666617e-01,-4.758798246249999586e+00,1.302127869237775570e+00
2.885000000000000142e+01,8.593112174200000482e+02,2.218509190509999895e-01,-4.762039437604166814e+00,1.307314285310226865e+00
2.890000000000000213e+01,9.049243518199999698e+02,-1.363592690903333293e-01,-4.768718681302083873e+00,1.311172265624523936e+00
2.895000000000000284e+01,8.490997522000000117e+02,4.766783124333333066e-01,-4.765599380885416458e+00,1.317550505479436973e+00
2.900000000000000000e+01,8.818000857600000018e+02,-3.114959869363333467e-01,-4.775742637447916827e+00,1.315357180077252996e+00
2.905000000000000071e+01,8.863353484499999695e+02,-4.474917082366666743e-02,-4.784247505468750106e+00,1.320069840207489964e+00
2.910000000000000142e+01,8.795877494200000228e+02,-1.639028098033333547e-01,-4.787424934687499523e+00,1.329132865306006384e+00
2.915000000000000213e+01,8.706879215400000476e+02,4.961290499833332923e-01,-4.786015098229166931e+00,1.342111782564645361e+00
2.920000000000000284e+01,8.843030030500000294e+02,-8.593797590033332157e-02,-4.785485192604166826e+00,1.347295556135110761e+00
2.925000000000000000e+01,8.758404095800000277e+02,3.697540657900000305e-01,-4.780837114010416222e+00,1.351032314605658202e+00
2.930000000000000071e+01,9.591303124199999957e+02,-2.242909992843332978e-01,-4.786572892343749608e+00,1.349180469525752102e+00
2.935000000000000142e+01,9.394058896200000390e+02,7.678211167863331632e-02,-4.779146865104166864e+00,1.352024303580636966e+00
2.940000000000000213e+01,9.607792903099999648e+02,-1.164468241803333221e-01,-4.776655417656249902e+00,1.354155749100588890e+00
2.945000000000000284e+01,9.650898364099999753e+02,2.201323598303333295e-01,-4.772753905989583600e+00,1.356179870160631351e+00
2.950000000000000000e+01,9.684584462999999914e+02,-8.720322811133333907e-02,-4.772283950468749758e+00,1.352758951396004772e+00
2.955000000000000071e+01,9.120294894099999965e+02,3.113401012170000093e-01,-4.768435676041666405e+00,1.349170222769066951e+00
2.960000000000000142e+01,9.119013615600000549e+02,3.823317361999999803e-02,-4.775958448385416943e+00,1.339172582158590918e+00
2.965000000000000213e+01,8.735009068699999943e+02,-2.216073969200000049e-01,-4.778818385208333019e+00,1.327520360496361684e+00
2.970000000000000284e+01,8.572392976899999439e+02,6.906732524733333323e-02,-4.781280560156250026e+00,1.321792032067070410e+00
2.975000000000000000e+01,7.914612101799999664e+02,-1.672526494219999937e-01,-4.774475371249999434e+00,1.319371699713703938e+00
2.980000000000000071e+01,8.563155670400000190e+02,3.041184124066667605e-02,-4.780864522239583358e+00,1.322022800512115515e+00
2.985000000000000142e+01,8.906555746799999724e+02,-3.817187817299999564e-02,-4.780996457916666387e+00,1.326453237760201853e+00
2.990000000000000213e+01,9.236949188900000536e+02,-9.509796469333332836e-02,-4.778067339791666868e+00,1.332982487505172564e+00
2.995000000000000284e+01,9.777931218100000024e+02,2.334245885726666733e-02,-4.778020351197916682e+00,1.339573554944234246e+00
3.000000000000000000e+01,9.249431414099999529e+02,-1.494449873099999992e-01,-4.768784934166666822e+00,1.345463542916986555e+00
3.005000000000000071e+01,9.529412961499999710e+02,1.087829988259999964e-01,-4.771886819062499896e+00,1.355235825631603275e+00
3.010000000000000142e+01,9.290912265599999955e+02,-2.434207093033332117e-02,-4.770481567708332982e+00,1.363532943692696175e+00
3.015000000000000213e+01,9.245501932299999908e+02,1.969390289913333369e-01,-4.776137679791666812e+00,1.372122355489657330e+00
3.020000000000000284e+01,8.677010300099999540e+02,6.697025888697000218e-02,-4.778968682343750274e+00,1.377468409196294097e+00
3.025000000000000000e+01,8.454977405600000111e+02,1.979676398333333684e-02,-4.781254248072916546e+00,1.378281745471024111e+00
3.030000000000000071e+01,7.977023452900000393e+02,-3.559468864966666007e-02,-4.774876279114583788e+00,1.377624839462770145e+00
3.035000000000000142e+01,8.664186465400000543e+02,1.343240787613333154e-01,-4.779535003229166357e+00,1.377698599934358281e+00
3.040000000000000213e+01,8.895265170000000126e+02,-1.057915729380000114e-01,-4.777690820416666817e+00,1.376415641847178462e+00
3.045000000000000284e+01,9.161282599999999547e+02,-2.155962612459999816e-01,-4.777240812447916873e+00,1.380051444114962722e+00
3.050000000000000000e+01,9.223919422699999586e+02,-3.572745332133333424e-02,-4.774963500156250262e+00,1.389343596047506679e+00
3.055000000000000071e+01,9.492695463699999436e+02,5.347992564499998852e-02,-4.777954032500000281e+00,1.400276787905467613e+00
3.060000000000000142e+01,9.443319324399999459e+02,-1.628231253299999848e-01,-4.778051956614583595e+00,1.408555315369038663e+00
3.065000000000000213e+01,9.009159575800000539e+02,1.778073484583333475e-01,-4.773908818281250355e+00,1.416893392006277619e+00
3.070000000000000284e+01,8.602917300399999476e+02,3.055628484399999789e-01,-4.770461851666666142e+00,1.419159923015752334e+00
3.075000000000000000e+01,9.084167360799999642e+02,-1.185979126396666666e-01,-4.778124566718750188e+00,1.415885075018030070e+00
3.080000000000000071e+01,8.914407577499999888e+02,2.245309326279999740e-01,-4.778383144791666481e+00,1.414598198191634237e+00
3.085000000000000142e+01,8.851287128400000483e+02,8.462182931333332714e-02,-4.783105829062500369e+00,1.409410065164866444e+00
3.090000000000000213e+01,8.742554909299999508e+02,-1.882945732500000136e-01,-4.789615072500000181e+00,1.404265721886634344e+00
3.095000000000000284e+01,8.297849662999999509e+02,-3.339372705523333540e-01,-4.790288851354167043e+00,1.403706454929977587e+00
3.100000000000000000e+01,8.355313413000000082e+02,-7.233162428066665373e-02,-4.792673514531250234e+00,1.413234637478504085e+00
3.105000000000000071e+01,9.299153516799999579e+02,2.147451346483333356e-01,-4.802215824843750092e+00,1.427041407576855825e+00
3.110000000000000142e+01,8.271636781099999780e+02,3.309087777252666673e-01,-4.785459924010416977e+00,1.432051463553947412e+00
3.115000000000000213e+01,8.765646610400000327e+02,-2.988857250366666607e-02,-4.784052177395833105e+00,1.427138228861236424e+00
3.120000000000000284e+01,9.200289880599999606e+02,-5.430830704499999273e-01,-4.779376094479166781e+00,1.425108919566503873e+00
3.125000000000000000e+01,1.001600956600000018e+03,-1.774636112570000257e-01,-4.785412677395833647e+00,1.434690716651888742e+00
3.130000000000000071e+01,9.105314660300000469e+02,-1.050812531333333161e-01,-4.773415402083332815e+00,1.448639652999889504e+00
3.135000000000000142e+01,9.416122049199999537e+02,4.202664772399999915e-01,-4.776924746875000238e+00,1.461029362844181945e+00
3.140000000000000213e+01,9.782253039800000352e+02,-2.217221554506666747e-01,-4.785880470781250118e+00,1.462579855514842153e+00
3.145000000000000284e+01,8.126427253399999699e+02,-2.258758253266666960e-01,-4.771467721406249751e+00,1.468661233855503623e+00
3.150000000000000000e+01,8.331539656500000319e+02,4.064396341756666975e-01,-4.776513765729166749e+00,1.480874408200601344e+00
3.155000000000000071e+01,7.712018580000000156e+02,7.002958222666662118e-03,-4.768608142812500006e+00,1.486875172938901812e+00
3.160000000000000142e+01,9.160374088600000277e+02,2.104942391836666371e-01,-4.783705931666666800e+00,1.491002578536366086e+00
3.165000000000000213e+01,8.929374984999999469e+02,1.224812182399999810e-01,-4.778620486979166415e+00,1.488789045184593318e+00
3.170000000000000284e+01,8.303342429000000493e+02,-1.400580874420000177e-01,-4.768913644635416560e+00,1.484038861286481437e+00
3.175000000000000000e+01,9.333936184000000367e+02,-1.172052442566666741e-01,-4.779313591718749699e+00,1.482809874876800604e+00
3.180000000000000071e+01,9.292386027400000330e+02,5.479170262466667163e-01,-4.777107610312500086e+00,1.481205455482732747e+00
3.185000000000000142e+01,1.001914711399999987e+03,4.333666543666666454e-02,-4.787856898124999816e+00,1.464755107360276476e+00
3.190000000000000213e+01,8.672699209099999962e+02,2.013007176866666581e-01,-4.777593092239583505e+00,1.441936888260996197e+00
3.195000000000000284e+01,8.489396792000000005e+02,-3.799217582466666854e-01,-4.781921547552083318e+00,1.414991267982575796e+00
3.200000000000000000e+01,8.770282017600000017e+02,5.824696708533333434e-02,-4.788605820468750274e+00,1.397455754956623553e+00
3.205000000000000426e+01,8.899706247499999563e+02,-5.255826187666667176e-02,-4.793013725885416854e+00,1.380226053807193765e+00
3.210000000000000142e+01,8.391800116199999593e+02,-1.346973599736666638e-01,-4.787087921666667079e+00,1.364921290886792482e+00
3.214999999999999858e+01,9.442772818900000402e+02,1.837243876400000350e-02,-4.798621371770833477e+00,1.354200079189180617e+00
3.220000000000000284e+01,9.366518803999999818e+02,1.665946446207666742e-01,-4.796117339843750216e+00,1.338472692890841920e+00
3.225000000000000000e+01,8.958615751900000532e+02,-2.283556128963333265e-01,-4.787448123072916673e+00,1.318046053138101747e+00
3.230000000000000426e+01,9.012070029899999781e+02,4.898012464366667262e-01,-4.782545710052083621e+00,1.300708779757408617e+00
3.235000000000000142e+01,9.065103478300000006e+02,-3.193984547000000562e-02,-4.775589139374999625e+00,1.275821823983487757e+00
3.239999999999999858e+01,9.405950433199999452e+02,1.347394910166666883e-02,-4.773983438177083372e+00,1.254353419391109004e+00
3.245000000000000284e+01,9.249457788700000265e+02,-4.458143115266666179e-02,-4.769403653697916745e+00,1.235267843071010008e+00
3.250000000000000000e+01,9.086567756499999859e+02,-1.471986390773333542e-01,-4.766849722916666643e+00,1.219640219221307609e+00
3.255000000000000426e+01,9.136929189899999528e+02,-2.240829773166666816e-01,-4.766702010260416955e+00,1.210160127540576447e+00
3.260000000000000142e+01,9.329774446400000443e+02,-1.962072027714999722e-01,-4.766071206458333265e+00,1.208963317359865064e+00
3.264999999999999858e+01,1.043470227499999964e+03,-3.598409300233333385e-01,-4.776353188385416892e+00,1.215167961201244706e+00
3.270000000000000284e+01,1.022731120000000033e+03,-1.801617768100000072e-01,-4.775459932135416530e+00,1.228909312188114722e+00
3.275000000000000000e+01,9.188071799900000087e+02,3.003100072833333467e-01,-4.770018369166666439e+00,1.245332000371352388e+00
3.280000000000000426e+01,8.731760173400000440e+02,-1.285228299883333369e-01,-4.773613489687499545e+00,1.255929449594642699e+00
3.285000000000000142e+01,7.990643364200000178e+02,3.558204787033333871e-01,-4.769080532916667003e+00,1.268226166221154472e+00
3.289999999999999858e+01,9.372926533099999915e+02,1.698848699899999926e-01,-4.786636692500000123e+00,1.271695729646990403e+00
3.295000000000000284e+01,9.319747757400000410e+02,1.478892385429999845e-01,-4.786425419635416567e+00,1.268033379836940977e+00
3.300000000000000000e+01,8.319361173199999939e+02,4.133550805433332948e-02,-4.774913551562499414e+00,1.258441764343868563e+00
3.305000000000000426e+01,9.598694496900000104e+02,-2.786989420413333307e-01,-4.788163834479166603e+00,1.247697330662178583e+00
3.310000000000000142e+01,9.390807772399999749e+02,1.860846309320000058e-01,-4.781411096406249506e+00,1.243134513912427241e+00
3.314999999999999858e+01,9.400882625000000417e+02,-2.311408134146666349e-01,-4.773681307708333321e+00,1.236535543243942881e+00
3.320000000000000284e+01,1.054127773100000013e+03,1.048750337486999973e-01,-4.778877444687499754e+00,1.236225842061610125e+00
3.325000000000000000e+01,9.353374648999999863e+02,-1.596080834726666675e-01,-4.761416400624999490e+00,1.234615750271540247e+00
3.330000000000000426e+01,9.945399247100000366e+02,-1.130348897966666245e-02,-4.769921128802082855e+00,1.235574317188465887e+00
3.335000000000000142e+01,9.468809569400000328e+02,3.337380725533332648e-01,-4.770133419218749893e+00,1.237284179851507293e+00
3.339999999999999858e+01,9.181888941099999784e+02,-4.169923996120000059e-02,-4.775332588906249676e+00,1.232011958831026543e+00
3.345000000000000284e+01,8.336545269700000063e+02,1.857188505866666783e-01,-4.771174075156250360e+00,1.224581455477387060e+00
3.350000000000000000e+01,8.403781075399999736e+02,-5.008302379433332563e-01,-4.772694328124999608e+00,1.217761529009594668e+00
3.355000000000000426e+01,8.448179473400000461e+02,1.155310139666666930e-01,-4.770323449531249871e+00,1.223323089643288730e+00
3.360000000000000142e+01,9.092520373199999995e+02,-2.272373680493333381e-01,-4.773282280312499459e+00,1.227165709990240661e+00
3.364999999999999858e+01,9.103992465899999615e+02,2.068730504059999864e-01,-4.769289464322916672e+00,1.232988769856947053e+00
3.370000000000000284e+01,9.582525364900000113e+02,-2.073445948933333172e-01,-4.772332361354166608e+00,1.237009442467551512e+00
3.375000000000000000e+01,9.421187139999999545e+02,1.073810976013333390e-01,-4.770769620677083545e+00,1.246074826485377374e+00
3.380000000000000426e+01,8.777258280800000421e+02,2.736339518676667026e-01,-4.765568556666666566e+00,1.251977744521261204e+00
3.385000000000000142e+01,9.093081041100000448e+02,-4.298854319233333388e-01,-4.774127577760416408e+00,1.255160762693327658e+00
3.389999999999999858e+01,8.762574956800000336e+02,3.418109849300000058e-01,-4.776513223750000314e+00,1.268688591970284163e+00
3.395000000000000284e+01,8.499624971599999981e+02,-1.256900114570000115e-01,-4.779241337864583272e+00,1.275983397642409534e+00
3.400000000000000000e+01,8.904734352899999976e+02,1.157707798543333305e-01,-4.787073947552083375e+00,1.282310253084322449e+00
