lag_ps,Li_A2,Zr_A2,Cl_A2,S_A2,O_A2
5.720000000000000284e+01,1.743740975334669541e+00,6.553874095255337595e-01,1.329190397991214967e+00,5.651578378458527174e-01,9.161294290827426412e-01
5.730000000000000426e+01,1.744531481740723367e+00,6.548166076419219550e-01,1.328288006526005427e+00,5.652431446966957873e-01,9.164258649891616759e-01
5.740000000000000568e+01,1.744902593238532029e+00,6.546330577064050082e-01,1.328428287499244353e+00,5.658522565070387422e-01,9.170566705921238126e-01
5.750000000000000000e+01,1.745894555468639364e+00,6.546620420579123412e-01,1.328472912950536156e+00,5.665379734676442292e-01,9.178253838859019575e-01
5.760000000000000142e+01,1.746936366309848498e+00,6.552821227557035222e-01,1.329299168307964685e+00,5.678637586376684698e-01,9.196767034172841360e-01
5.770000000000000284e+01,1.748310727762080408e+00,6.557633349333115147e-01,1.329953123701141715e+00,5.685618163015661031e-01,9.204414760069701273e-01
5.780000000000000426e+01,1.749723356885665382e+00,6.564222987862671221e-01,1.331291132505489694e+00,5.695182054615033351e-01,9.212842599376820374e-01
5.790000000000000568e+01,1.751689968435346412e+00,6.571603747095978720e-01,1.333052082571062780e+00,5.698657049121608198e-01,9.222351068123715301e-01
5.800000000000000000e+01,1.753375157876384982e+00,6.575384075138289708e-01,1.335026071990689456e+00,5.700896876823848825e-01,9.226798108768463624e-01
5.810000000000000142e+01,1.754775579399203478e+00,6.576566268704924223e-01,1.336563616670565668e+00,5.701719298949528003e-01,9.232013155120410985e-01
5.820000000000000284e+01,1.754001294097922825e+00,6.575783765937041059e-01,1.338009933527587902e+00,5.701753653488959017e-01,9.234549162516128007e-01
5.830000000000000426e+01,1.754317343027583354e+00,6.574528187216691633e-01,1.339343874008660729e+00,5.702498716848944937e-01,9.239113284048283692e-01
5.840000000000000568e+01,1.756718077481361107e+00,6.576600842178236261e-01,1.340791256098566420e+00,5.699036952018607938e-01,9.242282859093267078e-01
5.850000000000000000e+01,1.757255257717424302e+00,6.579629012368697349e-01,1.342100049582929833e+00,5.700265345514178295e-01,9.243785381078993835e-01
5.860000000000000142e+01,1.758678195505470665e+00,6.582589457696694790e-01,1.343348092041476427e+00,5.708300193817352763e-01,9.253405742835648651e-01
5.870000000000000284e+01,1.760103914079034215e+00,6.591556097929565095e-01,1.344486921506779176e+00,5.719512821916471479e-01,9.271205616908354541e-01
5.880000000000000426e+01,1.761561363659660318e+00,6.603538733194257437e-01,1.346122498981007887e+00,5.732960682472805214e-01,9.287417034788294501e-01
5.890000000000000568e+01,1.765183256310145499e+00,6.613129753983147952e-01,1.347756327540482690e+00,5.739849675998716094e-01,9.301119580370128537e-01
5.900000000000000000e+01,1.765705164323730703e+00,6.616873055096811340e-01,1.348159327980299249e+00,5.741239095016470451e-01,9.304392578094200505e-01
5.910000000000000142e+01,1.768129678147166262e+00,6.618632512631361653e-01,1.348353919224477115e+00,5.746108968261263161e-01,9.311862665574625053e-01
5.920000000000000284e+01,1.770311177188262253e+00,6.619067693179682133e-01,1.348181572689377550e+00,5.750196035261863070e-01,9.319136816798444523e-01
5.930000000000000426e+01,1.771122343996661019e+00,6.620847724267084899e-01,1.348291755637460287e+00,5.764042345509042820e-01,9.335411529509516360e-01
5.940000000000000568e+01,1.773645026432346450e+00,6.622829922793378454e-01,1.348956088658317398e+00,5.776815514634906501e-01,9.350684811732338231e-01
5.950000000000000000e+01,1.774724026828213397e+00,6.626558028284267321e-01,1.349267218827955750e+00,5.791847695111360661e-01,9.367063255945575762e-01
5.960000000000000142e+01,1.777382413289711138e+00,6.633327879836623531e-01,1.350193480916167976e+00,5.799235561729041422e-01,9.375479227491743117e-01
5.970000000000000284e+01,1.779986492967254641e+00,6.640657638297358112e-01,1.351563781318582347e+00,5.807383983093138413e-01,9.380639758565098019e-01
5.980000000000000426e+01,1.781766552616451449e+00,6.649455055165549577e-01,1.353780609858226791e+00,5.816847020314670491e-01,9.389740639448642678e-01
5.990000000000000568e+01,1.782433781497771763e+00,6.661717470068525548e-01,1.356478291485031962e+00,5.826155595460360548e-01,9.402762719974604444e-01
6.000000000000000000e+01,1.784815039348127019e+00,6.676205610704032400e-01,1.359258446480998250e+00,5.834257849833445198e-01,9.415047339517517155e-01
6.010000000000000142e+01,1.787672858948464283e+00,6.694762142707277874e-01,1.362457148398413365e+00,5.841933172906592642e-01,9.429145546766407593e-01
6.020000000000000284e+01,1.791219995547011168e+00,6.714534652579723373e-01,1.366085209849466686e+00,5.849645459466769060e-01,9.446521699423587881e-01
6.030000000000000426e+01,1.794240474379177552e+00,6.733035025076835600e-01,1.370040991989745160e+00,5.867623690225951538e-01,9.470613240101937169e-01
6.040000000000000568e+01,1.797936988611455567e+00,6.752410478779660163e-01,1.373474979573819699e+00,5.887209160989664847e-01,9.494050392840721608e-01
6.050000000000000000e+01,1.801163068032718639e+00,6.766585159623641488e-01,1.376126435745187226e+00,5.903664804906200159e-01,9.514102142335664203e-01
6.060000000000000142e+01,1.804070516290915860e+00,6.770675894699218489e-01,1.377647798317041206e+00,5.907942656879778820e-01,9.522219112396497209e-01
6.070000000000000284e+01,1.805614063385135415e+00,6.772248394718765052e-01,1.379192459957061523e+00,5.910382020812864345e-01,9.523630862344979464e-01
6.080000000000000426e+01,1.808801060908521219e+00,6.771509613714505882e-01,1.380618761528074723e+00,5.911055817057799810e-01,9.533643725629160626e-01
6.090000000000000568e+01,1.809802830289407138e+00,6.771846692102955201e-01,1.382388910676228155e+00,5.914649862648829748e-01,9.539625284201697086e-01
6.100000000000000000e+01,1.811732714605530203e+00,6.772324671111900063e-01,1.383231389641842446e+00,5.919315451490136937e-01,9.544102638497284907e-01
6.110000000000000142e+01,1.813464395479494451e+00,6.772077106837902649e-01,1.383291796879391411e+00,5.923760003540698982e-01,9.548956287590383285e-01
6.120000000000000284e+01,1.813245926674946329e+00,6.773943588239142999e-01,1.383935947379541842e+00,5.930570850658848370e-01,9.554518943855797586e-01
6.130000000000000426e+01,1.814548887119831644e+00,6.774114912667059674e-01,1.384644473596634340e+00,5.934344184747256667e-01,9.563790831154956873e-01
6.140000000000000568e+01,1.818503940736019064e+00,6.774727662305245479e-01,1.385546591532219818e+00,5.938867860081913364e-01,9.574281312919231679e-01
6.150000000000000000e+01,1.821617111626429253e+00,6.776838432643480514e-01,1.386012999654285149e+00,5.941217775285233538e-01,9.582933434660277916e-01
6.160000000000000142e+01,1.823691629821430737e+00,6.780089150764533334e-01,1.386094301821694241e+00,5.945259105857325643e-01,9.586916676428313133e-01
6.170000000000000284e+01,1.826645012544439339e+00,6.785910611367464984e-01,1.386424619326004581e+00,5.954682406486899726e-01,9.599610407464584938e-01
6.180000000000000426e+01,1.828245422270044385e+00,6.790812783439279521e-01,1.386775305389377655e+00,5.967877108120609453e-01,9.612346538321616674e-01
6.190000000000000568e+01,1.829185211903576080e+00,6.794464422755370769e-01,1.386911110396381819e+00,5.976288525263471207e-01,9.625463854585365464e-01
6.200000000000000000e+01,1.830445964013223570e+00,6.800365816777481642e-01,1.387719932452032179e+00,5.984806520347154546e-01,9.636012500804019831e-01
6.210000000000000142e+01,1.833156335437375883e+00,6.804823352847344520e-01,1.389552868662737861e+00,5.990506848272121321e-01,9.646019140164566741e-01
6.220000000000000284e+01,1.833283155694279687e+00,6.806430966653417292e-01,1.391306273176232899e+00,5.997429044709595702e-01,9.651645390099882205e-01
6.230000000000000426e+01,1.833095821667950265e+00,6.805052432211698976e-01,1.392494044996267721e+00,6.004561836286650411e-01,9.660449901622076840e-01
6.240000000000000568e+01,1.834148450282175880e+00,6.804190099281420823e-01,1.393323122395761393e+00,6.009272951536464014e-01,9.667740262936769247e-01
6.250000000000000000e+01,1.834996760010908723e+00,6.803744083244914753e-01,1.393370465088405119e+00,6.009888143338861788e-01,9.668532877546528459e-01
6.260000000000000142e+01,1.834985100183685658e+00,6.803100902136302031e-01,1.392777848676694852e+00,6.009658369044141857e-01,9.669232617755976200e-01
6.270000000000000284e+01,1.835544604351628362e+00,6.802330251339149259e-01,1.392849792724161428e+00,6.010247476644534625e-01,9.672271925831676942e-01
6.280000000000000426e+01,1.835938355396337984e+00,6.801927912265151033e-01,1.392849491273037810e+00,6.011126047796778726e-01,9.678674145690914221e-01
6.290000000000000568e+01,1.836981741118498324e+00,6.805274370507714554e-01,1.393453831360313089e+00,6.012913267170189036e-01,9.681884056589113996e-01
6.300000000000000000e+01,1.838636285500142575e+00,6.812113389098558569e-01,1.395296601920186896e+00,6.019344808607111075e-01,9.694580327780779605e-01
6.310000000000000142e+01,1.842724227588486752e+00,6.819145323018912519e-01,1.398041925318872059e+00,6.027115987644827699e-01,9.702953730930217180e-01
6.320000000000000284e+01,1.845413242614224902e+00,6.825458363565516384e-01,1.400416763901569217e+00,6.033177173317308961e-01,9.713821723505713379e-01
6.330000000000000426e+01,1.845865704982305955e+00,6.831402553874287298e-01,1.403055151994941019e+00,6.036090237614288867e-01,9.723277636543201652e-01
6.340000000000000568e+01,1.847376704648657775e+00,6.839496957879707129e-01,1.405398168882097343e+00,6.040611523177934483e-01,9.729352655713262576e-01
6.350000000000000000e+01,1.848814652501686639e+00,6.847022565728143606e-01,1.407557764287448165e+00,6.046557626834575538e-01,9.746534426407058582e-01
6.360000000000000142e+01,1.850752845967812421e+00,6.849999465067739823e-01,1.408908372494806160e+00,6.045204679394906577e-01,9.749790960081010649e-01
6.370000000000000284e+01,1.852860368225635934e+00,6.849416267798454916e-01,1.409682733060464876e+00,6.045001992413902014e-01,9.751974611503514412e-01
6.380000000000000426e+01,1.853043485834655169e+00,6.846762776447705701e-01,1.409430980464015049e+00,6.040107817980856497e-01,9.749207004598264836e-01
6.390000000000000568e+01,1.855004366045589048e+00,6.845145096505843574e-01,1.409084669174747839e+00,6.039961172588244054e-01,9.753403420191761874e-01
6.400000000000000000e+01,1.855837867741050307e+00,6.845947470529816226e-01,1.409669826504713397e+00,6.043098233082359050e-01,9.758510899252323956e-01
6.410000000000000853e+01,1.857861192428654107e+00,6.849695565434587019e-01,1.410860903256682342e+00,6.045101123238892926e-01,9.764594354953060051e-01
6.420000000000000284e+01,1.858263785966089987e+00,6.853980303055263734e-01,1.412217338951231582e+00,6.048537196531923454e-01,9.769278436403895371e-01
6.429999999999999716e+01,1.859573175908741938e+00,6.861632116856387631e-01,1.413652542832514625e+00,6.055336633555953307e-01,9.780470016736066974e-01
6.440000000000000568e+01,1.863634504339386266e+00,6.870574702986000926e-01,1.415995646699630850e+00,6.064589624682417135e-01,9.790823573952645020e-01
6.450000000000000000e+01,1.865316923666357152e+00,6.878092419561390169e-01,1.417837715443091451e+00,6.072409478903850744e-01,9.801838272002513230e-01
6.460000000000000853e+01,1.869485677821794978e+00,6.886862871190789770e-01,1.419662111847471264e+00,6.080867506283487156e-01,9.814887483264024270e-01
6.470000000000000284e+01,1.871457458003553231e+00,6.901623256714509713e-01,1.421905684647828849e+00,6.091615907349231529e-01,9.831195801734576856e-01
6.479999999999999716e+01,1.874365265887847576e+00,6.924428120065063696e-01,1.424621151040866618e+00,6.111775863804042030e-01,9.854272488763681226e-01
6.490000000000000568e+01,1.877950012901175025e+00,6.946785246782812839e-01,1.427444256834716096e+00,6.129053215151594181e-01,9.872696493017211194e-01
6.500000000000000000e+01,1.881368552834613572e+00,6.969939396696352985e-01,1.430674100569136797e+00,6.148169044699952623e-01,9.893807960527183365e-01
6.510000000000000853e+01,1.883839328381702094e+00,6.991431710004902822e-01,1.434031686537241557e+00,6.166533779536480520e-01,9.916889593201143605e-01
6.520000000000000284e+01,1.888890509004773621e+00,7.014572849010562994e-01,1.438239750077964230e+00,6.188350449127109076e-01,9.942667180185004172e-01
6.529999999999999716e+01,1.893095702970382543e+00,7.033876978234893107e-01,1.441297451483722680e+00,6.203162556074477418e-01,9.965400673352243777e-01
6.540000000000000568e+01,1.895763058911647425e+00,7.050137417498301140e-01,1.443774535456264774e+00,6.218421017086661617e-01,9.987756068601483239e-01
6.550000000000000000e+01,1.898507108366792373e+00,7.061685618336485115e-01,1.445693956784505518e+00,6.228074769562010893e-01,1.000503060119997789e+00
6.560000000000000853e+01,1.901595156777229123e+00,7.065377778299252176e-01,1.446548011786893850e+00,6.234207043443896756e-01,1.001150495873484703e+00
6.570000000000000284e+01,1.901753868343776244e+00,7.062760886361187929e-01,1.446688859081810552e+00,6.233875712941501224e-01,1.001092475073071864e+00
6.579999999999999716e+01,1.903465049304030599e+00,7.062134022643349329e-01,1.448006090610326702e+00,6.238873014749242163e-01,1.001913769603588911e+00
6.590000000000000568e+01,1.904835079553891308e+00,7.058335031769811252e-01,1.449427874629913182e+00,6.242878858442163503e-01,1.002674584931512181e+00
6.600000000000000000e+01,1.905872468992191759e+00,7.054100060014054652e-01,1.449926779698896162e+00,6.245830457547089098e-01,1.003334116814354804e+00
6.610000000000000853e+01,1.904636954684998829e+00,7.044648222359335410e-01,1.449327414365635835e+00,6.246004268167765217e-01,1.003346488937894243e+00
6.620000000000000284e+01,1.905318342361355333e+00,7.029149886122426638e-01,1.447570921521616816e+00,6.241832872918184894e-01,1.002675290187100998e+00
6.629999999999999716e+01,1.904397241460873413e+00,7.012172034897085071e-01,1.445203080000301732e+00,6.232807901870810463e-01,1.001572283390467888e+00
6.640000000000000568e+01,1.903316863734491937e+00,6.994508235597048929e-01,1.443164491586212295e+00,6.223404975188504551e-01,1.000704882927796024e+00
6.650000000000000000e+01,1.903799938722011031e+00,6.980314931535498424e-01,1.442105405440029076e+00,6.208647656977102081e-01,9.991408782615560646e-01
6.660000000000000853e+01,1.905625664334403169e+00,6.971229129719136441e-01,1.442121974179352284e+00,6.195012673021739191e-01,9.978757052376800996e-01
6.670000000000000284e+01,1.905653520614964735e+00,6.968149568476997846e-01,1.442536210318011936e+00,6.184668178174530517e-01,9.973338020473017096e-01
6.679999999999999716e+01,1.907996471473652367e+00,6.968658974677199858e-01,1.443411455360976481e+00,6.185704141049802596e-01,9.977790917695102957e-01
6.690000000000000568e+01,1.909420432537016543e+00,6.976025668336880425e-01,1.445228035327214000e+00,6.190959837114657915e-01,9.990474806575803113e-01
6.700000000000000000e+01,1.911540456782890640e+00,6.987403567142806970e-01,1.447565424302936554e+00,6.199997601564223304e-01,1.000388267242366291e+00
6.710000000000000853e+01,1.912815904714008086e+00,6.999359253635708544e-01,1.450115117804005926e+00,6.203449237482275835e-01,1.000784560765951570e+00
6.720000000000000284e+01,1.915948288865792382e+00,7.018808933085389778e-01,1.453481836133447391e+00,6.212636228507106839e-01,1.002275583083289234e+00
6.729999999999999716e+01,1.919122740381492775e+00,7.040136745916124594e-01,1.456461241268711237e+00,6.228820083776407390e-01,1.004741547941832902e+00
6.740000000000000568e+01,1.921147600450926030e+00,7.060449604765507425e-01,1.459184661915788661e+00,6.244630038346511425e-01,1.006849490469837960e+00
6.750000000000000000e+01,1.923628134434641979e+00,7.082045389406296243e-01,1.462524695683450782e+00,6.263445176716447849e-01,1.009223587083638796e+00
6.760000000000000853e+01,1.927447727845212011e+00,7.101625659589945183e-01,1.465216046583652121e+00,6.284847188945610341e-01,1.011533032072382099e+00
6.770000000000000284e+01,1.931158463068281206e+00,7.122762264605607685e-01,1.468557940699754871e+00,6.302724310147523878e-01,1.014050153749304295e+00
6.779999999999999716e+01,1.935418002402375937e+00,7.139692996040720718e-01,1.471612404784025108e+00,6.314066979046932815e-01,1.015432798831505501e+00
6.790000000000000568e+01,1.936897682021159195e+00,7.154873478114240903e-01,1.473951090060657165e+00,6.323554515752687344e-01,1.016856131553175446e+00
6.800000000000000000e+01,1.938042907694213834e+00,7.168679317463850786e-01,1.475981520830432103e+00,6.329609318721022282e-01,1.018120578727474301e+00
6.810000000000000853e+01,1.940643362210088707e+00,7.183458239457777283e-01,1.478549954675979938e+00,6.341690500376014894e-01,1.019599046874057446e+00
6.820000000000000284e+01,1.943860766382645933e+00,7.198808507566288872e-01,1.480940436141175320e+00,6.351454391402526767e-01,1.020938558824962206e+00
6.829999999999999716e+01,1.947196610025976327e+00,7.210708559245339044e-01,1.482857818465042055e+00,6.362145528688102347e-01,1.022464421714916138e+00
6.840000000000000568e+01,1.949516477720738550e+00,7.219172742425954414e-01,1.484328527850424129e+00,6.373364309771368807e-01,1.023718797907119615e+00
6.850000000000000000e+01,1.952827792517709105e+00,7.225603712888573060e-01,1.485368608832605020e+00,6.376946188413433747e-01,1.024874617805063837e+00
6.860000000000000853e+01,1.953614674962169451e+00,7.229959988487698608e-01,1.485945424206377652e+00,6.382166688505788166e-01,1.025744066298577950e+00
6.870000000000000284e+01,1.955908612775982158e+00,7.229812874902905584e-01,1.485955233965854383e+00,6.382253192190613378e-01,1.025728156385064205e+00
6.879999999999999716e+01,1.957670257595553798e+00,7.227801957285741041e-01,1.486116384675814972e+00,6.379402832562515169e-01,1.025832606623653165e+00
6.890000000000000568e+01,1.957818568000271764e+00,7.223626112837047142e-01,1.486198942230338105e+00,6.378224071224257719e-01,1.026202085554424270e+00
6.900000000000000000e+01,1.959357975442123534e+00,7.219170279658371214e-01,1.486786536495058764e+00,6.378935505027908404e-01,1.026250575385761810e+00
6.910000000000000853e+01,1.960830471966291899e+00,7.218463527276305358e-01,1.487450429220098069e+00,6.384742434117649523e-01,1.027226156994647699e+00
6.920000000000000284e+01,1.963175017879865258e+00,7.218349503008436585e-01,1.487834072167768973e+00,6.389640389404500631e-01,1.027429337262033782e+00
6.929999999999999716e+01,1.965886143014769383e+00,7.222642532633543055e-01,1.488629542284987783e+00,6.391600863664055332e-01,1.027925137558160618e+00
6.940000000000000568e+01,1.967346445963046531e+00,7.229940031393630173e-01,1.490253947328547435e+00,6.395344497609610768e-01,1.028701777254579675e+00
6.950000000000000000e+01,1.969287811246733577e+00,7.236113361158236224e-01,1.491677328968135985e+00,6.399467084125666227e-01,1.029841128914478654e+00
6.960000000000000853e+01,1.970471275787983201e+00,7.237278619231258814e-01,1.492857611405231655e+00,6.401739052254349360e-01,1.030629902426311695e+00
6.970000000000000284e+01,1.970984327161235283e+00,7.236376977460133864e-01,1.493598223323512553e+00,6.400266762341892957e-01,1.030575300042951170e+00
6.979999999999999716e+01,1.972683230152059375e+00,7.236921003636032079e-01,1.494448508841047962e+00,6.399517500989165830e-01,1.031100647763170342e+00
6.990000000000000568e+01,1.974619027396142146e+00,7.237701979216886183e-01,1.494761731181586617e+00,6.400110797452968070e-01,1.031433405198203701e+00
7.000000000000000000e+01,1.975184147996636330e+00,7.236193761232410093e-01,1.494753592721939972e+00,6.402927445350000690e-01,1.031769357908386642e+00
7.010000000000000853e+01,1.976332840585799389e+00,7.237913919194852719e-01,1.495198586036698529e+00,6.410284921654811896e-01,1.032285585081887058e+00
7.020000000000000284e+01,1.978071536191709168e+00,7.242381812932754404e-01,1.496618712023006781e+00,6.416807306045780868e-01,1.033184622446675638e+00
7.029999999999999716e+01,1.978793061042133372e+00,7.244943328894847268e-01,1.497493839463275522e+00,6.423389942766820626e-01,1.034288235714180049e+00
7.040000000000000568e+01,1.981735667740455620e+00,7.249266289617356529e-01,1.498751889272489590e+00,6.431225054719945655e-01,1.035272682584477355e+00
7.050000000000000000e+01,1.983601672821044160e+00,7.253871362224991737e-01,1.499367386447696626e+00,6.438046216392028231e-01,1.036256772682143890e+00
7.060000000000000853e+01,1.985430392775125341e+00,7.260642827624995688e-01,1.500113961882664437e+00,6.444457699916891213e-01,1.037256405404054949e+00
7.070000000000000284e+01,1.986264250181470015e+00,7.268556350855918113e-01,1.501781804046603330e+00,6.449754569389924974e-01,1.038119182223216308e+00
7.079999999999999716e+01,1.988335212834184684e+00,7.278076482928332869e-01,1.504118514142192220e+00,6.454074336425925651e-01,1.039167724905350365e+00
7.090000000000000568e+01,1.990185549315369729e+00,7.287463286142823460e-01,1.506238162546068571e+00,6.454726733024901408e-01,1.039777572853106680e+00
7.100000000000000000e+01,1.991781280651832686e+00,7.297678707827148781e-01,1.508394452687221055e+00,6.457104179138432043e-01,1.040432925212398718e+00
7.110000000000000853e+01,1.993601864644143573e+00,7.308200313221692168e-01,1.510164796509435137e+00,6.460203087796175803e-01,1.041753167998350937e+00
7.120000000000000284e+01,1.996058763285936566e+00,7.317559799868399439e-01,1.511558626996700072e+00,6.465212398623555456e-01,1.042624775895339750e+00
7.129999999999999716e+01,1.999185970182401517e+00,7.325586414170517369e-01,1.512501128903300129e+00,6.471336985779688744e-01,1.043833414829010042e+00
7.140000000000000568e+01,2.000920164903012832e+00,7.336338812795657471e-01,1.514389328899927278e+00,6.480297808029336082e-01,1.045040329289098624e+00
7.150000000000000000e+01,2.004691485844222854e+00,7.350871346324607813e-01,1.517145735367063430e+00,6.491147499362999174e-01,1.046421154865544656e+00
7.160000000000000853e+01,2.007677714943032932e+00,7.365491407733015805e-01,1.519184866422847335e+00,6.503468119559102645e-01,1.047863074351748081e+00
7.170000000000000284e+01,2.010035821955352464e+00,7.377498860143337778e-01,1.521262452476152882e+00,6.516026581100624604e-01,1.049605131616192066e+00
7.179999999999999716e+01,2.011765893603303823e+00,7.387479877901146352e-01,1.522904600196439473e+00,6.528266002697328263e-01,1.051285830173478431e+00
7.190000000000000568e+01,2.012268988704912331e+00,7.391315742629586127e-01,1.523789495342274369e+00,6.536967481850294304e-01,1.052248241380116855e+00
7.200000000000000000e+01,2.013425691111633498e+00,7.391886600504430360e-01,1.524680384393051202e+00,6.542725939531588430e-01,1.052995367798744697e+00
7.210000000000000853e+01,2.012455521198420527e+00,7.390974567075561108e-01,1.525490557633076394e+00,6.544626082969431380e-01,1.053584314408199996e+00
7.220000000000000284e+01,2.012356034083561784e+00,7.386478348662242066e-01,1.525861693377762229e+00,6.542490137445442500e-01,1.053703710028524032e+00
7.229999999999999716e+01,2.012993765381023259e+00,7.376785442070623589e-01,1.525488801854209431e+00,6.540917529508594175e-01,1.053784473366759844e+00
7.240000000000000568e+01,2.011894640812037949e+00,7.359064989513568467e-01,1.523865183430193726e+00,6.529057655904888513e-01,1.052285381730923453e+00
7.250000000000000000e+01,2.011243208091620271e+00,7.340856978175802627e-01,1.522368236045938517e+00,6.511708461021696870e-01,1.050988105051739341e+00
7.260000000000000853e+01,2.010347011559008745e+00,7.330478668504004647e-01,1.521891617521482276e+00,6.500101781442911841e-01,1.050057756242656959e+00
7.270000000000000284e+01,2.010922550379321549e+00,7.327674891863585893e-01,1.521746127820195804e+00,6.491995812018152012e-01,1.049761041791501315e+00
7.279999999999999716e+01,2.008872018469765486e+00,7.329243545087387179e-01,1.522460585356828933e+00,6.491993683993495523e-01,1.050265813021827421e+00
7.290000000000000568e+01,2.010429145362365055e+00,7.333051140056389139e-01,1.524693245505623018e+00,6.498221869740776757e-01,1.051303175448569549e+00
7.300000000000000000e+01,2.011430125032882099e+00,7.337022207518499872e-01,1.526294708609034600e+00,6.506702303020397427e-01,1.052510485480270264e+00
7.310000000000000853e+01,2.013486971905094958e+00,7.340874067577610740e-01,1.527344847281761231e+00,6.514240976360087254e-01,1.053334716108629943e+00
7.320000000000000284e+01,2.015711701285322732e+00,7.349444838138011749e-01,1.528720729095586428e+00,6.522153011164840697e-01,1.054263795513312951e+00
7.329999999999999716e+01,2.016430450529006269e+00,7.361999162450695300e-01,1.530694394580890849e+00,6.531268714876524717e-01,1.055477252042049896e+00
7.340000000000000568e+01,2.019330723221099522e+00,7.376525238389679551e-01,1.532767935578794427e+00,6.543731613188331631e-01,1.057048819143085794e+00
7.350000000000000000e+01,2.023075486282673197e+00,7.393265264008300752e-01,1.535027089669616096e+00,6.558541108600555170e-01,1.059371922202860583e+00
7.360000000000000853e+01,2.023370324727463476e+00,7.408140182960212261e-01,1.536961898273915939e+00,6.577338239861991731e-01,1.061831367197870080e+00
7.370000000000000284e+01,2.026203976626115288e+00,7.424217741339623755e-01,1.539005556110231154e+00,6.598067538592334857e-01,1.064133478182745174e+00
7.379999999999999716e+01,2.029219975552490673e+00,7.442660278563756338e-01,1.541100219653708692e+00,6.613034869071523492e-01,1.065863395964314675e+00
7.390000000000000568e+01,2.030815355792810806e+00,7.454948909394598644e-01,1.542928700401998476e+00,6.624521535429567232e-01,1.067361092244534904e+00
7.400000000000000000e+01,2.034993223658573047e+00,7.466838327279313736e-01,1.544923382142969537e+00,6.632860018045727557e-01,1.068687908677895315e+00
7.410000000000000853e+01,2.037956111888176380e+00,7.476706338829295362e-01,1.547277721543189655e+00,6.640646845824368372e-01,1.070553673427072194e+00
7.420000000000000284e+01,2.040276769958950798e+00,7.483163765437172987e-01,1.549436004086331975e+00,6.652018951205929120e-01,1.071721852958917864e+00
7.429999999999999716e+01,2.041295875475790389e+00,7.486396038326952329e-01,1.550548039179600934e+00,6.661720676551250442e-01,1.072673662886189483e+00
7.440000000000000568e+01,2.043283556109087407e+00,7.488845547110957179e-01,1.551179034375174126e+00,6.665906056321807549e-01,1.073603479112654080e+00
7.450000000000000000e+01,2.044660132634859018e+00,7.492385018192554424e-01,1.552271742301498003e+00,6.666248408670447656e-01,1.074238659751381553e+00
7.460000000000000853e+01,2.045568088684376562e+00,7.495499148785558230e-01,1.553654440930976044e+00,6.669718587405836230e-01,1.074961927117792149e+00
7.470000000000000284e+01,2.047659559701722642e+00,7.503325646790960368e-01,1.555122855757025802e+00,6.672988087992960393e-01,1.076066911492587819e+00
7.479999999999999716e+01,2.048348688898465664e+00,7.509482886900299414e-01,1.556225755277432565e+00,6.674394845687906530e-01,1.076908580339264176e+00
7.490000000000000568e+01,2.050007639612579258e+00,7.510196066470190557e-01,1.557183182165326141e+00,6.670923584909573822e-01,1.076831033584654929e+00
7.500000000000000000e+01,2.051541646088582915e+00,7.506129498612007511e-01,1.557374994274078883e+00,6.668858033486690928e-01,1.076569009206590932e+00
7.510000000000000853e+01,2.053523018194842731e+00,7.499414342430156255e-01,1.556755854908566938e+00,6.664773121612991291e-01,1.076256824567244585e+00
7.520000000000000284e+01,2.053585492480003882e+00,7.489462195258536070e-01,1.555193029941642990e+00,6.662495912049816171e-01,1.076689112118036418e+00
7.529999999999999716e+01,2.053222923983325732e+00,7.480987947248221026e-01,1.553643822465556878e+00,6.660290184195634122e-01,1.076431049430965903e+00
7.540000000000000568e+01,2.053817560180101420e+00,7.473085889548721772e-01,1.552539884201182829e+00,6.663869226793627254e-01,1.076788859471933923e+00
7.550000000000000000e+01,2.052921394992470727e+00,7.468151271181230344e-01,1.552004717470572448e+00,6.667337640781382246e-01,1.077402242718681791e+00
7.560000000000000853e+01,2.053621719106279109e+00,7.469770450273135465e-01,1.551995416833820363e+00,6.675787688933103592e-01,1.078631449189191516e+00
7.570000000000000284e+01,2.056621801831092444e+00,7.473780476611778800e-01,1.552117919047560246e+00,6.686442015624577406e-01,1.080083610869936761e+00
7.579999999999999716e+01,2.057705135772824434e+00,7.482467645217765195e-01,1.552741269174124916e+00,6.696181780428319685e-01,1.081622833123134786e+00
7.590000000000000568e+01,2.060327632129426156e+00,7.495901493441112784e-01,1.554427499781736000e+00,6.704747892437958878e-01,1.083011530141974488e+00
7.600000000000000000e+01,2.059677168342295417e+00,7.512494957837034804e-01,1.556623139796133204e+00,6.711794078560697763e-01,1.084591142705336297e+00
7.610000000000000853e+01,2.061928342940520853e+00,7.529129449884727210e-01,1.559530513765420290e+00,6.719363641142881427e-01,1.086492997669942229e+00
7.620000000000000284e+01,2.063089443136243428e+00,7.543656195154203603e-01,1.563031544460951494e+00,6.725380385224027924e-01,1.087547704362869405e+00
7.629999999999999716e+01,2.066193254931151468e+00,7.559477886579587524e-01,1.566104367542470843e+00,6.733894641688200622e-01,1.089323823232692945e+00
7.640000000000000568e+01,2.068075242722268836e+00,7.573576303846280000e-01,1.568542689031705573e+00,6.741435911641132650e-01,1.090509533764093097e+00
