lag_ps,Li_A2,Zr_A2,Cl_A2,S_A2,O_A2
5.310000000000000142e+01,4.491793326471892556e+00,1.658270818852390249e+00,4.005726884995470805e+00,1.148432499389792971e+00,1.704483646591751889e+00
5.320000000000000284e+01,4.497022758116871799e+00,1.661754236885878644e+00,4.012243210668624549e+00,1.150998834980201391e+00,1.707347109284388820e+00
5.330000000000000426e+01,4.503443067763972074e+00,1.666068328937471144e+00,4.019753881118331762e+00,1.154245359083160727e+00,1.711022706617897349e+00
5.340000000000000568e+01,4.512937965128830164e+00,1.670298943594442420e+00,4.027731200733247086e+00,1.157485350959873260e+00,1.714916804738356282e+00
5.350000000000000000e+01,4.522414428134990061e+00,1.674255069464730683e+00,4.035704568731070196e+00,1.161194180551780697e+00,1.718757783339820655e+00
5.360000000000000142e+01,4.533059118920619746e+00,1.678418263729071214e+00,4.043824841182229513e+00,1.165218787943622658e+00,1.723060845495965943e+00
5.370000000000000284e+01,4.539372416261536536e+00,1.682293223668222204e+00,4.051293344135454610e+00,1.168982458549235881e+00,1.727661883894614725e+00
5.380000000000000426e+01,4.544865910871020986e+00,1.685346808041431110e+00,4.058211394705728559e+00,1.171875555447254635e+00,1.730820385466002032e+00
5.390000000000000568e+01,4.555302232555151321e+00,1.688199212748942024e+00,4.065270737817562541e+00,1.174387494578890356e+00,1.734294698507593546e+00
5.400000000000000000e+01,4.563207473938897252e+00,1.690771888456126471e+00,4.070627996016874306e+00,1.176549858418888261e+00,1.736267906858655063e+00
5.410000000000000142e+01,4.570267248847354580e+00,1.693174074892507930e+00,4.075659999242587261e+00,1.179110682560367884e+00,1.739157068962459807e+00
5.420000000000000284e+01,4.575306521653760505e+00,1.695731744406622665e+00,4.081222356519346839e+00,1.181764856754446091e+00,1.742439545145362034e+00
5.430000000000000426e+01,4.580439958039996817e+00,1.698183903393868599e+00,4.086569925685413551e+00,1.183821002351549190e+00,1.745758430000049044e+00
5.440000000000000568e+01,4.586480108608722794e+00,1.700664130433277466e+00,4.092381344431974100e+00,1.185279548922792747e+00,1.747491319397754594e+00
5.450000000000000000e+01,4.592972677870110765e+00,1.702878744679735101e+00,4.097732102727422721e+00,1.186638802497998357e+00,1.748333260645259513e+00
5.460000000000000142e+01,4.599635641274888442e+00,1.704836373931535976e+00,4.102371243377262999e+00,1.187591676501850158e+00,1.749717533188997587e+00
5.470000000000000284e+01,4.605602073606027247e+00,1.706895404378923509e+00,4.106964348857320424e+00,1.188679658832760833e+00,1.751511803751040430e+00
5.480000000000000426e+01,4.611749813650694030e+00,1.708885228887436991e+00,4.111411845591170788e+00,1.189613894859785415e+00,1.753285707130600946e+00
5.490000000000000568e+01,4.621047669640324429e+00,1.710283431961693079e+00,4.116733193620165210e+00,1.191072698395647445e+00,1.755873065473070316e+00
5.500000000000000000e+01,4.628092774714486879e+00,1.711127828485047964e+00,4.121502404982888557e+00,1.192297129120897248e+00,1.757457362260585576e+00
5.510000000000000142e+01,4.633133747457726770e+00,1.711573240643200711e+00,4.125293231660675630e+00,1.193301377382311568e+00,1.759180264148315187e+00
5.520000000000000284e+01,4.639712163338341355e+00,1.712081510513700611e+00,4.128728385342060214e+00,1.193564743400931549e+00,1.759614016490676613e+00
5.530000000000000426e+01,4.645601814795461415e+00,1.712731073390060921e+00,4.132404194682748333e+00,1.194747968345885925e+00,1.761350414785924245e+00
5.540000000000000568e+01,4.652799876924068379e+00,1.713706723774271135e+00,4.136592027930874771e+00,1.196032489015445233e+00,1.763092641679687933e+00
5.550000000000000000e+01,4.660083824435945488e+00,1.715742063451352273e+00,4.141700285147797977e+00,1.197485019271338214e+00,1.765570329558729279e+00
5.560000000000000142e+01,4.665625180545982076e+00,1.718224161925268945e+00,4.148112500318379858e+00,1.199440659229365158e+00,1.767598001527520557e+00
5.570000000000000284e+01,4.671421369731310058e+00,1.721423515476533384e+00,4.155431903694443818e+00,1.201264439172408771e+00,1.770160980012158491e+00
5.580000000000000426e+01,4.678960461636940238e+00,1.725384549042930260e+00,4.162814191474754288e+00,1.204677855454799440e+00,1.774150801898265017e+00
5.590000000000000568e+01,4.685830558735864848e+00,1.729734992162556662e+00,4.170601672939818982e+00,1.207979398175019536e+00,1.778505463973191647e+00
5.600000000000000000e+01,4.694352915895222189e+00,1.734411928584754126e+00,4.179651295658577403e+00,1.211772284414094125e+00,1.783366897411177820e+00
5.610000000000000142e+01,4.701170418024364750e+00,1.739755793467356870e+00,4.189618865365138944e+00,1.215597659089631133e+00,1.788182270146633224e+00
5.620000000000000284e+01,4.711763209284238307e+00,1.745215189338819251e+00,4.200236687548564163e+00,1.219306731565045654e+00,1.792502054854374416e+00
5.630000000000000426e+01,4.724244178133430339e+00,1.750345438750640081e+00,4.210366907218978660e+00,1.222272514250585695e+00,1.796256586870047300e+00
5.640000000000000568e+01,4.729112551515964213e+00,1.755125247156836599e+00,4.220260151054354480e+00,1.225421977853373479e+00,1.799904554124768241e+00
5.650000000000000000e+01,4.733959716177439603e+00,1.759596319781680629e+00,4.229304192958709407e+00,1.227561664113022921e+00,1.803102760054545950e+00
5.660000000000000142e+01,4.742624787174616330e+00,1.763744206303228479e+00,4.237563400226352250e+00,1.229763504147891373e+00,1.805457761652397020e+00
5.670000000000000284e+01,4.751789060894032524e+00,1.768036004479974554e+00,4.245728649521704590e+00,1.232167547361116888e+00,1.808196866441213579e+00
5.680000000000000426e+01,4.760495220096408353e+00,1.773089337230473683e+00,4.254642916140686459e+00,1.234842731958717632e+00,1.811898322112166504e+00
5.690000000000000568e+01,4.770209847529194747e+00,1.777801056074093999e+00,4.263063691894617868e+00,1.237535937318894330e+00,1.814135994053466039e+00
5.700000000000000000e+01,4.777620882201206065e+00,1.782277799342623315e+00,4.271328320872076034e+00,1.240394931005162071e+00,1.817750843380234516e+00
5.710000000000000142e+01,4.784655805114945260e+00,1.786609847158504349e+00,4.279643564634803887e+00,1.243124980955032655e+00,1.821024338653144614e+00
5.720000000000000284e+01,4.792430423334835154e+00,1.790539068449944926e+00,4.287867333305104722e+00,1.245792539446579861e+00,1.824712273476733593e+00
5.730000000000000426e+01,4.799725351033131027e+00,1.794252275643035244e+00,4.294893233543975342e+00,1.248874944164954259e+00,1.828186526809228551e+00
5.740000000000000568e+01,4.809118598708316483e+00,1.797587955677958371e+00,4.301183072742766456e+00,1.251851614538556534e+00,1.831555989223102587e+00
5.750000000000000000e+01,4.816122104996998665e+00,1.800358666660498708e+00,4.307430872059890170e+00,1.254385366518465439e+00,1.834827155759539696e+00
5.760000000000000142e+01,4.823595822239779451e+00,1.802495134174473268e+00,4.313067129840455038e+00,1.256093267877439468e+00,1.836712753946122989e+00
5.770000000000000284e+01,4.829995954851532325e+00,1.803983621972388596e+00,4.317699396697218361e+00,1.257823863615784132e+00,1.838352474692832361e+00
5.780000000000000426e+01,4.837945354291973921e+00,1.805357557395934620e+00,4.322442051543376351e+00,1.259548319777042513e+00,1.840062049348820450e+00
5.790000000000000568e+01,4.841543611648297052e+00,1.807107936850448571e+00,4.326831144254187578e+00,1.261383477480988224e+00,1.842179722658033203e+00
5.800000000000000000e+01,4.849361177278476376e+00,1.808612155821615053e+00,4.331372145439511101e+00,1.262876750754831523e+00,1.844028664655272820e+00
5.810000000000000142e+01,4.857041567158480788e+00,1.809998957370257955e+00,4.336754182210370345e+00,1.264229346488999983e+00,1.845317820107294171e+00
5.820000000000000284e+01,4.863006379459093864e+00,1.811367767505099424e+00,4.342519104218982129e+00,1.265655729756827608e+00,1.847209565945116205e+00
5.830000000000000426e+01,4.870296800258490322e+00,1.812766643304938974e+00,4.348784074119918408e+00,1.266918697328391463e+00,1.849218957237801941e+00
5.840000000000000568e+01,4.876570224344547455e+00,1.814352868425011867e+00,4.355478832800136146e+00,1.268834263257659023e+00,1.851502986925267935e+00
5.850000000000000000e+01,4.882054939823309070e+00,1.816103023859860777e+00,4.361028633151087242e+00,1.270494017372445716e+00,1.853416638251856208e+00
5.860000000000000142e+01,4.888074149262022772e+00,1.817809171273065738e+00,4.365547228933174040e+00,1.271275645194066106e+00,1.853896904718017158e+00
5.870000000000000284e+01,4.890714096930996568e+00,1.819329357239887202e+00,4.370356496396490265e+00,1.271764314657920281e+00,1.855061035012445902e+00
5.880000000000000426e+01,4.897292151746814426e+00,1.821132477911841852e+00,4.376160295361873231e+00,1.272008772221310258e+00,1.855960247620300763e+00
5.890000000000000568e+01,4.906186939704471506e+00,1.823127102548659062e+00,4.382896100237771542e+00,1.272231994749514650e+00,1.856421849936083612e+00
5.900000000000000000e+01,4.913630905810996374e+00,1.825439100050449959e+00,4.390093776208001231e+00,1.272461483279811345e+00,1.857186951074842884e+00
5.910000000000000142e+01,4.919900993474684903e+00,1.828001896857249342e+00,4.396987795762439255e+00,1.273637506967554511e+00,1.858416503425856181e+00
5.920000000000000284e+01,4.926015092846868448e+00,1.830959900560659159e+00,4.404253174450345476e+00,1.274474753926290393e+00,1.860585941017968148e+00
5.930000000000000426e+01,4.931808788567678903e+00,1.833987244141957351e+00,4.411940558692273306e+00,1.275658784128365530e+00,1.862448840782690240e+00
5.940000000000000568e+01,4.939159090859514656e+00,1.836713974690807660e+00,4.419223033523580924e+00,1.276688416715923813e+00,1.864268924583681653e+00
5.950000000000000000e+01,4.946756980479753985e+00,1.839488549514613602e+00,4.426550988143449494e+00,1.278736735228046761e+00,1.866134689210076969e+00
5.960000000000000142e+01,4.953879068949141207e+00,1.843034528815639561e+00,4.434089978331987147e+00,1.281056519179473829e+00,1.869076012701365253e+00
5.970000000000000284e+01,4.960489547906841601e+00,1.846752186922135719e+00,4.441412522399574847e+00,1.283827733661263570e+00,1.872391470840685468e+00
5.980000000000000426e+01,4.968389895025085323e+00,1.850576765280260050e+00,4.448928206837087451e+00,1.286854609642331893e+00,1.876378638483494621e+00
5.990000000000000568e+01,4.975685699864579092e+00,1.854290632546239603e+00,4.456127832551727508e+00,1.288986398682674839e+00,1.879383398433126739e+00
6.000000000000000000e+01,4.985143416886529621e+00,1.857392984961316218e+00,4.462723392830340252e+00,1.291568773221723143e+00,1.882456594599573041e+00
6.010000000000000142e+01,4.995180372947103820e+00,1.860524397220550297e+00,4.469172701927080382e+00,1.294464487316883794e+00,1.885331178289238130e+00
6.020000000000000284e+01,5.003361738849371854e+00,1.863559340823774058e+00,4.475563808035683877e+00,1.296923532102252974e+00,1.888295752970994945e+00
6.030000000000000426e+01,5.011475240829671662e+00,1.866876338194958240e+00,4.482226421650383763e+00,1.299461051763205033e+00,1.891206398229931640e+00
6.040000000000000568e+01,5.016405176828742540e+00,1.869864170083435972e+00,4.488759722413814934e+00,1.301236505440453106e+00,1.893785082408331988e+00
6.050000000000000000e+01,5.021018604000841101e+00,1.872254164182866054e+00,4.495194754599122433e+00,1.302426622103408205e+00,1.896152444326729247e+00
6.060000000000000142e+01,5.027426026896549160e+00,1.874345722641328926e+00,4.501560098065471749e+00,1.303209026080080823e+00,1.898536102179049001e+00
6.070000000000000284e+01,5.032570397158390385e+00,1.876162394121553501e+00,4.506746376266676180e+00,1.303725554728861313e+00,1.899192306651617868e+00
6.080000000000000426e+01,5.036563034395350691e+00,1.877317500342872592e+00,4.511000652368608144e+00,1.304192350474527196e+00,1.900616150420188610e+00
6.090000000000000568e+01,5.041305718054456264e+00,1.878399759184340878e+00,4.514622131136400540e+00,1.305231815921737759e+00,1.902085897262070224e+00
6.100000000000000000e+01,5.045327649113240831e+00,1.879379734742237851e+00,4.517856929252455522e+00,1.306336166670314825e+00,1.903674199331095274e+00
6.110000000000000142e+01,5.049686999638780094e+00,1.880161675691179424e+00,4.521917635319369744e+00,1.307704960602113609e+00,1.905233050564421937e+00
6.120000000000000284e+01,5.055384692081409170e+00,1.881384700953203870e+00,4.526455092976336303e+00,1.309126996217526484e+00,1.907215367745288326e+00
6.130000000000000426e+01,5.061301668853008806e+00,1.883204760295219771e+00,4.530999839488966785e+00,1.309968696003859456e+00,1.908309084045297421e+00
6.140000000000000568e+01,5.064900266035443188e+00,1.885161426557257824e+00,4.536431189362203575e+00,1.311633425105782624e+00,1.911289370708178170e+00
6.150000000000000000e+01,5.070160404968700796e+00,1.887105900956811189e+00,4.542208272260576329e+00,1.314426112372995892e+00,1.914687416940157538e+00
6.160000000000000142e+01,5.074985340738615847e+00,1.888813751303660471e+00,4.547538506534917424e+00,1.316921994424774311e+00,1.917705390638719587e+00
6.170000000000000284e+01,5.078922630164039553e+00,1.890321546147498699e+00,4.552742193915247704e+00,1.318572210055884542e+00,1.920733155546314075e+00
6.180000000000000426e+01,5.085838016239221382e+00,1.891653492514173474e+00,4.557344505085661801e+00,1.319085947918208213e+00,1.921323136433844780e+00
6.190000000000000568e+01,5.090975723486820925e+00,1.892752851379378765e+00,4.561690082912345012e+00,1.319625371265999547e+00,1.922322519607154723e+00
6.200000000000000000e+01,5.096594804517091681e+00,1.894238182615336052e+00,4.566573564939939267e+00,1.320547679150114506e+00,1.923722672248975973e+00
6.210000000000000142e+01,5.102646404543177638e+00,1.896311525609857940e+00,4.572286942523329678e+00,1.321779664020253486e+00,1.925053888847132022e+00
6.220000000000000284e+01,5.108509485592386490e+00,1.898982431483118294e+00,4.578948295932900869e+00,1.323624952908005303e+00,1.927711655402862156e+00
6.230000000000000426e+01,5.115100880329594091e+00,1.902236859077947040e+00,4.585601297161880474e+00,1.325092810193955195e+00,1.929770729555969622e+00
6.240000000000000568e+01,5.118738193323221886e+00,1.905150590584541170e+00,4.592314868283382090e+00,1.326327815499076079e+00,1.931850179394078104e+00
6.250000000000000000e+01,5.122940463391606691e+00,1.907871855681488649e+00,4.598754677707338701e+00,1.327888843183201439e+00,1.933891868328556862e+00
6.260000000000000142e+01,5.127228701738344441e+00,1.910420642285130866e+00,4.606216213810781390e+00,1.329550531670902203e+00,1.935792182269197248e+00
6.270000000000000284e+01,5.130453432893135712e+00,1.912655363351468463e+00,4.612667611197390549e+00,1.331413999656189340e+00,1.938262041417693649e+00
6.280000000000000426e+01,5.134970779287290732e+00,1.915354880591163989e+00,4.620124922591450911e+00,1.333851297736934338e+00,1.940751900049163092e+00
6.290000000000000568e+01,5.139946658389931144e+00,1.918506916198431389e+00,4.627460791075907132e+00,1.336800195054719698e+00,1.943864854807147768e+00
6.300000000000000000e+01,5.146269565704135296e+00,1.922112968135429867e+00,4.634460900917718895e+00,1.339774984773663302e+00,1.947298347242636840e+00
6.310000000000000142e+01,5.153477882005661037e+00,1.925542940278927473e+00,4.640889200245744028e+00,1.342843900630341647e+00,1.951247865787236968e+00
6.320000000000000284e+01,5.160007493590571315e+00,1.928928629164860853e+00,4.645906486528831536e+00,1.345530153468614820e+00,1.954684953653977209e+00
6.330000000000000426e+01,5.166444791573415074e+00,1.932175954821409913e+00,4.651635287606885605e+00,1.348151985424354882e+00,1.958663213946966852e+00
6.340000000000000568e+01,5.173821540645884731e+00,1.935381208607459103e+00,4.657713122790767102e+00,1.350682957562422848e+00,1.961794435275832527e+00
6.350000000000000000e+01,5.180907041225696119e+00,1.938253384072464280e+00,4.664009433717094311e+00,1.352751043114848173e+00,1.964521968428780019e+00
6.360000000000000142e+01,5.183835534360714092e+00,1.940586089416435067e+00,4.669400771326273514e+00,1.354547220820132347e+00,1.966465465685050873e+00
6.370000000000000284e+01,5.189981986931569757e+00,1.942452765319597541e+00,4.674071756263978195e+00,1.356102507543624824e+00,1.968485238075654786e+00
6.380000000000000426e+01,5.192165492045567987e+00,1.944067401747716417e+00,4.679128236778884897e+00,1.357872592275493284e+00,1.970100921788236148e+00
6.390000000000000568e+01,5.197402807509615030e+00,1.946087511789099445e+00,4.684907291475155056e+00,1.360038242439476797e+00,1.972679859491375920e+00
6.400000000000000000e+01,5.203694172276676078e+00,1.948444727414175848e+00,4.690764980424858344e+00,1.362089467256556885e+00,1.975075212642407374e+00
6.410000000000000853e+01,5.209699316523766832e+00,1.950924701012942908e+00,4.696415228970431954e+00,1.363989402776136339e+00,1.977789330425075098e+00
6.420000000000000284e+01,5.214056326982775325e+00,1.953156575405055495e+00,4.702277163647454294e+00,1.365707715977138248e+00,1.980217550883854427e+00
6.429999999999999716e+01,5.219558700739068691e+00,1.954854204900051462e+00,4.707517344146165073e+00,1.366757542508502787e+00,1.981683417715938811e+00
6.440000000000000568e+01,5.220375509084218990e+00,1.955863298626851376e+00,4.711711705535067019e+00,1.367442856165203224e+00,1.982833663408889668e+00
6.450000000000000000e+01,5.222363172336107695e+00,1.956551588962416766e+00,4.715504584997423088e+00,1.368351311373769752e+00,1.983996641948178707e+00
6.460000000000000853e+01,5.227339881772124386e+00,1.957532147016184609e+00,4.720140583368818810e+00,1.369072141673994603e+00,1.985380895047818894e+00
6.470000000000000284e+01,5.235276378570632438e+00,1.958195479847005815e+00,4.724495466346311900e+00,1.370342763516328333e+00,1.987800402008084832e+00
6.479999999999999716e+01,5.241471394752438506e+00,1.958599052329434542e+00,4.728117270475244993e+00,1.371037420929787309e+00,1.988820955333104212e+00
6.490000000000000568e+01,5.247141127593596188e+00,1.958699907740161228e+00,4.731124447297573532e+00,1.371370617766445976e+00,1.989681396972705407e+00
6.500000000000000000e+01,5.251655942551936462e+00,1.958819301583790695e+00,4.733342126755412771e+00,1.371817611214141364e+00,1.989593304397891727e+00
6.510000000000000853e+01,5.260834987981495736e+00,1.959455013535462031e+00,4.736830186739127591e+00,1.372130819951959957e+00,1.990774325312870907e+00
6.520000000000000284e+01,5.271148067689749972e+00,1.960387052064314961e+00,4.741321891205749317e+00,1.372482044899712150e+00,1.991886843842246124e+00
6.529999999999999716e+01,5.279539048737045270e+00,1.961994414246964968e+00,4.746094042486433295e+00,1.373636900858972165e+00,1.993691814613768098e+00
6.540000000000000568e+01,5.288772212518015436e+00,1.964390483216980066e+00,4.751805972651274246e+00,1.375047220842421813e+00,1.995423582268674334e+00
6.550000000000000000e+01,5.295978425577503756e+00,1.966647142769568424e+00,4.757447404130332735e+00,1.376911128757208669e+00,1.998011842933894222e+00
6.560000000000000853e+01,5.302330381029634054e+00,1.969532786548713332e+00,4.763570732855589185e+00,1.378565035281992923e+00,2.000439185478573023e+00
6.570000000000000284e+01,5.308996121344709884e+00,1.973377519686964954e+00,4.770183242808814228e+00,1.381002818632416362e+00,2.003657512494270598e+00
6.579999999999999716e+01,5.313611972218748036e+00,1.976999228475207593e+00,4.777155693926214752e+00,1.383331388637111248e+00,2.006915201444326780e+00
6.590000000000000568e+01,5.319506213382774185e+00,1.980959390620607552e+00,4.785397906180758554e+00,1.386228348041267378e+00,2.010615998555961959e+00
6.600000000000000000e+01,5.326506649618817590e+00,1.984595232361193506e+00,4.793199445897549538e+00,1.388595119664044919e+00,2.013895308741705303e+00
6.610000000000000853e+01,5.333334720966322884e+00,1.987747551194336992e+00,4.800096813943844687e+00,1.390433156133271897e+00,2.016130650421683157e+00
6.620000000000000284e+01,5.341142375126189279e+00,1.990803183994614534e+00,4.806959874581013814e+00,1.392491196004842058e+00,2.019165445399564884e+00
6.629999999999999716e+01,5.347819725644989752e+00,1.994461746131855673e+00,4.814497482951917817e+00,1.394652944701378239e+00,2.021899510349770335e+00
6.640000000000000568e+01,5.355094251778088399e+00,1.998200663863554105e+00,4.822777088678147805e+00,1.397027122663765164e+00,2.025077512254347400e+00
6.650000000000000000e+01,5.362604687270527748e+00,2.001660668673091781e+00,4.831381985925652600e+00,1.399860992489269540e+00,2.028768595017222953e+00
6.660000000000000853e+01,5.370287953387844482e+00,2.004646393347746525e+00,4.838543695304575287e+00,1.402381429959803194e+00,2.031918732446908127e+00
6.670000000000000284e+01,5.375509742077164255e+00,2.006856481256291236e+00,4.844435547770111761e+00,1.404252371940166499e+00,2.034047627464485863e+00
6.679999999999999716e+01,5.382420019942125045e+00,2.008745425915298810e+00,4.849950994960276596e+00,1.405725216223980834e+00,2.035760272839023166e+00
6.690000000000000568e+01,5.385399992082732901e+00,2.010827018511139208e+00,4.855643992718453816e+00,1.407019794793241463e+00,2.037514606193708833e+00
6.700000000000000000e+01,5.389746590472663357e+00,2.013030477129361451e+00,4.861244176972786768e+00,1.408774176106213361e+00,2.039362513632116958e+00
6.710000000000000853e+01,5.397142640952729664e+00,2.015411829354746942e+00,4.866318490176301914e+00,1.410848505986736390e+00,2.041410709447851524e+00
6.720000000000000284e+01,5.407090469563572199e+00,2.018219759922872836e+00,4.871308984329455249e+00,1.413212975365535584e+00,2.044103660643283860e+00
6.729999999999999716e+01,5.414318101734910016e+00,2.020760627182964342e+00,4.876218018909412422e+00,1.415753408463544805e+00,2.047342408074867670e+00
6.740000000000000568e+01,5.420517196229540424e+00,2.022864681393985453e+00,4.881430594571410708e+00,1.418251622367236120e+00,2.049920210258804332e+00
6.750000000000000000e+01,5.427342883612135793e+00,2.025114477776241984e+00,4.887474173916342757e+00,1.420935814633915495e+00,2.052818775004245921e+00
6.760000000000000853e+01,5.436187311713317705e+00,2.027595485085686100e+00,4.893561365838304589e+00,1.423002739933130423e+00,2.055104559154695476e+00
6.770000000000000284e+01,5.443258148535544905e+00,2.029656948198104160e+00,4.899384354610904602e+00,1.425056177296786464e+00,2.057566498805445399e+00
6.779999999999999716e+01,5.452038478732549542e+00,2.031875439383255877e+00,4.904819467115812515e+00,1.427592594678079641e+00,2.060515799246106727e+00
6.790000000000000568e+01,5.458119232300332690e+00,2.033827169177936600e+00,4.909231789778239374e+00,1.429457446242096585e+00,2.062944900448584473e+00
6.800000000000000000e+01,5.463871183808953091e+00,2.035896179668153394e+00,4.913282357682979828e+00,1.430322222031533919e+00,2.064551269264778277e+00
6.810000000000000853e+01,5.469139934670431025e+00,2.037711145583505079e+00,4.916833253479511612e+00,1.431154460344586488e+00,2.065373269608389517e+00
6.820000000000000284e+01,5.473373479211874226e+00,2.038895032188606571e+00,4.920821453538184898e+00,1.432015074432406720e+00,2.066810780947012649e+00
6.829999999999999716e+01,5.477109007912199345e+00,2.039839481946558841e+00,4.925298783374549849e+00,1.433687682459449775e+00,2.068336303789398478e+00
6.840000000000000568e+01,5.484687058782617974e+00,2.040747354610104924e+00,4.930281395178054638e+00,1.434850555949785944e+00,2.069603514105992748e+00
6.850000000000000000e+01,5.494179494467695157e+00,2.042061190817519911e+00,4.934755369533807112e+00,1.435665322793194587e+00,2.070368578625914058e+00
6.860000000000000853e+01,5.499501980994667250e+00,2.042623993313930075e+00,4.937901656261388439e+00,1.436438165396279443e+00,2.071528567803516907e+00
6.870000000000000284e+01,5.505342716518873303e+00,2.042475937177791412e+00,4.940714080086106463e+00,1.437130943904913360e+00,2.073130737982895599e+00
6.879999999999999716e+01,5.513159913971494852e+00,2.042324419800972901e+00,4.943397472124813952e+00,1.438131155837696351e+00,2.075078233790475846e+00
6.890000000000000568e+01,5.518396877413606738e+00,2.042041038433046296e+00,4.945068256274314678e+00,1.438828385679445043e+00,2.076240459763409429e+00
6.900000000000000000e+01,5.520776950079523182e+00,2.041629147624244300e+00,4.946437032806517031e+00,1.439492609431664683e+00,2.077387276321786658e+00
6.910000000000000853e+01,5.526181885003538241e+00,2.041341251505665255e+00,4.948228290857255907e+00,1.439823250259105958e+00,2.077683656508055865e+00
6.920000000000000284e+01,5.531355468635599237e+00,2.041348283665064045e+00,4.952111367824191923e+00,1.440295216477259332e+00,2.078334307183557605e+00
6.929999999999999716e+01,5.536253059017914424e+00,2.041934572849955387e+00,4.956319348432739247e+00,1.440839734017877127e+00,2.079386432812583063e+00
6.940000000000000568e+01,5.542839052350636564e+00,2.042424278746863386e+00,4.961027415896346326e+00,1.441354195036792740e+00,2.079879898184809228e+00
6.950000000000000000e+01,5.549511760870118771e+00,2.043245719643499658e+00,4.965776843358169934e+00,1.441610691009270084e+00,2.080288368573594671e+00
6.960000000000000853e+01,5.553443570067271295e+00,2.044197403863348583e+00,4.969537397615999552e+00,1.441993380615680387e+00,2.081149411505770264e+00
6.970000000000000284e+01,5.558107756408411149e+00,2.045155019088921389e+00,4.973319583503954533e+00,1.442656517789743909e+00,2.082294784289346445e+00
6.979999999999999716e+01,5.562971724532494555e+00,2.046409589924278460e+00,4.977952518059816533e+00,1.443524543491305767e+00,2.083389904995180508e+00
6.990000000000000568e+01,5.571201123823433576e+00,2.047833850381902909e+00,4.982774334511590020e+00,1.444858154054958543e+00,2.085181335230427369e+00
7.000000000000000000e+01,5.577647443685228801e+00,2.049106164279906661e+00,4.987078051572231274e+00,1.446577090251481623e+00,2.086759373877458579e+00
7.010000000000000853e+01,5.584674378718167631e+00,2.050808507115564616e+00,4.991500384761828890e+00,1.448145888316662688e+00,2.088981787853193772e+00
7.020000000000000284e+01,5.590345174745433354e+00,2.052727194310733250e+00,4.996405597121698072e+00,1.449719232196364782e+00,2.090846827007750708e+00
7.029999999999999716e+01,5.597168916963589425e+00,2.054607303408072738e+00,5.001563211181645485e+00,1.451448881951819869e+00,2.092953377500704093e+00
7.040000000000000568e+01,5.603742958865559842e+00,2.057093453906460923e+00,5.007547448659113165e+00,1.452665980195481099e+00,2.094096269658392018e+00
7.050000000000000000e+01,5.609420744023662309e+00,2.059788586638643615e+00,5.013545387988688873e+00,1.454171669654281240e+00,2.095377979743983765e+00
7.060000000000000853e+01,5.613662533013092926e+00,2.062158426134685474e+00,5.019414701984997507e+00,1.456110529242857998e+00,2.098044597211797146e+00
7.070000000000000284e+01,5.617163168395981288e+00,2.064249965604687986e+00,5.025246572606989481e+00,1.457594095834138459e+00,2.100136520499780612e+00
7.079999999999999716e+01,5.622786296478646584e+00,2.066448120747820028e+00,5.030690085578974013e+00,1.458818181717524753e+00,2.101775677260091069e+00
7.090000000000000568e+01,5.628659710236969538e+00,2.068713323929298298e+00,5.035808823580358862e+00,1.460370370950890173e+00,2.104185428587119322e+00
7.100000000000000000e+01,5.635186354845777679e+00,2.070962319872542423e+00,5.040746591154086964e+00,1.462339815744063687e+00,2.106585752916115162e+00
7.110000000000000853e+01,5.642048310598482885e+00,2.072584143338305651e+00,5.045538515302680160e+00,1.464447127916953972e+00,2.109059079006172954e+00
7.120000000000000284e+01,5.647198613877699280e+00,2.073641238947453225e+00,5.049816788670532297e+00,1.465665871052219238e+00,2.111082379992077929e+00
7.129999999999999716e+01,5.653567197672581202e+00,2.074580082139974468e+00,5.054260263835295142e+00,1.466777880809688961e+00,2.112769382447917454e+00
7.140000000000000568e+01,5.662902941039405391e+00,2.075282567906497455e+00,5.058760009700099758e+00,1.467551303898251058e+00,2.114061051054442864e+00
7.150000000000000000e+01,5.668700757636766951e+00,2.076421083252216526e+00,5.063711044794319882e+00,1.468651656837316688e+00,2.115105260283963062e+00
7.160000000000000853e+01,5.674592475812222148e+00,2.077948503182742712e+00,5.068917931364426366e+00,1.470973969010653803e+00,2.117458467625706220e+00
7.170000000000000284e+01,5.681734848190760800e+00,2.080382908009826171e+00,5.075775846088251164e+00,1.474161381335035603e+00,2.120389080737193233e+00
7.179999999999999716e+01,5.689875776916895944e+00,2.082740664216806703e+00,5.082885127779529277e+00,1.476521913076139558e+00,2.123164160523929755e+00
7.190000000000000568e+01,5.694870161032532963e+00,2.084895815724999490e+00,5.089471258495252393e+00,1.478968310064596281e+00,2.125765919640373536e+00
7.200000000000000000e+01,5.701124875788812219e+00,2.087492930076067843e+00,5.095642554532566315e+00,1.481018581861556438e+00,2.128619725065853174e+00
7.210000000000000853e+01,5.708960460180042773e+00,2.090403674352597996e+00,5.102457891230241849e+00,1.483538317349764712e+00,2.131552145420047228e+00
7.220000000000000284e+01,5.718018834815370433e+00,2.093066635455739455e+00,5.108784130649564048e+00,1.486783375841176591e+00,2.135617682906887804e+00
7.229999999999999716e+01,5.721357679294565735e+00,2.095359832875949735e+00,5.114115712236221079e+00,1.489727739722549904e+00,2.139384593312715577e+00
