lag_ps,Li_MSD_A2,Li_COM_removed_window_MSD_A2,single_origin_system_COM_removed_A2
2.490000000002000036e+01,1.832662586626813805e+01,1.772969190413178708e+01,7.906903757986032844e+00
2.500000000002000178e+01,1.838455640994866158e+01,1.778546819477219998e+01,8.324959228633669994e+00
2.510000000002000320e+01,1.844144191252188136e+01,1.784005548739886748e+01,7.872654688339064677e+00
2.520000000002000107e+01,1.850281829201861683e+01,1.789932121857946612e+01,7.750810670227409993e+00
2.530000000002000249e+01,1.856500333165101324e+01,1.795913643526789372e+01,7.503972603274363884e+00
2.540000000002000036e+01,1.862429750127859052e+01,1.801624607558498781e+01,7.150982805456469471e+00
2.550000000002000178e+01,1.868443184975338767e+01,1.807409312596087503e+01,7.217991694212743781e+00
2.560000000002000320e+01,1.874340644046764126e+01,1.813069548213162818e+01,6.984588425561670810e+00
2.570000000002000107e+01,1.879971148110401913e+01,1.818427930372005363e+01,6.930434185632523558e+00
2.580000000002000249e+01,1.885698150979628807e+01,1.823883896813729422e+01,6.432511066524459586e+00
2.590000000002000036e+01,1.891722542083461889e+01,1.829724757515048950e+01,6.312573441006595232e+00
2.600000000002000178e+01,1.897701124992171628e+01,1.835437173131057875e+01,6.370467833480533137e+00
2.610000000002000320e+01,1.903662407139650625e+01,1.841196372584148122e+01,6.307179532342741979e+00
2.620000000002000107e+01,1.909759402166818631e+01,1.847023126425626316e+01,6.634989207366544406e+00
2.630000000002000249e+01,1.915788116804147379e+01,1.852826994290719753e+01,6.775522555816221981e+00
2.640000000002000036e+01,1.921628955890261992e+01,1.858486490394235702e+01,6.615662422050315961e+00
2.650000000002000178e+01,1.927515914819391085e+01,1.864155037556345107e+01,6.472648528567700232e+00
2.660000000002000320e+01,1.933516062468696006e+01,1.869927014835703716e+01,6.864105690798081305e+00
2.670000000002000107e+01,1.939517790771614969e+01,1.875683365949223358e+01,6.565830863082633861e+00
2.680000000002000249e+01,1.945439001526064615e+01,1.881408906390302249e+01,6.663595313927338282e+00
2.690000000002000036e+01,1.951740753048737886e+01,1.887417068646163543e+01,6.259043737510286753e+00
2.700000000002000178e+01,1.957991333777553677e+01,1.893413639593932984e+01,6.603763909766520612e+00
2.710000000002000320e+01,1.963927174081485916e+01,1.899131043613927972e+01,6.320730948220267820e+00
2.720000000002000107e+01,1.970177929521228322e+01,1.905215619525765547e+01,6.907400553517336839e+00
2.730000000002000249e+01,1.976433169518806210e+01,1.911253252170784833e+01,6.664750977988942005e+00
2.740000000002000036e+01,1.982598033190068421e+01,1.917161114510498621e+01,6.985524809153957904e+00
2.750000000002000178e+01,1.988609974797510915e+01,1.922890961170939050e+01,6.705479431641204080e+00
2.760000000002000320e+01,1.994670012037909146e+01,1.928711774762609465e+01,6.365873570523694625e+00
2.770000000002000107e+01,2.000408434416960901e+01,1.934241661804254520e+01,7.011037666514916111e+00
2.780000000002000249e+01,2.006241609778170343e+01,1.939879548305936297e+01,7.134586308548377609e+00
2.790000000002000036e+01,2.011687408799661014e+01,1.945139112915151358e+01,6.716482349145570296e+00
2.800000000002000178e+01,2.017017441207979900e+01,1.950230870303879627e+01,6.707723910796113742e+00
2.810000000002000320e+01,2.022830539806357919e+01,1.955747840652380987e+01,7.084833961055788443e+00
2.820000000002000107e+01,2.028114166994873102e+01,1.960733787763307845e+01,6.799045605998175645e+00
2.830000000002000249e+01,2.033537634491893442e+01,1.965905376908962765e+01,7.065227453713491812e+00
