lag_ps,MSD_A2
1.161000000000000085e+02,2.325557619329864156e+00
1.162000000000000028e+02,2.325373252424152160e+00
1.163000000000000114e+02,2.323592575851399555e+00
1.164000000000000057e+02,2.322020324786703949e+00
1.165000000000000000e+02,2.321702040286477864e+00
1.166000000000000085e+02,2.321122986526436449e+00
1.167000000000000028e+02,2.320939993935431378e+00
1.168000000000000114e+02,2.324399954263615786e+00
1.169000000000000057e+02,2.325257098263301625e+00
1.170000000000000000e+02,2.324236309185585991e+00
1.171000000000000085e+02,2.322305199229937944e+00
1.172000000000000028e+02,2.321971524073480619e+00
1.173000000000000114e+02,2.320700863039465656e+00
1.174000000000000057e+02,2.321659139802096927e+00
1.175000000000000000e+02,2.325570749678975258e+00
1.176000000000000085e+02,2.325781123089635916e+00
1.177000000000000028e+02,2.330716654103538232e+00
1.178000000000000114e+02,2.331253187642966296e+00
1.179000000000000057e+02,2.334001040566215490e+00
1.180000000000000000e+02,2.333249039664483604e+00
1.181000000000000085e+02,2.332517199321361367e+00
1.182000000000000028e+02,2.335475798253045632e+00
1.183000000000000114e+02,2.332217783873186345e+00
1.184000000000000057e+02,2.330371098576599298e+00
1.185000000000000000e+02,2.329081968236546007e+00
1.186000000000000085e+02,2.328955096451938989e+00
1.187000000000000028e+02,2.329327341616817204e+00
1.188000000000000114e+02,2.331341627156490848e+00
1.189000000000000057e+02,2.335023911701334054e+00
1.190000000000000000e+02,2.334986743410980115e+00
1.191000000000000085e+02,2.335125962157584834e+00
1.192000000000000028e+02,2.332561678644311964e+00
1.193000000000000114e+02,2.332098273379733300e+00
1.194000000000000057e+02,2.334872029913724667e+00
1.195000000000000000e+02,2.334456627583398891e+00
1.196000000000000085e+02,2.337403879966214237e+00
1.197000000000000028e+02,2.337834476187476529e+00
1.198000000000000114e+02,2.334511192640702948e+00
1.199000000000000057e+02,2.334042295049035598e+00
1.200000000000000000e+02,2.333021959237802534e+00
1.201000000000000085e+02,2.332950082955599136e+00
1.202000000000000028e+02,2.333052894316864911e+00
1.203000000000000114e+02,2.331854157243505199e+00
1.204000000000000057e+02,2.331614877918391393e+00
1.205000000000000000e+02,2.332731846192327652e+00
1.206000000000000085e+02,2.329233994900440141e+00
1.207000000000000028e+02,2.328500369626043121e+00
1.208000000000000114e+02,2.331267891105868628e+00
1.209000000000000057e+02,2.332195540668834610e+00
1.210000000000000000e+02,2.332167345056113117e+00
1.211000000000000085e+02,2.330831963637102433e+00
1.212000000000000028e+02,2.328988636842281412e+00
1.213000000000000114e+02,2.327948070075552156e+00
1.214000000000000057e+02,2.327022451362011690e+00
1.215000000000000000e+02,2.324412160905831026e+00
1.216000000000000085e+02,2.322424487387070080e+00
1.217000000000000028e+02,2.318252905560020061e+00
1.218000000000000114e+02,2.318309439110038728e+00
1.219000000000000057e+02,2.317213160874877165e+00
1.220000000000000000e+02,2.315600968427110384e+00
1.221000000000000085e+02,2.317511685865350834e+00
1.222000000000000028e+02,2.317175389148959486e+00
1.223000000000000114e+02,2.316679163107209671e+00
1.224000000000000057e+02,2.314283530797069943e+00
1.225000000000000000e+02,2.312969782029864696e+00
1.226000000000000085e+02,2.315058830873017115e+00
1.227000000000000028e+02,2.314066136417023856e+00
1.228000000000000114e+02,2.315434354335735634e+00
1.229000000000000057e+02,2.315015861782560247e+00
1.230000000000000000e+02,2.312284284056342010e+00
1.231000000000000085e+02,2.311519346902629835e+00
1.232000000000000028e+02,2.311574392522715904e+00
1.233000000000000114e+02,2.310081263953939423e+00
1.234000000000000057e+02,2.306799522882189368e+00
1.235000000000000000e+02,2.307130220786627994e+00
1.236000000000000085e+02,2.302989488839286114e+00
1.237000000000000028e+02,2.303157937502831931e+00
1.238000000000000114e+02,2.304224669263812419e+00
1.239000000000000057e+02,2.305517321433719680e+00
1.240000000000000000e+02,2.304850156268205108e+00
1.241000000000000085e+02,2.301830697662132774e+00
1.242000000000000028e+02,2.299690078518341174e+00
1.243000000000000114e+02,2.298398618450506969e+00
1.244000000000000057e+02,2.298441941846273817e+00
1.245000000000000000e+02,2.301354224943242155e+00
1.246000000000000085e+02,2.301249658679749732e+00
1.247000000000000028e+02,2.300587436046592327e+00
1.248000000000000114e+02,2.294772271826625687e+00
1.249000000000000057e+02,2.296264937560366093e+00
1.250000000000000000e+02,2.295084947150814791e+00
1.251000000000000085e+02,2.293652775390737641e+00
1.252000000000000028e+02,2.296695592543708031e+00
1.253000000000000114e+02,2.295017043482558528e+00
1.254000000000000057e+02,2.296164273520924226e+00
1.255000000000000000e+02,2.298889952514677759e+00
1.256000000000000085e+02,2.298671999355898166e+00
1.257000000000000028e+02,2.297977905447730507e+00
1.258000000000000114e+02,2.297451908615422145e+00
1.259000000000000057e+02,2.298788766450494681e+00
1.260000000000000000e+02,2.296432284712957461e+00
1.261000000000000085e+02,2.295349831505546945e+00
1.262000000000000028e+02,2.296600364871030919e+00
1.263000000000000114e+02,2.297194562260957085e+00
1.264000000000000057e+02,2.297439602717612050e+00
1.265000000000000000e+02,2.297230787007517705e+00
1.266000000000000085e+02,2.297917218048339372e+00
1.267000000000000028e+02,2.298209611204538483e+00
1.268000000000000114e+02,2.299784518134694533e+00
1.269000000000000057e+02,2.297270758487789610e+00
1.270000000000000000e+02,2.294577134630739312e+00
1.271000000000000085e+02,2.293886665751681875e+00
1.272000000000000028e+02,2.293815752406659136e+00
1.273000000000000114e+02,2.295402087117317080e+00
1.274000000000000057e+02,2.298452471850264356e+00
1.275000000000000000e+02,2.303130767754529629e+00
1.276000000000000085e+02,2.309129966785820720e+00
1.277000000000000028e+02,2.309570554359358763e+00
1.278000000000000114e+02,2.309461968302973123e+00
1.279000000000000057e+02,2.310672102103856762e+00
1.280000000000000000e+02,2.308412102380704933e+00
1.280999999999999943e+02,2.309077033799646017e+00
1.282000000000000171e+02,2.304984497252284825e+00
1.283000000000000114e+02,2.304163438046747725e+00
1.284000000000000057e+02,2.307336846151042398e+00
1.285000000000000000e+02,2.307493118220363737e+00
1.285999999999999943e+02,2.309875662852090006e+00
1.287000000000000171e+02,2.312401748525247935e+00
1.288000000000000114e+02,2.311026980766069716e+00
1.289000000000000057e+02,2.311343070855166992e+00
1.290000000000000000e+02,2.312169604400326595e+00
1.290999999999999943e+02,2.313179474757315113e+00
1.292000000000000171e+02,2.313421866333195798e+00
1.293000000000000114e+02,2.310848993356511283e+00
1.294000000000000057e+02,2.309370708528166283e+00
1.295000000000000000e+02,2.307480400191132208e+00
1.295999999999999943e+02,2.308631888554588230e+00
1.297000000000000171e+02,2.309662124201592004e+00
1.298000000000000114e+02,2.308492739216390532e+00
1.299000000000000057e+02,2.307908562764077853e+00
1.300000000000000000e+02,2.308526035385233932e+00
1.300999999999999943e+02,2.310230033993393661e+00
1.302000000000000171e+02,2.309628630591376908e+00
1.303000000000000114e+02,2.308724134109904735e+00
1.304000000000000057e+02,2.308670059185899071e+00
1.305000000000000000e+02,2.309158788554743769e+00
1.305999999999999943e+02,2.309950309261466828e+00
1.307000000000000171e+02,2.307998460091355675e+00
1.308000000000000114e+02,2.307816421186476674e+00
1.309000000000000057e+02,2.309425845195268945e+00
1.310000000000000000e+02,2.307703375329259732e+00
1.310999999999999943e+02,2.305572239435248250e+00
1.312000000000000171e+02,2.303506003570757521e+00
1.313000000000000114e+02,2.308187459042354561e+00
1.314000000000000057e+02,2.307469219910470937e+00
1.315000000000000000e+02,2.308265239121518597e+00
1.315999999999999943e+02,2.308274675242901974e+00
1.317000000000000171e+02,2.307327226622491345e+00
1.318000000000000114e+02,2.309051613120368884e+00
1.319000000000000057e+02,2.309030647309613826e+00
1.320000000000000000e+02,2.306850608528383528e+00
1.320999999999999943e+02,2.302645683577876135e+00
1.322000000000000171e+02,2.299834580786180194e+00
1.323000000000000114e+02,2.298139841438340270e+00
1.324000000000000057e+02,2.297137429808432163e+00
1.325000000000000000e+02,2.295974078940180352e+00
1.325999999999999943e+02,2.297494619850576125e+00
1.327000000000000171e+02,2.296476367258701412e+00
1.328000000000000114e+02,2.296083217222034900e+00
1.329000000000000057e+02,2.296098581352675083e+00
1.330000000000000000e+02,2.297873863919260184e+00
1.330999999999999943e+02,2.298840888799905002e+00
1.332000000000000171e+02,2.299178848253936813e+00
1.333000000000000114e+02,2.298178580738463150e+00
1.334000000000000057e+02,2.300075662600574056e+00
1.335000000000000000e+02,2.300731632754400735e+00
1.335999999999999943e+02,2.303462927543461269e+00
1.337000000000000171e+02,2.302081500978432338e+00
1.338000000000000114e+02,2.301450272194049962e+00
1.339000000000000057e+02,2.298542897316394829e+00
1.340000000000000000e+02,2.300861704610425829e+00
1.340999999999999943e+02,2.300930395800814487e+00
1.342000000000000171e+02,2.299677142069602276e+00
1.343000000000000114e+02,2.300831140696407484e+00
1.344000000000000057e+02,2.301529067638512949e+00
1.345000000000000000e+02,2.304364050201275660e+00
1.345999999999999943e+02,2.307618976776624198e+00
1.347000000000000171e+02,2.308996751544386772e+00
1.348000000000000114e+02,2.306419456566407789e+00
1.349000000000000057e+02,2.305169226195009635e+00
1.350000000000000000e+02,2.305433068598587987e+00
1.350999999999999943e+02,2.308748538620776447e+00
1.352000000000000171e+02,2.311297913228761658e+00
1.353000000000000114e+02,2.312089355705063021e+00
1.354000000000000057e+02,2.310839680638289373e+00
1.355000000000000000e+02,2.312295777457601620e+00
1.355999999999999943e+02,2.311643318724881713e+00
1.357000000000000171e+02,2.309473627239041260e+00
1.358000000000000114e+02,2.307712523614993128e+00
1.359000000000000057e+02,2.305291865161049891e+00
1.360000000000000000e+02,2.304040895076071571e+00
1.360999999999999943e+02,2.303586090803944497e+00
1.362000000000000171e+02,2.301969419904812408e+00
1.363000000000000114e+02,2.307212598263506997e+00
1.364000000000000057e+02,2.309841517390758714e+00
1.365000000000000000e+02,2.310019558079763335e+00
1.365999999999999943e+02,2.310612234675033516e+00
1.367000000000000171e+02,2.310094795069407958e+00
1.368000000000000114e+02,2.312193621809024879e+00
1.369000000000000057e+02,2.312894066000376725e+00
1.370000000000000000e+02,2.314414864628322022e+00
1.370999999999999943e+02,2.318861549120716958e+00
1.372000000000000171e+02,2.318045235875468180e+00
1.373000000000000114e+02,2.318636946636766449e+00
1.374000000000000057e+02,2.318249183652356216e+00
1.375000000000000000e+02,2.322835774740232839e+00
1.375999999999999943e+02,2.322374795907486078e+00
1.377000000000000171e+02,2.323546719456774490e+00
1.378000000000000114e+02,2.322699413748182451e+00
1.379000000000000057e+02,2.322497631984157263e+00
1.380000000000000000e+02,2.318980795974828535e+00
1.380999999999999943e+02,2.318045532199910497e+00
1.382000000000000171e+02,2.316932395094432717e+00
1.383000000000000114e+02,2.318410315050242421e+00
1.384000000000000057e+02,2.322432230826606769e+00
1.385000000000000000e+02,2.321295872613174271e+00
1.385999999999999943e+02,2.318791517065681873e+00
1.387000000000000171e+02,2.320968546663248588e+00
1.388000000000000114e+02,2.322196970655376447e+00
1.389000000000000057e+02,2.325941760797782365e+00
1.390000000000000000e+02,2.329341816770632789e+00
1.390999999999999943e+02,2.329727348378598961e+00
1.392000000000000171e+02,2.332227524262414864e+00
1.393000000000000114e+02,2.333321812518255101e+00
1.394000000000000057e+02,2.333326704232917770e+00
1.395000000000000000e+02,2.333154982309645131e+00
1.395999999999999943e+02,2.332743275557482399e+00
1.397000000000000171e+02,2.334661104829217404e+00
1.398000000000000114e+02,2.334433580839900824e+00
1.399000000000000057e+02,2.336183162899701848e+00
1.400000000000000000e+02,2.335939207490609348e+00
1.400999999999999943e+02,2.337243566819445562e+00
1.402000000000000171e+02,2.341631488246016524e+00
1.403000000000000114e+02,2.344042992386500490e+00
1.404000000000000057e+02,2.347066040072003812e+00
1.405000000000000000e+02,2.349738639131970785e+00
1.405999999999999943e+02,2.349436215003790185e+00
1.407000000000000171e+02,2.350660368901446695e+00
1.408000000000000114e+02,2.349219815357753482e+00
1.409000000000000057e+02,2.350570540719061352e+00
1.410000000000000000e+02,2.349191914859510177e+00
1.410999999999999943e+02,2.349792010630271655e+00
1.412000000000000171e+02,2.348426677194918710e+00
1.413000000000000114e+02,2.347294798987209496e+00
1.414000000000000057e+02,2.347914803267086015e+00
1.415000000000000000e+02,2.346420809561263532e+00
1.415999999999999943e+02,2.343192088083049462e+00
1.417000000000000171e+02,2.345611478992331911e+00
1.418000000000000114e+02,2.346575892388235385e+00
1.419000000000000057e+02,2.350205422174175052e+00
1.420000000000000000e+02,2.354372722248205818e+00
1.420999999999999943e+02,2.359584921985627748e+00
1.422000000000000171e+02,2.358061613008042734e+00
1.423000000000000114e+02,2.360891453757361536e+00
1.424000000000000057e+02,2.367995898460616200e+00
1.425000000000000000e+02,2.370073990607658221e+00
1.425999999999999943e+02,2.373000887286161653e+00
1.427000000000000171e+02,2.375832476908914082e+00
1.428000000000000114e+02,2.373377702716944260e+00
1.429000000000000057e+02,2.376384785579579439e+00
1.430000000000000000e+02,2.378670104686803732e+00
1.430999999999999943e+02,2.377829901365812848e+00
1.432000000000000171e+02,2.381202035684435003e+00
1.433000000000000114e+02,2.378295916196013771e+00
1.434000000000000057e+02,2.379636028079750609e+00
1.435000000000000000e+02,2.380009875716214918e+00
1.435999999999999943e+02,2.378537296856600758e+00
1.437000000000000171e+02,2.381335429349610955e+00
1.438000000000000114e+02,2.380654239410671558e+00
1.439000000000000057e+02,2.379421415478435886e+00
1.440000000000000000e+02,2.377265118198567784e+00
1.440999999999999943e+02,2.379399833071103476e+00
1.442000000000000171e+02,2.375804840839554011e+00
1.443000000000000114e+02,2.375950825233885233e+00
1.444000000000000057e+02,2.372767895474129141e+00
1.445000000000000000e+02,2.375651841131611430e+00
1.445999999999999943e+02,2.378592927781516320e+00
1.447000000000000171e+02,2.378607965355510778e+00
1.448000000000000114e+02,2.378325717155959307e+00
1.449000000000000057e+02,2.377240473611599736e+00
1.450000000000000000e+02,2.374397923998419646e+00
1.450999999999999943e+02,2.374312135854696582e+00
1.452000000000000171e+02,2.374312486151170631e+00
1.453000000000000114e+02,2.370183897014251251e+00
1.454000000000000057e+02,2.371586310402953313e+00
1.455000000000000000e+02,2.373994260345608787e+00
1.455999999999999943e+02,2.375182893903322157e+00
1.457000000000000171e+02,2.376865473724254052e+00
1.458000000000000114e+02,2.376436302338072348e+00
1.459000000000000057e+02,2.376597773816009784e+00
1.460000000000000000e+02,2.375819117054164042e+00
1.460999999999999943e+02,2.373444352297953586e+00
1.462000000000000171e+02,2.375496624087594100e+00
1.463000000000000114e+02,2.382516434325014476e+00
1.464000000000000057e+02,2.384810220214326204e+00
1.465000000000000000e+02,2.385879295771862196e+00
1.465999999999999943e+02,2.389452027101960585e+00
1.467000000000000171e+02,2.390861186414251272e+00
1.468000000000000114e+02,2.390428755802654681e+00
1.469000000000000057e+02,2.390414672085432901e+00
1.470000000000000000e+02,2.393312033355892154e+00
1.470999999999999943e+02,2.397687873898576516e+00
1.472000000000000171e+02,2.399792038445129005e+00
1.473000000000000114e+02,2.403654733355023776e+00
1.474000000000000057e+02,2.401411019548054249e+00
1.475000000000000000e+02,2.401278839055332792e+00
1.475999999999999943e+02,2.404362508862091907e+00
1.477000000000000171e+02,2.405333672124003730e+00
1.478000000000000114e+02,2.408036953101649669e+00
1.479000000000000057e+02,2.412267693598070473e+00
1.480000000000000000e+02,2.412212980283096275e+00
1.480999999999999943e+02,2.412949097270613574e+00
1.482000000000000171e+02,2.411736334234964918e+00
1.483000000000000114e+02,2.411461489158188698e+00
1.484000000000000057e+02,2.411529306929831140e+00
1.485000000000000000e+02,2.407711937287150494e+00
1.485999999999999943e+02,2.405937771527569158e+00
1.487000000000000171e+02,2.402044249459426073e+00
1.488000000000000114e+02,2.401007662662173470e+00
1.489000000000000057e+02,2.402096682956564422e+00
1.490000000000000000e+02,2.404988989721254633e+00
1.490999999999999943e+02,2.406733090736807856e+00
1.492000000000000171e+02,2.406445585146499422e+00
1.493000000000000114e+02,2.409398262636973875e+00
1.494000000000000057e+02,2.410821548699894734e+00
1.495000000000000000e+02,2.411627937528529220e+00
1.495999999999999943e+02,2.413108772349259468e+00
1.497000000000000171e+02,2.413453991665104326e+00
1.498000000000000114e+02,2.412346093295842486e+00
1.499000000000000057e+02,2.409209742145369315e+00
1.500000000000000000e+02,2.407924275702798322e+00
1.500999999999999943e+02,2.406722006385388912e+00
1.502000000000000171e+02,2.408062502351265177e+00
1.503000000000000114e+02,2.404632691109558351e+00
1.504000000000000057e+02,2.406787465871409903e+00
1.505000000000000000e+02,2.405605664247547182e+00
1.505999999999999943e+02,2.403919565293428207e+00
1.507000000000000171e+02,2.401121059629392818e+00
1.508000000000000114e+02,2.401818308114232803e+00
1.509000000000000057e+02,2.403286557114689082e+00
1.510000000000000000e+02,2.403674007230601539e+00
1.510999999999999943e+02,2.402284267789364325e+00
1.512000000000000171e+02,2.404511032601451603e+00
1.513000000000000114e+02,2.402803668386240155e+00
1.514000000000000057e+02,2.400298890293180776e+00
1.515000000000000000e+02,2.399688790398823546e+00
1.515999999999999943e+02,2.401312893088264566e+00
1.517000000000000171e+02,2.401146535918203817e+00
1.518000000000000114e+02,2.398717025882246112e+00
1.519000000000000057e+02,2.398305200153874051e+00
1.520000000000000000e+02,2.398997283089154386e+00
1.520999999999999943e+02,2.398391321076418947e+00
1.522000000000000171e+02,2.399970448278164081e+00
1.523000000000000114e+02,2.403623898557956995e+00
1.524000000000000057e+02,2.402766736630724154e+00
1.525000000000000000e+02,2.404660544100985398e+00
1.525999999999999943e+02,2.403543808385947944e+00
1.527000000000000171e+02,2.402717038074180689e+00
1.528000000000000114e+02,2.400408607202105138e+00
1.529000000000000057e+02,2.398116335546884414e+00
1.530000000000000000e+02,2.392533351063241387e+00
1.530999999999999943e+02,2.388642459626042047e+00
1.532000000000000171e+02,2.386842063757930621e+00
1.533000000000000114e+02,2.386126483493853367e+00
1.534000000000000057e+02,2.389424035945951541e+00
1.535000000000000000e+02,2.391128035210602576e+00
1.536000000000000227e+02,2.393772385439215444e+00
1.537000000000000171e+02,2.390463153594227563e+00
1.538000000000000114e+02,2.389713023477846754e+00
1.539000000000000057e+02,2.392713601300719972e+00
1.540000000000000000e+02,2.391884227334396318e+00
1.541000000000000227e+02,2.394662135259852498e+00
1.542000000000000171e+02,2.394031477129248131e+00
1.543000000000000114e+02,2.394120814770823280e+00
1.544000000000000057e+02,2.392968955895877770e+00
1.545000000000000000e+02,2.391942988125420833e+00
1.546000000000000227e+02,2.393096876584197119e+00
1.547000000000000171e+02,2.389904477622151191e+00
1.548000000000000114e+02,2.393025151435912434e+00
1.549000000000000057e+02,2.391092502140074849e+00
1.550000000000000000e+02,2.390957389458250759e+00
1.551000000000000227e+02,2.390156573731616607e+00
1.552000000000000171e+02,2.389735120161757376e+00
1.553000000000000114e+02,2.390049178289474163e+00
1.554000000000000057e+02,2.393915049335069600e+00
1.555000000000000000e+02,2.394634848084628231e+00
1.556000000000000227e+02,2.396714807435021299e+00
1.557000000000000171e+02,2.395342450341579887e+00
1.558000000000000114e+02,2.395964891452985857e+00
1.559000000000000057e+02,2.396037049173043609e+00
1.560000000000000000e+02,2.395955176387185581e+00
1.561000000000000227e+02,2.395499157023656345e+00
1.562000000000000171e+02,2.396032348063128037e+00
1.563000000000000114e+02,2.398052478499948403e+00
1.564000000000000057e+02,2.394202440584332958e+00
1.565000000000000000e+02,2.397530652309068255e+00
1.566000000000000227e+02,2.392345589981739629e+00
1.567000000000000171e+02,2.390031111092436600e+00
1.568000000000000114e+02,2.388935345258917931e+00
1.569000000000000057e+02,2.387446507673578910e+00
1.570000000000000000e+02,2.391825012809604356e+00
1.571000000000000227e+02,2.394568671157605966e+00
1.572000000000000171e+02,2.395346110047326338e+00
1.573000000000000114e+02,2.401769359937234505e+00
1.574000000000000057e+02,2.398506350701038237e+00
1.575000000000000000e+02,2.398176989995951747e+00
1.576000000000000227e+02,2.399742246845881777e+00
1.577000000000000171e+02,2.402337320384039021e+00
1.578000000000000114e+02,2.407390177507688023e+00
1.579000000000000057e+02,2.406842385914641724e+00
1.580000000000000000e+02,2.402562153869925776e+00
1.581000000000000227e+02,2.402165644632207719e+00
1.582000000000000171e+02,2.396596771986880370e+00
1.583000000000000114e+02,2.396400906213155046e+00
1.584000000000000057e+02,2.395395792576920702e+00
1.585000000000000000e+02,2.399853637443424503e+00
1.586000000000000227e+02,2.400635980966305372e+00
1.587000000000000171e+02,2.402985671785844435e+00
1.588000000000000114e+02,2.404422072451286141e+00
1.589000000000000057e+02,2.405203146107652401e+00
1.590000000000000000e+02,2.407298224454009539e+00
1.591000000000000227e+02,2.406597695610624754e+00
1.592000000000000171e+02,2.406992216978879995e+00
1.593000000000000114e+02,2.403334418609513801e+00
1.594000000000000057e+02,2.401550864101036353e+00
1.595000000000000000e+02,2.401245063823723047e+00
1.596000000000000227e+02,2.399732501487658709e+00
1.597000000000000171e+02,2.397967563559114446e+00
1.598000000000000114e+02,2.396281184170473644e+00
1.599000000000000057e+02,2.396528391262501945e+00
1.600000000000000000e+02,2.397241747606722040e+00
1.601000000000000227e+02,2.394357831584147611e+00
1.602000000000000171e+02,2.392699484711227065e+00
1.603000000000000114e+02,2.394904057443067558e+00
1.604000000000000057e+02,2.393662329031266633e+00
1.605000000000000000e+02,2.395849089510596386e+00
1.606000000000000227e+02,2.397169528750409118e+00
1.607000000000000171e+02,2.401635828702293640e+00
1.608000000000000114e+02,2.405224924173149592e+00
1.609000000000000057e+02,2.407136270058209959e+00
1.610000000000000000e+02,2.411811499416989246e+00
1.611000000000000227e+02,2.413747326745595334e+00
1.612000000000000171e+02,2.409765285736773510e+00
1.613000000000000114e+02,2.409809321821274164e+00
1.614000000000000057e+02,2.411966987912635751e+00
1.615000000000000000e+02,2.408311132329935322e+00
1.616000000000000227e+02,2.404122222287209176e+00
1.617000000000000171e+02,2.397779000735765997e+00
1.618000000000000114e+02,2.400849710666503434e+00
1.619000000000000057e+02,2.396893127453848304e+00
1.620000000000000000e+02,2.396736163420643440e+00
1.621000000000000227e+02,2.397497815603204518e+00
1.622000000000000171e+02,2.395774569064712978e+00
1.623000000000000114e+02,2.396179441942651867e+00
1.624000000000000057e+02,2.394216560282748762e+00
1.625000000000000000e+02,2.397999981811319348e+00
1.626000000000000227e+02,2.400050941934078974e+00
1.627000000000000171e+02,2.403295747894320655e+00
1.628000000000000114e+02,2.402488015654937303e+00
1.629000000000000057e+02,2.401644740181147153e+00
1.630000000000000000e+02,2.408766994040247855e+00
1.631000000000000227e+02,2.410913992201268563e+00
1.632000000000000171e+02,2.409290833120074637e+00
1.633000000000000114e+02,2.414021692867635682e+00
1.634000000000000057e+02,2.417375354873791071e+00
1.635000000000000000e+02,2.416788519171520822e+00
1.636000000000000227e+02,2.419556373574282659e+00
1.637000000000000171e+02,2.419848777113229765e+00
1.638000000000000114e+02,2.421498014288582024e+00
1.639000000000000057e+02,2.418567964845530049e+00
1.640000000000000000e+02,2.418113955430248652e+00
1.641000000000000227e+02,2.415486309983031710e+00
1.642000000000000171e+02,2.416691506837647108e+00
1.643000000000000114e+02,2.422218412908638818e+00
1.644000000000000057e+02,2.423837893957112133e+00
1.645000000000000000e+02,2.423060994837935578e+00
1.646000000000000227e+02,2.423789048116850697e+00
1.647000000000000171e+02,2.424559104407445709e+00
1.648000000000000114e+02,2.419777215594757447e+00
1.649000000000000057e+02,2.413849693421599163e+00
1.650000000000000000e+02,2.411413779153342762e+00
1.651000000000000227e+02,2.411065862538087412e+00
1.652000000000000171e+02,2.414469593570757855e+00
1.653000000000000114e+02,2.414650150666154182e+00
1.654000000000000057e+02,2.419859653925351850e+00
1.655000000000000000e+02,2.420828446140893764e+00
1.656000000000000227e+02,2.416843103055870134e+00
1.657000000000000171e+02,2.414892894491187825e+00
1.658000000000000114e+02,2.419445770178584532e+00
1.659000000000000057e+02,2.424162991436724202e+00
1.660000000000000000e+02,2.421301815964520099e+00
1.661000000000000227e+02,2.421010082453078915e+00
1.662000000000000171e+02,2.417379969497040815e+00
1.663000000000000114e+02,2.423731476381337124e+00
1.664000000000000057e+02,2.423069877546471407e+00
1.665000000000000000e+02,2.423646327350975849e+00
1.666000000000000227e+02,2.423052381736007455e+00
1.667000000000000171e+02,2.421810402773150184e+00
1.668000000000000114e+02,2.416190130387283919e+00
1.669000000000000057e+02,2.418950614199981697e+00
1.670000000000000000e+02,2.415022705063444963e+00
1.671000000000000227e+02,2.410991384570927654e+00
1.672000000000000171e+02,2.409620500800481846e+00
1.673000000000000114e+02,2.410231301750919375e+00
1.674000000000000057e+02,2.409844949076328291e+00
1.675000000000000000e+02,2.411173636958928057e+00
1.676000000000000227e+02,2.407073203589558563e+00
1.677000000000000171e+02,2.403511798459802673e+00
1.678000000000000114e+02,2.401491649854925470e+00
1.679000000000000057e+02,2.399712771286449886e+00
1.680000000000000000e+02,2.398419545020722854e+00
1.681000000000000227e+02,2.397624275205985978e+00
1.682000000000000171e+02,2.394251476114236166e+00
1.683000000000000114e+02,2.393857650828518757e+00
1.684000000000000057e+02,2.394851476625412534e+00
1.685000000000000000e+02,2.396456185869325406e+00
1.686000000000000227e+02,2.399816560338908555e+00
1.687000000000000171e+02,2.400683594282508437e+00
1.688000000000000114e+02,2.403282260614163501e+00
1.689000000000000057e+02,2.407907890991978661e+00
1.690000000000000000e+02,2.408652491667883311e+00
1.691000000000000227e+02,2.412398964403398516e+00
1.692000000000000171e+02,2.409677485826706267e+00
1.693000000000000114e+02,2.404343647314368670e+00
1.694000000000000057e+02,2.399735524377307527e+00
1.695000000000000000e+02,2.395905457901698732e+00
1.696000000000000227e+02,2.397884063686986256e+00
1.697000000000000171e+02,2.402279425904609411e+00
1.698000000000000114e+02,2.400467457616207945e+00
1.699000000000000057e+02,2.403332395681712530e+00
1.700000000000000000e+02,2.401822291232231787e+00
1.701000000000000227e+02,2.399814614911698119e+00
1.702000000000000171e+02,2.404540309836312950e+00
1.703000000000000114e+02,2.403729403561903677e+00
1.704000000000000057e+02,2.404814786049214170e+00
1.705000000000000000e+02,2.403503502211307818e+00
1.706000000000000227e+02,2.404185884154157460e+00
1.707000000000000171e+02,2.410745217770488225e+00
1.708000000000000114e+02,2.408218707102684153e+00
1.709000000000000057e+02,2.408471319975214353e+00
1.710000000000000000e+02,2.407234109892313345e+00
1.711000000000000227e+02,2.399880398120266101e+00
1.712000000000000171e+02,2.402113304975842301e+00
1.713000000000000114e+02,2.403786872256117313e+00
1.714000000000000057e+02,2.406920350351580140e+00
1.715000000000000000e+02,2.406162164708718798e+00
1.716000000000000227e+02,2.409410192995765421e+00
1.717000000000000171e+02,2.405555863864801136e+00
1.718000000000000114e+02,2.406284892949026144e+00
1.719000000000000057e+02,2.406969403519897188e+00
1.720000000000000000e+02,2.407374310325026467e+00
1.721000000000000227e+02,2.408025896589724990e+00
1.722000000000000171e+02,2.414439291408938537e+00
1.723000000000000114e+02,2.418035557034527550e+00
1.724000000000000057e+02,2.423680548593966311e+00
1.725000000000000000e+02,2.424471063687462014e+00
1.726000000000000227e+02,2.433138634870820827e+00
1.727000000000000171e+02,2.435586110860005871e+00
1.728000000000000114e+02,2.437753169872840964e+00
1.729000000000000057e+02,2.435309164622904810e+00
1.730000000000000000e+02,2.433970354287742666e+00
1.731000000000000227e+02,2.432525959312495267e+00
1.732000000000000171e+02,2.428585317313972869e+00
1.733000000000000114e+02,2.429073873046699195e+00
1.734000000000000057e+02,2.426132987194220547e+00
1.735000000000000000e+02,2.421827483406546300e+00
1.736000000000000227e+02,2.419290344959362127e+00
1.737000000000000171e+02,2.419564920708668687e+00
1.738000000000000114e+02,2.419099917128640698e+00
1.739000000000000057e+02,2.413407276708991134e+00
1.740000000000000000e+02,2.406231814008780834e+00
1.741000000000000227e+02,2.408207026396667061e+00
1.742000000000000171e+02,2.411451898145365647e+00
